,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X000661.SZ,X600741.SH,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X600183.SH,X002007.SZ,X300142.SZ,X601877.SH,X000066.SZ,X000157.SZ,X000100.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X300014.SZ,X000977.SZ,X300136.SZ,X600271.SH,X002463.SZ,X002008.SZ,X002456.SZ,X002371.SZ,X600177.SH,X002506.SZ,X600584.SH,X600066.SH,X002180.SZ,X600867.SH,X000050.SZ,X600498.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.194713367713559,0,0,0,0.500109040792445,0,0,0,0,0,-0.0159624841426409,-0.0381236122430288,0,0,0,0.110121538249492,0,0,0,0,0,-0.0267298377676796,0,0,0,0,0,-0.0932512516277395,0,0,0,0,0,0,0,0,0,0,0,0.120485644498538,0,0,0,0,0,-0.0163906273030737,0.0198046863758654,0,0,0,-0.00280018401062437,0,0
X000858.SZ,0.158175910149158,0,0,0,0.0937603117910758,0,0.00754208481364267,0,0.0107352058195986,0.0331465841088695,0.536041921693654,0,0,0,0,0.0785704446967182,0,0,0.00839934036200175,0,0.000198026711006823,0.0258032610529769,0,0,0,0,0,0,0,0,0,0,0,0,0.00146424885011984,0,0,0,0,0.0189775111334484,0,0,0,0,0.108881197751311,0,0,0,0,0,0,0,-0.00354777013558025,0,0,0,-0.0391566521314549,0,0
X600276.SH,0.109873181362898,0,0,0,0,0,0,0,0,0,0.138701087623847,0,0,0.069307613091844,0,0,0.179133689570281,0,0,0,0.00106281794744401,0,0,-0.0148954666284695,0,0,0,0.0313692035511683,0.0259502673132909,0,0,0,0,-0.00334758492693387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189277285718469,-0.0404729093359392,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.00347194514699553,0,-0.174907275166929,0,0,0,0.248794964845948,0,0,0,0,0,0,0,0,0,-0.094809278793334,0,0,0.0954691157519962,0.0378998557204111,0,0,0,0,-0.089536098366962,0,0,0,0,-0.142476303134346,0,0,0,0,0,0,0,0.0102870790844265,0,0,0,0.374860783384916,0,0,-0.00451651790015875,0,0,0,0.106291712360323,0,0
X002415.SZ,0,0.00705327176367599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572684041750718,0,0,0,0.155999408078958,-0.0145356830567133,0,0,0.0772102448010449,0,0,0,0.0215155379661806,0,0,0,0.0713182345275284,-0.0758405149890603,0,0,0,-0.0274156747356818,0,0,-0.00253400904273616,0,0,0,0,0.0715290918890863,-0.0792918310276001,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.00342979543260217,0,0,0,0,0,0,0.0715396576684621,0,0,0,0.0803681965269293,0,0.173682591114718,0.0440017182085008,0,0,0,0,0,0,0,0.0613793180442951,0,0,0,0,0,0,0,0,0,0,0.00402601455120259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446543417715631,0.00173543097631151,0,0,0,3.46944695195361e-18,0,0
X002475.SZ,0.129831272947609,0,0,0,0,0,0,0,0.217186096046283,0,0,0,0.0773037686561785,-0.10312651285664,0.00652346101097978,0,0,0,0,0,0,0,0,0,0,0,0,0.207362816355194,0,0,0,0,0,0,-0.0608026284116365,0.0711394513823355,0,0,0.467064995621719,0,0,0,0,0,0,0,0,-0.00016023097471337,0,-0.0815378870185067,0,0.00278515488995083,0.0341309951084881,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.427718390711844,0,0,0,0,0.131740263190213,0.200979005365669,0,0,0,0.0676417339706226,0,0,0,0,0,0,0,0,-0.108434323730391,-0.271736863350051,0.175626432440113,0,0,0,-0.00980965951467709,0,0,0,0,0,0,-0.00944396117798378,0,0,0.0404303842303678,0,0,0,0,0,0,0,0,0.1032536178384,0,0,0,0.110575356237091,0,0
X002304.SZ,0.268505969269403,0.0171265752673082,0,0,0.00284049946923701,0,0,0.138578653788452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062293927139809,0,0.0429361199248535,0,0,0.0627469395884031,0,0,0,0,0,0,-0.00772894875693942,0,0,0,0,0,0,-0.00935050899654571,0,0,0,0,0,0.126415731080611,0,0,0,0,0,0.025925668632749,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.131925960486496,0,0,0,0,0,0,0,0,0,0,0,0.20388642238807,0,0.0900806712409257,0,0,0,0,0,0,0,0,0,0,0.0137478389627553,0,0,0.0319353767757749,0,3.46944695195361e-18,0.251393887997078,0,0,0,0,0,0,0,0,0.0364519648644309,0,0,0,0,0.185219167063959,0,0,-0.0196263144365905,0,0,0,0,0,0
