,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X002236.SZ,X600703.SH,X002049.SZ,X000977.SZ,X002241.SZ,X600372.SH,X600584.SH,X600741.SH,X002463.SZ,X000661.SZ,X002129.SZ,X002028.SZ,X600522.SH,X601877.SH,X000800.SZ,X000921.SZ,X600066.SH,X601799.SH,X600183.SH,X002156.SZ,X002223.SZ,X002007.SZ,X600418.SH,X600566.SH,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0953093729364513,0,0.158733624085532,0.0546130961305583,0.0769044682031027,0,0,0,0.161008490566011,0,0,0,0,0.227831624406214,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880978715139168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751935903390857,0,0,0,0,0,0,0,-0.0198866086390857,0,0.00405279042179414,0,0,0,0,0,0
X000858.SZ,0.0867714690373405,0,0,0.149311519270509,0,0.343711488477191,0,0,0,0,0,0,0.00527879865667284,0,0,0,0,0.0217618073909666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982708761935684,0,0.124500951439785,0,0,0,0,0,-0.0436890267880371,0,-0.0152781160209175,0.0485614370326306,0,0,-0.00615320686233391,0,0,0,-0.00984533972940224,0.00914913963700706,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0963170331194772,0,0.0532857861752961,0,0,0,0,0.0845222987435015,0,0,0.0206978627332318,0.134779096732745,0,0,0,0,0,0,0,0,0.117878170971569,0,0,0,0.043390506377486,0,0.233235470158563,0,0,0,0,0,0,0,0,0,0,0,0,0.00725384247303039,0,0,0,0,0,0,0,0,-0.00363594479173631,4.33680868994202e-19,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.520101169695396,0,0,0.156567529119568,0,0.123806094928535,0,0,0,0,0,0,0,0.223300510758939,0,0,0,0.140768332089465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646899532429496,-0.123713779044479,-0.0696555637617902,0,0,-0.0440810184403264,0,0,0,-0.00991588359088092,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140750980985086,0,0,0,0,0,0,0,0.131901278754163,0,0,0,0,0,-0.103608358304682,0.0849969956611838,0,0,0.0948216143684449,0.231933868977984,0.0280286187421666,0,0,0,0,0,0,0.0631459742704814,0.00795017774411717,0,0.211387154399764,0,0,0,0,-0.00924131154915847,0,0.00805674013403556,0.0187728598384825,0,0,0,0,0
X000568.SZ,0,0.738518629838378,0,0.22361841950001,0,0,0,0,0,0,0,0,0,0,0.00135008374944229,0,0,0,0,0,0.110273035401338,0,0,-0.0525120178712834,0,0,0,0,0,0,0,0.007677390732068,0,0,0,0.0627440118772093,0,0,0,0,-0.0393521786130522,0,0,0,-0.0324726538348213,0,0,0,0,0,0,0,0.0111847276306503,0,0,0,0,0,0
X600690.SH,0,0,0,0.122511147371952,0,0,0,0.0617476259373168,0,0.0896540461856404,0,0,0,0,0,0,0.180818604588242,0,0,0,0,0,0.0126927403328643,0,0,0,0,0,0,0,0,0,0,0,0,0.0730585520873826,0,0,0,0,0.000108994689323299,0,0,-0.155145199710394,0,0,0,0,0,0,0.0470359463138621,0.0129513023152411,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219046870051634,0,0.0107752120746861,0,0,0,0,0,0,0.331416624422602,0,-0.201607324577918,0.319208993742309,0,0.122393595289021,0,0,0,0,0,0,0,0,0,0.202142541698126,0,0.136044712390764,0,-0.200182697782634,0,0,-0.134962258809338,0,0,0,0.0852085951734568,-0.0649469394610486,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.126919002494721,0,0,0.0130651275766957,-0.136861383466503,0,0,0,0,0.393736593467815,0,0,0,0,-0.123319702495425,-0.0676779291820762,0,0,0,0.0130634136709427,0,-0.0463944256646277,-0.00600413359810595,0,0,0,-0.107315440724942,0.285057935018257,0,0.0622431610885648,-0.0202473832529048,-0.00796932878497479,0.0140941255967565,0,0,0,0,0
X002475.SZ,0.202503547075606,0,-0.106670217768775,0.0255666799010109,0.0283434811120296,0,0.193016116821329,0,-0.0133763943842105,0,0,0,-0.0283666846087158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0655116101091236,0.603392357107525,0,0.123673336207327,0,-0.130839346192828,0,0,0,0,0,0,0,-0.0621170010927031,0,0,0.100158744812596,0,0,0,0,0,0,-0.019503640122474,0,-0.176242898460696,0,0,0,0,0
