,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600703.SH,X600690.SH,X600118.SH,X002241.SZ,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600372.SH,X600066.SH,X002292.SZ,X000157.SZ,X002475.SZ,X600741.SH,X002049.SZ,X000338.SZ,X600089.SH,X002236.SZ,X002465.SZ,X300124.SZ,X002506.SZ,X002074.SZ,X002129.SZ,X000547.SZ,X000568.SZ,X600177.SH,X300003.SZ,X600582.SH,X300001.SZ,X600839.SH,X002276.SZ,X002456.SZ,X600498.SH,X000977.SZ,X002294.SZ,X002426.SZ,X002489.SZ,X600867.SH,X002498.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287280858703411,0,0,0,0.110573829991199,0,0,0,0,0,0.0943980853417226,0,0,0,0.247717108381889,0,0.0121444723857467,0,0.0736026085247658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666168847296422,0.0398072831999944,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192620765628983,0,0.23406030817254,0,0,0,0,0,0,0,0,0,0,0,0,0.0466001806127016,0,0.00252660002554169,0.0236908497685456,0,0,0,0.0382462875539108,0.0168808418844419,0,0,0,0,0.175738955616954,0,0,0,0,0,0,0,0,-0.0650092848644442,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.597920929517591,0,0,0,0,0,0,0,0.0160641019081108,0,0,0.0360413419878862,0.112074490277578,0,0,0,0,0.0493035003429251,0.0315583060874891,0,0,0,0,0,0.256386394231431,0,0,0,0.09952101955399,0,0,0,0,0,0,0,0,0,-0.0340841531001983,0.0192267821312781,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.205520016900451,0,0,0,0,0,0,0,0,0,0,0,0,0.191112452434489,0.130686450825321,0,0,0,0,0,0,0,0.0699602631211894,0,0.0133596035054955,0,0,0,0,0.00301141767706827,0.0420470727221025,0,0,0,0,0,0,0,0,0.0654293604285206,0,-0.00383173196876878,0,0,0,0,0,0,0
X002292.SZ,0,0,0.17619602387326,0,0,0,0,0,0,0,0,0,0,0.0511758590326837,0,0,-0.566532541630795,0,0,0.237644987164163,0,0,0,0,0,0,0,0,0,0,0.188809983759717,0.171364315487564,0,0,0,0,0,0,0.182793886400718,0,0,0,0,-0.164291473968606,0,0,0,0,0,0,-0.0836634906263762,0,0.0580481609056988,-0.0223616353653659,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.044726201160816,0,0,0,0,0.16414952004669,0,0,0,0,0,0,0,0,0,0,0,0,0.0585449836528198,0,0.0392506973726658,0,0.0801962207574816,0,0,0,0,0,0,0,0,0.018047134530613,0.00856649824471127,0.0749371665792442,0,0,0,0,0,0,-0.0751390867983678,0.0037141170519975,0,0,0,0,0,0
X002475.SZ,0,0,0.246570249108746,-1.73472347597681e-18,0,0,0,0,0.134160363927982,0.0453520175410241,0,0,0,0,0,0,0,0,0.26953439866232,0,0,0,0,0,0,0,0,0,0,0,-0.0613198791732037,0,0,0,0.0282202663143298,0,0,0,0,0,0,0,0,0,0,-0.0494999373394004,-0.0909194532123224,0,0.187319162583371,0,-0.0556354055757953,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.11986477732063,0.104755024764654,0.313629679062722,0.0733671385471766,0,0.0548147818975662,0,0,0,0,0,0.0395705993365687,0.0526873042026074,0.0094654383757464,0,0.109316493049613,0,0.0589392641998292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015095765245557,0,0,0,0,0,0,0
X002049.SZ,0,0.25061302579224,0,0,0,0,0,0,0,0,0,0,0.243680845582247,0,0,0,0.200141082778885,0,0,0,0.343262076190595,0,0.00439713778357467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240165133484502,0,0,-0.0116990153807088,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.152049753353231,0.00448831321584749,6.93889390390723e-18,0,0,0,0.132009766921328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133054835292211,0.101965215129022,0,0.000340728126116903,0.0948642688112642,0,0,0,0,0,0,0,0,0,0,0.0447321477895491,0,0,0,0,0,0,-0.0409177270969881,0.0130938430676825,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.101204404834114,0,0.0784162402371194,0,0,0.0278193820324142,0,0.164748400405266,0.0659200506086672,0,0,0,0,0,0,0,0,0,0,0.0364828636377511,0,0,0.0282829804483208,0,0,0,0,0.0473588415159108,0.0203877767147812,0,0,0,0,0,0,0.0933781815982484,0.00069483393028189,0,0,0,8.67361737988404e-19,0,-0.0430272160626773,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.121915256806956,0,0,0,0,0.0140247248617429,0.0339743839138035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187167255509052,0.0854205938806244,0,0,0,0,0,0,0.0371010269793832,0.0170554672520476,0.0657636821782115,0,0,0,0,0,0,0,0,0.075907413166068,0,0,-0.0318784631474968,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.307139504112941,0,0,0,0.0301387673717514,0,0,0,0,0,0,0,0.00975413641420205,0,0,0,0,0,0.0349542248120432,0,0.274174556190771,2.16840434497101e-19,0,0,0,0.0435290603157453,0.103836956695466,0,0,0,0.0333323206290808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151760672043138,0,0,0,0.149090425248289,0,0,0,0.0432151555212436,0,0,0,0,0,0.0142812436820942,0,0,0,0.0290443126404271,0,0,0,0,0,0,0,0,0.386396731781323,0,0.0841176992784449,0,0,0,0,0.0583641261515722,0,-0.0184154113714204,0.106194490495609,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646179266051147,0,0.0776608157521061,0,-0.0350183176796659,0,0,0,0,0,0,-0.0288515869493106,0,0,0.218541560043967,0,0,0,0,0,0,0.00302202746190537,0.22568860082858,0,0,-1.73472347597681e-18,0,0,0,0,0.0722505887174915,0,-0.0375537924236919,0.131887524298581,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.175045675285409,0,0.402097372874978,0,0,0,0.0278074820893561,0,0.0060953247704539,0,0,0,0,0,0,0,0,0,0,0,0.0551232056800013,0,0,0,0,0,0.0603607813024689,0,0.000469568317301624,0,0,0.0471247040709131,0,0,0,0.0250626289975758,0,0,0,0.00514801532538396,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.220960668328419,0,0,0,0,0,0.0797228181403321,0,0,0,0,0,0,0,0,0,0,0,0.0599788270268996,0.135682442336311,0,0.0154329723486583,0,0,0,0,0,0.0958616636071124,0,0.0574567999503223,0,0.0048713039862677,0,0,0,0,0,0,-0.0224350040606491,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.369113332896447,0,0,0,0,0,0.00883322385731879,0,0,0,0,0,0,0,0,0,0,0,0.0676302664473747,0,0.119875677841331,0,0,0,0,0,-3.46944695195361e-18,0.0710974531553449,0.0728825503267465,0,0,0,0,0,0.0743469074554581,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279415617248903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505713447958037,0,0.0677994112602852,0.0591541167992811,0.0508162518610377,0.00999594411458928,0,0,0.109066234862466,0.113061931390864,0,0,0,0,0,0.0254215405594922,2.16840434497101e-19,0,0,0,0.0281980979871202,0,0,-0.0654424311742187,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.186056995347488,0.0264367538157084,0,0,0.0827074332131774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640315779795327,0,0,0.0388183186077382,0.119154523189981,0,0,0,0,0,0,0.0103365647637749,0.00735711157720638,0,0,0.12889527088982,0,0,0,0,0,0,-0.0424374335925046,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571376867597211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610251371669453,0,0,0.015983081960886,0.0133423785860351,0.0553993104348026,0,0.108686497231639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308454952818338,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015252824647423,0,0,0.100190325323914,0,0.0238990110391822,0,0,0.319559911300057,0.0592463105019088,0,0,0.108663491496502,0.157931329572033,0,0,0.0233901082262684,0,0,0,-0.00953713850951464,0,-0.170783090707818,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577006439446242,0,0,0,0.00737251567074987,0,0,0,0,0,0.188884105042288,0,0,0,0,0,0,0.213561335419189,0,0.0907252712761648,0.140644950575503,0,0,0.0127380437069158,0,0,0.00745513221997872,0,0.0809655514559909,0,0.00140481235075649,0,0,0,0,0,0,0
X600839.SH,-0.165952999862597,-0.0597454639808869,0,0.194071104158698,0,0,0,0,0,-0.0566353563949624,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489638060023152,0,0,0,0,0,0,0.0885584827615016,0,0.304383700886631,0.33501146959374,0,0,0,0.113306856165088,0,0,0,0,0,0,0,0,0,0,-0.0480893579035376,0,0,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0.159078081956775,0,0,0,0,0,0,0,-0.114322697730799,0.111529458995645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144467809310316,0,0.334361518196374,0.120678977227039,0,0,0,0,0.190295519884119,0,0,0,-0.100105061002164,0,0,0,0,0.00790144411456083,0,0,-0.00024183708466155,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260127157524285,0,0,0,0.30620971023755,0,0,0,0,0,0.0616200550407858,0.0651403616281055,0,0,0,0.0373877850280147,0,0,0,0,0.0539611161442478,0,-0.0108334879219919,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.138086314052975,0,0,0,0.163814780746916,0,0.116671063652246,0,0,0,0,0,0.094336330451196,0,0,0,0,0,0,0,0.013846480582319,0,0.0491084798280907,0.133903395826047,0,0.00899707260740997,0,0,0,0,0,0,0,0,0,0.187478809466708,0,0,0,0,0,0,-0.0033258864011552,0.0159305891813259,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970825187922446,0.115286165682833,0,0.153490636185504,0.0204480640489381,0.0241339416613371,0,0,0,0.197401806397907,0,0.181775670890435,0,0.00656599955318917,0,0,0,0,0,0,0.176733267038418,0,-0.0508381215217525,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0165547041507717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450574252923411,0.103248044804946,0,0,0,0,0,0,0.147210775900887,0,0,0,0.0544907152156324,0,0,0.10085862633044,0,0,0,0.151898185375219,0,0,-0.0496174114088872,0,0,0,0,0,0,0
X002426.SZ,0,0.114392289749178,0,0,0,0,0,0,0,0,0.267660480139155,0,0,0,0,0.19777065015191,0,0,0,0,0,0,0,0,0,0,0,0,0.00162239118685459,-0.0323553566763464,0.0242178708727245,0,0.027110252677626,0,0,0,0,0,-0.0433012680648477,0,0,0,3.46944695195361e-18,0,0,0,0,-0.220772749733538,0,0,-0.0459200063840632,0.0471102466692315,-0.0532871420678196,0,0,0,0,0
X002489.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948560495437572,0,0,0,0,0,0,0,0.0641888453690643,0.214548758760764,0.148645090955335,0,0,4.33680868994202e-19,0,0,0,0,0.284197489641595,0,-0.0966102434081463,-0.114801072588751,0,0.242937249770104,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0751314005913146,-1.73472347597681e-18,0,0,0,0,0,0,0.0274568492073258,0,0,0,0,0,0,0,0,0.230261240010156,0.0395643724462564,0.137644601881361,0,0,0,0,0,0.0212312092113319,0,0,0,0.0656847863299701,0,0.0311542585345964,0,0,0,0,0.0790381829076158,0,-0.0138207731157559,0,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295375937145417,0.169560821437547,0.0153868430950281,0.012161232005815,0,0,0,0,0.147927932088845,0,0,0.0870429319781703,0,0.0980195204563877,0,0,0.178855114033553,0,0,0,-0.00308238966457019,-0.0168296232373994,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.00887545211737298,0,0,0,0,0,0,0,-0.0121457381778775,0,0.118327721364572,0,0,-0.0444334797638564,0,0.064721450338396,0,0.0349011091155096,0,-0.00577991758857141,0,0,0,0,0.0889365506483558,0,0.0160667539684934,0,-0.101210686804505,0,0,0,0,0,0,0,0,0,-0.0194998947616593,0,0,-0.00638838211350477,0,0,0,-0.00212537796980866,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.899161593536655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261503045942572,0,0,0,-0.883030208327751,0,0,-0.609851433095951,-0.755366647867081,0,0,-0.266391395090827,0,0,0,0.600906387249125,0,0,0.134389272664181,0,0,0,0,0,0,0,1.23244228485229,0,0,1.13855502669641,0,0,0,0,0,0
TED,0.0167491307714341,0.261351328639781,0,0,0,0,0,0,0,0,0,0,0,0,0.0153019405385572,0,0,0,0,0,0,0,0,0,-0.27376350128007,0.182156999087178,0,0,0,0.0239852809671277,0,0,0,0,0,0,0,0,0.108915107827482,-0.0777469389951052,0.189251976632471,0,0,0,0,0,0,0,0,0,0.331900943601033,0,0,0,0,1.34684681885948,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.27359531290283,0,0,0,0,0,0,0,0,0,0,0.0872707524927842,0,0.173839106488158,0,-0.492514508428208,0,0.0474792012058288,0,0,0,0,0,0.105791531764858,0,-0.25583591682843,0,0,0,-0.0719435604642677,0,0,0.0207419181356447,0,0,0,-0.0877888060247253,0,0,0,0,0.191309698753072,0,-0.0121036637504767,0,0,0.460787291922099,0,0,0,0
MKreturn,0,0,0,-0.182059266917186,0,-0.215298628782338,0,0,0,0,0,0.33080319159541,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0617183055723463,0,0.0131428251237846,-0.104654151225803,0,0,0,0,0.0178441994829369,0,0,0,0.0989182520660746,0,0,0,0.00608669705280028,0,0,0,0,0,-0.058993544189407,0.0561854031797729,0.34442322425457,0,0,0,0,0
MKvol,0,-0.00271236233645392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020645751691692,0,-4.33680868994202e-19,0,0,0,0,-0.00991196349078845,0.00379559727979029,0,0,-0.00280513315222402,0,0,0,0,0,-0.00962673800233381,0.00141712463105462,-0.00155676941436905,0,0,0,0,0.00101808021318722,0,0,0,0.00658750496882178,0.00972757232668394,0,0,0,0.0134690259372656,0,0
CarbonVol_Shenzhen,0,-0.159004787383682,0,-0.0867640459583136,0,0,0,0,0,0,0,0,-0.0480548657645146,0,0.00354484490570353,0,0,0,0,0,0,0,0.168581470047266,0,-0.00873079415218481,0,0,0,0,0,0.0305597679406266,0,0,0,0,0,0,0,0,0,-0.0522990820765341,0,0,0,0,0,0.0250905435550909,0.0307121006181147,0,0,0.0598131104385281,0.144760183748192,0,-0.119160553630592,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0160041537081184,0,0,-0.00990741851586549,0,0,0,0,0,0,0,-0.00327083366364469,0,0,0,0,0,0,0,0.00405108290474595,0,0,0,0,0,0,0,0.00192825302576848,0,0,0,0,0,0,0,0,-0.00182451390197419,0,0,0,-0.00367279381600894,0,0,0.00889347664982962,0,0,0,0.0102635749662175,-0.00148904509923561,0,-0.0129364053338933,0,0.0329943928674111,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00141184415285154,0,0.000903720908496073,0,0,0,0,-0.00114390055506849,-0.00318257125140235,0,0,0,0,-0.000618964917710284,0,0,-0.000934930028333744,0.0053193370863728,-0.000313078598476031,0,-0.0113392923841248,0.016582616202657,0,0,0,0,0,0
