,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300124.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X002129.SZ,X300014.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X300142.SZ,X600703.SH,X000625.SZ,X600089.SH,X601877.SH,X000661.SZ,X600741.SH,X000100.SZ,X002180.SZ,X600460.SH,X600522.SH,X000799.SZ,X000733.SZ,X600702.SH,X000157.SZ,X002236.SZ,X600884.SH,X002074.SZ,X600183.SH,X600584.SH,X000800.SZ,X002432.SZ,X600779.SH,X601799.SH,X002414.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.161115805959485,0.00172420369132786,0.102045173169133,0,0.151365840569117,0.0777880420738581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13989527581541,0,0,0,0,0,0,0,-0.038449038146972,0,0,0,-0.0670332500088242,0,0,0,0,0,0,0,0,0,0.150555031130286,0,0,0,0,0,-0.00389663248803458,0,0,-0.0351601699300768,0,0,0,0,0,0
X000858.SZ,0,0,0.0369360826515961,0,0.184083772925871,0.133503471014145,0.154855527333771,0,0,0,0,0,0,0,0,0,0,0,0,0.0680665633775032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768243811067198,0,0,0.0490393801524508,0.0806649732372418,0,0,0,0,0,0,0,0,0,0,0.00344679589137621,0,0,0,0,0,0
X002415.SZ,0,0.0365011675066889,0,0.181529146313056,0,0,0,0.0718641791511042,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435390160586703,0,0,0,0,0,0,0,0,0,0.0490061347502473,0,0,0.153137681655357,0,0.0559504255864601,0.0871394908015699,0,0,0,0,0.0463325381819545,0,-0.0923701874903149,0,0,0.197528906690606,0,0,-0.0322785448920399,0,0,0,0,0
X600809.SH,0,0.136855979675209,0.168050340374056,0,0.545720924573834,0,0,0,0,0,0,0,0,0,0,0.11502788530956,0,0,-0.0422833811335778,0,0.0195002013672496,0,0,0,0,0,0,0,0,0,-0.0681203012062125,0,0,0,0.0825436901908393,0,0,0.0798329427133594,0,0,0,0,0,0,0,-0.037862816163309,0,0,0,0,0.0748953707384954,0.00300704122215262,0.0191568213905001,0,0,0,0,0,0
X000568.SZ,0,0.180943000435022,0,0.0442265284407553,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0263109280537659,0,0.242382857233303,0,0,0,0,0,0,0,0,0,0,0.118761323057283,0,0,0,0,0.0323340338137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110936312876299,0.0357765865720803,0,0,0,0,0,0
X600690.SH,0,0.259179507828928,0,0,0.0835552216236063,0,0,0,0.0470102895357252,0,0,0,0,0,0,0,0,0.0339802134553601,0,0.058916190940628,0,0,0.00474877145927013,0,0,0,0,0,0,0,0.183969422067298,0.0215231540705937,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.081262839731278,-0.0251836824535974,0,0,0,0,0,0,0
X002304.SZ,0.252552803954621,0,0,0.167054981756872,0,0,0,0,0,0,0,0.0444004749393471,0,0.20067942387006,0,-0.0879633075222126,0,0,0,0,0,0.181515156806214,0,0,0,0,0,0,0,0.0449975255919751,0,0,0,0,0,0,0,0.231789760859757,0,0,0,0,0,0,0,0,0,0,0,0,0.0503629873573544,-0.0146690013676579,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238428370707582,0,0.0915033455915004,0.509214560702112,0,0,0.0557959736401463,0,0,0,0,0,0,0,-0.00562207664474088,0,0,0,0,0.0337798894562869,0,0,0,-0.186274308601607,0,-4.33680868994202e-19,0,0,0,0,0,0.0259566632517762,0,0,-0.123958621261933,0,-0.0177445819719901,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.0307871855431826,0,0,0.0396257827659827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369301844430483,0,0,0.178003931406519,0,0,0,0,0,0,0,0.0113079304226172,0,0,0.000905942917624669,0,0,0,0.152910418535256,0.12737688620891,0.120403304229335,0,0,0,0,-0.0389648087714872,0.0315789855612274,0,0,0,0,0,0
X600104.SH,0.0150901660420228,0,0,0,0,0,0.00482895766551504,0,0,0,0,0,0,0.146075903048123,0.0455082622498722,0,0,0,0,0.0024937398847141,0,0,0,0,0,0,0.151481649665649,0,0,0,0.148622908885478,0,0.0223317468338529,0,0.0291970735464813,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0453880257698339,-0.00946235128969768,0.0106554388373473,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,-1.73472347597681e-18,0.133139015919573,0,0.0176479799792934,0,0,0.100973010064042,0,0.0349761375973826,0.186390515504042,0,0,-0.0132042039825718,0,0,0,0,0,0,0,0,0,0,0,0,0.0235215678299777,0,-0.0376004826299779,0,0,0,0,0,0,0.0214272193611402,0,0,0,0,0.225209155361761,0.0136313531862441,0,0,0,0,0,-0.0386024208283088,0,0,0,0,-0.0267461735970726,0,0
X300124.SZ,0,0,0,0,0,0,0,0.270916728397355,0,0,0.0213307307791311,0,0,0,0,0,0,0,0,0.0143959028230528,0,0,0,0,-0.116231938906811,0,0,0,0,-0.030082994664543,0,0,0,0,0,0.159521804421898,0,0,0,0,0,0,0,0,0,-0.143581152026797,0,-0.0461114659941054,0.570050639187739,0,0,0.144084501636934,-0.171752052926793,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381113135685267,0,0,0,0,0,0,0.15823860264992,0,0,0,0.174993885393244,0,0,0.0223514647771593,0,0.202790805236996,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.152874837759847,0.00769991489153769,0,0,0.00761289808131043,0,0.018945010594507,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.248712603379844,0,0,0,0,0,0,0,0,0,0.114341911351857,0,0.0801386234666296,0,0,-0.0076344020183105,0,0,0.0463502339754608,0,0,0.0435545102748309,0,0,0.0107484501577072,0,0,0,-0.0869270512112489,0,0,0.0553779183258822,0,0,0,0.338499365388217,-0.0215009951277286,0,0,0,0,0.0640274552757137,0,0.00281063107533762,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.182659802020804,0.127381806498324,0,0,0,0.105336216335808,0,0,0,0,0,0,0.0347461243635768,0,0,0,0.0220672498259842,0,0,0.101500748437422,0,0,0,0,0,0,0,0,0.0842365177824123,0,0,0,0,0,0,0,0.179242944652858,0,0.0681203051508693,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.0354328002022035,0,0,0,0.0771828288725729,0,0,0,0,0,-0.00594245899858666,0,0,0,0,0,0,0.238772397056773,0,0,0,0,0.122714570249047,0,0,0.188082288761036,0,0,0,0,0.207713352672722,0,0.0740358439355657,0,0,0,0,0.20655156908994,0,0,0,0,-0.061788362543377,0,0,0,0,0,0,-0.0217038330173755,0,-0.419889619332301,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0372018391342557,0,0,0,0,0,0,0,0,0,0.111314091010216,0,0,0.32677917238282,-0.0170873549308017,0,0,-0.110318011393898,0,0.290638782807508,0,0,0,-0.207518490138442,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.27351272784754,0,0,0,0,0.0907711152809883,0,0,0,0,0,0,0.017733299126657,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741797583336959,0,0,0,0,0,0,0,0.0313685330115716,0,0.308498801720176,0,0,0.274305784102251,0.071135517083275,0.013931405141561,0,0,0,0,0,0.617326978590234,0,0,0,0,0,0,0,0,0,0,-0.0236841633837064,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.594435314620474,0,0,0,0,0,0,0,0.144344143113858,0,0,0,0.143828432998051,-0.125749209691464,0,0,0,-0.0463775879599572,0.0320614322332548,0,0,0.171558322400598,0.144199770801192,0,0,0.0522743430099399,0.0137531948602793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036796750987998,0,0,0.0187275144824872,0,-0.0332741085835034,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.401854484087221,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.029289274659031,0,0,0,0,0,0,0,0,0.104824423278275,0.0430014490567184,0,0,0,0,0,0,0.240714661186087,0,0,0,0,0,0,0.0529522554964963,0.141400934366367,0,0,0,0,0.0553270688155764,0,0,0,0,0,0,0.00735097002005132,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360498326960328,-0.156037765051694,0.0199429792505977,0.178342074346818,0,0,0,0,0,0,0.697854333222876,0.0599226853586141,0,0,0,0,0,0,0,0,0.202321264962427,0.104135350976085,0,0.043965592633767,0,0,0,0,0,0,0,0,-0.103656458576715,0,-0.107905714216271,0,0.0436921772957711,0.0617416136732332,-0.0466692662075741,-0.00568762993469902,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.141919378215528,0,0.441700371642046,0.0790902344757765,0,0,0,0,0,0,0,0,0,0,0,0.125666070626099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142610088739207,0,0,0,0,-0.0679318444247856,0,0,0,0.0407912202290521,0,-0.000212138821491896,-0.00965416817069775,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0877439179618312,0.00301919642739083,0,0.0594047796571352,0,0,0,0,0,0.374510272154352,0,0,0,0,0,0,0.0325706903574642,0,0,0,0,0.121846531783983,0,0,0.00612732696847639,0,0,0,0,0,0,0,0,0.155246493386727,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0735198736986111,0,-0.00254398485072477,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.240731361952625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272339436810806,-0.0502351165383983,-0.0366358944003159,0,-0.0236747645847353,0,0,0,0.188587111696064,-0.00625645119309632,-0.0676862209108974,0,0,0,0,0,0.0672488051373833,0,0,0,0.077632123609486,0,0,0,0,0.0174168794279373,0.146365295866057,0.13151072672544,0,0,-0.141523677602359,0,0.0201275327287101,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,-0.284883189919616,0,0,0,0,0,0,0,0,0,0.369188838657458,-0.246225823905059,0,2.77555756156289e-17,-0.0214020344757056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101112006298122,0,0.170281923427829,0,0,0,0,0,0,0.0825886977898758,0,0,0,0.156134869668292,-0.469010792978418,0,0.00115690219694125,0.196248583691602,0,0,0,0,0
