,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600031.SH,X600741.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002085.SZ,X002456.SZ,X600271.SH,X600118.SH,X000157.SZ,X600089.SH,X300124.SZ,X600522.SH,X600177.SH,X002508.SZ,X002007.SZ,X600372.SH,X300136.SZ,X000066.SZ,X600699.SH,X000981.SZ,X300003.SZ,X600487.SH,X600867.SH,X002294.SZ,X002074.SZ,X000559.SZ,X002008.SZ,X002180.SZ,X600566.SH,X002292.SZ,X000623.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,-8.67361737988404e-19,0,0.0818347992885261,0,0,0,0,0,0,0.177919118183398,-0.122266886703517,0,0,0,0.0539526831197646,0,-0.0402817225860726,0,0,0.0195491545741475,0,0,0,0,0,0,0,0,0,0,0,0.0728923019520801,-0.00203669086503818,0,0,-0.0270969701792321,0.103156071744237,0,0,0,0,0,0,0.0147528031094817,0,0,0,0,0.00881065176483148,-0.00249752102628376,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0124210483933321,0,0,0,0.0602822962612958,0,0.0197111694702883,0,-0.0357940283823262,0.329041265143827,0,0,-0.0914071694306502,0,0,0,0,0,0,0,0,0,0.245365394644557,-0.0361719687678948,0,0,0.0812005643060985,0,0,-0.0113906238504086,-0.0641575504521106,0,0,-0.0299208268288435,0.216191979942498,0,0,0,0,-0.0894706737180477,0,0,0,0,0,0,0.00660001164209058,-0.00807338559876219,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0649645285128119,0.0210607274156598,0,0,0,0,0,0,0,0,0,-0.0624824218647523,0.377608645734501,0.134264584474882,0,0.0820302551648891,0,0,0,0,0,0,0,0,0,0,0,0.116171982960934,-0.137165105202812,0,0,0,-0.0250912236280448,-0.137883486257274,0,-0.126342044311921,0,0,0,0,-0.0804457998661545,0,0,0,0,0,0,-0.0319008326667644,0.00429763218043319,0,0,0,0,0,0
X000651.SZ,0,0.012535735775696,0.068063472847191,0,0,0.0634997408945589,0,0.0151407774735717,0,0,0.0578865075853701,0,0.228132239780608,0,0,0,0,0,0,0,0,0,-0.130563344193076,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0308721051516634,0,0,0,0,-0.0285662442508112,0,0,0,0,0,0.0636450974458056,0,0.0525935497255522,0,0.00835166814160659,0.00818903609998704,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0741159669382143,0,0.177915203889167,0,0,0.0151409843819543,0,0,0,0.202603261142769,0.0362469371044398,0,0,0,0.113786632762638,0,0,0.0900707403577252,0,0,0,0,0,0,0.00274932641015867,0,0,0,0,0,0,0,-0.123732618369779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096736848831335,0.00257635568710211,0,0,0,0,0,0
X002304.SZ,0,0,0,0.115255453859477,0,0,0,0,0,0,0,0,0.322548684185388,0.150312986651196,0,0,0,0,0,0,0.0992461961085649,0,0,0.00291633680645416,0,0,0,0,0,0,0,0,0,0,0,0.0400795543142609,0,0,0,0,0,0,0,0,0,0,0.0134384322342461,0,0.0669054474200357,0,0,-7.27873529597849e-05,0.000963487106598314,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.00570624924187982,0,-0.0242581546331219,0.254210142862091,0,0,0,0,0.0790011226555982,-0.0479986639083675,-0.0507708111247168,0,0,0,0,0.0656289668941996,0,0,0,0,0,0,0,0,0,0,0,0.0175513595914989,0,0,0,0.015460286413133,0,0,0,0,-0.109711866456682,0,0,0,0,0.082559637865162,-0.0394661683530253,-0.00980670362142828,0.00669005928697023,-0.119166804832013,0,0,0,0,0
X000725.SZ,0,0,0,0.377209291144656,0,0,0,0,0.00751445930916152,0,0,0,0,0,0.155825992413415,-0.58996530940451,0,0,0,0,0.0859242174711805,0,0,0,0,0,0,0,0,0,0,0,0.114124770144185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196813535763697,0.133045993915651,0,0.015633378154896,-0.0589153029575238,0.0177709430245939,0,0,0,0,0,0
X000625.SZ,0,0.100373475442173,0,0,0.0247234588775336,0,0,0.00651526048089906,0,0,0,0,0,0,0.235066434684193,0,0,0.108867214923023,0.158529277488549,0,0.0564074722929467,0,0,0.0400576467582002,0,0,0,0,0,0,0,0,0,0.245314079166597,-0.0298748949590406,0,0,0,0.0528323652281665,0.0200653351102256,0,0,0,0,0,-0.293174096568585,0.0396626390733874,0.0781321775744346,0,0,0,-0.0195893339729342,0.00152522370295072,0,0,0,0,0,0
X600690.SH,0,0.0288722849838284,0,0.0601112144007192,0.218174571261457,0,0,0.031270792746897,0,0,0,0,0,0,0.184715984569797,0,0,0.0132265282590558,0,0,0,0,-0.174633064838595,0.048242928696948,0,0.0837519709362591,0,0,0,0,0,0,0,0,-0.0240700749435015,-0.0228552076476381,0,0,0,0,0,0,0.139764542060887,0,0,0,0,-0.106392346020599,0,0,-0.0159449522565801,0.00237639552330644,-0.00176755986840931,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.14129434254144,0,0,0.013258701130748,0,0,0,0,0,-0.154980216849928,0,0,0,0,0,0,0,0,0,-0.0499328695539383,-0.146334167281497,-0.0788379206554947,0,0,0.3029541015155,0,0,-0.0667500182502492,0.131766846582649,0,0,0.0067553194355264,0,0,0,0.17277189082215,0,0,0,0,0,0,-0.0554170107888381,0,0,0,0,0.0150533125640281,0.00790011327419558,0,0,0,0,0,0
X600703.SH,0,0,0,0.0202965181707571,0,0,0.171326665553317,0.049515626706652,0,0,0,0,0,0,0,0,0,0.102648509078599,0,0,0,0,0,0,0.03020870029367,0,0,0,0,0,0,0,0,0,0,-0.145198119057861,0,0,0,0.21465524579571,0,0,0,0,-0.0215362402611887,0,0,0,0,0,0.0573846932609219,-0.00312131875505255,0.0196589523448244,0,0,0,0,0,0
X000568.SZ,0.301245485647294,0,0.0878486420035191,0,0.400827082412105,0,0,0,0,0,0,0,0,0,0,0,0,0.0843612904077425,0,0,-0.0420158012615488,0,0,0,0,0,0,0,0,0,0,0,0,0.0195161654102042,0,0,0,0,0,0,0,0,0.250568892821993,0,0,0,0,3.46944695195361e-18,0.243868600111017,-0.000873788549156633,0,-0.01463938006241,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.188815782500925,0,0,0,0,-0.0202623602794923,0,0,0,0.0593433509420502,0,-0.184800099999974,0,0,0,0,0,0,0,0,0,0,0,0.185421695485805,0,0,0,0,-0.0100679799945151,0,0,0.03701060444193,0,0,0.248475838607711,0,0,-0.0308921984896432,0,0,0,0,0,0,0,0,0.00340832421066247,0,0,0,0,0,0,0
X600741.SH,0,0.0549992319079927,0,0,0,0,0,0.042764793084451,0.20939809055838,0,0,0.112991340254976,0,0,0,0,0,0,0,0.0254718803186454,0,0.0753039430003608,0,-0.0216260340698321,0,0,0,0,0,0.00779222721673724,0,0,0,-0.0987514290301251,0,0,0.0202962053158645,0,0,0.101408128499039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059391264790783,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.152248825864655,0.0380959905999346,0,0,0,0,0,0,0,0,0.0685475624665838,0,0,0,0,0,0.103308806266895,0,0,0,0,0,0,0,0,0.131449133686175,0,0.41553114582105,0.0158628175861917,0,0,0,0.0829208983574266,0,0,0,0,0,0,-0.049481044151895,-0.063531139793787,0,0,0,-0.0188060405817181,0.00226843567159834,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0373545988105076,0,0,0,0,0,0,0,0,0,0,0,0.00528781395470774,0,0,0,0.0238037534821988,0,0.0824572418422377,0,0,0,0,0.0221449355007465,0.0712398347103941,0,0,0,0,0.0601431135921821,0,0,0,0,0,0,0,0.195519687986764,0.023313170844651,0.145498241527385,0.00629811944028589,-0.00685950548696366,0,0,0,0,0,0
X002236.SZ,0,0,0,0.322804640308072,0,0.00569125408056752,0,-0.0231541107654109,0.0880085892452975,0,0.050760843168777,0.256953744550869,0,0,0,0.0125374906931336,0.273414146313645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116616849032692,0,0,0,0,0,0,0,0,0,0,-0.369467480444469,0,0.188397773489884,0,0,0,0.0340805916283735,-0.0189173755454949,0,0,0,0,0,0
X600066.SH,0,0.123343023788059,0,0,0,0,0,0,0.077129724071579,0,0,0,0,0,0,0,0,0.0583294425619194,0,0,0,0,0,-0.0383700972548443,0,0,0,0,0.155532497482249,0,0,0.281262281403872,0,0,0,0,0,0,0,0.00284775413724908,0,0,0,0,0,0,0,0,0,0,0,-0.00727072330320332,0.00601543279290093,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0664218279244546,0,0,0,0,0,0,0.190572009484721,0,0,0,0,0,-0.0391865342721515,0,0,0,0.0501041778195622,0,0,0,0,0,0,0,0,0,0,0,0,0.0943176524984407,0,0,0.375012412480578,0,0,0,0.181962131835027,0,0,-0.0227798954528321,0.0660990106542536,0.00465730854402124,-0.0115737517690084,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0950339881818488,0.0535017598273593,0,0.275823634180193,0,0,0,0.0608766876044009,0,0,0,0,0,0,0,0,0,-0.0394120689132803,0,0,0,0,0,0,0,0,0,0,0,0.0806068119751534,0,0,0,0,0,0.132240364246796,-0.0132044302678631,0,0,0,0.0597503471858689,0,-0.00818441309217281,1.73472347597681e-18,0,0,0,0.0276523259941103,0.00246568709644591,0,0,0,0,0,0
X601877.SH,0,0,0,0.00271955612549836,0,0.0455202565450246,0,0.104936714978329,0,0,0,0.0122674964485438,0,0.127238128923835,0.156698710047995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323902310085282,0,0,0,0,0,0,0.0801717698886042,0,0.132626391611497,0,0,0.0176220226691045,0.0047911304942385,0,0,0,0,0,0
X002085.SZ,0.200881354331435,0,-0.144234963725008,0.0381355539065183,0,0,0,-0.0797879440977119,0,0,0,0.138543297311261,0,0,0,0,0,0,-0.039491935090796,0,0,0,0,0,0,0,-0.337977248366425,0.143814137978389,0,0,0,-0.0474158182082484,0,0,0,0.0829473037970081,0,0,-0.0411752964956419,0,0,0,-0.00899910789580587,0,0,0,0,0,0,0,0.217796206081445,-0.0305698853276066,0.00826184246092774,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.395821289675452,0,0.230397796410906,-0.252437031063464,0,-0.398884306817278,0,0,0,0,0.105033976124555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480316247555434,0,0,0.417025715340655,-0.0409161226437752,0,0,0,0.0831747877195191,0,0,0,0,0,0.333195547540822,0,0.0233274887986379,0,0,0.0489636081789898,0.053698187653393,-0.019854477077823,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,-0.0477654251230516,0.0784574721475661,-0.0608325211817995,0,0,0,0,-0.00753339763643336,0,0,0,0,-0.0475818440875984,0,0,0.486101233376472,0.182958245975781,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0390616992841656,0,0,0,0,0.0874509647933926,0,0.0243153368417772,0,0,0,0.146234436538992,-0.00768292468252989,7.51564386922986e-05,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0456462201195695,0,0.0531738634771244,0.0626243328355164,0,0,0,0,0,0,0,0,0.0121700219764676,0,0,0,0,0,0,0.0501164562644665,0,0,0,0.32623048684364,0,0.0336930926304552,0,0,0,0,0,0,0,0,0.0451340405363288,0,0.0156321316103313,0,0,0,0,0,-0.000313564381555286,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0238769076196516,0,0,0,0,0,0,0,0,0.0821075669779945,0.0133278646261852,0,0,0,0,0,0,0,0,0,0,0.0479365714065973,0,0,0,0,0,0,0,0,0,0,0.0304381541105195,0,0,0,0,0,0,0.0624497632781175,0,0,-0.0216291521460254,0.101967365572669,0,0,0,0.0915159087081945,0,-0.00581242136843286,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.00904180900582189,0,0,0,0,0,0,0.20313351493737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183904384757723,0,0,0,0,0,0,0.209249406726582,0,0.115929560922837,0,0,0.0300074678984663,-0.0111156837638972,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.00465867311793544,0,0.0859691749025617,0,0,0,0.0554325734968433,0,0,-0.0296590975632804,0.0652731816627919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151168521090767,0.0499683625665183,0,0,0,0,0.133400139064106,0,0,0.057839735531126,0,0.0874468635687954,-0.0301712884391935,0,0,0,0,0,-0.000812563314934405,-0.00299557577968196,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0143193959220276,0.254553163762216,0,0.138467350088121,0,0,0,0,0,0,0,0,0.0194268484336993,0,0.00606990515197709,0,0,0,0,0,0,0,0.0437940625782567,0,0,0,0.150835811082777,0,0,0,0,0,0.0929197204359058,0.0709996672206468,0.0451212995804506,0,0,0,-0.00727525688519652,0.00151268335840404,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.058392774053978,0,0,0.0537102287424651,0.0142978190907197,0.0655110503081344,0,0,0,0,0,0,0.0279939960200861,0.0659324776666039,0,0.00979861682051698,0,0,0,0,0,0.0195164862082649,0.0161614316890994,0,0,0,0.0241049351829983,0,0,0,0.0546478464040158,0,0,0.00390206576103959,0,0,0,0,0,0,0,0,0.0341783102571661,0,0,0.00329152941305729,0.000166450659315352,0,0,0,0,0,0
X002508.SZ,0,0,0,0.105211409260709,0,0,-0.00250409591232606,0,0,0,0.113394216833277,0,-6.93889390390723e-18,0.100712982454783,0,0,0.333062405014337,0,0.4547306228056,0,0,0,0,-0.0799101633905137,-0.215411415241165,0,0,0,0,0,0,0,0,-0.0715186788499408,0.18246239503822,0.00147840766868082,0,0,-0.0566002192964489,0,0,0,0,0,0,0,0,0,0,0,0,0.0234803107058842,-0.00706762592058592,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0907818544542928,0,0,0,0,0,0,0.115117732297838,0,0.0392055203049358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288615366919228,0.0532701849506775,0,0,0.0426581142198766,0,0,0,0,0,0.0561843597709205,0,0,0.0616630944085107,0,0,0,0.0181646691905349,-0.00945834704617718,0,0,0,0,0,0
X600372.SH,0,0.119988015914692,0,0,0,0,0,0,0.0239412123768041,0,0,1.73472347597681e-18,0,-0.053912764667852,0,-0.0245339330758718,0,0,0.00306365602675129,-0.103272430596731,0,0,0,0,0,0.591704274969854,0,0,0.167496162306427,0,0,0,0,0,0,0,0.128940147454211,0,0,0.00721439416942612,0,0,0.0297884853071194,0,0,0,-0.0535230800811206,0.0599055210240041,0,0,0,-0.00425271664408247,0.00207246557375642,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,-0.0211058375771354,0,0.0712316618638351,0,0,0.431813495893711,0,0,0,0,0,0,0,0.611439888120646,0,0,0,0,0.326550869350405,-0.249701276978307,0,0,0,-0.0658351234388147,0,-0.137539322593583,-0.0959287412432592,0,0,0,0,0,0,0,0.104236127818692,0,0,0,0,0,0.0861144210096391,-0.0153630623957643,-0.000287375548858336,0,0,0,0,0,0
X000066.SZ,0,0,0,-0.108626711748863,-0.622117528698284,0.159595241297638,0,0.657260510928359,0,0,0,0,0,0.445759625571289,0,0,0,0,0,-0.787335672464194,0,0,-0.192606159632512,0,0,0,0,0,0,0,0,0.202713042209374,0,0,0,0,0,0,0,0,0,0,0.128117154583459,0,0,0,0,0,0,-0.0230085639595088,-0.379680139449589,-0.0508784878452141,0.0634253021672323,0,0,0,0,0,0
X600699.SH,0,0,-0.0250270183377955,-0.0486522720470074,0,0.116219646200319,0,0,0,0,0,0.0869963351450392,0,0.0415409842440286,0.163861254542533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182545305261214,0,0,0.100462101455053,-1.38777878078145e-17,0,0,0.175786392414011,0,0,0,0,0,0,0,0,-0.0255194783426625,0.0107005072186811,0,0,0,0,0,0
