,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000063.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002236.SZ,X002008.SZ,X600809.SH,X600867.SH,X601877.SH,X600271.SH,X002456.SZ,X000596.SZ,X300124.SZ,X600487.SH,X600566.SH,X000661.SZ,X600066.SH,X000100.SZ,X000625.SZ,X002294.SZ,X000977.SZ,X002179.SZ,X300136.SZ,X002180.SZ,X002007.SZ,X300142.SZ,X002241.SZ,X600498.SH,X000157.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X002049.SZ,X600522.SH,X600779.SH,X002508.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0310387631585538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550896587538473,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0879284336742432,0,0.026380764096991,0,0,0,0.164117388565352,0.0339207315573203,0,0,0,0,0,0.01885281173451,0.0231681719144178,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0558171524532161,0.187498149147734,0,0,0.161060446457908,0,0,0,0,-0.0422481532019846,0,0,0,0,0.110125149561917,-0.0630760878618201,0,0,0,0,0,0,0,0,0.0317812798915626,-0.038221313548889,0,0,0,-0.118951177547487,0,0,0,-0.0361146773468616,-0.0194141072200451,0,0,0,0,0,0.0253639465361637,0.0165633732330254,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0133792782644433,0,0,0,0,0,0.00179175885769141,0,-0.129922348306174,0,0,0,0.166485693427702,0,0,0,0,0,0,0,0,0.16821856295817,0,0,0,0,0,0,0,-0.0408149063048498,0.0770150577651014,0,0,0,0,0,0,0,0,0,0,0,0,0.107866904184186,0,0,0.0231422854393885,-0.0175599836979128,0,0,0,0,0,0
X000858.SZ,0.0694486593448243,0.032697666252625,0,0,0.071067966246177,0.098879621846739,0.0581257848316556,0,0.149611746270753,0,0,0.0600910685413416,0,0,0,0,0,0.148454639672431,0,0.0701434458023187,0,0.131807605856664,0,0,0.219938070367692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060344549199716,-0.000920650882423377,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.099974998639554,0,-0.0887146574770328,-0.0856242906316305,0,0.15676016262481,0,0,0,0,0,-0.000196564928448315,-0.0983983452066418,0,0,0,0,0.226696355669783,0,0.0643595244722591,0,0,0.187229265870916,0,0,0,0,0.0471787217876138,0,0,0.0640683022654132,0,0,0,0,0,0.0686324948021349,0.113379258204745,0,0,0,0.0271527539155916,0,0,0,0,0,0,0
X000651.SZ,0.264765454482298,0,0,0.428145430181731,0,0,0,0,0,0.283840809468099,0,0.164749527665642,0,0,0,0,0,0,0,0.0168428614049232,0,0.0269728803526283,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0419891376147761,0,0,-0.171004745885368,0,-0.20892384721209,0,0,0,-0.0345441198015608,0,0,0.0876555657845364,0.11152075836039,0,0,0,0,-0.0257462769581989,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.285851891148811,0,0,0,0,-0.0709231506700223,0.0512489950171391,0,0.136133995929165,0,0,0.339695751656205,0,0.0850575360067285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299421375769681,0,0,0,0.060218345396925,0,0,0,0,0.156056255681801,0,0,0,0.0185271997688245,0.0310942275855327,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797826451861697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989346378487792,0,0,0,0,-1.38777878078145e-17,0,0,-0.049496402354576,0,0,0.151312829743698,0,0,0.0562078031527456,0.245108005137138,0,0.128924315677866,0.171458057733,0,0,0,-0.0243815126486276,0.00905360165758601,-0.00735828222313719,0,0,0,0.0952307440488004,0,0
X600690.SH,0,0,0,0.466978550381729,0,0,0.0879709155093043,0,0,0,0,0,0.0660344897520048,-0.0240334688297366,0,0,0.0879859527361615,0.0972349794321036,0,0,0,0,0,0.0592818655797134,0,0,0,0,0,0,0,0,0,-0.092942640413653,0.0417180296171865,0,0,-0.0536140815601788,0,0,0,0,0,0,0.0770705755063306,0,0,0,0.0404961739054006,0,0,-1.26328602404537e-05,0.0355065353878632,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0375510659059182,0,0.0753055857273524,0,0,0,-0.3599806358496,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.529423295259519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171133073220518,0,0,0.0241504166246923,0.216009457347933,0.000294142817464307,0,0,0.00118860034209101,-0.00773923826415672,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.143936926336553,0,0.0894655541986058,0,0.206179575502834,0.0415597977790485,0,0,0,-0.00885842770761163,0.159685817015334,0.00346198871902223,0,0,0,0,0,0,0,3.46944695195361e-18,0.230483122276609,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101659715312593,0.00928402855534573,0,0,0,0,0,0,0.0717200358525671,0.019928670923253,0,0,0,0.0135949267554041,0.00302691750634839,0,0,0,0,0,0
X002475.SZ,0,0.0180631939130711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101381458306477,0,0,0,0,0,0,0,0.673846710734181,-0.0308747696534048,0,0,0,0,0,0,0,0,0.00832901864304197,0,0.165985038097698,0,0,0,0.0138066843791779,0,0,0,-0.200381042138622,-0.02220104244063,0,0,0,0,0,0,0.0102451886911588,0.00310155219274982,0,0,0,0.0410022506568843,0,0
X600741.SH,0,0.322245965007006,0,0,0,0,0,0,0.0346418757141671,0,0,0,0,-0.0302808291333095,0,0,0.0125563780700711,0,0,0,0.109689708756676,0.0576740780240893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116068138121832,0,0.0154711185033391,0,0,0,0.0277400930349148,-0.00174662298617238,0,0,0,0,0,0
