,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X002007.SZ,X600183.SH,X600741.SH,X000596.SZ,X000100.SZ,X002371.SZ,X300014.SZ,X002241.SZ,X601877.SH,X300142.SZ,X000977.SZ,X000157.SZ,X300124.SZ,X002236.SZ,X000800.SZ,X000625.SZ,X002463.SZ,X002129.SZ,X600118.SH,X600498.SH,X002456.SZ,X002179.SZ,X002223.SZ,X002049.SZ,X002414.SZ,X600271.SH,X000066.SZ,X300136.SZ,X600584.SH,X600522.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.330372433568271,0,0,0,0,0,0,0,0,0.0483003417092129,0,0,0.145898509079131,0,0,0,0,0,0,0,0,0.0479683657974486,0,0,0,0,0,0,0,0,0,0,0,0.0272449099047649,0,0,0.0263894222627062,0,0,0,0,-0.0167756524881237,0,0,0,0,0,0,0,0.0731145637740272,0.0142635907294418,0.0073985958679968,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0123857255769775,0,0,0,0.102482500139727,0.488060620930755,0,0,0,0.150150675730783,0,0,0,0,0.0301648580205222,0.0127332719170986,0,0,0,0,0.0228148961542303,0,0,0,0,0,0.082177334343677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309322721143874,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.033763612371606,0,0,0,0,0,0.0642074981311125,0,0,0,-0.0223925958480462,0.162873401845553,0,0.0782212208801412,0,0,0,0,0,0,0,0,0,0.106779487659094,0.040618261660356,0,0,0,0,0,0,0.00754474915745057,0,0,0,-0.000747285809585299,0,0,0,0,0,0,0,0,-0.00741119538456388,-8.67361737988404e-19,-6.7762635780344e-21,0,0,0,0,0,0
X000651.SZ,0,0.259416660976897,0,0,0,0,0.0616154899651799,0,0,0,0,0,0,0.0453988090405284,0.170519260435432,0.0294301066672003,0,0,0,0,0,0,0,0,0,0.0106732353970018,0,0,0.072628714621937,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132150940565713,0,0,0,0,0,0,0
X002415.SZ,0,0.193031394961415,0,0,0,0.0655395849545039,0,0,0.0249667892590983,0,0,0,0,0,0.0870787421807735,0,0,0,0,0,0.13679663780765,0,0.0501559651557921,0,0.0083205000161359,0.040254505857275,0,0,0,0,0,0,0,0,0.0799710227329242,0,0,0,0.0206865286909722,0,0,0,0.0684669281757688,0,0,0,0,0,0,0,0,0.00305689125921722,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.285578314339255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126323016556268,0,0,0.0766020193770674,0.120572241833348,0.142200816058295,0,0,0,0,0,0,0,0,-0.0236861415656226,0,0,0,0,0,0,0,0,0,-0.0258397239128674,0.31679415639472,0,0,0,0,0.0146105496995986,-0.00534829918672639,0,0,0,0,0,0
X600104.SH,0,0.300252188924432,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.02202096759419,0,0,0.0982896035987268,0.0388979546551999,0,0,0,0,0,0,0.0560257362200895,0,0.026952186016202,0,0.18407926239743,0.0598395695578782,0,0.0316513100741223,0,0,0,0,0,0,0,0,0.0033704912030456,0,0,0,0,0,0.00285541529302966,0.0337168748494737,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.133935189990377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125688705277617,0,0,0,0,0.202088945970555,0,0,0,0,0,0,0,0,0.145283303532269,0,0,0,0.491263283495766,0,0,0,0,0.0330177670306614,0,0,0.0552425439820722,0,-0.285776009047535,0,0,0.0494073902730618,0.0248339052517748,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0476600489544513,0,0,0,0,0,0,0.0796176590315842,0.0139914899978228,0.0159268083036281,0,0,0,0,0,0,0,0.0864844773792735,0,0,0.0171543565500705,0,0,0,0,0.519071969586935,0,0,-6.93889390390723e-18,0.0540678305332807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237711094477641,0.00962728209419434,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.00452044836261955,0,0,0,0.15188855358516,0.124447643364094,0,0,0.105622091002928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0822165894689888,0.0834826750636462,0,0,0,0,0,0,0,0,0,0.119705472790349,0,0,0.0262708721238686,0,0,0.0518176431086902,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0328773392983607,0,0,0,0.0703627664181464,0.418696827367147,0,0,0,0,0,0,0,0,0,0,0,0.0245907678701073,0,0,0,0,0,0,0,0,0.126324746060976,0,0,0,0.0775005742297486,0,0,0,0,0,0,0,0,0,0,0,0,0.0385976233238437,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0908481355496202,0,0,0,0.0240145163459419,0,0,0,0,0,0,0.534966911894774,0,0.000661306300011497,0,0,0.0508195453552277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724819107376672,0,0,0.0386693768204103,-0.00348249903864508,0,0,0,0,0,0
