,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002007.SZ,X600741.SH,X300003.SZ,X002371.SZ,X600183.SH,X000100.SZ,X002241.SZ,X300014.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002236.SZ,X000625.SZ,X300142.SZ,X300124.SZ,X000157.SZ,X002129.SZ,X002463.SZ,X600498.SH,X002456.SZ,X002223.SZ,X002179.SZ,X300136.SZ,X600118.SH,X000066.SZ,X600271.SH,X600584.SH,X002049.SZ,X600487.SH,X002414.SZ,X600177.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.335639350215582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231540575416734,0,0,0.0787933608629619,0,-0.0581819382563857,0,0,0.100322431403941,0,0,0,-0.0461482970643566,0,0,0,0,0,0,0.0680433551899728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093512513343988,-0.0156101864036073,0,0,0,-0.327467518412055,0,0
X000858.SZ,0.0291167300341981,0,0,0,0,0.0622841619522292,0,0,0.0760623248676375,0,0,0,0.375811142960988,0.108967744396905,0,0,0,0,0,0,0,0,0,0,0,0,0.196165171586717,0,0,0,0.054945264063933,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026339752708755,0,0,0,0.0011017330992579,0.0124853978168886,0,0,0,0,0,0
X600276.SH,0.0860730555770349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136350227604137,0.0585445260960985,0,0.0227633230145539,0,0,0,0,0.0152738139590921,0,0.0663274122425164,0,0,0,0.00829774801434227,0,0,0,0,0,0,0,0,0,0.0280872937649334,0,0,0,0,0,0,0,0,0,-0.0135482671452435,0.0117400790398441,0,0,0,0,0,0
X000651.SZ,0,0.0581442924896752,0,0,0,0.0462491625320635,0.0528678747911066,0,0,0,0,0,0.234633123326808,0,0.0830810044858658,0,0,0,0,0,0,0,0,0,0,0,0,0.0534798567664129,0,0,0,0.145240710503428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.173302905278182,0,0,0,0,0.157793612338676,0,0,0,0,0,0.160306892075686,0,0,0,0,0,0,0,0,0.000986257907133765,0.118375676511272,0,0,0.0673511782354745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814957317881323,0.0519710134920245,0,0,0,0,0,0,0,0.000574857643038208,0.00455323780084473,0,0,0,0,0,0
X600104.SH,0,0.294444686534349,0,0,0,0,0.0627203139482495,0,0,0,0,0,0,0,0.07339297807662,0,0,0,0,0,0,0,0,0,0,0,0.103466094746156,0,0,0,0.136174869518943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255261269588172,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986756372469577,0,0.0569047727488545,0,0,0.303761192340404,0.0435805031329896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157500547070238,0,0,0,1.73472347597681e-18,0,0,0,0,0.274438786507128,0,0,0.0104081529539647,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.143211956077325,0,0,0,0,0,0,0,0,0,0,0,-0.0479928226679663,0,0.204222903311147,-0.17206595328718,0.0898054195745452,0,0,0.0733878661401812,0.136133604298525,0,0,0,0.0384244286895592,0,0,0,0,0,0.521679120443552,0,3.46944695195361e-18,0,0,4.33680868994202e-19,0,0,0,0,0,0.0335145293088398,0,0,0,0.0332999603867374,0.0532038392386989,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0766939691264993,0.0304270837551327,0.185138284361515,0,0,0,0,0,0,0,0,0,0,0.086811872987511,0.0394961552190206,0,0,0,0.0414879899967942,0,0,0.358043493148926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210937974255166,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0525272068944975,0,0,0,0,0,0.139899852319073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100627514894612,0,0.156871848874914,0,0,0,0,0.0461707531266866,-0.067785596059389,0,0,0,0.140836610764131,0,0.0214157142180309,0,0.0322024455717559,0,0,0,0,0.0592432135225514,-0.00542345834456762,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104863764070561,0,0,0.0194065261721865,0,0,0,0,0,0,0.506476533324577,0,0.018390923395516,0,0,0,0.0132546370117994,0,0.047937300654523,0,0,0,0,0.0160448238238976,0.0162229638868145,0,0,0.0919801592680793,0,0,0,0,0,0,0,0,0,0,0.00938180403313093,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.0351435567922092,0,0,0,0,0,0.322968099815289,0.0958027770898024,0.0951889652804783,0,0,0,0,0,0,0.066052073585499,0,0,0,0,0,0,0,0,0.149451388795718,0,0,0,0.00555941299677621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248232586779904,0,0,0,0,0,0,0
X000568.SZ,0,0.348891304991174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456340356809433,0,0,0,0,0.0389754078194542,0,0,0,0,0.00637378887548406,0,0,0,0,0,0,-1.73472347597681e-18,0,0,8.67361737988404e-19,0,0,0.0476555740159779,0,0,0,0,0,0.00997979524759774,0,0,0,0,0.00927670932375337,-0.0116029432088394,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654900744317032,0,0,0,0,0,0,0,0.00381571129612128,0.281974983507573,0,0,0,0.220592415387381,0,0,0,0,0,0,0,0,0,0,0.0829185189533254,0,0,0,0,0,0,0,0,0,0.0659259755472442,-0.00638154129377558,0,0,0,0,0,0
X000338.SZ,0,0.147295314012126,0,0,0,0.128564190340048,0,0,0.202203515984167,0,0,0.168170578900973,0,0,0,0,0,0,0.276152725462991,0,0,0,0,0,0,-0.0243553013952273,0,0.0204747527294518,0,0,0,0.172357855284021,0,0,0,0,0.0502392117940421,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0500145030800961,0,0,0,-0.0252668861841654,0,0,0,0,0,0,0
X600690.SH,0.0685725563489986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231612997546451,0,0,0,0,0,0,0,0.105450306119943,0.0595990586286281,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0464743922834843,0,0,0.00593098832216902,0,-0.0252177530806883,0,0.138640675376324,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.0210338217903328,0,0,0,0,0.133763275704612,0,0,0,0,0,0,0,-0.0463570659307691,0,-0.0444841765009053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110336500259188,0,0.068063660410647,0.128784598622887,-0.0330920852826959,0,0,0,0,0,0.570565290442317,0,0,0,0,0,0,0,0.023333645886732,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.606230441662455,0,0,0,0,0,0.0358749393899422,0,0,0,4.33680868994202e-19,0,0,0,0.0462279807632298,0,0,0,0,0,0,0,0.0958697326234819,0,0,0.0279646310156769,0,0,0,0,0,0,0,0.0363737493973167,0,0,0,0,0.014464130282074,0.0465629241519102,-0.00115525867974899,0,0,0,0,0,0
X002007.SZ,0,0,0.100670921003577,0,0,0,0,0,0,0,0,0,0,0,0.506618067372588,0,0,0,0,0,0,0,0,0,0.00925710084412622,-0.00869814791012916,0,0.031886553355698,0,0,0,0,0,0,0,0,0,0,0.13490949795785,-0.0279568423029971,0,0.0331853516649337,0,0,0,0,-0.0181538762245622,0,0,0,0,-0.00272496181399167,-0.0618727435244975,0,0.140848721030654,0,0,0,0
X600741.SH,0,0,0,0,0,0.228923055204058,0.28093658135724,0,0,0,0,0,0,0,0,0,0.0157620626450268,0,-0.0948838662429105,0,0,0,0,0,0,0,0.0433572484798848,-0.0935713095362848,0,0,0.0399940376239296,0.239148830652208,0,0,0,0,0.0184219213380146,0,0,0,0,0,0.0263869938125022,0,0,0,0,0,0,0.0994211495604398,0,-0.00979065381097724,0.0277189692272691,0,0,0,0,0,0
