,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X000338.SZ,X002475.SZ,X000100.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X600372.SH,X002456.SZ,X000157.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X600089.SH,X300003.SZ,X002294.SZ,X600867.SH,X600699.SH,X000981.SZ,X600522.SH,X002180.SZ,X000559.SZ,X002508.SZ,X002292.SZ,X002074.SZ,X000066.SZ,X002426.SZ,X000623.SZ,X600498.SH,X002506.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0661885421635906,0,0.0782533758412108,0,0,0.0998556296451334,0,0,0,-0.000974373212478241,0,0.0345693648448747,0,0,0,0,0,0.195679527215108,0,0,0,0,0,0,0,0.00959931908194739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0484435024463864,0,-0.000897155245397809,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0473886884803991,0,0,0,0,0,0,-0.021117672651327,0.742098704163585,0,0,0,0,0,0,0,0,0,0,0,0,0.133419200685825,0,0,0,0,0,0,0,0,-0.0167546535844604,0,0,0,0,0,-0.0348318639106666,-0.0746554881875917,-0.10345516792244,0,0,0,0,-0.131811451037801,-0.0774157858662848,0,0,0.0396935180294156,0,0,0,0,0
X002415.SZ,0,0,0,0.0516160367216596,0,-0.0205783987060486,0,0,0,0,0,0.0478105452297919,0.0456005203637514,0,0,-3.46944695195361e-18,0.14358791157667,0,0,0.0241307918704283,0,1.73472347597681e-18,0,0.080434121938963,0,0.160836887505867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405806220163081,0,-0.0134712723165318,0,0,0.139975943395036,0,0,-0.0289355586361929,0.0235019738571289,0,0,0,0,0,0
X000651.SZ,0,0,0.0717152259434382,0,0,0,-0.0488235609728463,0,0,0.552186383471672,0.863516471805402,-0.0554740301230616,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.17582659663645,0,0,0,0,0,0.231029600666363,-3.46944695195361e-18,0,0,0,0.0522659018661519,-0.183637620867248,0.300543830955453,0.149635452039329,0,-0.0152518124544002,0,0.0187671978047436,0.019948139240645,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.344610378577767,0,0,0,0,0,0.199424452335299,0.0107658627625602,0,0,0,0,0,0,0,0.165141211373151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0167908527427734,0,0,0.00386277257832944,0,0,0,0,0,0
X000725.SZ,0,0,0,0.130640137609987,0,0,0,0,0,0.0479110477055443,0,0,0,0,0,0,0,0,0.331575799479384,0,0,0,0,0,0,0,0,0,0,0,0.113476954916538,0,0,0,0,-0.0116041944976265,0.310087158852527,0,-0.0257561059209142,0,0,0,0,0.0177244446506887,0,0,0,0,0,0,0.00805119448715811,-0.0287544002532048,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.00688511840874853,0,0,0,0,0,0.0947075755095453,-0.104274997160767,0,0.143189489140406,0,0,0.187081575698718,0,0,0,0,0.0701902260531766,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731921189915079,0.106751349079234,0,0,0,0,0,0,0,0,0,0,0,0.000988279118239422,0,0.0387341888877683,-0.0121914942073444,0,0,0,0,0,0
X002304.SZ,0,0.0356187689496696,0,0,0,0.00632512799945171,0,0,0,0.122879583409775,0,0,0,0.330831984312107,0.0933024453889032,0,0,0,0,0,0,0,0,0,0,0,0.0612328936398945,0,0,0.0327714794479145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048924622340596,0,0,0,0,0,-0.0982555741051155,0.00434430732942175,0,0,0,0,0,0,0
X000625.SZ,0.0611685638069461,0,0,0.0702186785949974,0,0.100666025915832,0,0,0,0.0618870967673802,0,0,0.110209051408331,0.42456014018279,0,0,-1.73472347597681e-18,0,0,0,0,0.125165153046578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76615546675776e-05,-0.000549797858902327,0,0,0,0,0,0
X000063.SZ,0.125914496286306,0,0,0.203131026693001,0,0,0,0,0,0,0,0,0,0,0,0,0.158073363184352,0,0,0,0,-0.0913858178023035,-0.385295202431454,0.0305312518775683,0,0,0,0,0,0,0,0,0.123301309258378,0,0,0,0.00968524765538167,0,0,0,0,0,1.0842021724855e-19,0,0.0423563835551003,0,0,0,-0.0840341800712028,0,0.00652314960693275,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.143038202237476,0,0,0,0,0,0,0,0,0.0173181015670692,0,0,0,0,0,0,0,0,0.0288677736797735,0,0,0,0.0354973011371634,-0.00383531048977731,0,0,0,0,0,0,-0.240992007264409,0,-0.129892810960881,0,0.189254473792037,0,0,0,0,0,-0.0433611194242918,-0.0077348662597989,0,0,0.0303394313102186,-0.163917417165678,0,-0.00156922641291869,-0.00289847398662839,0,0,0,0,0,0
