,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X002304.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X002179.SZ,X000157.SZ,X600089.SH,X600066.SH,X002463.SZ,X600703.SH,X600372.SH,X000977.SZ,X000921.SZ,X002241.SZ,X002236.SZ,X002028.SZ,X600741.SH,X600522.SH,X002049.SZ,X600183.SH,X600584.SH,X000661.SZ,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600487.SH,X600177.SH,X601799.SH,X600566.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.111433057402215,0,0,0.00401625752585009,0.157621269828948,0,0,-0.00117167619943725,0,0,0,0,0,0.12686506750202,0,0.0023506810830653,0.064441665429835,0,0,0,0,0,0,0.0187176948014403,0.00439952222173883,0,0,0,0,0,0,0,0,0,0,0,0.0571655609166624,0,0,0,0,0,-0.0319479520646026,0,0,0.053354349807839,0,0,0,0,-0.00634954193919778,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0237917992462094,0.439295561061138,0,0,0,0,0,0,0,0,0.256491544509073,0,0,0.0418418898716984,0.0199283379003774,0,0,0.0115925810761506,-0.0403597431072994,0,0,0.0491477915161328,0,0,0,-0.0202158618829265,0,0,-0.0166235021937621,0,0,0.0078969626581859,0,0.0293836251239389,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278088603212508,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.239155649033867,0,0,0,0,0.126225137140001,0,-1.35525271560688e-20,0.0781277549026805,0,0,0,0.129018972129744,-0.0517183457403477,0,0,0,-0.128463638847645,0,0,-0.00341840565801904,0,0,-0.00986150835252131,0,-0.0153682725496174,0,0,0,0,0,-0.0572944638730516,0,0,0,0,0,0,0.183504221006762,0,0,0,0,0,0,-0.0997076306738058,0.0134189652192972,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0450610339265825,0,0.0737773469378963,0,0,0,0.0225576229430832,0,0,0.138200283785827,0,0,0,0,0,0.0478382376330519,0,0,-0.0610518385817904,0,0,0,0,0.0157188432645939,0,0,0.194588835570449,0,0,-0.0537634812990887,0.0558675293472192,0.0608595426943737,0.0112702515896997,0,0,0,0.0337478985869299,0,0,0,0,0,0,0,0,0,-0.0116795261225169,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.121761011728895,0,0,0,0,0,0,0,0.0243812700501465,0,0,0,0,0,0.0311548595886713,0.0606081767716224,0,0,0,-0.0977624930187179,0,0,-0.00279601200100958,0.233589053575506,0,0,0,0,0.0383335051644707,0,0,0.0408359099355401,0,0,0,-0.0902366522096297,0,0,0,0,0,0,0,0,-0.00207250097472585,-0.00401775458635837,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.192678283526383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081589887867973,0.380995132685187,0,0,0,0,0,-0.162621008887884,0,0,0,0,0.0614880766104246,0,0.0998427879657048,0,0,0,0,0,0,0,0,0.0532583019191231,0,0,0.291721010066958,0.281153912825524,0,-0.254470155631914,0.022744615980359,-0.024782080570095,0,0,0,0,0,0
X000568.SZ,0,0.80517839446503,0.210593664912968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990096414679089,0.0887948933903146,8.67361737988404e-19,0,0.0419266426095792,0,-0.104445136883615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120096097910371,0,0,0,-0.0749661233458608,0,0,0,0,0,0.01738228223893,0.0257840115645633,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.251100543739292,0,0.0348069436249084,0,0,0,0,0.0422980729146768,0,0,0,0,0,-0.141421746992145,0,0,0.108474786591319,0,0,0,0.294550300991125,0,0,0,0,0,0.0446045559661555,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.145649485832162,0,0,0,0,0,0,0,0,0,0,0,-0.00204784694425479,0.0368319606810115,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288814537071167,0.0575298431630926,0.256745463970079,0,0,0,-0.0141679459557467,0,0,0,0,0.352603313429164,0,0,0,0,0,0,0.0893426203557261,0,0,0,0,0,0,0,0,0.172888046714878,0,0,0,0.054496235965631,0,-0.29494531526291,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0353263420375557,-0.328625779232507,0,-0.0510715597573474,0,0,0,0,0,0,-0.198627800935639,0,0,0,0.0812289695505914,0,0.0772888104054263,0,0,0.0435635978593557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239832921975634,0,0.0602483218962817,-0.0727115540639799,-0.0106245748496634,0,0,0,0,0,0
