,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X002475.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X002008.SZ,X300003.SZ,X000625.SZ,X600487.SH,X600809.SH,X002456.SZ,X600498.SH,X600776.SH,X000661.SZ,X000596.SZ,X002007.SZ,X000050.SZ,X600066.SH,X002179.SZ,X000157.SZ,X300142.SZ,X600522.SH,X300146.SZ,X600177.SH,X600089.SH,X300136.SZ,X600867.SH,X002241.SZ,X600566.SH,X600372.SH,X000977.SZ,X002180.SZ,X002129.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0950039429850197,0,0,0.0105887498169372,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.00658877312608735,0,0,0,0,0,0,0.0221080700028971,0,0,0,0,0.104521870847045,0,0,0,0,0,0,0,0,0,0,0.0620454740324279,0,0,0.00778319276586481,0,0,0,0,0,0,0.0950253395002603,0,0,-0.0041221605114852,0.00850252931016545,0,0,0,-0.00164195641706204,0,0
X600104.SH,0,0,0,0,0,0,0.0177442337925413,0,0,0.132822974030335,0,0.097603223969549,0.250476822114048,0,0,0,0,0,0.103865913787899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170567235158636,0,0,0,0,0,0,0,-0.0556647460224656,0,0,0,-0.059002094286401,0,0
X002415.SZ,0,0,0,0,0,0,0.0546612597515388,0,-0.0425050877376236,0.10695106263483,0.0645751714006851,0,0,0.217325734807623,0,-0.019416877838587,0,0,0.27678500546174,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672201141972024,0,0,0,0,0,0,0,-0.0268541239138546,0.0616754216015387,0,0,0,0.0634851123470839,0,0
X000651.SZ,0,0.231226331183776,0,0,0,0,0,0,0,0.171580975761119,0,0,0,0.0544358782920744,0.0287212542961339,0,0,0,0.0750098007382562,0,0,0,0,0.0514409168483134,0,0,0,0,0.0107664429712714,0,0,0,0,0,0.000248477542627063,0,0,0,0.0118024665890107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129547906094194,0,0,0,0,0,0
X000858.SZ,0,0,0.0769766130672247,0,0,0.0272403574928038,0.112551291160107,0,0,0,0,0,0,0.305915185829533,0,0,0,0,0.0550969325648385,0,0,0,0.0102545836695308,0,0,0.0273850970774325,0,0,0,0,0.0312781677180068,0,0.0314909597574714,0,0,0,0,0,0,0,0,0.00680266243336313,0,0,0,0,0,0,0,0,0,-0.0104208255701182,8.67361737988404e-19,0,0,0,-0.0357601957751851,0,0
X600276.SH,0.128781201915406,0,0,0,0,0,0,0,0,0,-0.398863044945893,0,0,0,0,0.219279665041519,0,0,0,0,0,0,0.286353220816516,0,0,0,0,0,0,0.311602047374535,0.216126266462411,0,0,0,0,0,0,0,0.0212008267187241,0,0,0,0,0,0.183823025406252,0,0,0,-3.29655564593363e-05,0,0,0.0405442429530627,0.0601135838742826,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.240448356251201,0,0,0,0,0,0,0,0,0.0228157573925787,0.0445448833693925,0,0,0,0,0,0.193061164279528,0,0.0912033093555379,0,-3.46944695195361e-18,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.178419650608617,0,0,0,0,0,0,0,0,0,0,0,0,0.0223060403442634,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.00203898145264283,0,0.0291844428402538,0,0,0,0,0,0,0,0,0.0162569452877423,0,0,0,0.338347000269079,0,0,0.0405281361161458,0,0,0,0,0,0,0,0,0.0797587230618173,0.166110610934186,0,0.0468792130087687,0,0,0,0,0,0,0.0384418732297458,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.00149896980146904,0.0232180048898035,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143680988319983,0,0.0927914716977336,0,0,0,0,0,0.0620934932239043,0.261425757452025,0,0.0547808231630634,0.193229578622306,0,0,0,0,0,0,0,0,0,0.152342959179782,0,0,0,0,0,0,0,0,0,0,-0.0170024888459865,0,0,0.0168654222084335,-0.0147567922120305,0,0,0,0.135861302133223,0,0
X600690.SH,0,0.240183972086602,0,0.199813862805464,0,0,0.134374343998924,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.00794018266201106,0,0,0.0824210570541291,0,0,0,0,0,0,-0.0255271640679282,0,0.0807211956682102,0,0,0,0,0,0,0,0,0,0,0,0.143658328630715,0,0,0,0,-0.0187235527610581,-0.000319364041529755,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0148546222041778,0,0,0,0,0,0,0,0,0.104898754283759,0,0,0,0,0,0,0,0,-0.0259631116606286,0,0,0.0304959943716439,0.144168500340528,0,0.106636518712334,0,0,0,0,0.0403805052009027,0.10678149466551,0.215393148378994,0,0,0.130251911927837,0,0,0,0,0,0,-0.0261362172363263,0,0,0.0239744339390291,-0.0798024116618486,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.00401020088972043,0,0,0,0,0.329228247116424,0,0,0,0,0,0,0.0250001633758533,0,0,0,0,0,0,0.051639786489177,0,-0.00235841395122354,0,0,0,-0.0133375933034559,0,0,0,0,0,0,0,0,0,0,0,0.210280660890817,0,0,0,0.0472817285010233,0,0,0,0.0338674244258131,0,-0.0474253398707899,0,0,0,0
X000338.SZ,0,0.235598709451012,0,0.141764598341751,0,0,0.0204924407052448,0,0,-6.7762635780344e-21,0,0,0,0,0.155887479962974,0,0,0,0.157823326681788,0,0,0,0,0,0,0,0,0,-0.00819688693812461,0,0,0,-0.0264056630042594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127651297471318,0.0195989049184218,0,0,0,-0.0818523320392741,0,0
X000568.SZ,0,0,0,0,0.331198025963856,0.045247330758706,0,0,0,0,0,0,0,0,0,0,0.0157266150707002,0,0.0423976285857521,0,0,0,0,0,0,0.249707571411623,0,0,0.00963626607099008,0,0,0,0.0200456688905393,0,0,0,0,0,0.154908216207775,0,0,0,0.0632612702459232,0,0,0,0,0,0,0,0,0,0.0158466078420575,0,0,0,-0.0163181880548507,0,0
X600741.SH,0,0.419089722241473,0,0,0,0,0,0,0,0.308669268434187,0,0,0,0,0,0,0,0,0,0,0,0.0479415140898426,0,0,0,0,0,0,-0.070643718074458,0,0,0,-0.0191268725337579,0,0,0,0,0,0,0,0,0.153632716780512,0.0884906126693146,0,0,0,0,0,0,0,0,0,0.0574022036630049,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109925294845654,0,0,-0.194776708738242,0,0,0,0.896260055942171,0,0,0,0,0,0,0,0,0,-0.0911700995619658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666640542820002,0.194476909623109,0,0,0,-0.0477161872253681,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0556065241838723,0,0,0,0,0.32242907542645,0.0382984157076225,0,0,0,0,0.0994917638890622,0,0,0,0,0,0,0,0.0404727697940931,-0.0227471562455313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697107368632367,0,0.0216664516035637,0,0,0,0,0,0,-0.00278666165639595,-0.0239078523920116,0,0,0,1.73472347597681e-18,0,0
X600271.SH,0,0,0,0,0,0,0,0.141406448530362,0.0871992333797406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183700002805577,0,0,-0.116324337804358,0,0,0,0,0.0128915702773647,0.132887570034397,0,0,0,0,0,0,0,0.118048852036957,0,0,0.131725891516114,0.101364368846921,0.167540481191352,0,0,0,0,0,0,-0.100569930174955,0,0.223058583778271,0,0
X002236.SZ,0,0,0.214615609612871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130477823460737,0.158377778529788,0.0767205397623887,0,0,0,0.0182918542323607,0,0,0,0,0,0,0,0,0.182006111866785,0,0,0.110353023939014,0,0,0.06609345729108,-0.0140896927129147,0,0,0,0.0286302981681427,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.203716549347071,0,0.0416037442427397,0,0,0,0,0,0,0,0.0392040398532145,0,0,0,0,0,0,0.237068922916004,0.414161089743514,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1069981871086,0.297654925365943,-0.0932456409757571,-0.0162186029097691,0.00401759076069977,-0.287290430534752,-0.0278655597196397,-0.00565519379588694,0,0,0,-0.0699601648976382,0,0
X300124.SZ,0,0,0,0,0,-0.0400319353953719,0,0,0.150094284969411,0,0,0,0,0,0.0433206728756557,0,0,0.187209826037497,0,0,0,0,0,0,0,0,0,0,0.0565129533538089,0,0.137989918674225,0,0,0,0.122319304544563,0,0.176057611825545,0,0,0,0,-0.0949677569847187,0,0,0,0,0,0,0,0,0,-0.0268824900064572,0.0849044480691755,0,0,0,0.058155806494404,0,0
X002008.SZ,0,0,0.529520742155367,0,0,0,0,0.0578331601214266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106988584354542,0,-0.1371547380675,0.15006179574237,0,0,0.0443548802940412,0,0,0,0,0,0,0,0,0,0.147387559900697,0,0,0,0,0,0,0,0,0.0258437586770969,-0.0179533148955876,0,0,0,0.112032610083357,0,0
