,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X600031.SH,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000596.SZ,X000100.SZ,X002241.SZ,X002371.SZ,X000157.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002007.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002236.SZ,X002414.SZ,X600584.SH,X300142.SZ,X600183.SH,X601799.SH,X000799.SZ,X000066.SZ,X000800.SZ,X002074.SZ,X600089.SH,X300003.SZ,X002008.SZ,X600779.SH,X000547.SZ,X000050.SZ,X600118.SH,X300001.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0.147440822046436,0.269330169832804,0,0,0.0922355009573088,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0293931040103744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125976566853749,0,0,0.138937331704872,-0.0614455109074378,0,-0.00620708889756327,0.0554405949640034,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0885188952889031,0,0,0,0,0,0,0,0,0,0.0122204292152176,0,0,0,0,0,0,0,0,0,0.187450953194758,0.0762628074873168,0,0,0,-0.0684673235797154,0,0,0,0,0,0,0,-0.105216910471356,3.46944695195361e-18,0.0972943220372814,0.21229345736213,0,0,0,-0.0321487531932435,0,0,0,0.0980328350822489,0,-0.00388645985563525,0,0,0,0,0,0,0
X000725.SZ,0,0,0.000243529941687555,0,0,0.183870166225803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321647799499937,0.0837646385680695,0.0983183037878367,0,0.0975410964843836,0,0.0588678069922187,0,0.0278694083106292,0,0,0,0,0,0,0,0,0,0,0,0.0698029793824242,0,0,0,0,0,0,0,0,0,-0.0205963603925071,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0189580075409924,0,0,0,0,0,0,-0.0489811246321917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235513347023229,0,0,0.0261039361164134,0,0,0.445647738280222,0,0,0.0543103363773691,-0.0348527306544685,0.342910274283993,0,0,0,0,0,0.269436907365523,0,0,0,0,0.156876920469837,0,0,0,0,0.01378217027977,0,0,0,0,-0.0201180686326003,0,0
X000661.SZ,0,0,0,0.0226619785699315,0,0,0,0,0,0,0.0483578685540786,0,0,0,0,0,0,0,0,0,0,0.156991119586774,0,-0.103672068589738,0,0.0548227343974215,0,0,0,0,0,0,0,0,-0.0561394447144508,0,0,0,0,0.016280295869707,0,0.220307045631963,0,0.15612881430611,0,0.0402318257702668,0,0,0,0,0,-0.0255694607372789,0,0,0,0,0.0219365893546048,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.135715241952826,0,0.11277915683374,0,0.197269111687444,0,0,-0.143107636106116,0,0,0.03797134525326,0,0,0,0,0,0.135520112523014,0,0,0,0,0,0,0,0,0.288727505320116,0,0,0.0850819934064936,0,0.230654019306209,0,0.113998133760565,0,0,0,0,0,0,0,0,0,-0.00672468296326139,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0339467202730453,0,0.0435358736567993,-0.0679829431199642,0,0,0,0,0.170921194346963,0,0,0,0,0,0.0312327120892464,0,0,-0.0518657709968327,0,0,0,0,0,0,0,0,0,0.107752135019282,-0.00143362948662407,0,0,-0.000257888302723648,0,0,0,0,0,-0.0255461499428461,0,0,-0.0378506100339469,0.0994772542791363,0,0,0,0.0247484848672763,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0265340181585132,0,0,0,0.0380241086551998,0,0,0.0855906218380785,0,0,0,0,0,0,0,0.0646850810838502,0,0,0,0,0,0,0,-0.0406028459572385,0,0,0,0.107835816667838,0.00770488329146024,0,0,0,0.290351766833424,0,0,0,0,0,0,0,0,0,0,0,0,0.00456507768220442,0,0,0,0.00932950497518832,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0186796667860581,0,0.0514476339830765,0,0,0,0.00356651788189598,0,0,0,0,-0.0233875478547434,0,0,0.00203044216016368,0,0.00846820708481796,0,0,0,0,0,0,0,0,0.00985514017982348,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0261469339226666,0,0,5.42101086242752e-20,0,0,0,0,-0.00417279819683365,0,0
X600703.SH,0,0,0,0.175623239803173,0,0,0,0.145906243515972,0.0281624124750021,0,0,0,0,0,-0.326906775909961,0,0,0,0,0,0,0.169788655121307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105725483438301,0,0,0,0,0,0,0,0,0.300234385896266,0,0,0,0.186146434277727,0,0,0,-0.00558521293987475,0,0,0,-0.00965053836749443,0,0
X000596.SZ,0,0,0,0,0.243911398791987,0,0,0,0.0259781172280803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554630497470344,0.118187058665317,0,0,0,0,0,0,0.00481817469338388,0,0.0713836840559434,-0.0759587670793943,0,0,0,0,0,0,0,0,0,0,0.185301355519559,0,0,0,-0.0506538515205952,0,0,-0.0658678735825206,0,0,0,0.0215796278405416,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0210573474940734,0.800696883071881,0.0774219150715231,0.0224998098273962,-0.315234228222757,0,0,0,0.0202812965178835,0,0,-0.0752502475697418,0,0.0696278780949313,0,0,0.103583159864122,0,0,0,0,0,0.102973849772182,0,0,0,0,0,0,0,0,0.0900532824229787,0,0,0,0,0,0,0.0705904127691251,-0.0566454251866417,-0.0417459724629825,0.0634846528540184,0,0,0,-0.0234055260573204,0,0
X002241.SZ,0,0,0.0598604040754451,0,0,0.435460384754681,0,0,0,0,0.294687610447766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741732230050768,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0229659940949637,0,0,0,0,0,0,0,0,0,0.0126654047570867,0,0,0,0,0,-0.0845189954506749,0.160176547855487,0,0,0,0.00959000802034814,0,0
X002371.SZ,0,0,0.138976204173112,0,0,0,0,0,0,0,0,0,0,0,0,0.0617950134223388,0,0.00248496916742946,0,0,0,0,0,0,-0.0679694061977161,0.0546566695888541,0,0.128544512651176,0,0,0,0.148120369833197,0,0,0.360063794173853,0,0,-0.225149241870582,0,0.0707673980945273,0,0,0,0,0,0,0.14450893713297,0,0,0,0,0,0.0232235320535875,0,0,0,0.00808877684591734,0,0
X000157.SZ,0,0,0,0,0,0,0.362864283908662,0,0,0,0,0,0,0,0.145317618128167,-0.00871499169332752,0,0,0,0,0,-0.14097116870753,0,0,0,0,0,0.174340694282843,0.157007459861358,0,0,0.0205104330847543,0,0,0,0,0,0,0.184232606957192,0,0,0,0,0,0,0,0,0,0.162193493399123,0.15606788381902,0,0.0331694516362771,0,0,0,0,-0.044607760597122,0,0
X000625.SZ,0,0,-0.381728645905871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137503293432024,0,0,0.17399672376945,0,0,0,-0.110435357094007,0,-4.33680868994202e-19,0,0,0,0.235398674615878,0,0,0,0,0,0,0.0508818280883278,0,0,0,0,0,0,0,0.322411373648676,0,0.00119328940081689,0,0,0,0,0.0143716670147524,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0247130631120005,0.250201900078204,0,0,0,0,0,-0.0650593725112594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101078383805221,0,0,0,0.04759723699226,0,0,0.0555693176087942,0,0,0,0.204563556001015,0,-0.0128271255687088,0.030685898553278,0,0,0,-0.00702460725423801,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596396265915395,0,0,0,0,0,0,0,0,0,0,0.0517901780335543,0,0,0,0,0,0.25106575870711,0,0.295239655817976,0,0,0,0,-0.00732572730566061,0,0,0.163822792211938,0.151835259476002,0,0,0,0,0,0,0.0667227557618289,0,0,0.0236083110827101,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30955756274868,-0.0219353143903198,0,0,0.100973916993884,0,-6.93889390390723e-18,0,0,0,0.0233816871165271,0,0,0,0,0,0.0811134330094219,0,-0.0564784372402033,0.00632584967946073,0,0.165528321251414,0,0.00643011887061216,0,0,0.117613272760784,0,0.0768647157161647,0,0,0,0,0,0,-0.096284338138261,-0.00479420312480752,0,0,0,0,0.0230935983920921,0,0
X601877.SH,0,0,0.0440086052014362,0,0,0,0,0.250247894135633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389505209991681,0,0,0,0.0544831006301978,0,0,0,0,0,0,0,0,0,0.0861337524084431,0,0,0,0.0127364899350158,0.299856775453735,0,0.00253327214920675,0,0,0,0,0,0,-0.02217876846952,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.105633786680796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298523739655702,0,0,0,0,0,0,0,0,0,0,-0.205470365886524,0,0,0.0503083304143252,0.243328589357485,0,0,0,0,0,0,0,0,0,0,0,-0.0371558382505352,0,0,0,0,-0.00912785873257666,0,0
X002049.SZ,0,0,0.132662443288803,0,0,0,0,0,0,0,0,-0.180776928124878,0,0,0,0,0,0,0,-0.0285344429593658,0,0,0.387253430433118,0,0.224098025816445,0,0,0.0266424463770025,0,0.219788042598518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688995449977791,0,0,0.0643608605958692,0.234146490866178,0,-0.0658509775874292,0,0,0,0,0.0846695666789091,0,0
X002236.SZ,0,0,0.0271035848910198,0,0,0,0,0,0,0.0690232412777261,0,0,0,0.262742001561431,0.0589553609126596,0,0,0,0,0,0,0.0554460643080373,0,0,0,0,0,0,0,0.0373559532681354,0,0,0,0.112473096684171,0,0,0,0,-4.33680868994202e-19,0,0,0.0585810908125714,0,0.203448904008707,0,0,0,0,0,-0.160910186520346,0,-0.0254424570230213,0.0774900085111444,0,0,0,0.00950362979126264,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041677883649977,0,0,0,0,0,0,0,0.0792194606068016,0,0,0.0574891378327333,0,0,0,0,0,0,0,0.234821047686666,0,0,0.0187866068082481,0,0,0,0.00470481097613809,0,0.137034571922286,-0.00850176793182745,0,0.110669957633497,0.0255216784778838,0,0,0,0,0.242225082357851,-0.0378726112238962,0,0,0,0,0.0420991768160319,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756428180519627,0,0.0517380141779103,0,0,0,0.213908034688379,0,0.467096093589817,0,0.0533189657227117,0,0,0,0,0,0,0,0,0,0,0,0,0.00594926177874387,0,0,0,-0.368063433015295,0,0,0,0,0.167121406310622,0,0,0,8.67361737988404e-19,0.00575545657993722,0,0,0,-0.0285521052992647,0,0
X300142.SZ,0,0,0.377635108035193,0,0,0,0,0,0,0,0,0.0753635371080934,0,0.42223294220468,0,0,0,0.198381802220139,0,0,0,0,0,-0.52463287171057,-0.618165919243032,0.288338246287706,0,0,0,0,-0.57544294631972,0,0,0.324600161599047,0,0,0,0,0,0,0,0,0.11050105195657,0,0,0,0,0,0,0,0,0.164086484737039,-0.127228454308299,0,0,0,-0.0616547147882274,0,0
X600183.SH,0,0,0,0,0,0.0830322442501973,0,0,0,0,0,0,0,0,0,0,0.140325511014728,0,0,0.0946095086830753,0,0.0879832793151792,0,0.196708788881011,0.068998690136764,-0.0879298139745375,0,0,0.0975390320023866,0,0,0,0,0,0,0,0,0.0267304895298554,0.00314788125704694,0,0,-0.112101045170204,0,0,0,0,0,0,0,0,0,-0.0386143969059734,0.0342246319707546,0,0,0,-0.00351508224033835,0,0
X601799.SH,0,0,0,0,0,0,0,0.103083608325372,0,0.0975179264859434,0,0,0,0.0299198438796252,0,0.279428892812696,0,0,0,0.0410702052215965,0,0,0,-0.0972594946968163,0,-0.104358853719262,0,0,0.044354330313554,0.0887500529756523,0.108438218386514,-0.124483459245874,0,-0.115983370954483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01475607259017,0,0,0,0,-0.0210127265678807,0,0
X000799.SZ,0,0.0631560563748029,0,0,0.522918865122792,0,0,0,0.179764189099143,0.0293296827595539,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.076004369566505,0,0,0,0,0,0,0.274699565783628,0.04251732583943,0.0857792595081831,0,0,0.00239996896387758,0,0,0,-0.0665866140189465,0,0,0,0,0,0,0,0,0,0,0,-0.0144539012027984,0,0,0,-0.03608006772096,-0.0467517393162515,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-0.168040932831134,0,0,0,0,0,0,0,0.270638874328931,0.0396913321173533,0,0.191382519226868,0,0,0,0,0,0,0,0,0,-0.0834309638565204,0,0,0.0186150586597783,0,0,0.290788640963102,0,0,-0.12326001826554,0,0,0,0,0,-0.0906504732009347,0,0,-0.0250367265119473,-1.73472347597681e-18,0,0.262328771533542,0,0,0,-0.0352077040585312,0,0,0,0.0141776806125207,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.125322674830084,0,0.0997295584820525,0,0.17140039849446,0,0,0,0,0,0,0,0,0,0.161872368963644,0,0.0229704407495897,0,0,0,0,-0.0784462701862326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296341821489756,0,0,0,0.00727594357308464,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.319204684432123,0,0.105499271628938,0,0.231155172688167,0.233993679661328,0.121994050910163,0,-0.201628467849029,0,0,0,0,0,0,0,0,0,0.236336426600026,0,0,0,0,0,0,-0.00995217029396549,0.049848626766762,0,0,0,-0.0949039493174221,0,0,0,0,0,0,0,0,0,0.0904051209063482,0,0,0,0,0,0,-0.00274530459953336,0,0
X600089.SH,0,0,0,0.27461880368852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228226614149601,0,0.0875712567329657,0,0,-3.46944695195361e-18,0,0,0,0.195044462520138,0.162214128881785,0,0.156436715571804,0,0.0331630865508599,0,0,0,0,0,-0.217270306655923,0,0,0,0.011160818504137,0,0,0,0.0915403878553637,0,0,0,0.0786517715690742,0,-0.0146102595221032,0,0,0,0,-0.0323924898276668,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0823763955060116,-0.0910609901296703,0.166827687097667,0,0,0.0523426659517685,0,0,-0.00529583984617215,0,0.00263492784315092,0,0,-0.0439175680548099,0,0,0.186434124319886,0,0,0,0,0,0,0,0,0,-0.00478275887400666,0.093509354678857,0,0,0.0330333111181068,0,0,0,0,0.212278958731645,0.0501057581375743,0,0,0.009345719589691,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.1670004592751,0,0,0,0,0,0,0,0,0.00452112010434081,0,0,0,0.218019822464606,0,0,0,0.0582622569428379,0,0.0494422992116819,0,0,0,0,0.134187597974913,0,0,0.000507968397529816,2.16840434497101e-19,0,0,0.0463879617126207,0,0,0,0.131291149342662,0,0,0,0,0,0,0,0.0895796066583544,0,0.0236276287452064,0.032186948815798,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.0478807081785161,0,0,0,0.017146114860735,0,0,0,0,0,0.0344217555539951,0,0,0,0,0,0.761936439719894,0,0,0,0.149337335362771,0,0,0,0,0,0,0,0,-0.116072792610582,0,0,-0.0641725159660144,0,0.133502257625627,0,0,0,0.0510747106504631,0,0,0,0,0,0,-0.172458464605464,0,-0.0316882747854103,0.0809770771015207,0,0,0,-0.0285769469055285,0,0
X000547.SZ,0,0,0,0,0,0,0,-0.038405338195361,0,0.0522931957974214,0,0,0.0442706654824676,0.198518245238302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215866658915348,0,0,0.163101498941109,0.266672606470441,0,0.101689055680406,0,0,0,0,0,-1.0842021724855e-19,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.00396501632018705,0,0,0,0,-0.00757835439359499,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.0122718580091379,0,0,-0.0888790760052136,0.2959768538571,0,0,0,0,0.0931327521963443,0,0.100564373760483,0,0,0,0,0,0,0,0,0,0,0.0292929390330261,0,0,0,0.12636718462151,0,0,0,0,0,0,0,0.0747413337719604,0.022640013367111,0,0,0,0,0,0,0,0,-0.00412603363982551,0,0,0,-0.00835001909720355,0,0
X600118.SH,0,0,0.0369042646022867,0,0,0,0,0.205073339005371,0,0,0.0013742802193001,0,0,0,0.0347316445700316,0,0,0,0,0,0,0,0,0,0.0129599920057891,0.0350886680313334,0,0,0,0,0,0.133850451087951,0,0,0,0,0,0,0,0.186987684700454,0,0,0,0,0,0,0.331703944825524,0,0,0,0,-0.0199190767142771,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0.000934398538662092,0,0,0,0.268820344301537,0,0.189453081318599,0,0,0,0,0,0.0622516015770781,0,0.103581946442902,0,0.0840991767573607,0.113212136822016,0.115854488085335,0,0.0720315148325398,0,0,0,0.159491421373881,0,0,0,0,0,0,0,0,0,0.106067370176544,0,0,0.0314016424276925,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.00359465580868206,0,0
Change_TY3M,0,0,0,0,0,0,-0.0208518776726858,0,-0.0063846573689297,0,0,0,0,0.0101857091175867,-0.0271494324599392,0,0,-0.0427084118464648,0,-0.277189005807646,0,0.225381259706248,-0.195893788720283,0,0,0,0,0,0,0,0,0,0,0.00907838801951029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169492922958213,-0.0542428487114119,0,0,0,-0.0139855975806441,0,0
Slope,0,0,0,0,0,0,0,0,-0.58904026655792,0,0,0,0,0,-0.0319330832371016,0,0,0,0,0,0,0,-0.10861095058403,0,-0.205907823847477,-0.137369013744087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6182582810579,0,0,0,0,0,0.0628740109423887,0,0.256064441038643,0,1.56947291383752,0,0,0,0.13544152153143,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24464409912814,0,0,0,0,0,0,-0.152709077924676,-0.140177488299526,0.16215170921763,0,0,0,0.0489519486127584,0,0,0,0,0,0,0,0,0,0,0,-0.0336609161493789,-0.0705486797939358,-0.597219743670486,0.697385314110906,0,0,0,0,-0.220403813305701,0,0
RealEstate_excess,0,0,0,0,0.0968191086623623,0,0,-0.00828581465577979,0,0,0,-0.011002864402391,0,0,0.0222518479314762,0,0,0,0,0,0,0,0,0,-0.0355145411416006,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212572491642406,0,0,0.0298285642430648,0,0,0,0,0,-0.064468622947917,0,-0.0106626015222834,0,0.0014158609300493,0,0,0,0,-0.00763801073853076,0,0
MKreturn,0,0,-0.0685591699222168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138649959205678,0,0,0.047591374708942,0,0,0,0,0,0,0,0.0276669434802303,0.00533816326761396,0.0133402907056258,0,0,0,-0.0227680845040296,0,0,-0.0264006147128031,0,-0.0272952695017284,0,-0.0566811447297191,0,0,0.000889343397754267,0,0,0,-0.000902091237252207,0,0
MKvol,0,0,0,0,0,0,0,-0.00267699686735329,0.000307120240672214,0.000687355857682454,0,0,0,0.000374387953533067,0,0,0,0,0,0,0.00168307539413835,0,0,-0.000788356138005342,0.000863854986261341,-0.000128310678627663,0,0,0,0,0,0,0,0,-0.00029186228966826,0,0,0.00165198857359764,0,0,0,0,0,0,0,-0.000545532304174,0,0,0,0,0,0,-0.000540376768293852,0,0,0,-0.00177204871570779,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.733868492964527,0.375892191566308,0,-0.477607236617506,0,-0.537575013371171,0,0,-0.464289972874865,0,0,0,0,0,0,0,0,0,0,0,0,0.26208923070286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127432851289599,0,0,0,0,-0.0190585236060669,0,0,1.52506931416493,-1.27167871366234,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.000212621367527915,0,0,0,0,0,0,0,0,0.00341961714078276,0,0,1.0842021724855e-19,0.00299129773813649,0,0,0.00106931260108477,0,0,0,0,0,0,0,0,-0.00210639941234426,-0.0028910971323652,-0.00491444778302539,-0.00142236954806381,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.00213725125014024,0,0,0,0,-0.00217782295136366,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000958477113456806,-0.00180824658711793,0,0,0,0.00140001751332045,0,0
