,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000625.SZ,X000568.SZ,X002475.SZ,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X000100.SZ,X601877.SH,X002508.SZ,X300124.SZ,X300136.SZ,X600177.SH,X002085.SZ,X002008.SZ,X300003.SZ,X600271.SH,X600522.SH,X000157.SZ,X600089.SH,X600118.SH,X002007.SZ,X002294.SZ,X600867.SH,X600487.SH,X600699.SH,X000066.SZ,X600372.SH,X600809.SH,X600566.SH,X000050.SZ,X300115.SZ,X002180.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0.122339108437205,0.0386160076854324,0.676716893287719,0,0,0,0,0,0,0,0,0,0,0,0,-0.00191844461873838,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0483358367168165,0,0,0,0.0379803035979199,0,0,0,0,0,0,0,0,0,0,0.129492988587046,0,0,0,0,0,0,0.00047600293618887,-0.00423815376494461,0,0,0,0,0,0
X002475.SZ,0,0,0.03751073040157,0,0,0,0,0,0,0,0,0,0,0,0,0.0677136909024075,0,0,0,0,0,0,0,0,0,0.346948403290863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119195219171396,0,0,0,0.116837168697975,0,0.0199807080031137,0,0,0.0025236489175206,0.00694737315793762,0,0,0,0,0,0
X600741.SH,0,0.571872465372484,0,0,0.0794747836959352,0,0.215421548864464,-4.33680868994202e-19,0.0664944435434641,0.125112699437613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481399496905671,0,0,0,0,0,0,0,-0.0248680308723598,0,0,0.00678823977348346,0,-0.00845965658117321,0,0,0,0,0,0,0,0,-0.0297487078476148,0.0141267104393143,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,-0.0314976822227625,0,0,0,0,0.249652113651592,0,0,0,0,0.14358744074505,0,0,0,0,0.0516442251203538,0,0.00451065347454111,0,0.0882390103969693,0.196522334088398,0,0,0,0,-0.053701458094037,0,0,0,0.108013601167933,0,0,0,-0.209315279699214,0,0,0.088001728989923,0.292505132260406,0,0.0927694546434272,0,0.0204383313509327,0.0354769972651458,0,0,0,0,0,0
X002236.SZ,0,0,0,0,2.77555756156289e-17,-0.031999975632429,0,0.135928607523945,0.0481655569098819,0,0,-1.38777878078145e-17,0,0.471028009331261,0,0,0,0,0,0,0.117066960617686,0,0,0,0,-0.183210788453018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163662057058874,0,0.0159826523259397,0,0,0.345013531558785,-0.433267162666868,0,0,0.0499724006849134,-0.012042790630643,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-3.46944695195361e-18,0,0,0.132852551684512,-0.0342378436758798,0.103843281161528,0,0,0,0,-0.0536276228359374,0,0,0,0,0,-0.169240462297205,0,0,0,0,0,0,-0.0740486369567936,0,0,0,0.512625331320273,0,0,0,0,0,0.0850433799293388,0.0911008997630173,0.0778943624046392,0,0,0,0.0402043083272657,0,0.0781084568308791,0,0,0,-0.0208189836725258,0,0,0,0,0,0
X002456.SZ,0.28323697341137,0,0,0,0,0,0,0,-0.00701747997946304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.123708587595711,0,0,0,0,0,0,0,0.535875122509307,0,0,0.01006440399566,-0.0687095018972056,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.286520270221211,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201443662884826,0,0,0,0.0643463580210266,0,0.0707810199456412,0,0,0,0,0,0,0,0.32370862492377,0,0,0,0,0,0.0497622958891457,0,0.0696995306602085,0,0.0616036327084088,0.0565710334867721,-0.00527933171434168,0,0,0.076651650958476,0,-0.0113376773598471,-0.0253424863344212,0,0,0,0,0,0
X600066.SH,0,0,0,0.206568001656453,0,0,0,0,0,0,0,0.0812507174907861,-0.101237220962659,-0.418763809265287,0,0,0.0883175160047031,0,0,0,0,0,0,0.058632478657996,0.144620222639237,0,0,-0.0380973925279837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589636543168469,0,0,0,0,0,0,-0.00317236582664335,0.0179835779343158,0,0,0,0,0,0
X000100.SZ,0,0,0,0.140570002997939,0,8.67361737988404e-19,0,0.103879434397486,0.0704261198340077,-0.0519120953218574,0.0352680445051162,0,-0.0341604019641101,0,0,0,0,0,0,0,0,0,0,-0.158742384665047,0,0,0,0,0.043851280512791,0,0,0.0894501951866018,0.201771003479975,0,0,0,0,0,0,0,0.0185407105720714,0,0,0.012091566065811,0.0728979229888905,0,0,0,0,0.0128607266684093,-0.0136281797922078,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.255487041088147,0,0,0,0.0800401406702971,0,0.123374253257672,0,0,0,0,-0.193889403540537,0.345926941310532,0,0,0,0,0,0,0,0,0,0,0.667493423646459,0,0,0,0,0,0,0,0.119698354011966,0,0,0,1.38777878078145e-17,0,0.085204918190681,0,0.0175730613683346,0.171527917492364,0,-0.013788431988014,0.000522923814210921,0,0,0,0,0,0
X002508.SZ,0,0.0234663878060578,0.397196380871361,0,0.0438347674632797,-0.0299449495486152,-0.17521755897378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190252607993262,0,0,0,0.204657453723806,3.46944695195361e-18,0,0,0.101124738389863,0,-0.140611240188256,0.169166344194806,0,0,0,0,0,0,0,0,0,0,0.0808723678178924,0,0,0,0,-0.120437569060834,0,0.0155179046847742,0,0,0,0,0.152965181146436,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.12459248175566,0,0.0732645927370759,0,0,0,0,0,0,0,0.031890958259989,0,0,0,0,0,0.170213903008761,0,0,0.0615466792811555,0,0.133061243597774,0,0,0,0,0,0,0,0.0371381502436492,0,0.185794983603181,0.119961789838234,-0.0753031266156911,0,0.0113048746969246,0,0,0.255074715624471,0,-0.000759288457410073,0.0461196721225097,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.0636308210800522,4.33680868994202e-19,0,0,0.0959928090798639,-0.0288178225297424,0,0,0,0,0,0,0,0,0.18515372537547,0,0,0,0,0.0563497568274722,0,0,0,0,0.135294048711024,0,0,0,0,0,0,0,0,0,0.215768115294481,0,0,0,0,0,0,0.211030715448698,0,0,0,0,-0.0222492553334586,0,0,0,0,0,0
X600177.SH,-0.0916814025655831,0,0,0,0,0.113661906403899,0,0,0.00671739842650748,0,0,0,0,0,0,0,0,0.00644279133534889,0,0.0320905260539795,0,0,0,0,0.0145174967298326,0,0,-0.0475466841811535,0,0,0,0,0.112495973719359,0,0,0,0,-0.00496994236445776,0,0,0,0,-0.0015242211974006,0,-0.00583909429251897,0,0,0,0,0.01053752256318,0.00743314193225128,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.210439770898424,0,0,0,0,0,0,0,0,0,0.389328581762196,0.0963456212492425,0,0,-0.241215530100142,0,-0.452480552932464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127071025009057,0.306197525526281,0,0,0,0,0,0,0.027782854901332,0,0,0,0.0831212015616295,0,0.0237081061160046,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,-0.0479604843041134,0,0,0,0,0,0,0,0,0,0.192387198153148,0.216621573123086,0,0.0772744610876985,0,0,0.211805815123531,0,0,0.335603551208165,0.403256173998938,0,0,0,0,0,0,0,0.039325388289521,0,0,0,0,-0.232948678082368,0,0,0,0.172137226565235,0,0,0.115930775088831,0,0,0,0.00444052788629514,-0.0372279033095386,0,0,0,0,0,0
X300003.SZ,0,0,0.163785342775901,0,0,0,0,0.0539417841921014,0,0.0115574346701916,0,0.168820159449897,0,0,0,0,0.0119194379939506,0,0,0,0,0,0,0.0213977809426742,0.0981783736957192,-0.0874821736472675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115077191707915,0.00868916641822386,0,0,0,0,0,0
X600271.SH,0,0,0.126462325078535,0,0,0.399072985652738,0,0,0,-0.145263300836001,0,0,0,0.103689071486232,0,0,-0.0221244792052728,0,-0.210421469165101,0,0,0,0.0191223738131853,0,0.128363709272332,0,0,-0.0357143771933125,0,0,0,0,0,0.270008182232103,0,0,0,0,0,0,0.0123476716932142,0.13298653204403,-0.159007985232576,0,0,-0.0179921192783299,0,0.0631684196978875,0,0.0195697290301168,0.0134354882546257,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0886501312479371,0,0,0,-0.072532890745461,0,0,0,0,0,0,0.271352511573673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25242882591714,0,0.446964064199279,-1.38777878078145e-17,0,0.0351288722007529,0,-0.24080922521047,0.219587144949673,0.273720115025972,0,0,0,0.0400072169834025,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28207255963998,0,0.0140096279413307,0,0.010899692573875,0,0,0.0178225436332481,0.00347373875453684,0,0,0,0,0,0,0,0,0,0,0,0,0.0284211520534254,0,0,0.0364410165354451,0,0.103487446461632,0.128231881219947,0,0,0,0,0.0121172090939657,0.0020323139228417,0,0,0,0,0,0
X600089.SH,0.777227807157425,0,0,0,0,0,0,0,0,0,0.115743094989681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134578920346954,0,0,-0.00728584019930169,-0.0887990955033814,0.375544458479345,0,0,0,0,0,0,0,0.0610326662725322,0,0.0745617070517199,0.0806729428811882,0.0319697430116844,0.0783347855900733,-0.244466882842889,0.0706716779737244,0,0,0,0,0.0401145025504671,0.310231901872551,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492623026459082,0,0,0,0,0,0,0,0,0.00866253214062089,0,0.0138876553289847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488123352351923,0.0768370822854936,0.0055448468877786,0.163979072600596,0,0,0,0,0,0.0346657073089312,0,-0.0198206789154846,0.0385816885037721,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121991081407298,0.129992032691501,0,0.00419086060958233,0,0,0,0,-0.104047035568525,0,0,0,-0.012546628708949,0.0295316339617286,0,0,0,0,0,0,0,0,0,-0.0155361410250079,0,0,0,0.0929321340803486,0,0,0.25946452355991,0,0,0,-0.0243041607990989,0,0,0,0,0.0663867055557593,0,0
X002294.SZ,0,0,-0.0433066847365303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192841531689126,0,0,0,0,0,0,0,0.00671608182160661,-0.0459842583407894,0,0,0,0,0.126542264116031,0,0,0,0.0312678387116115,0.0950517807561229,0,0,0,0,0.0102736294316296,0.064812852284068,0,0,0.0279604835892453,0,-0.0177072199170706,-0.000398347745895966,0,0,0,0,0,0
X600867.SH,0,-0.055108977415071,0,0,0.0369839685399829,0,0,0,0,0,0,0,0,0.0184550114859581,0,0,0.0623710900895636,0,0,0,0,0,0,0.0562626849834425,0,0,0,0,0,0,0,0.0254374442136305,0,0,0,0.104162412018991,0,0,0.0295626945905535,0,0.170152845057855,0,0.0445418411707869,0.0274469661080593,0.132057775669889,0.152435441719957,0.251750306011816,0,0,0.00813615886549317,0,0,0,0,-0.149795204605837,0,0
X600487.SH,0,0,0,0,0,-0.179775392883205,0.243434665380931,0,0,0.0603835488523925,0,0,0,0,0,0,0,0,0.315946854883427,0.2910162011766,0,0,0,0,0,0,0,0,0,0,0,0.0752634273964554,0,0.197378560276757,0,0,0.182255556999136,0,0,0,0.0458300281156382,0,0,0,0.0182204013200807,0.378361834139552,0,0,0,0,-0.00799187279086644,0,0,0,0,0,0
X600699.SH,0,0,-0.044593583511795,-0.0566021278735175,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236006404797164,0.111115163336303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175181668056015,0,-4.33680868994202e-19,0,0,0,0,-0.00714465762659405,0,0,0.188459374397634,0.139388063080917,0,8.67361737988404e-19,0,0,0.0298574671974601,0,0,0.0345598142162938,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493869884856984,0,0,-0.133416843134813,0.0693840143945381,0.247433913323974,-0.0903511005893612,0,0,0,0,-0.00217678353019418,0,-0.00997173110083788,0,0,0,0,0,0,0,0,0,0,0,0.389564652656284,0.121678688155974,0,0,0,0,0,0.11537583176812,0,0.17481157338664,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,-0.205503046918276,0,0,0.0256312999339193,0,0,0,0.0636846795968531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508523687717543,0.380177940407731,-0.0817901983430746,0,0,0,0,0.0559989280791824,0,0,0.0511397606319985,0.220503635890005,0,0,0,0,0.141281890934499,0,0,0.0798666945753755,0,0,0,0,0,0,-0.0342156309944574,0.0411528635722688,0,0,0,0.0358175129502464,0,0
X600809.SH,0,0,0,0,0,0,0,0.115898675381474,0,0,0,0,0.315107727533368,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00756965175087013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412859857662254,0,0.0111882233395698,0,0.200055324519074,0,0,0,0,0,0,-0.0310086276229346,0,0,0,0,0,0
X600566.SH,0,0,0,0.430168839092933,0,0,0,0,0,0,0,-0.262517490809357,0.142463045472177,0,0,0,-0.117714347030656,0.0940216149367447,0,0,0,0.427426906879037,0.172075889380488,0,0,0,0,0,-0.0642420542370732,0,0,0,0,0.205628879797337,0,0,0,0,0,0.0563956800638002,0,0,0,0,0,0,0,0,0,0.00235369222231678,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.196660806349851,0,0,0,0,0,0,0,0.0243422945213356,0,0,0,0,-0.0241480612246598,0,0,0,0.00471922591383962,0,0,0,0,0,0,0.243179172131064,0,0,0,-0.0396860079762167,0.29551692438871,0,0,0.519751654179153,0.038652446521541,0,0.158527918236085,0,0,3.46944695195361e-18,0,0,0.235557348598231,0,0,0.0659676372028524,8.67361737988404e-19,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.103099306345567,0,0,0,0,0.158114697753391,-0.442608058571203,0,0,0.0156882065991013,0,0,0.425630298306294,0,0.0783154857671007,0,0,0,0,0,0,0,0,0,0.0337622503057215,0,0,0,0,0.0118135383115382,0,0,0,0,0.330514796198016,0,0,0,0,0,0,0,0,-0.0215468840544471,0,-0.00440498667015035,0.0385281136139889,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.0987869776649803,0,0,0,-0.0417751838125605,0,0,0,0,0,0,0,0,0.132018002017282,0,0,0,0.0424164843172955,0,0.0235501601962475,0,0,0,0.0247084041262524,0,0,0.304658736036204,0,0,0,0,0,0.0444513586636682,0,0.0138971533507773,0.0521240040510925,0,0,0,0.124901399873346,0,0,0,0,-1.73472347597681e-18,0.00981899271083377,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.276263174476238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385474332870709,0,0,0,0,-0.0449550014737312,0,0,0,0.223165587856137,0,0,0,0,0.192310869196567,0,0.0801960808033495,0,0,0,0,0.35098369510754,0.0454447613915945,0.0363968295243852,0,0,0.242988936080258,0,0,0,0,0.0188912452423717,0.0200604661756865,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0422259446210675,0,0,0,0,0,0,-0.119682254343424,0,0,0,0,-0.00761134931854314,0.155061870034522,0,0,0,0,0,-0.016425895702536,0,0.00789856610139612,0,0,0,-0.0155678443667421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426811456756254,0,0,0,-0.00210386621847384,-0.0127090645288539,0,0,0,0,0,0
Slope,0,0,1.65005579065549,0,0,-1.13701359932491,0,0,0,0,0,0,0,0,-0.0227198878628862,0.0686668459636512,-8.67361737988404e-19,0,0,0,0,-0.589473542360203,0,0,0,0,0,-0.384961982606125,0,0,-1.03231011114263,0,0,0.229997395026307,0,0,0,0,0,0,0.342392270310952,-0.0436181214466476,0,0,0.41987964203045,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,-0.0846727035479618,0,0,0,0,0,0,-0.150898654526812,0,0,0,0,0,0,0.645397199198454,0,0,0,0,0,0,0,0,0,0,0,0,-0.27233939398342,0,0,0,0,0,0,0,0,0.120484440230551,0,0,0,0,-0.00883617711018543,0.0176142443569968,-0.00585032083136677,0,0,0,0,0.503772366523773,0,0.505040931168911,0,0,2.24294628233664,2.03012620835426,0
RealEstate_excess,0,0.110185846592205,0,-0.0732315404470011,0,0,-0.134199184355767,0,0,0,0,0,0,0,0,0,0,0,0,-0.108784655576731,0,-0.0292695734988125,0.0302650184878426,0,0,0,0,-0.0343097103325701,-0.0291148659446661,0,0,0,0,0.079242254947661,0,0,0,0,0,0,-0.00349409600942017,0,0,0,0,-0.113347812479707,0,0.0421031122446043,0,-0.00337520490577752,0.0363239460498287,0,0,0,0,0,0
MKreturn,0,0,0,-0.0182754647178638,0,0.0677421623083853,0,-0.0667904606324209,0,0,0,0,0,0,0,0,-0.041602692264262,0,0,-0.054034245757377,0,0,0,0,0,0,0,0,-0.0395488496584018,0,0,0,0,-0.010659375999784,0,0,0,0,-0.023377047677123,0,0,0,0,0,0,0,0,0.00989590835654513,0,0.00812138273973715,0.00028204182639867,0,0,0,0,0,0
MKvol,0,0,0,-0.00138882243007539,0,-0.000378065112568511,-0.000983815888045193,0,0,0,0,0,0,0,0,0,-0.00438088137552312,0,-0.000839656691815626,-0.00020964207029965,0,0,0.00243692853626434,0,0,0,0,-0.00110252602525989,0.00117220067385202,0,0,0,0,0,0,-0.00377119655925052,0,0,0,0,0.00359619013862981,0,0,0,0,0,0,0,0,0.00341386159524991,-0.00041793278257579,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.0521696567446119,0,0,0,-0.0174982472441096,0,0,0,0,0,0,0,0,0,0,0.0161173353399293,0,0,0,0,0,0,0.0145816022424101,0,0,0,-0.00962867787583296,0.0189087403018692,0,0,0,0,0,0,0,0,0,-0.0390687545889914,-0.00824356056313584,0,0.0598553668070129,0.012378476867357,0,0,0,0,0,0,0.0112987809714608,0.104917001580359,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0116224446186947,0,0,0,0,-0.00324530009117784,0,0,0,0.000504135110877024,0,0,0,0,0,0,0,0,0,0,0,-0.000625415577566709,0,0,0,0,0,0,0,0,0,-0.0104695022788865,0,0,0,0,-0.0057001472297641,0,0.0059105999262634,0,0,0,0.00536428069189302,0.0351577667887902,0,0,0,0.0712365715629889,0,0
CarbonVol_Hubei,0,0,0,0.0115221468995983,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0.011326752180607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000447015228614837,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.00287097182071276,-0.0127064749530684,0,0,-0.00411161210362977,0,0,0,-0.0148170568764079,-0.00183239764235678,0,0,0,0,0,0
