,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X002236.SZ,X300003.SZ,X600031.SH,X002008.SZ,X600809.SH,X300124.SZ,X601877.SH,X600867.SH,X600066.SH,X000625.SZ,X600271.SH,X002456.SZ,X600487.SH,X002294.SZ,X000596.SZ,X000100.SZ,X600566.SH,X000981.SZ,X002241.SZ,X000661.SZ,X002508.SZ,X300142.SZ,X002180.SZ,X300136.SZ,X000157.SZ,X002007.SZ,X000050.SZ,X002179.SZ,X000869.SZ,X600522.SH,X002038.SZ,X600177.SH,X600498.SH,X002049.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0.0674478830919189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222411181874474,0.542847667381192,0,0,0,0,0,0,0.016430681741147,0,0,0,0,0.198794029868417,0,0,-0.00940494783755593,0,-0.183421106259991,0,0,0,0,-0.0414099054679679,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0507429346215101,0,0,0,0,0.076497462533103,0,0,0,0,-0.128635752029851,0,0,0.0518021663270571,-0.0208035479736979,0.180512853156028,0,0.0399991939572171,0,0,0,0,0,0,0,0.0500714367506849,0,0,0,0,0,0,0,0,0,0,0.0468612319034417,0,0,0,0,0,0,0,0,0,-0.019554246089349,-0.0486400252119038,0,-0.0114873593718458,-0.00472855591461566,0,0,0,0,0,0
X002236.SZ,0,0,0.569633358945183,0,0,0,0.0376741979852289,0,0,0,0,0,0,0,0,0,0,0,0.0908449628618119,0.108079412054379,0,0,0.015377852040371,0,0,0,0.379400788672804,0,0,0,0,0,0,-0.151176107944351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00828744298411893,0.0577606855444165,0,0.0308076844083207,0.029205154923491,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.195895809756538,0.0153050053418037,0,0,0,0.0547534296476722,0,0,0,0,0,0,0,0.0116152180848975,0,0,0,0.405118560932613,0,0,0,0,0,0,0,0,0,0,-0.0206670079417899,0.106708158412999,0,0,-0.236874223057237,0,0,0,0.0733650254806847,0,0,0,0.00166726118999874,0,0,0.0843006477606988,0,0,0.0144106856840998,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0291140199329406,0,0,0,0,0.24008559003556,0,0,0,0.229926221075048,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0174498005552623,0.0668952662931567,0,0,0,0,0,0.114060477113829,0,0,0,0,0.0316175924612659,0,0,0,0,-0.0639572776185679,0,0,0,0,-0.046032933500353,0,0,0,-0.000141368128387939,0,0,0,-0.0500273938569642,0,0
X002008.SZ,0,0,0,0,0,0,0.259286960003583,0,0,0,0,0.0779002597003788,0,0.115799071129866,0,0.216319906123161,0,0,0,0,0,0,0,0,0,0.186462746885554,0,0,0.091216942340657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254211804332736,0,0,0,0,0,0,0,-0.181823669160102,8.67361737988404e-19,-0.00158313167151411,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0912280394755141,0,0,0,0.378871540648564,0.0545146399301496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779173680873381,0,0,0,0,0.0277543094492923,0.164792087386322,0,0,0,0,0.181075062357413,0,0,0,0,0.00814359806454896,0,0,0,1.73472347597681e-18,0,0.00606142183575155,-0.0120445372337638,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0578387732922473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106855077315249,0,0,0,0,0,0,0,0.344909391140793,0,0,0,0,0.0385442156195406,0,0,0,0,0.125022504930534,0,0,0,0,0.00218048358289879,0,0,-0.0942477329746653,-0.0711642793864139,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0162828735487669,0,0,0,0.287405355397822,0,0,0,0,0,0,0.0236385984008784,0,0,0.35439478969904,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0559993476139811,0,0,0,-0.00634716635220974,0,0,0.240649902702795,0,-0.156096535704341,-0.0891279308928408,0,-0.104441843917691,0.128756745749502,0.135150619838276,0,0,0,-0.0397652850902653,0,0
X600867.SH,0,0,0,0,0,-3.3881317890172e-21,-0.109177380545307,0,0,0,0,0,0,0.111045263840658,0,0,0.188661625623319,0,0,0,0,0.0605003518620243,0,-0.0669093576488734,0,0,0,0,0.123157350053966,0,0,0,0,0,0.382454362753673,0,0.230319827275662,0,-0.0174037725812912,0,0,-0.11909771074791,0,0,0,0.031014925295323,0,0,0,-0.169342903163416,0,0.0360485592901545,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0468526898209947,0,0.278269587408571,0,0,0,0,0,0,-0.0790012872725048,0,0,0.00847668982375256,0,0,0,0,0,-0.148087281626774,0,0,0,0,0,0,0,0,0,0,0.186398389529834,-0.180690990188832,0,0,0,0,0,0,0,0,0,0.0315559610672607,0,0.118916099702064,0,0,0.0162207115992934,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.166170787246654,0,0,0,-0.0589541463150021,0,0.139697667392534,0,0,0,0,0,0,0,0.00486506785373769,0,0,-0.00905639110027391,0,0,0,0,0,0,0,0.22309185075922,0,0,0,0,0.061176621550356,0,0,0,0.0900394003880631,0,0.0397197113477676,0,0,0,0,0,0,-0.00673401718709852,-0.0311732125769523,0,0,0,0,0,0
X600271.SH,-0.373277970692745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098138382075513,0,0.137683115031813,0,0,0,0,0,0,0,0,0,0,0,0.239248125737602,0,0,0,0.272517968402474,0,0,0,0,0,0,0,0,0,0,-0.179571581518124,0.299828029488863,0,-0.032073519836803,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.351006828678904,0,0.613588708143576,0,0.0743714072335974,0,0,0,0,0,0,0,0,0,0.0940605178361895,0,0,0.142756617920856,0,0,0,0,0.0129514428116311,0,0,0,-0.0273242543564078,0.107486163102508,0,0,0,0,0,0.00533800975644001,0,0,0,0,0,0,-0.00374685730762065,0.0156199300073747,0,0,0,0,0,0
X600487.SH,0.0396049876949599,0,0,0,0,0,0,0.193294417973704,0.0356656606009942,0,0,0,0,0,0,0,0.0105657416153058,0,0,-0.0152051698384586,0,-0.0386861328718073,0,0,0,0.0315667942995432,0,0,0,0,0.060954062017088,0,-0.0644717742367213,0,0.0177567617537737,0,0,0,0.0595507034512428,0,0,0.38954620177961,0,0,0.457722909371472,-0.0298284014940693,0,0.139105948387999,0,0,0,0,0.0116664287425232,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0904350439220976,0,0,0,0,0,0,0,0,0,0,0.206500791325912,0,0.0991620645406846,0.138972148248657,0.00348846006733263,0,0.0901652495320304,0,0,0,0,0,0,0,0,0.125188765269161,0,0,0.0994623899765038,0,0.401139065143653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321190173579762,0.00644865754131854,0,0,0,0,0,0
X000596.SZ,0,0,0,0.16163204883166,0,0,0,0,0,0,0.24177980796389,0,0,0,-0.0524967851873542,0,0,0,0,0.0495433457565774,0,0,0,0,0,-0.0261037918534578,0.0684336798798981,-6.93889390390723e-18,0,0,0,0,0,0,0.160731476821038,0,0,0.154157731610233,0.126335961811643,0,-0.0911146507136726,0,0,0,-0.1597241070536,0,0,-0.068069865021327,0,0,0,-0.0236898623555847,-0.0181741605924891,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0595466027835257,0,0,0.0273084891831463,0,0,0.0266175513212545,0,0,0,0,0,0.0380561458838372,0,0,0,0,0,0,-0.0219157665092404,0,0,0,0,0.186002798779001,0,0,0,0,0,0.10274589185623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315156661496843,-0.0318630257083618,0,0,0,-0.0284631826626257,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.197127702470894,0,-0.178728846262866,0,0,0,-0.0960237691565446,0,0,0,0,0.241240601395982,0,0,0.0504463810092505,0.147780610894295,0,0,0,0,0.134414529033144,0,0,0.0294988617031665,0,0,0,0,0,0.106833216390011,0,0.15218076307493,0,0,0,0,0,0,0,0,0,0,0,0,0.00611786038823868,0,-0.0029413199645935,-0.0085266822780959,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,-0.108205387271374,0,-6.93889390390723e-18,0,0,0,0,-0.18036486105876,-0.0421159975757315,0,0,-0.0605740560450869,-0.0658186765019244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667830571397717,0.158801100130438,0.0621139227750078,0.17859048774349,0,0,0,0,0,0,0,0,0,0.0563173524781881,-0.0265933258833594,0,0,0.0074123231464293,0,0,0,-0.175412901417141,0,0
X002241.SZ,0,0,0.0815205463006238,0,0,0,0,0.0264819999113187,0,0,0,0,0,0,0,0,0,0,0.238541321189202,0,0,0,0,0,0.0245571318372628,-0.0181276005338444,0.10419049079344,0,0,0,0,0,0,0,0,0,0,0,0.34294851422309,0,0,0,0,0,0.0496372420110281,-0.148974634827036,0,0,0,0.0577345031211619,0,-0.0060621867171916,-0.0397405532541145,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.339618578646837,0,0,0,0,0,0.0828399042141062,0,0,0,0,0,0,0,0,0,0,0.422300190612044,0,0,-0.13189106336013,0,0,0.0101241290667681,0,0,0.1886888121684,-0.277810009864879,0,0,0,0,0.0821253191139338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277207547580385,0,0,0,0,0,0
X002508.SZ,0,0,0,0.133753469816268,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904648511581441,0,-0.0132135978995776,0,0,0,0,0,0,0.19871897388987,0,0,0,0,0,0,0.0154573560756727,0,0.0997198376022276,0,0.115052755995692,0,0.00917147633486758,-0.00999923295014426,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.132181294393135,0,0,0,0,0,0.0435877196651647,0,0,0,0.118500798782967,0,0.000419132968731303,0,0.0817140559294808,0,0.144909077317774,0,0,0,0,0,0.151149376937538,0,0,0.0878151470547377,0.0882600950549303,0,0,0,0,0,0,0,0,0.00176980151369603,0,0,0,0.00646014694869841,0,0,0.0428576169033012,0,0,0.0268292261385093,0,0,0,0,0,0,0
X002180.SZ,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0129169135500043,0,0,0,-0.117527247622887,-0.42708332188951,0,0,-0.0346399286835412,0,0,0,0,0,0.063494954238777,0,0,0,0.325603476890502,0,0,0.415840426113811,0,0.112175607416741,0,0,0,0.0805896324576973,0,0,0,0.0526670896594907,0,0,0,0,0,0.218944201253847,0.114766800282103,0,0,0.0326890100120944,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,-0.220534482107315,0,0,0.294483504783052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977752750472073,0,0.231970488494891,0,0,0,0.439854515647402,0.0267411400054776,0.0109621779494965,0,0,0,0,0,0.0854241101587896,0,0,0,0,0,0.16943100403687,0,0,0,-0.0262696679999573,-0.0337001254382744,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.113110434110974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474021048596993,0.119360069140687,0,-0.0597944431947628,0,0,0,0.0279816712435472,0,0,0,0,0,0,0,0.0140876401218492,0,0,0,0,0,0,0,-0.0407332132547318,0,0,0.00592983636787123,0,0,0,0,0,0
X002007.SZ,0,0,0,0,-0.0678353587067789,0,0,-0.250555180990468,0,-0.142678946262293,0,0,0,0.0943426757335644,0,-0.14321367681893,0,0,0.0421983375010928,0,0,0,0,0,0,0,0,0,0.0096598507461387,0,0,0,0,0,0.5405225535214,0,0,0,0.0852926887301245,0,0,0,0.0774014450020839,0,0,0,0,0,-0.0396549952762997,0,0,0,6.93889390390723e-18,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.0139037560871631,0,0,0,0.0775253063946786,0,0,0,0,0,0.0752036711535842,0,0.00766635119516291,0,0,0,0,0.0477689648061329,0,0,0.194330355637567,0,0.021120708488296,0.339862089991322,0,0,0,0,0.193149510233018,0,0,0,0,0,0,0,0,0,0,0,0,0.101914717362537,0,3.46944695195361e-18,0,0,0,0.0285358322346862,0,0,0,0,-0.0744059675160442,0,0
X002179.SZ,0,0,0,0,0,0,-0.0695511642341513,0,0,0,0.0617801279425242,0.187246341143023,-0.0379884956895228,0,0,0,0,0,0.0376821422917181,0,0,-0.0596554754876055,0,0,0,0.000498037727372759,0,0,0,0,0,0,0,0.00194069436911358,0,0,0,0,0,0,0.211727013997161,0,0,0,0,0,0,0.227099378322683,0,0.183391141400453,0,-0.0438600436939661,0.0145738075088794,0,0,0,0,0,0
X000869.SZ,0,0,0,0.140512960343117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130487673879274,0,0.136425777546209,0,0,0.158645706122855,0,0,0,0.00953716225438246,0,0,0,0,0,0,0,0,0,0.134691365349427,0,0.101848555441784,0.145882738220637,0,0,0,0,0,0,0,0,0,-0.0429093302757005,0.036670486953998,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.360463465308867,0,-0.0776129920313171,0,0,-0.185630747854474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319740829211145,0.41851219024408,0,0,0,0,0,0,0,0.131240360822696,-0.0349263694471935,0,0,0,0,0,0,0,0,-0.0421826431197768,0,0.0643791512721838,-0.176145472743514,0,0.0534917228888058,0.00763434932530463,0.0494094949138802,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0679961135249873,0,0,0,0,-0.128347760016988,0.0515426643133594,0.446569244369169,0,0,-0.150126100170525,0,0,0,0.188466920723037,0,0.276290709353443,0,0,0,0.0841267954331187,0,0,0,0,0,0,0,0,0,0,-0.0133814985159002,0.210932470923517,0,0,0,-0.0518186870547727,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0857723159124958,0,0,0,0,0,0,0.0622157473942739,0,0,0.14118889579315,0,-0.0388898454836493,0,0,0,0,0,0,0,0.0600649273740002,0.0206423082019874,0,0,0,0,0,0,0,0,0,0.153420071641642,0,0,0.0247766655268394,0,0,0.0490061005981549,0.0054756893310139,0,0.0285460112328675,0,0,0,0,0,0,-0.0110131123782779,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.00425921425684147,0,0,0,-0.122425836882855,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415817656063726,0,0.290454887689724,0,0,0.128488074145355,-0.196104408150055,0,0,0,0,0,0,0.27658016494859,0,0,0,0,0.120576715756762,0.249879609517974,0,0,0,3.46944695195361e-18,-0.0390551637298427,0,-0.0301836429574553,0.00862793001856482,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0224502462286576,0,0,0,0.0479070231760946,0,0,0,0.141258505765958,0.128585314108229,0,0,0,0.0702939797220175,0,0,0,0,0,0,0,0,0,0,0.133791044767231,0.165383376522521,-0.111675151546893,0,0,0,0.0042937054953095,0.214653197527049,0,-0.090391276341098,0,0.366294229931036,0,0.085795027536243,0,0.0383864265395863,0.103658938519896,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.0585471616609022,0,0,-1.73472347597681e-18,0,0,0,-0.283392426223128,0,0,0,0,0,0,0,0.146791088266862,0.167948709738069,0,0,0,0,0,0,0.116794789370985,0.219178486443097,0,0,0.242851991382179,0.00198136467021937,0,0.0142880361760141,0,0.0282891715629963,0,0,0,0,0,0.159249899623319,0,0,-0.00816911303474614,0,0,0,0,0,0,0
Change_TY3M,0,-0.0152741356406831,-0.188807846220679,-0.0586203773611262,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219079445688094,0,0,0,0,0,0,-0.0551738836497379,0,0,0,0.0170051450498926,0,0,0,0,-0.117928496617828,0,0,0,0,0,0,0,0,0,-0.11135294100925,0,0.171149519943317,0,0,0,0,0,0,-0.0787221196108583,-0.136701568652847,0,0,0,0,0,0
Slope,0,-0.8485949763004,0,0,0,0,0,-0.0127784174265656,0,-1.19676848628063,0.170699542265818,0,0,0,0,1.11132199149461,0,0,0,0.380506278863947,-0.386692061325775,0.532915821803972,0,0,0,0,0,0,-2.77555756156289e-17,-1.92886251042201,0,0,0,0,0,0,0.741013445890961,0.466987065002737,0,0,0,0,-0.87447853723658,0,0.0273895276906895,0,0,0,0,0,-0.609129045282018,0,-0.750694066837667,0,0,0,0,0,0
TED,0,0,0,0,0.293043452307299,0.521825783487615,0,0,0,0,0,0.775277623237032,0,-0.47875986099517,0,0,0,0,0,0,0,0.529563125941901,-0.0725876887454057,0,0,0,0,0,0,-0.820275760592816,0,0,0,0,0,0,-0.017118466981876,0,0,0,0,0,0,0,0,0,0,0,0.363065802596458,0,0,-0.289946698747758,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0867607462886986,0,0,0,0,0,0,0,0,0,-0.0613881884906191,-0.0635606283091393,0,0,0.0260092669554133,0,0,0,0,0,0,0,0,0,0.0627773006428635,-0.0361737053495633,0,0,0,0,0,0,0,0,0,0,0.0123421622254503,0,0,0,0.0145779527019651,-0.00233247547739884,0,0,0,0,0,0
MKreturn,0,0.125676310781236,0.0449253566692776,0,0,0,0,0,0,0,0,0,0,0.071236969917914,0,0.0250713446404561,0,0,0.0232605621264066,-0.0867498471577825,0,0,-0.107343324582762,0,0,0,0,0,0,0,0,0,0.0232043654087491,0,0,-0.0782529494200367,0,0.0681268087691281,0,0,0,-0.0852470858333478,0,0,0,0,0,0,-0.012901860657668,-0.080983750605113,0,0,-0.0199671180143104,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000978598246053944,0.000836994380710774,0,0,0,0,0,0,0,0,0.000567443519702925,0.000974378053087098,0,0,0,0,0,-0.00204173369051636,0.00106696153104792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228810501669278,0.00211744617018471,0,0,0,0,0,0,0.00295275628010008,-0.00118791834330224,0,0,0,-0.0247849473973027,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00757632391199292,0,0,0,0,0,-0.0212854716589035,0.00413408030118921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643765486236132,-0.054418572629124,0,0,0.0411498667423563,0,0.0231068973415765,0,0,0,0,0,0,0,0,0,0,0.0524540299758312,0,0,-0.0175235040415473,-0.0592079969487471,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00365930711784912,0,0.0291780995541924,0,0,-0.0127575189462678,0,0,0,0,-0.0119967758631061,-0.00326780748188485,0,0,0,0.014857699670906,0,0,0,0,0,0,0,0,0,0,0,0.00932967595039653,0,0,-0.00653008103101654,0,0,0,0,0,0.00548333811285808,0,0,0,-0.0128106184437072,0.011142067484362,0,0,0,0,0,0.0120334380985469,0.00729960103502232,0,0,0,-0.0420640665789777,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0114691273083309,0,0,0,0.0222429259833622,0,0,0,0,0.00746548372976238,0,0,0,0,0,0,0,0,0,0,0.0201436637091907,0,0,-0.00196391528156957,0.0114399411072635,-0.00220461145176875,0,0,0,0,0,0,0,0.00105227803403344,0,0,0,0,0,0.0122990876301507,0.0163935406063749,0,0,0,0,0,0
