,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600271.SH,X000100.SZ,X600118.SH,X000559.SZ,X600066.SH,X600372.SH,X000157.SZ,X002241.SZ,X600089.SH,X002292.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X300124.SZ,X002465.SZ,X300003.SZ,X000568.SZ,X600839.SH,X600177.SH,X002129.SZ,X002294.SZ,X002074.SZ,X600867.SH,X002506.SZ,X002276.SZ,X000800.SZ,X000977.SZ,X000869.SZ,X600498.SH,X002008.SZ,X600582.SH,X002180.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.10649916080206,0,0,0,0,0.251391021834389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509070515598318,0,0,0,0,0,0,0,0.176661332309691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754613206581267,0.0793147438013543,0.0221529868784219,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.35995370477051,0,0,0,0,0,0.109687944116844,0,0,0.0979427330994906,0,0,0,0,0,0.259251608542737,0,0,0,0,0,0,0,0,0,0.00978321184108995,0,0,0,0.0506083709347285,0,0,0,0,0,0,0,-0.140990960377479,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.055785476903718,0,0,0,0,0,-0.165640081545197,0,0,0,0,0,0,0,0.244185613655939,0,0.183454239968779,0.0220635030387157,0,0,0,0,0,0,0,0,0,0,0,0.0173606309503478,0,0.0860220388389645,0,0,0,0,0,0,0,0.00111569405868717,0.100227721389754,0,0.0516424890695788,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.192714199913372,0,0,0,0,0,0,0.166938054628777,0,0,0,0,1.73472347597681e-18,0,0.0681993208573299,0.00863080789899113,0,0,0,0,0.0382454030119571,0,0,0,0.0403853934047065,0,0.158295387698085,0,0,0,0,0,-0.0365070924424356,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0131841054956516,0.0461530479002382,0,0.0885145451717116,0,0.231114663013445,0,0,0,0.0228235271658619,0,0,0.167856572527265,0,0,0,0,0.0103738893021897,0,0,0,0,0,0.0615349346325823,0,0,0.0432059072217232,0,0.0266544614014647,0,0,0,0,0,0,0.0422807216493916,0,-0.0312819476680504,0,0,0,0,0,0,0
X000858.SZ,0.0866254174990042,0,0,0,0,0,0.132998201497232,0.252348123092282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0485128397076124,0,0,0,0,-0.190431344317507,0,0,0,0,0.0453513145316758,0,0.0556203325690642,0,0,0,0,0,-0.00515841088659748,-0.0677661647496978,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.224883536156267,0,0,0,0.139145310827958,0,0,0,0,0,0.141533622561999,-0.0539612656360471,0,-0.144100150190259,0,0,0,0,0.0741287330631773,0,0.125698212889828,0,0,0,-0.0548779914064181,0.115483290584566,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.171268877545846,0,0.423565509162419,0,0,0,0,0,-0.0212781610125128,0,0,0,0,0,0,0,0,0.0491482111320296,0,0,-0.00300910596833274,0,0.102471194650386,0,0,0,0,-0.0252189824302449,0,0,0.00640036619539918,-0.0363601169668568,0,0.174907609617834,0,0,0,0,0,0,0,0.0153367484600351,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0853839294018932,0,0,0,0,0,0.0117535971669398,0,0,0,0.0852567858615509,0,0,0,0.222925979679845,0,0.164582188231229,0,0,0,0.0942756787787023,0,0,0.0813315302387747,0,0,0,0,0,0,0,0,0,0,0,0.00289691704724086,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.247247408926151,0,0,0,0.122643607312064,0.00820560329170108,0,0,0,0,0.0597215123374339,0,0,0.0495759504769659,0,0,0,0,0.03391136431491,0.0119567724411295,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0236610342848852,0,0,0.273461225313056,0,0,0.00245982989566439,0,-0.0120274819614333,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.175854276655694,0,0,0,0,0,0,0,0.113725651549885,0,0,0,0,0.134659982861386,0,0,0.187986883223212,0,0,0,0,0.0561433874714768,0,0,0,0,0.0158729981993081,0,0,0,0.042252586640415,0,0,0,0,0,0,0,0,0,-0.0139730366600554,0,0,0,0,0,0,0
X600703.SH,0,0.317309853606111,0,0,0,0,0,0,0,0,0,0,0.112774872100933,0,0,0,0,0,0,0,0,0.0183144124602138,0,0,0.0724887869701801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339831413327294,0,0,0,0,0,0,0,0,-0.0336368746529865,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284010175609158,0,0.130394350562857,-1.73472347597681e-18,0,0,0.295686002469854,0,0,0,0,0,0,0,0,0.0119992668901044,0,0,0,0,0.0201846393312819,0,0,0,0,0,0.0864292763652158,0.036872720727824,0,0,0.169662207355694,0,0,0,0,-0.0102506559643627,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112070240793306,0,0.260203599304019,0,0,0,0,0,0,0,0.142983686048506,0,0,0,0,0.0320765138256207,0,0,0,0.0280453169235743,0,0.181865943657068,0.0751258576257899,0,0,0,0,0,0,0,0,0.02151199021291,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.047810420038138,0.15195714376071,0,0,0,0.223580636620563,0,0,0,0.057012830197867,0,0,0,0,0,0,0,0.0359945058821466,-2.16840434497101e-19,0,0,0,0,0,0.0207656935698938,0,0,0,0.00295526940514541,0.0817629108445703,0,0,0,0,0,0.0555381220311321,0,-0.0366851674667921,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.117183848575246,0,0,0,0,-0.0183164046222311,0.44204155352409,0,0,0,0.0385774640469564,0,0,0,0,-0.191826899391918,0.232242650623844,0,0,0.0969953846267373,0,0,0,0,0,0,0,0,0.167185055272957,0,0,0,0.15350771816904,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401589999583049,0,0,0,0,0,0,0,0,0,0,0.142310630310104,0,0.202665583251881,0,0,0,0.112214283339814,-8.67361737988404e-19,0,0.120804762888673,0,0.050535993650615,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600066.SH,0,0.0442849186603819,0,0,0,0,0,0,0.20163049596625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275792229991122,0,0,0,0,0,0,0,0.0318377609163894,0,0,0,0.0973398590464329,0,0.000289673017466197,0,0,0.0640316058159134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0728091054265353,0,0,0,0,0,0,0,0,0.353704840622628,0,0,0,0,0,0,0.184565970600158,0,0.131018282913408,0,0,0.321555816717735,0,0,0,0,0,0.212031525609602,0,0,0,0.0501254904607408,0,0,-0.0362928197496177,0,0,0,0,0,0,0,-0.00173475380566544,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.172164506569611,0.0481275367663073,0,0.0686456794158956,0.0633640957559986,0,0,0,0,0,0,0,0,0,0,0,0.00457955376408219,0,0,0,0,0.0316721922533606,0,0,0,0.0126567650489043,0,0.100916761116088,0.10988318817364,0,0.0240730151644328,0.0926533605126991,0,0,0,0,-0.0314100953988545,0,0,0,0,0,0,0
X002241.SZ,0,-0.0664809587347088,0,0,0,0,0,0,0,0,0,0,0,0.047657653449468,0,0,0.187503449227253,0,0,0,0,0,0,0,0,0,0.164640712004835,0,0,0.280866693047705,0,0.0715107463927394,0,0.355486733640034,0,0,0,0,-0.119668099580296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.159061506636655,0,0,0.193901355151445,0.0505547352298188,0,0,0,0.0112521669755809,0,0,0,0.0115375834247384,0,0,0,0,0,0.0185867049298364,0,0,0,0,0,0,0,0,0,0,0,0,0.0760239902390059,0,0,0.225007011858845,0,-0.0360792511979991,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796286607861036,0,0,0,0,0.125840712250405,0,0,0,0,0,0,0,0,0,0.246934695315574,-0.16806862208234,0,0,0,0,0,0,0.121100494315616,0,0.0811217086446157,0,0,0,0,0,0,0,0,0,0,0,0.406620390810832,0.379234963364783,0,0,0,0,0
X002475.SZ,0,0.0441508614406623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158049828832774,0,0,0,0.079098456221621,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0968715585176927,0,0,-0.0485138370987755,0,0,0,0,0,0,0.476966772964076,0,-0.0478391053589453,0.0575118528160552,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0439942865969962,0.161994715729181,0,0,0.116767281975548,0,0,0,0.0165146834783928,0,0,0.120813661599642,0,0,0,0.041893015688246,0,0,0,0,0,0,0.270977765056941,0.0806899444128025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
