,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002475.SZ,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X002371.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X601877.SH,X000157.SZ,X600584.SH,X600741.SH,X000661.SZ,X600522.SH,X002074.SZ,X002180.SZ,X000733.SZ,X000066.SZ,X300003.SZ,X600702.SH,X600460.SH,X300142.SZ,X300146.SZ,X002007.SZ,X000800.SZ,X002463.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,-0.172685130810085,0.067385879273871,0,0.116423543439951,0,0,0,0,0,0,0,-0.0646505244904818,0.0821320722472816,0.112196992522544,0.0322903497972603,-0.0990687720322615,0,0,-0.0272574956662529,0.0733594455661,0,0,0.0120839584956644,0,0.241799624147108,0,0,0,0,0,0,0,0,-0.090725447101811,0,0,0,0,0,0,0,0,-0.0975735591026069,0,0,0.0210997445290294,-0.0117542081428201,0,0,0,0,0,0
X600104.SH,0,0,0,0.0211706255583312,0,0,0,0,0,0.0259003416523391,0,0,0,0,0,0.121730754482327,0.211046131041881,0,0,0.0332972412364391,0,0,0,0,0,-0.0489831819837982,0,0.0463311350760274,0.0172096880455496,0,0,0,0,0,0,0,0,0,0,-0.0111546017911295,0,0,0,0,0,0,0,0,-0.0208475439405677,0,2.16840434497101e-19,0.00593076106316177,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.161955722720123,0,0,-0.0610545608606924,0,0,0.0592585363521749,0,0,-0.47897868614895,0.0045606440474293,0,0,0.207214882880155,-0.476202442775132,0,0,0,0.316813073284256,0,0.140840529068512,0.0388612954120375,0.175783341143982,0,0,0,0,0,0,0.142359817130373,0,0.0386837193281017,0.0291881570952378,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.028306980719066,0,-0.0150556907903693,0.0784589569381132,0,0,0,0,0,0,0,0,0,-0.0641087268325095,0,0,0.16401730466487,0,0.0386581310972458,0,0.0569149299981654,0,0,0,0,0,0,0,0,0,0,-0.0121415455205144,0,0,0,0,0,0,0,0,0,0,0,-0.0288599797088483,0,0.167483020934961,-0.0261822677992923,0.0436152622356485,0.0868255142320986,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0120472536614172,0,0.232226241041392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151045926081187,0,0.0275925380278159,0.402206646521865,0,0,0,0,0,0.0327337796867643,0,0,0,0,0,0,0.113384972868884,0,-0.0518050506713938,0,0,0,0,0,0.0804324954695227,0,0.158742804207575,-0.00708542010081328,-0.00218625968854673,0,0,0,0,0,0
X600031.SH,0,0,0.0043315076729293,0.00529811307884007,0,0,0,0,0,0,0.0651645918259686,0,0,0.111031217416783,0,0,0,0.0450253333885516,0.0180206798555686,0,0,0.0514938891081053,0,0,0,-0.0519145281933262,0,0,0.0375320368681273,0.0141666328138673,0,0,0.270321617973139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135348585153858,0,0,0,0,0,0,0
X000596.SZ,0,0,0.0623705129233972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961114276124098,0,0,0,0,0,0,0,0,-0.0143263833200843,0.0375248222541256,0,0,0,0,0,0,-0.0321373516617011,0,0,0,0,0,0.0706061633948706,0,0,0.162875627039424,0,0,0,0,0,-0.0464896360907127,0,0,0,-0.0521095768284871,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.0931426730081847,0.0278415067252439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929569191121908,0,0,0,0.141848093627626,0,0,0.153095975077224,0,0,0,0,0.152549033554601,0.0490130736474469,0,0,-0.0894071567478884,0,0,0.0124741964031609,0,-0.134241710676132,0,0,0,0,0,-0.000729280867683581,-0.00445071977433162,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.00117515111440572,0,0,0,0,0,0,0,0,0,0,0.0879280739539369,0.0368435784974213,0.0544151857782192,0,-0.00683629202770226,0,0.117101247677557,0,0.0277119226532544,0,0,0,0,-0.0489047773485189,0,0,0,0,0,0,0,0,0,0.0314495646654607,0,0,0,0.498552539876806,0,0,0,0.0249441130488138,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0318538562403771,0,0,0,0,0,0,0,0,-0.0188651864855415,0,0,0,0,0,0,0,0,-0.0471556884205062,0.0119998169704177,0,-0.014779470205336,0,0.0608696560535152,0,0,0.0036954604958445,0,0,0,0.650156622761846,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0284477785864125,0,0,-0.0779014251863436,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0120959388989962,0,0,0,0,0,0,0,0.200414403148442,0.0899365737795918,0,0,0.0270187466095708,0,0,0,0,0,-5.42101086242752e-20,0,0.0841572099713049,0.057961086670099,0,0,0,0,0,0,0.0349453446775204,0,0,0,0,0,0.0601414627905899,0,0,0,0,0,-0.0102720877940523,0,0,0.0500950345235766,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0635817319701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140424181260727,0.0382533518970868,0,0,0,0,0,0,0,0.0655217201793382,0,-0.0381917325881674,0,0,0,0,-0.0185433448793781,0,0.0684907988979328,-0.0534239440171386,0,0,0.263396877371507,0,0,0,-0.0494849387404346,0,0,0,0,0,0,0,0.00528976220856341,0.0137591858429324,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0914013842567873,0,0,0.0566837866760938,0.0210238973679614,0,0,0,0,0,0,0,0,0,0.0267962582506216,0.146913872733099,0.134520363403151,0.200749735812027,0,0,0.000537838126357836,0.00112213535619612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117430112385379,0,0,0,0.146583615002369,0.0178436178406443,0,0,0.0186311304650421,0,0,0,0,0,0,0
X600703.SH,0,0,-0.455089344270379,0.227759027544727,0,0,0,0,0,0,-0.190657146678296,0,0,0,0,0,0,0,0,0,0.533953771951955,0,0,0.204370737837852,0,-0.0159460140848443,-0.0563089632222388,0,-0.104165450861951,0,0,0,0,0.491107024722784,0,0,0,0,0,0,0,0,-0.160824385613115,0,0,0,0,0,0.0738608718592705,0,0,-0.0784360854061304,-0.114969631687054,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0541332778882393,0,0.239495090561889,0,0,0,0,0,0,0,0,0,0,0,0.0549688547924704,0,0,0,-0.0164578895180559,0,0,0,0.0428173531118649,0,0,0,0,0.300021917161591,0,0,0.139820302521953,0.420626768305897,0,0,0,0,0,0,0,0,0,0,0.358467779060565,0,0,0.14282734075834,-0.152193739889022,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.126831150371922,0.101948874057931,0,0,0,0,6.93889390390723e-18,0.419927216740743,0.0276749853225539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174319677254467,0,0,0,0,0.0414509264937562,0.028301816233167,0,0.115956231944565,0.424080194539218,0,0,0,0,0.129055055242477,-0.0257333286641702,0,0.0600412245851001,0,-0.535477276835208,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0700011874696149,0,0,0,0.11005785757553,0,0.427310117390784,0.0771918414044432,0,0,0,0,-0.00409391555692279,0,0,0,0,0,0,0.028879551264493,0,0,0,0.00228580591720674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581944427907363,0,-3.46944695195361e-18,-0.00742090577365118,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.47255151584785,0,0,0,0,0,0,0,0,0,0.0118938281038568,0,0,0,0.23493443648754,0,0,0,0,0,0,0,0.0451143818818891,0,0,0,0,0,0,0,0.150146228242497,0,0,0,0,0,0,0,0,0,0.0154000084158024,0,0,0,0,0.25000828803855,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.277721128385169,0.302170936620617,-0.132624839666308,0,0,0,0,0,0,0,0,0,0.166830402777719,0,0,0.130748619219058,0,0,0.161404689198786,0.138391483067494,0,0.265969260629603,0,0,0.0339352041201647,0,0,0,0,0,0,0,0,0,-0.205443673858836,0,0,0,0,0,0.298339077754232,0,-0.124291867220124,0,0,0.0804185629238085,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.0201586080257513,0,0.282928038201355,-0.104234322445174,-0.187023427302889,0,0.429056859175743,0,0,0,0,0,0,0,0,0,0,0,-0.788817143077571,0.135035640547651,0,0,0,0,0,0,0,0,0.345104886291054,0,0,0,0,0,0,0,0,0,0.547074858245991,0,0.11237913872326,0,0,-0.0110087886073619,0,0,0,0.030006896839501,0.577275227607463,0,0,0,0,0
X601877.SH,0,0,0,-4.33680868994202e-19,0,0,0,0.0181436416240832,0,0,0,0,0,0,0,0,0,0,0.0793095320452527,0.0668241938208176,0.120652530891359,0,0,0.0482369986639736,0,0,0,0,0,0,0,0,0,0,0,0.0701597718014434,0.0615834690553109,0.0961244840703656,0,0.0529914223745641,0,0.0225525434567843,0,0,0.00138044015896491,0,0,0,-0.0739545712742128,0,0,0.0225494087170338,0.00727206690164692,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0259183449858128,0,0,0,0,-0.0564793242556778,0,0,0,0,0.0242614705717939,0,0.0450139386018145,0.389723023303316,0,0,0,0,0,0.0335407184532691,0.188675326633019,0,-0.0396540699856103,0,0.209794026815872,0.111120020347014,0,0,0,0,-0.0801548326018868,0,0,-0.026459078467668,0,0,0,0,0,-0.0591234248570401,0,0,0,0,0,0,0,0,0.018293847083502,0,0,0,0,0,0,0
X600584.SH,0,0,-0.0298628672827405,0,0,-0.591760276038706,0,0,0,0,0,0,0,0,0,0,0,-0.0517326519073085,0,0.0794935022817733,-0.232699376928739,0,0,-0.278994443751116,0,0.115128339477565,0.329084048984868,0,0.192458570566167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451510678661024,0,0,0,0,0.174085828325852,0,0,0.031299514855,0,0.0040214465501447,0,0,0,0,0
X600741.SH,0,0,0,0.00915001345303273,0,-0.0291752644383527,-0.026513479018735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824765073867676,0,0,0.0130062564099571,0.0693703245602123,0.0290314118453426,-0.0359625610174681,0,-0.0421140961584124,0,0,0,-0.00839853025548171,0,0,0,0,0.0955619713602174,0,0,-4.33680868994202e-19,0,0,0,0.0230236936192799,0,0,0,0.0292559979064973,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.140903692663876,0,0,-0.00606466904761824,0,0,0,0,0,0,0,-0.0180283626571098,0,0,0,0.429494877390713,0,0,0,0,-0.225841554509231,0.244524297199717,-0.129237878745248,0,0.141054971122446,0.031875070552546,0,0,0,-0.303726730869684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653185523039743,0,0,-0.148680354464745,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.219462445130989,0,-0.0237505026110314,0,0,0.0549077850174991,0,0,0,0,0,-0.0745994018071309,0,0,0,0,0,0.0855986159498793,0.243584488424389,0,0.107134802042116,0,0,0.523828048759812,0,0,0,0,0,0,0.132804081167785,0,0.209793820184875,0,0,0,0,0,0,0,0.0522803108317002,0,0,0,0,0.219556482326858,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0684171701333142,-0.0233913713970923,0,0,0,0,0,0,0,0.0521792669380457,0.00307159278978276,0,0,0.427090946882559,0,0,0,0,0,0.0264444557769664,0,0,0,0,0.0337194846751833,0,-0.0877500309659145,0,3.46944695195361e-18,0,0,0,0.0105839655109994,0,0,0,0,0,0,0,0.140959527461368,-0.0165476772723232,0,0,0.00882005401258497,-0.00819365811457056,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0166847884130204,0.0281216238880998,0,0,0,0,0,0,0,0,0.0367025157349267,0,0,0,0,0,0,0,0,0,0,0.0300249187504237,0.066193551701583,0.056692586236237,0,0,0,0,0,0,0,0,0,0.0351414810025827,0,0,0.171010823495721,0.0326225195875471,0,-0.034125855724383,0.0689052746756423,0,0,0,0,0,0,0,-0.0667848163925768,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294510417976485,0.251376991220736,0,0.10598273753541,0,0.168759718471296,0,0,0,0.166751179595658,0,0,0,0,0,0,0,0,0,0,0,0.132994555690714,0,0,0,0,0.0213622415521252,0,-0.0959756976142571,0,0,-0.049981538433601,0,0,0.0079743739734215,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,-0.108469781073227,0.301958131316269,0,0,0.368770238772694,0,0,0,0,-0.516939546854213,0,0,0,0,0,0.122208202790653,-0.103507502385151,0,0.0901392499056565,0,0,-0.0629670157468652,0,0.473024997604076,0,0,0,0,0,0.355065598852341,0,0,0.268071247580111,0,0,0,0,0,0,0,0,-0.184603423621618,0,0,0.111036629307245,0,0,-0.0253540021108139,0.23039131075261,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,-0.0135788130619329,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.206628902726326,0,0,0,0,0,0.000627948363335881,0,0,0,-0.0390609597578953,0,-0.173133284947751,0,0,0.216723231005924,0,0,0,0,0.162576649413918,0,-0.0779772421497755,0,0.0337351978239694,0,0,0.0258594932838805,0.325526648716786,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0.798967739223575,0,0,0,0,0,0.0624623057660566,0.14175888537453,0,0,0,0,0,0,0,0.542890488243827,0,0,0.220587031378083,0,0,0,0,0,0,0,0,0,-0.0390282605467157,-0.502832896324909,0,0,0,0,0,0,0.169734465872143,0.258029548437791,-0.160869683028128,0,0,0,0.0250152500263395,0.0863396261247302,0,0,0,0,0,-0.0300668551420607,0,-0.0131329979939426,0,0,0,0,0
X600460.SH,0,0,0,0,-0.0712555654034034,0,0,0.104909851540884,0.0256935455711811,0,0,0,0,0.254109235063702,0,0,0,0,0.188736616204986,0,0,0,0,0,0,-0.127070999807259,0.235723059904257,0,0.0616071850717642,0,0,0,0,0,0,0,0.174445073251464,0,0.173146592109407,0.027299310564307,0,0,0,0,0,0,0,0,0,0,0,0.00953117068722288,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.0501383519541897,0,0,0,0,0,0,0,0,0,0,0.0651766810027297,0,0.11944425710062,0,0,0,0.128034992590106,0,-0.0762199737487405,0,0,0,0,0,0,0,0,0.0248282198260475,0.0193093319400722,0.242006808472093,0,0,0,0,0,0,0,0.115116598978719,0,0,-0.0904608167917994,0,0,0.0243885353055761,0,0,0,0,0,0,0
X300146.SZ,0,0,0.184357292445962,0,0.00726139872069113,0,0.0659670072794429,-0.0309211253205672,0,0,0,0,0,0,0,0,0,0.061816652015389,0,0,0.0912346571305333,0.178223624818743,0,0,0,0.0013529641185308,0,0,0,0,0,0,0,0.0535139882552633,0,0,0,0,0,0,-0.0937557876732273,0,0.0200817166894004,0,0,0,0,0,0.0318603326565064,0,0,0.0276525255412665,0.0150935608172365,0,0,0,0,0,0
X002007.SZ,0,-0.0417336187470923,0,0.0390296262192058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113847009708909,0,0,0,0,0,0,0,0.00854610162229596,0,0,0.0109942095235632,0,0,0,0,0.195303377826534,0,0,0.110385441968679,0.0745434301293687,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0393973246386499,0,0.0546186211920882,0,0.0363139330676386,0,0,0,0,0,0,0,0,0,0,0,0.192701644943074,0,0.207963361076632,0,0.0739552921897998,0.030789729483405,0.0272041892360302,0,0,0,0,0,0.0285379279219933,0,0,0.254352537375416,0,-0.0735775893162511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486347990588428,-0.0501652646545425,0,0,0,0,0,0
X002463.SZ,0,0,0.320983760003515,0,-0.124965859848981,0.151154735589378,0,0,-0.0380653481010741,0.147957547504713,0,0,0,0.0973593195225204,0,0,0,0,0,0,0,-0.0313656558694486,0,0,0.0686467541145344,0.335657784577888,0,0,0.364295520319972,0,0,-0.226748653421818,0,0,0,0,0,0,0,0,0.0280394481875071,0,0,0,0,0,0,0,0,0,0,-0.0758010829948896,0.118776174752934,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.080001215669353,0,0,0,0,0,0,0,0,0,0,0,0.0626175062150033,0,-0.0175366080888786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799709690310394,0,0.0948286990340637,-0.0275802826435427,0,0.138857188494453,0,0,0,0,0.00321454480770375,-0.0140937674780056,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0716066390989635,0.165150217853262,0.0722543942411511,0,0.254593943776726,0,0,0,0,-0.123435806431792,0,0.42573550946036,0,0,-0.311961251062028,0,0,0,0,0.0550494620282188,0,0.0143113416042984,-0.0797287259396042,0,0,0,0,0,0,-0.049288353472166,0,0,0,0,0,0,-0.277000122789438,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.109385113389485,0,0,0,0,0,0
Slope,0,0,0,0,0.350741842902726,0,0,0,0.120741606020935,0.0324475823384092,0,0,0,0.266254096773616,0,0,0,0,0,0,0,-0.194145876110061,-0.192352661829065,0,0,0.235945434620046,0.0780498929354092,0,-0.0510614188142554,0,-0.171720175885574,0,0,-0.361957302869698,-0.158167469194064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000972453996928718,0,1.31520698310202,0,0,0,0,0,0
TED,0,0,0,-0.530127149165069,0,0.483726320489241,0,0,0,0,0,0,0,0.074319541836137,0,0,0,0,0,0,0.285533732586064,0,0,0.0727024160467168,0,-0.105145783525549,0,0,-0.131468664719603,0,0.555788112828362,0,0,0,0,0,0,0,0,-0.603491143499149,0.446265730110859,0,0,0,0,0,0,0,0.124976423875086,0,0,0.359004684295229,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0184064546670662,0,0,0.241062150622781,0,0,0,0,0,-0.0952220340370537,0,0,0,0,-0.0288330261734417,0,0,0.111234085142746,0,0,0,0,0.0218394120343725,0,0,0.0298282489368635,0,0.0276256820579141,0,0.0603025100966953,0,0.00845807608970529,0,0,0.169005061495636,0,0,-0.107663873096504,0,0,0.0510530621094416,0,0,0,0,0,0,0
MKreturn,0,0,0,0.0211111832939401,0,0,0,0,-0.0989140173933296,0,0,0,0,0,0,0,0,0.018469496520449,0,0.000738131810090465,0,0,0,0,0,0,0,0,0.138430560408789,0,0,0,0,0,0,0.0149977164674874,-0.0705364715719982,0,0,0.0281454118867336,0,0.0273156819672017,0,0,0,0,0,0,0,0,0,-0.00794246992659985,0,0,0,0,0,0,0
MKvol,0,0,0,0,-7.04728067741189e-05,0,0,0.000488546971781585,0.000253167329042818,0,0,0,0,-0.000636918030207551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363007183714039,0,0,0,0,0,0,0,0,0,0,-0.0012779427352747,0,0,-0.00258283872194037,0.00185479311856191,-0.00290730314794061,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.24857951478677e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230516682162746,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00260696726917626,-0.00606378761895854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121689253516783,0,0,0,0.00325841914401223,0,0.00144601181742358,0,0,0,0,0,0,0,0,0,0.00451231847083502,0,0,0,0,0,0,0,0,0,0,0.0225893645966418,-0.0244395227015081,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00035992607075831,0,0,0,0.00217501665190375,0,0,0,0,0,0
