,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X600498.SH,X002456.SZ,X600487.SH,X002007.SZ,X000100.SZ,X300146.SZ,X000661.SZ,X002179.SZ,X000625.SZ,X600566.SH,X600867.SH,X000596.SZ,X600809.SH,X002180.SZ,X600177.SH,X000157.SZ,X300142.SZ,X002294.SZ,X002506.SZ,X300136.SZ,X600089.SH,X600066.SH,X000977.SZ,X600372.SH,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.774840585397233,1.38777878078145e-17,0,0.0900054109815428,0,0,0,0,0,0,0,0.0422121324499619,0,0,0,0,0,0,0,0.102053824596801,0.00648142659610978,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0330871967811383,0,0,0,0,0,-0.013644108921907,0,0,0,0,0,0,0,0,0,0.0129644807160451,0.00161128054258485,0,0,0,0,0,0
X600104.SH,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0511327737621306,0,0.0345188148124382,0,0,0,0.238050891502513,0,0,0,0,0.18244568116689,0,0.139648070325826,0,0,0,0,0,0,0,0,0,0,0,0.190321805365002,0,0,0,0,0,0,0,0,0,0.0855054081236305,0,0,0,0,0,-0.156389097314535,0.000762732975020397,0,0,0,0,0,0,0
X002415.SZ,0,0.0253307124247154,0,0.0238336321710682,0,0,0,0,0,0,0,0,0,-0.0716801311142534,0,0,0,0,0,0,0.591239860412073,0.104119915305866,0.140440826263072,0,0,0,0,0,-0.0529056316888423,-0.0986088647392891,0.0971006495589412,0,0,0,0,0.0532203280844156,0,0,0,0,0,0,0,0,0,-0.0555673150257551,0,0,0,0,0.20179634970106,-8.67361737988404e-19,0.0990483237493172,0,0,0,0.0917717974985886,0,0
X600276.SH,0,0.0587882404952606,0.133177464845933,0,0,0,0,0,0,0.0107964830471206,0,0.0131396546532854,0,0,0.0316468150725608,0,0.395403208006426,0,0,0,0.0103094486284196,0,0,0,0,0,0,0,0,0,0,0.044243141349001,0.0415632122894149,0,0,0.024809793783273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897883860317343,0,0,0.0212409649867349,0,0,0,0,0,0
X000651.SZ,0.237506806735687,0,0,0,0,0.0449290993109243,0,0,0,0,0,0.0791616169286652,0,0,0.182184567905034,0,0.137681342902837,0,0,0.0813306938943183,0,0,0,0,0,0,0,0.0200846617250271,0,0,0,0,0.0178567473821949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106567100318552,0,0,0,0,0,0
X000858.SZ,0.165429026529594,0.0532310801381447,0,0,0,0,0.18699104276815,0,0,-0.0184923502916406,0,0,0,0,0.0981510880603695,0,0,0,-0.0184523990174627,1.0842021724855e-19,0,0,0,0,0,0,0,0.00224967124425048,-0.00842973918810009,0,0,0,-0.0269311347641143,0.0991896572993561,0.250659525441298,0,0,0,0,0,0.0151822063423688,0,0,0.117452883930618,0,0,0,0,0,0,0,0.0175188345069869,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.36006472868789,0,0,0,0,0,0,0,0,0.441367400260022,0,0,0,0,0,0,0,0.0279982400843164,0,0,0,0,0.0709447850082252,0.0269513495927444,0,0,0,0.0536848917238071,0.03212437860384,0.185815526916998,-0.108565499848027,0,0,0,0,0,0,0,-0.0137885644759135,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0434961977653962,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0474625343737579,0,0,0,0,0,0,0,0,0,0,0,0,0.0476431693278975,0,0.0894159584380299,0,0,0,0.24674797623761,0,0.127974378478702,0,0.264603706708144,0,0.0806995514831358,0,0,0,0,0,0,0.0515319215254453,0,0,0,0,0,0.00233300815508769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.195262810669582,0,0,0,-0.0446287799906089,0,0,0,0,0.095457747781744,0,0,0,0,0.291157095792005,0,0,-0.0407436393738234,0,0,0,0,0,0,0,0.0899179058824443,0,0.0641442074597819,0,0,0,0,0,0,0,0,-0.112008479670442,0,0.168536183381346,0.220719876115134,0,0,0,0,0,0,-0.0218837491514988,-0.0226925946239007,0,0,0,0,0,0
X000063.SZ,0,0,0.202310690717237,0,0,0,0,0,0,0,0,0.295086947515177,0.216294544460053,0,0,0,0,0,-0.0366534161665305,0,0,0,0.166428196563461,0.16907633406865,0.22599081354394,-0.0669455332656651,0,-0.141015564789946,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218765956148895,-0.116335264983767,0,0,0,0.00792301615543199,0,0
X600031.SH,0,0,0,0.0150137799723348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393068601046535,0,0,0.136609940007809,0,0,0,0,0.0686731383453285,0.068296863869049,0,0,0,0,0.311150279952249,0,0,0,0,0,0,0.250092295734893,0,0,0.043482261000735,0,0,-0.0302188520960188,0.0442670574145409,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.0430340396059874,0,0,0,0,0,0,0,0,0,0.0272660104887036,0.148735702330108,0,0,0,0,0,-0.0444875437178597,0.554780728277036,0,0,0,0,0.236479953478075,0,0,0,0,0,-0.0605563972416539,0,0,0,0,0,0,0.103039841685144,0,0,0.202938591730648,0,0,0,0,0,0,0.012500448118175,0.0715788660792092,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151045108832102,0.376610880529822,0,0,0.0515391540695082,0.234981203996137,0.0440385116522658,0,0.3208674216712,-0.0276578254555071,0.494010927765524,0,0,0,0,0,0,0,0,0,0,0,-0.0333613192633893,0,0,-0.326726703813334,0,0,0,0.181834786854764,0,0,-0.0356889802623242,0,0,0,0,0,0,0
X000338.SZ,0,0.0696772127101511,0,0,0.0280946337688098,0.0565203382235012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326320372726764,0,0,0.0728497652164294,0,0,0,0,0.123632222009026,0.0923275849287487,0,0,0,-0.0648399096274204,0,0.0286625694248224,0,0,0,0,0,0,0,0.0754595376170252,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X000568.SZ,0,0.0708459316725441,-0.0396686807113347,0,0,0.452982442823676,0,0,0.0839089755103618,0,0,0,0,0,0,0,0.055957830381687,0,0,0,0,0,0,0,0,0.0895632749450758,0,0,0,0,0,0,0,0,0.316716633294565,0.14551057020617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648080827612809,0.0122410816744439,-0.0106467217932205,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0797828727454603,0,0.0496320314483737,0,0,0,0,0.0691618918285839,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0886748095286962,0,0.0290153926098141,0,0.164458100654976,0,0,0,0.0716305146941862,0,0,0.0968291121989465,0,0.160068150555159,0.0399366142311686,0,0,0,0,0,0,0.0193176199603713,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.666532043801605,0,0,0,0,0,-0.102408301836691,0,0.114406072328277,0,0,0,0,0,-0.332191848009323,0,0,0,0,0,0,0,0.31236778750332,0,-0.0137420021534497,0,0,0,0,0.0670144277442306,0,0,0,0,0,0,0,0,0.0596530062457725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342946543288802,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.165024084332617,-8.67361737988404e-19,0,0.027845877463304,0.0310059856981999,0,0,0,0,0,0,0.048241468061496,0,0,0,0.192061733818319,0,0,0,0,0,0,0,0.0162120528365052,0,0,0,0,0,0,0.000171773180849778,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0128134807117945,-0.00141433956240126,0,0,0,0,0,0
X600271.SH,0,0,-0.152884474894896,0,0,0,-0.101768147427425,0,0,0,0,0,0,0,0,0.0626248362141163,0,0,0,0,0,0,0,0,0.164105979259636,0,0,-0.163553898243853,0.135362883586916,0.37224400748573,0,0,0,0,0,0,0,0,0.0215026322030328,0,0,0,0,0.0789494909159486,0.588137128089863,0.303579132666146,0,0,0,0,0.143796879081038,-0.0117332565725807,0,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0385807206868098,0,0,0.029060852485359,0,0.607597371952037,0,0,0,0,0,0,0.115505544496795,0,0,0,0,0,0,0.0285098002455494,0,0,0,0,0,0.0401019189539093,0,0,0,0.0565711491160872,0,0,0,0,0,0.0892557635757251,0,0,0.0414015718262074,0,0,0.0233088311070032,0,0,0,0,0,0,-0.0422004737097093,0,0,0,0,0,-0.0817376136177343,0
X002236.SZ,0,0,0.488032540683487,0,0,0,0,0,0,0,0,0,0.124921331112085,0,0,0,0.311946888477089,0,0.00750080781520736,0,0,0,0,-0.00615615511506327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163965971108502,0,0,0,0.249096089121,-0.267354501445728,0,0,0.685228976265367,0,0,0.0272131513677194,0.00810338039154826,0,0,0,0,0,0
X002008.SZ,0,0,0.366594205995849,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275017606657373,0,0,0,0,0,0,0,0,0,0,0.0590862779982304,0,0,0,0,0.0378803751198279,0.0175485270464801,0,0.321001099103459,0,0,0,0,0,0,0,0,0,-0.0999407141143624,0,0,0,0,4.33680868994202e-19,0.0416621803203198,0,0,0,0,0,0,0
X600498.SH,0,0,0.0799235607081054,0,0,0,0,0.111213580388289,0,0.349260192020074,0,0,0,0,0,0,0,0,0,0.00561671055308813,0.0858814811558637,0,0,0,0,-0.0335429566519369,0,0,-0.0884880467109801,0,0,0,-0.0924546430128535,-0.0418966064457681,0,0,0,0,0,0,0,0.366499964527854,0,0,0.0144463354732809,0,0,0,0,0,0.194184251390269,0.0437336397363536,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0536613967718814,0,0,0.0305085819097673,0,0.337209092961078,0,0,0,0,-0.056882662954769,0.26448910558193,0,0,0,0,0,0,0.0830094947899928,0,0,0,0,-0.0521044824697856,0,0.291391053801813,0.0179219495528193,0,0,0,0,0,0,0,0,0.232238869573311,0,0,-0.0221923536744566,0,0,0,0,0.23218214339205,0,-0.0301567745712524,0,0,0,0,0,0,0
X600487.SH,0.0881458314070035,0,0.0300173928807553,0,0,0,0,0.16503242827221,0,0.340488466988171,0,-0.0307650295719443,0,0,0,0,-0.263239590202249,0,0.0358633938816097,0,0,0,0.203722228158861,0,0,0.429897915776731,0,0,-0.0306068013453229,0.173802194375692,0,0,0,0,0,-0.0438082195073715,0,0,0,0,0,0,0,0.214608295510874,0,0,0,0,0,0,0,0.0234036757470911,0,0,0,0,-4.33680868994202e-19,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343173790481673,0,0,0,0,-0.408996211817862,0,0,0.0854194885295693,0,0,-0.0725193231999424,0,0.0105930217984621,0,0.17248039894922,0,0.586794726325559,0,0,0,0,0,0,0,-0.0418230244982403,0,0,-0.0386947671378486,0,0,0,0,0.111053865519271,0,-0.0247067366592692,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0194052130319949,0.1893515895629,0,0.0206566682583519,0.0691370370260731,0,0,0,0,0,0,0,0,0.00346346499587399,0,0,0,0.0370439327295633,0,0,0,0,0.0497319208604562,0,0,0,0,0,0.00294785944079519,0.027312311529353,0,0,0.103802676253777,0,0,0,0,0,0,0,0,0.0709601370209681,0,0.109971986779283,0,-0.0101950549879645,-0.0222219295913543,0,0,0,0,0,0
X300146.SZ,0,-0.0145431814922779,0,0,0,0,0,0,-0.105075891676989,0,0,0,0,0,0.0993429278048849,0,0,0.545052609630453,0,-0.0255402025768951,0,0,0.34835332326426,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.667421580042392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255940150409363,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.457256707870477,0,0,0,0,0,0,0.178365290111973,0,0,0,0,0,0,0.605632303391919,0,0,0.0418397092537998,0,0.0871508299672195,0,0.266649107862131,0,0,0,0,0,-0.187376737472885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354824419222861,0,0,0,-0.0803939822021259,0,0,0.85649850875119,0,0,-0.448424486116275,0
X002179.SZ,0,-0.0323671168479089,0,0,0,0,0,0,0,0,0,0,0.267444008780682,0,0,0,-0.0593645426892072,0.102491493240505,0.133158950333732,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0589544290906777,0,0,0,0,0,-0.00830561436010987,0,0,0,0,0.169944592627378,0,0,0,0,0,0.130274967590189,0.126610098461829,0,0,0,0,0,0.0631814425829531,-0.0310777960463515,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00210941887041452,0,0.0626874115296989,0,0,-0.0427742581885618,0,0,0,0,-0.0122071015209912,0,0,0,0.0875314666444107,0,0,0,0,0,0,0.114616604131802,0,0,0,0,0,0.288101992330595,0,0.161705136523622,0,0,0,0,-4.33680868994202e-19,-0.0788237369856004,0,0,0,-0.0452373802005685,0,0
X600566.SH,0,0,0,0.460680502445181,0,0,0,0,0,0,0,0,0,0,0,-0.0244012254435882,0,0,0,0.186672425127697,0,0,0,0,0,0.270800159603528,0,-0.15532419571517,0,0,0,0,0.174122483920288,0,0,0.0312032678819211,0,0,0,0,0,0.0466396900926637,0,0,0,0,0,0,0,0,0,0.0293218469795722,-0.0493086055020351,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.387884614808387,0,0,0,0,0,0,0,0,0,0.362221450654571,0,0,0,0,0.732167564185809,0,-0.193989520892939,0,0,0,0,0.12371293541425,0,0,0.0893408751208514,0,0,0,0.326225577003458,0,0,-0.392119234717052,0,0,0,0,0,-0.000594436971524122,0,0,-0.232247798598878,0,0,-0.226737981521111,0.158552073169175,-0.164480832183137,0,0.215103034085709,0,0,0,0
X000596.SZ,0,0,0,0,0,0.182548325410832,0.469754059567435,0,0,0,0,-0.0339006836884989,0,0,0,0,0,0,0.114713062386374,0,0,0.0127642398496912,0,0,0,0.0900327132784322,0,0,0,0,0,0.130270791867048,0,0,0,0,0,0,0,0,0,0,0,0.0745111796504366,0,0,0,0,0,0.047309495152412,0,-8.67361737988404e-19,0.0146874663598417,0,0,0,0,0,0
X600809.SH,0.211993600352166,0,0,0.0445129305608229,0,0,0.212847149230731,0,0,0.0415818289770935,0,0,0,0,0.107132693859532,0.174954841326923,0,0,0,0,0,0,0,0,0,0.0822544775331921,0,0.00449559922014473,0,0,0,0,0,0.147949905844627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131822336679331,0,-0.0191575044239971,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878714384036075,0,0,0,0,0,0,0,0.185287049001542,0,0,0.0630709114704588,0,0,0,0,0,0,0.255799992439214,0,0,0,0,0,0.151663708568066,0,0,0,0,0,0,0,0,0.12614542884415,0.0656102149688974,0,0,-0.00503594585891322,-0.0931483319888886,-0.159646083044945,-0.231193142947562,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.114808560069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210889217784603,0,0,0.0615269975034429,0,0,0,0.0503874405582029,0,0,0.0128010627356559,0,0.0721607053151592,0,0,0,0,0,0,0,0.0552093172092164,0,0.190629312285043,0,0.00342892192564918,-0.00423128955511403,0,0,0,0,0,0
