,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002007.SZ,X600741.SH,X300003.SZ,X600183.SH,X000100.SZ,X002371.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X000977.SZ,X601877.SH,X002236.SZ,X000625.SZ,X300142.SZ,X300124.SZ,X000157.SZ,X002129.SZ,X002463.SZ,X600498.SH,X002456.SZ,X002179.SZ,X600271.SH,X002223.SZ,X600118.SH,X000066.SZ,X300136.SZ,X600584.SH,X600177.SH,X600487.SH,X002414.SZ,X002008.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.386893345679686,0,0,0,0,0,0,0,0,0,0,0.0229770344780657,-0.103085196686337,0,0,0,0.255250980954719,0,0,0,-0.0321589570987316,0,0,0,0.112098407948989,0,0,0,-0.0860199348195218,0,0.120044811478307,0,0,0,0,0.0340143945652982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109089390156407,-0.00600213800769845,-0.0214062013685814,0,0,0,-0.17106700854778,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0826316914232922,0,0,0,0.411663318921123,0.0757012614642826,0,0,0,0.0887815101114858,0,0,0,0,0,0,0.160444812498334,0,0,0,0,0,0.0544755370433765,0,0,0,0,0,0.00347382409328515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427474755736585,0.0158056317917175,0,0,0,0,0,0
X600276.SH,0.0860730555770352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136350227604137,0.0585445260960985,0,0.0227633230145541,0,0,0,0,0.0152738139590919,0,0.0663274122425165,0,0,0,0.00829774801434259,0,0,0,0,0,0,0,0,0,0.0280872937649335,0,0,0,0,0,0,0,0,0,-0.0135482671452435,0.011740079039844,0,0,0,0,0,0
X000651.SZ,0,0.0533108948308547,0,0,0,0.0429305123946781,0,0,0,0,0,0,0.18031787360229,0,0.161996895064102,0,0,0,0,0,0,0,0,0,0.0392949834336649,0,0,0.0100980864011816,0,0,0,0.18249935466823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889441620791965,0,0,0,0,0,0
X002415.SZ,0,0.178371299092272,0,0,0,0,0.155951724616717,0,0,0,0,0,0.155259249510288,0,0,0,0,0,0,0,0,0.117998716529646,0,0.00114212503877534,1.73472347597681e-18,0.0651852114078747,0,0,0,0,0.00490454691659859,0,0,0,0,0,0,0,0,0.0534198460327849,0,0,0.0799855939372066,0,0,0,0,0,0,0,0,0,0.00451846369409108,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0510384664647137,0,0,0.498215113355939,0,0,0.0278772674731093,0.0458259141382468,0,0,0,0.0252459645757109,0,0,0,0,0.0612478611364406,0,0,0.0376870999876002,0,0,0.0879599676073211,0,0,0,0.0186129593368169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206008034289643,-0.0473510018321576,0.0385135116007995,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181080685407737,0,0,0,0.0583298040760138,0,0,0.287806393228153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263286083215805,0.15542479089182,0,0,0,0,0.257652505843556,0,0,-0.0115881313831274,0.0167554581672754,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.134432975191264,0,0,0,0,0,0,0,0,0,0,0,-0.0228961078212981,0,0.163431710333294,0.102686247135812,0,-0.160222884291825,0.140812112829661,0.107688025075285,0,0,0,0,0.0351747532546364,0,0,0,0,0,0.523449786450836,0,0,0,0.01692167478419,0,0,0,0,0,-0.0314438109596476,0,0,0,0,0.00355076818856624,0.0648709102179825,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944841749604066,0.136422039620807,0,0,0,0,0,0,0,0,0,0.107278637836702,0.0196641603400343,0,0,0,0,0.174913393846349,0,0,0.277445606409862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142871961843262,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0913988006469953,0,0,0,0,0,0.169928815749735,0.0156750436017979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906063938795123,-8.67361737988404e-19,0,0,0,0,0,0,0.0590436846116728,0,0.0529380665279109,0,0.191161538581959,0,0,0,0,0.11508922964527,-0.00727846409424526,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084159707994628,0,0,0,0,0,0,0,0.0167780352648672,0.50730776150949,0,0,0.0387221260624004,0,0,0,0,0,0.111537483223571,0,0,0,0,0.0151337724849628,0.044010377710979,0,0,0,0,0,0.0213821417396218,0,0,0,0,0,0,0,0.0112151439893979,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.108644438804492,0,0,0,0.13397450708836,0,0,0,0.306039913802205,0.0656477457079686,0.03322170842341,0,0,0,0,0,0,0,0,0.0501872046130165,0,0,0,0,0,0,0.0948558529400662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090678695020171,0,0,0,0,0,0,0
X000568.SZ,0,0.36759269196697,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.379640162973179,0,0,0,0.0611699922765679,0,0,0,0,0,0.012185729876869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310377536257864,0,0,0,0,0.0136080228285104,-0.00846472143344659,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0.148551554462524,0,0,0,0,0,0.122950792451627,0,0,0.0619279006366627,0,0,-0.0689184320535667,0.11325645358482,0,0,0.103809941917001,0.0125128528492117,0,0.20341547412236,0.0252284923062717,0,0,0,0,0,0,0,0,0,0.137137925005311,0,0,0,0,0,0,0,0,0,0.0233314938943042,0,0,0,0,0,0,0
X000338.SZ,0,0.120811784083331,0,0,0,0.13660729397736,0,0.00218906011592291,0.246401694534005,0,0,0.188831783510648,0,0,0,0,0,0,0.241026719481581,-0.036223674841043,0,0,0,0,0,-0.0218079082486515,0,0.0174143847108375,0,0,0,0.169768191472861,0,0,0,0,0.038904108637739,0,0,0,0,0,0,0,0,0,0,-0.025953946452736,0,0,0,-0.0443585611838684,0,0,0,0,0,0,0
X600690.SH,0.047709029059298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22401491048199,0,0,0,0,0,0,0.0656198152404578,0.113036606531891,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0586897642755686,0,0,0,0.00894327940986216,-0.031565096314735,0.122977013659443,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.161445421285172,0,0,0,0,0,0,0,0,0,-0.0787103238405401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118597636797822,0,0.0500429711602799,0.0916815526348083,0,0,-0.0586836176015873,0,0,0,0.577155881694996,0,0,0,0,0,0,-0.00524840609299673,0.0180568011442831,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.63609517016915,0,0.00205717004696297,0,0,0,0.0076520141918871,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.100598307125637,0,0,0.045025908451551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489270734904413,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0232438868179688,0,0,0,0,0,0,0,0,0.535175351045612,0,0,0,0,0,0,0,0.0325452367034096,0,0,-0.00114000416515409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791981649928738,0.0223173269614381,0,0,0,0,-0.0663358200054544,0,0,0,0,-0.00704941500066211,-0.0579824831948538,0,0.10519302168481,0,0,0,0
X600741.SH,0,0,0,0,0,0.375337203807151,0.147112013907038,0,0,0,0.00557543793911977,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0229797295841884,0,0,-0.193446297356194,0,0,0.0810373339215049,0.11344968551305,0,0,0,0,0.030335819385353,0,0,0,0,0.00291879840127306,0,0,0,0,0,0,0.282759515472018,0,0,-0.0297865236444886,0.0284972058334309,0,0,0,0.0497807706917952,0,0
X300003.SZ,0,0,0.0839022744278113,0,0,0.364964770435277,0,0,0,0,0.103922783358286,0,0,-0.152203828779002,0,0,0.13288546257211,0,0,0,0,0,0,0.10330904269874,0,-0.109295664593339,0.0514351840751669,0,0,0,0.0474841965713959,0,0,0.359722793118307,0,0,0,-0.233404010666684,0,0,0.16976552783984,0,0,-0.183099531427761,0,0,0,0,0,0,0,0.0465772335784166,0.0794636395505547,0,0,0,-0.0845583010646837,0,0
X600183.SH,0,0,0,0,0,0,0.0490457974107259,0,0,0,0,0,0,0,0,0,0.137910699391683,0,0,0,0,0,0.0253219801394067,0.0285160765720088,0,0.0886883556617192,0,0,0,0,0,0,0,0,0,0.55148020604049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735996490396757,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.209407912911654,0,0,0.307514327646889,0,0,0,0,0,0,0,0,0,0,0,0,0.191918814015115,0,0,0,0,0,0,0,0,0,0,0,0.0536658949177214,0,0.0837359895106782,0,0,0,0.112175479367985,0.0180995159905866,0,0,0,0,0,0,0,0,0,0.012208799401714,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.00603791205364757,0,-0.0934950281408558,0,0,0,0,0,0,0,0.0249781947637695,0,0,0,0,0,0,0,0,0,0.216864574094464,0,0,0,0,0,0,0,0.224249294392724,0,0,0,0,0,0,0,0,0.238791979687429,0,0,0,0.0475157681450937,0,0,0,0.0628293533039151,0.0335733884432652,0,0,0,0,0,0
X000596.SZ,0,0,0,0.187559130442872,0,0.213924201573309,0,0.0784800471264487,0.0643058985967182,0,0,0,0,0.00518778883247673,0,0,0,0.242815072196098,0,0.16337299530749,0,0,0,-0.0792454988237505,0,0.0386448399890138,0,0,0,0,0,0,0,0,0,0,0,0,0.0637150110871668,0,0,0,0,0,0,0,0,-0.0893381558707134,0,0,0,0,0.00795500262664035,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20726688148113,0,0,0,0,0,0,0,0.122997965601015,0,0,0,0.245804382816835,0,0,0,0.128163135603701,0,-0.0224985380395757,0,0,0,-0.080657770123841,0.361967067923521,0,0,0,0,0,0,0,0,0,0,-0.0200809107104012,0,0,0,-0.216348828640938,0,0
