,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X300014.SZ,X002241.SZ,X300124.SZ,X000063.SZ,X000338.SZ,X600703.SH,X003816.SZ,X002371.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X000100.SZ,X600741.SH,X002074.SZ,X600089.SH,X600702.SH,X600460.SH,X002180.SZ,X002236.SZ,X000157.SZ,X000799.SZ,X600884.SH,X000733.SZ,X601799.SH,X002414.SZ,X600779.SH,X002007.SZ,X600183.SH,X600584.SH,X002008.SZ,X600522.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.501978404727982,0,0,0,0.015830725465133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166265094163071,0,0,0,0,0,0,0,0.00901108943710278,0,0,0,0,0,0,0,0,-0.00888282902148616,0,0,0,0,0,0,0,-0.0449150765028135,0,0,0,-0.0065709535847749,0,0,0,0.0106844575592495,0,0
X000858.SZ,0.10258123741069,0,0,0.171116834978006,0,0,0,0.0243684090490095,0.223957416918542,0,0,0,0,0,0,0,0,0,0.0621810325019225,0,0,0,0.148040840824254,0.0395559555864628,0,0.235132297039881,0,0,0.0209115263196296,0,0,-0.0422863540996308,0.0206040395095674,0.146808401329492,0,0,0,0,3.46944695195361e-18,0,0,0,-0.046861455054166,0,0,0,0,0,-0.0973346040674567,0,0,-0.00763753655893364,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.233883874220854,0,0,0.252999962715867,0,0,0,0,0,0,0,0,0.00270991120691895,0,0,0,0,0,0,0,-0.0156145464594328,0,0,0,0,0,0,-0.0170442568091829,-0.102394205799583,0,0,0.261731802939605,0,0,0.0476617892090338,0,0,0.0861880450478514,0,0,0,0,0,-0.0455186243829176,0,0,0,0.0162110060418073,0,0,0,-0.0319135278019961,0,0
X600809.SH,0,0.436464575785536,0,0,0.0962032406393094,0,0,0,0,0,0,0,0,-0.017830503120098,-0.156857068887885,0,0,-0.325342887546168,0,0,0,0,0,0,0,0,0,-0.200332056679585,0,0,0,0,0,0.131236604979468,0.0619271783659786,0,0,0,0.179332066648977,0,0,0,0.174439856796178,0.0324411134531689,0,0,0,0,0,0,0,-0.00547046561623091,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.179652898611502,0,0,0,0,0,0,0,0,0,0,0,0,0.380954426949618,0,0.210556561379941,0,0,-0.0543605504748203,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0700596950909821,0.194704660045371,0,0,0,0,-0.0412389175231613,0,0,0.0416504974415624,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121902492700702,0.232041314440228,0.19132342946445,0,0,0,0,0.0624426453422264,0,0,0,0,0,0,0,0,0,0.0202931007456445,-0.0740643340219141,0,0,0,0,0,0,0,0,0,0,0,0,0.0361088374488297,0,0,0,0.129990771607881,0,0,1.73472347597681e-18,-0.033827861940593,0,0,0,0,0,0
X600276.SH,0,0,0.139256218945991,0,0,0.0357426320263324,0,0,0,0,0,0,0,-0.0727495453530503,0,0,0,0,0,0,0,0,0.0367993362436514,0,0,0,0.0990294464778307,-0.209811938810516,0,0,0,0,0,0,0,0,0,0,0,-0.0922964566425657,0,0,0,0,0.23350036504264,0,0,-0.0614905641869116,0.0314539544749401,0,0,-0.0145571955290794,0.00946013710815453,0,0,0,8.67361737988404e-19,0,0
X600690.SH,0,0,0,0,0.0616664453351269,0,0,0,0.0724346621815107,0,0,0,0,0,0,0,0,0,0,0,0,-0.113464681959788,0.0125335543939226,0.0165101682670357,0,0,0,0,0.0400198420123593,0,0,0,0,0,0,0,0,0.305419898069861,0,-0.0297659967982562,0,0,-0.0178046167258446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022854003323191,0,0
X002304.SZ,0,0.299359157994346,0.122238569381314,0.126737519696304,0,0,0,0.10364075453224,0,0,0,-0.143508882764501,0,-0.0438504764132901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730348549802528,0,0,0.120469472546581,0,0,0,0,-0.0870653362602459,0,0,0,0,0,0,0,-0.00712952759388577,0,0
X600104.SH,0,0,0,0,0.0576861695706958,0.118256815234824,0,0,0,0,0,0.193436536118759,0,0,0,0,0,0,0,0,-0.147517575445254,-0.0689732256453563,0,0,0.0835268887873276,0,0,0,-0.0370075969963046,0,0,0,0,0,0.0436275686375488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0111251218716648,0,0,0,-0.00757224902810696,0,0
