,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X000100.SZ,X600703.SH,X002241.SZ,X600066.SH,X600741.SH,X002506.SZ,X600031.SH,X600118.SH,X002236.SZ,X000559.SZ,X002475.SZ,X002049.SZ,X600372.SH,X000157.SZ,X000338.SZ,X000568.SZ,X002465.SZ,X300124.SZ,X600089.SH,X300003.SZ,X002294.SZ,X002074.SZ,X600867.SH,X600177.SH,X601877.SH,X002007.SZ,X002085.SZ,X002456.SZ,X002180.SZ,X600498.SH,X000550.SZ,X000050.SZ,X000869.SZ,X600582.SH,X300001.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685926601753641,0,0,0.0311437996344914,0.226433234263939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584860692463319,0,0,-0.206025969808332,-0.537955161297159,0,0,0.146907551719993,0,0,0,0,0,0,0,0,0,-0.136566251776385,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102871218094356,0,0.00506612287539185,0,0.115633936336326,0,0,0,-0.0543832776826441,0,0,0,0,0,0,0,0.153468639946076,0,0,0,0,-0.366547313159655,0.113103114363956,0.0339887940235598,0,0,0,0,0,0.608463827304608,0,0,0,-0.0837826972555614,0,0.0396479252310209,0,0,0,0
X000100.SZ,0,0,0.191788626419526,0.0187498006220759,0,0,0,0,0.0446512396372239,-8.67361737988404e-19,0,0.00965400243608828,0,0,0,0,0,0,0.0294930455705728,0,0,0,0,0,0,0,0,0.013580995225978,0,0,0,0,0,0,0,0,0,0,0,0.0663593293933972,0,0,0.0286100038856608,0,0,0,0,0.323986902266443,0,0,-0.0289518165417537,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0564582672809556,0,0,0.00368337715271153,0,0,0,0,0,0,0.0869094592206491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162689225470162,0.0455853911627064,0,0.183167048966028,0.0241971676325068,0.012620765687568,0.0243580197991472,0,0.0895463923579164,0,0,0.0819049776239573,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875142987050166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192685563559256,0,0,0,0,0,0,0,0.091632819148193,0,0.0551498952404569,0,0.0613137284035976,0,0,0,0,0.0105094634915416,0.26001106938061,0,-0.0345329744487119,0.00475955035158237,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0904875309045926,0,0,0.100760259562991,0,0,0,0,0,0.0510728782494723,0,0,0,0,0.182875655708462,0.192851702478806,0,0,0,0,0,0,0,0.089932355146864,0,0,0,0,0.0645848828648,2.77555756156289e-17,0,0.017961991914953,0,0,0,0,0,0,0,0,-0.00294084392669408,0,0,0,0,0,0
X600741.SH,0,0.293084468401688,0.173383882068695,0,0,0,0,0,0,0,0,0,0,0,0.0213072542899987,0,0,0.00300949156426886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.169384319304211,0.0332130433626502,0,0,0,0.0476596208853474,0,0,0.0424435030239566,0,0,0,0,0,0,-0.00935349525162027,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0446305702506335,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0923012116151062,0.0206273519315376,0,0,0,0,0,0,0,0,0.186232591076837,0.0786862018303338,0.0751629725919807,0,0,0,0,0.157976507013701,0.0294658721832932,0,0.147271076229443,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0725221934268606,0,0,0,0,0,0,0.0105676261480739,0,0,0,0,0,0,0,0,0.0387795063028731,0,0,0,0,0,0.210639785631381,0.162074635232385,0,0,0,0.31387961616051,0,0,0.00789223586062732,0,0.110111231497262,0,0,0,-1.73472347597681e-18,0.0235174310206635,0,0,0,0,0,0,0,0,0,-0.0145396556952926,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0995482123400445,0,0,0,0,0,0,0,0,0,0,0,0,0.373495879408562,0,0.130310172602631,0,0,0,0,0,0,0,0.0718584439470963,0,0,0,0,0,0.0803735698777041,0.101478999570226,0,0,0,-0.00714377942705939,0.176579052631877,0,0,0,0.0320355967045302,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203144468045986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112467670653303,0,0.115319521012695,0.251087590357279,-0.0463817116185626,0,0,0,0.428116271874216,0,0,0,0,0,0,0,-0.0440326416010054,-0.0349178284625135,0,0.133099374076431,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105560188710767,0,0,0,0,0,0.0740069761260225,0,0,0,0,0,0,0,0,0,0,0,0.0107303770828408,0,0,0,0.0219013634737114,0,0.0305047944273486,0.154926449479011,0,0,0,0.201921927818426,0.0184820302123751,0,0,0,0,0.218847305198138,0.00109025959590323,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118075862496398,0.130439891746755,0.161294579878069,0,0,0.0128733168361937,0,0,0.14798908380815,0.0498364116183175,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17451939327056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308035738405532,0,-0.264959955342347,-0.228860141935754,-0.0269079740441603,-0.120191983074515,0,0,0,0,-0.0426071320121877,0,0,0,0.431545552589758,0,-0.06519829015204,0.188035215580175,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777280794126509,0,0.394163596506565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103722466690652,0,0,0.0400979184179191,0.133951411989437,0,0.0109865939593375,0,0.010429763479984,0,0,0,0.026511312182131,0,0.0316699192789049,0.0218656780446458,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0727651301220255,0,0,0,0,0,0,0,-0.0414584491876888,0,0,0,0.154675267414726,0,0.0882648569339224,0.409179396236054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351362999394054,0,0.185097415125294,0,0,0,0,0,0,0.0672684003288005,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-0.0159806049354055,0.0346909080405652,0,0.0345108783816898,0,0,0,0,0,0.00658991792017101,0.250399240311877,0.147662482518115,0,0.0671614676790236,0,0,0,0,0,0,0,-0.142745924574058,0,0,0,0,0.190722966887437,0,0,0,0,-3.46944695195361e-18,0,0.0802758757105104,0,0,0,0,0,0.202467874642572,0,0,-0.0257113114910408,0.0233471081464843,0,0,0,0,0
X000568.SZ,0,0,0,0.0887043896605125,0,0,0,0,0,0.0451263628223059,0,0.0022354727038386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871706347033169,0,0,0,0,0,0,0.0402251611281539,0,0,0.158458364289456,0,0.162849069235398,0,0.0683170021002586,0,0,-0.00248508386742809,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0958566652908125,0,0,0,0,0,0.0299028941102435,0,0,0,0,0,0.124315227313132,0,0,0.0548266203498779,0,0,0,0,0,0,0,0,-0.128191425945102,-0.702314961106885,0,0,0.0222658227454468,0,-0.0861398749930083,0,0,0,0,0.0479356698384533,0,0,0.383231518236145,0,0,-0.0560597080173041,-0.00811036031638647,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0223943941099991,0,0,0.0397356354691578,0,0,0.0474919936956223,0.0592230951904568,0,0.0484880755936405,0.0128628284687539,0,0,0,0,0,0,0,0,0,0.0138603484933381,0,0.213648832950485,0,0,0,0.281418983237746,0,0,0.101464775725187,0.127873490765015,0,0.0210680413509136,0,0,0,0,0,0,-0.00628026076551407,0,0,0,0,0,0
X600089.SH,0,0,0.180102547908415,0,0,0,0,0.125690249415162,0,0,0,0.0134076843506758,0,0,0,0,0,0,0.0583354307419798,0,0,0.066548584447043,0,0,0,0.0305352283106934,0,0,0,0.0297708176680288,0,0,0,0.0390010063836712,0,0,0,0,0.0506266322092327,0.0999007984246649,0.0575349837462542,0,0,0,0,0,0,0.0990598300668558,0,0.00974482409441985,0.00311954407668915,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0565100970150764,0,0.256794727429628,0.0908912535005033,0,0,-0.075538454445127,0,0,0,0,0,0,0,0,0,0,0,0.112147760279575,0,0,0.162754689804816,0,0,0,0,0.0704257665989212,0,0,0.0443161574599668,0,0,0.00347243668765239,0,0,0,0,0,0.0841456312142749,0,-0.0125023063009481,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522271729388478,0,0,0.0962952220456154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607999837988667,0,0.103351059488399,0.0331898117580829,0.0515086066643018,0.0333014154825522,0,0,0.0230705287265072,0,0,0.139956179732125,0,0,0,0.0173254129634457,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.155675138495007,0,0,-0.00908664913622954,0,0,0,0,0,0.0751692889088214,0.241037644169819,0,0.104923483567913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00583173622299718,0,0,-0.028859218594385,0,0,0,0,0,0.357144071753196,-3.46944695195361e-18,0,0,-0.00890181083199527,0,0,0,0,0,0
X600867.SH,0,0,0.165924258147783,0.212698752037392,0,0,0,0,0,0,0,0,0.00952980931673019,0,0.167691676220932,0,0,0.0940650050349504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697685349372452,0,0.136580056644433,0,0,0,0.0625924191869136,0,0.00797562273564218,0,0,0,0,0,0,-0.027960106757802,0,0,0,0,0,0
X600177.SH,0,0,0,0.0131117189570333,0,0,0,0,0.15998811534295,0.0794803661206396,0,0,0,0,0,0,0,0,0,0,0.0367415276456005,0,0,0,0,0,0,0,0,0,0,0,0,0.131620253902303,0,0,0.0510290848978186,0,0.163540224983248,0,0,0,0,0,0,0,0,0.206505704538163,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.15244499108894,0,0,0,0,0.0454418412239303,0,0,0,0,0,0.18743929511705,0,0.189840267946831,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.142571584992606,0,0,0,0.000769758331308777,0,0,0,0,0,0,0.342221778964031,0,0,-0.202605251961028,0,0.152752998048274,0,0,0,-0.110112332262423,0.193703213419705,0,0,0,0,0,0
X002007.SZ,0,0,0.046640468979744,0,0,0,0,0,0.0321540080856341,0,0,0,0,0,0.00633383450683953,0,0,0,0.0239096656863881,0.0755841538714036,0,0.0670421729385231,0,0,0,0,0,0,0,0.475587779332483,0,0,0,0,0,0,0,0,0,0.0164443439101052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.145125995172981,0,0,0.0947063542106774,0,0,0,0,0,0.0912165085095987,0,0.0202427085342251,0,0.0795724692745848,0,0,0,0,0,0,0,0.16706693877459,0,0,0.167551263992548,0,0,0,0.119459408800847,0,0,0,0.0587662811328831,0,0,0,0,0,0,0,0,0.0751642539535592,-0.0176184813237737,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203425091662059,0,0,0.144986846284956,0,0,0,0,0,0,0.347321837602407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356262384065418,0,0,0.400130110643257,0,0,6.93889390390723e-18,0,0,-0.0688167506910768,-0.0207818778627747,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0698113126762937,0.0328788436014259,0,0,0,0,0,0,-8.67361737988404e-19,0.301594698146288,0,0,0,0.0040669017792203,0,0,0,0,0,0.332059371846776,0,0,0,0.125147261452759,0,0,-0.0290073843394446,0,0,0.0258325345856119,0,0,0,0.0574220517413241,0,0,0,0,0,0.0342585165627491,0.0290993242989208,0,0,0,0,0,0
X600498.SH,0.0679128031689107,0,0.897762831148736,0,0,0,0,0,0,0,0,-0.0315003984389125,0,0,0,0,0,0.350390139991257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966399877892086,0.214748151418255,0,0.0429957876681836,0,0,0,0,0,0,0,0,0,0,0,0,0.0190415264264044,-0.013749619353878,0,0.749684590282891,0,0,0,0
X000550.SZ,0,0.474099735431651,0,0,0,0,0,0,0,0,0,0,0.0384334653548285,0,-3.46944695195361e-18,0,0.0891948804834739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017884136115534,0,0.0322793213127597,0.0725208615080817,0,0.0962972087080275,0,0,0,0,0,0,0,0,-0.0263451767556129,-0.0319309909026684,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.124932993455112,-0.0596084296757641,0,0,0,0,0,0,0.0953482341919576,0,0,0,0,0,0.205458022942961,0,0,0,0,0,-0.14100477171095,0,0,0,0,0,0.15351716180329,0,0,0,0,0,0,0,0.098328282508498,0,0.0733153101368184,0,0,0,0,-0.119695700889342,0.222852304400292,0,0.323824497876064,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0192543954923555,0,0,0,0,0,0,0,0,0,0,0,0.181260782146357,0,0.254774642889397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.160319356203849,0,0.133381510023858,0,0,0,0,0,0,0,0,0,0,0.0245846001474545,0.0114375089834083,0,0,0,0,0,0
X600582.SH,0,0,0.126078549711173,0,0,0,0,0.0216211127003564,0,0,0,0,0.121441632342477,0,0,0,0,0.091246012277369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161925838754323,0,0,0,0.0581848011700843,0.00321624716411021,0,0,0,-0.0151744071693435,0,0,0.159616506651321,0,0,0.135359112206178,0,0,0,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0.111213548874531,0,0.127851283561805,0.0137486478125494,0,0,0.256975785994191,0,0.212008220213498,0,0,0,0,0.0152142292236906,0,0,0,0.0494326202257814,0,0,0,0,0.138916014226314,0,0,0,0,0,0,0,0,0,0.144550358784468,0,0.000739646970497573,0,0,0,0,0.0388274699239468,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290855123806705,0,0,0.215583013277057,0,0,0,0.0670235181486708,0,0.0131586446186929,0,0,0,0,0,0.117704809079038,0,0,0,0.0247196266683022,0,0,0,0.061324914638021,0,0.0472492520954933,0.0575914340371528,0,0,0.108043079677004,0,0,0,0,0,0,0.0136479345661102,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.128665957147364,0,0,-0.039687148681176,0,0,0,0.0818047299663582,0,0,0,0.0183145473271818,0,0,0,-0.0113587581663752,0,0,0,0,0.0442441251895996,0,0,0,0,-0.017084501824143,0.154499012570511,0,0,-0.0443389652588332,0.0540580335066862,-0.0195741366061846,-0.0769879372261825,0,0,0,0,0,0,-0.0480516688567466,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.220866342031314,0,0,0,0,0,0,0,-0.169597311811807,0,-0.275431954819948,0,0,0,0,0,0,0,0,0.59889572073944,0,0,-0.209037142350921,0,0,0,-0.550428228653438,0,0,-0.242891167743053,0.228463620643646,0,0,0,0,0,0,0,0,0.0906524622594087,0,0.091183433106852,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639976182797635,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0381295621561486,0,-0.195745896167934,0,0,-0.136492138579078,0,0,0,0,0,-0.035879782107426,-0.344277202704532,0,0,-0.0751779303038431,0.353001988818437,0,0,0,0,0,6.34818393925813,0
RealEstate_excess,0,0,0,0.00982608080436729,0.0263704330737317,0,0,0,0,0,0,0,0,0,-0.013644615008631,0,0,0,0,0,0,0,0,0,0,0,0.0685993461000225,0,0,-0.0568236040632305,0,0,0,0,0,0,0.0560684889498189,0,0,0,0,-0.0540331002781946,0,-0.0598867298893847,0,0,0,0,0,1.0842021724855e-19,0.0881429658800017,0,0.242660985212275,0,0,0,0
MKreturn,0,0,-0.098450830247182,0,0,0,0,0,0,0,0,0.0130932939505544,-0.207599656695293,-0.00760980150075501,0,0,0,0.102113372426838,0,0,0,0,-0.0587450613323441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0850136520420569,0.0663658887217487,0,0,0,0,0,0,0,0,0.0163388667078738,0.00666396555967606,0.902770817572275,0,0,0,0,0
MKvol,0,0,0,0,0.00160857305999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00424012216365636,0,0,0,-0.00356964139393954,0,0,0,0.00928854760151158,0,0,0,0,0,0.0144764123020528,-0.00858658360525881,0,-0.0151128772205278,0,0,0.0800945229860309,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460981698854497,0,0,0,0,-0.0256544543617512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178657307296254,0,0,0,0,0.00359394726233153,-0.00328375511210095,0,0,0,-0.00241980429026792,0.0137144328298156,-0.0102052124629226,0,0,0,0.00766798675773263,-0.0271154979414959,0,0,0,0,0.219563578073828,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.003663821171645,0,0,0,0,0,0,-0.00234526483183762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667968903829821,0.00317290683372996,0,0,0,0,0,0,0,0,0.00115695786287294,0.00279690897152942,-0.00655455684763188,0,0.000912011985608103,0,0,0,0,0,-0.000558684062831706,0.0111221213070373,-0.0102804700034702,0,0,0,0,-0.0224568883299301,0
