,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X002007.SZ,X002371.SZ,X600183.SH,X600741.SH,X000596.SZ,X000100.SZ,X002241.SZ,X300014.SZ,X300142.SZ,X000977.SZ,X601877.SH,X300124.SZ,X000157.SZ,X002236.SZ,X000625.SZ,X000800.SZ,X002463.SZ,X002129.SZ,X002456.SZ,X600118.SH,X600498.SH,X002179.SZ,X002223.SZ,X300136.SZ,X002049.SZ,X600584.SH,X600271.SH,X002414.SZ,X000066.SZ,X002185.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116471354077977,0,0,0,0,0,0,0,0.0202276101922272,0,0,0.532400986930571,0,0.00746711295269874,0,0,0,0,0,0,0,0,0,0,0.063678617178196,0,0.0277610949516345,0,0,0.0369628083631784,0,0,0,0,0,0,0.00640894629537123,0,0.0115352745141941,-0.00387620651819871,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0510313438047278,0,0,0,0.215945505698237,0.169711032646087,0.060577285123661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104162323119351,0,0,0.0651786408209408,0,0,0.063570721400532,0,0,0,0,0,0,0,0,0,0,0,0.0387460147938716,0,0,0,0,0,0,0
X000568.SZ,0,0.276668005767851,0,0,0,0,0,0,0.0282401738213324,0,0,0,0,0,0,0,0,0.389079343647498,0,0,0,0.0588655182551698,0,0,0,0,0,0,0.0155839760643392,0,0,0,0,0,0,0,0,0.0295994302092503,0,0,0,-0.0204507862865401,0,0,0,0,0,0,0,0,0,0.000391807830031985,-0.00362334546457519,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023193021647592,0,0,0.0857816526788389,0,0,0,0,0,0.127564332096317,0,0,0,0,0,0,0,0,0,0.235641054039662,0,0,0,0,0.170938945876913,0,0,0,0,0.0966195015098972,0,0,0,0,0,0,0,0.0320786676817422,-0.00348892007632646,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.060848968407045,0,0,0,0.469440182979794,0,0,0,0.0455242937511327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320778275197193,0,0.0021235425256739,0,0,0,0,0,0,0,0,0.0220189938721634,0,0,0,0,0,0.113974273785787,0,0.0414010055424552,0,0,0,0,0,0,0
X600690.SH,0,0.0377810705036115,0,0.246575507896871,0,0,0,0,0.040368300504841,0,0,0,0.0393981999705708,0,0.215071153356401,0,0,0,0,0,0,0,0,0,0,0,0.0660993212051488,0,0,0,0,0,0,0,0.0157485678456942,0,0,0,0,0.0143127948153459,0,0,0,0.0431992134895737,0,0,0,0,0,0,0,0.00321156108437966,0,0,0,0,0,0,0
X600703.SH,0,-0.0218156405452757,0,0,0,0,-0.0851405065181123,0,0,0,0.0163785317002264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564075158202225,0.168462940672671,0.0155210087790143,0,0,-0.0133855870384561,0,0.10650987770773,0.544221325432975,0,0,0,0,0.133115986575938,0,0.00171984323402707,0.0130695528859831,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.569014294574075,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0546043823953423,0,0.0509771964599158,0,0,0,0,0,0,0,0,0,0,0.0183637383778611,0,0,0,0,0,0,0,0.0498899390478583,0,-0.0227690441102545,0,0.0653601946133377,0,0.0277853078192132,0.0184063157109556,0.00398021724548179,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.260463878889934,0,0,0,0.00425104225801876,0,0,0,0.343182253737964,0,0,0,0,0,0,0,0,0,0,0.00526883588732963,-0.271238191637309,0,0,0,0,0.187110828004648,0,0.0849569500153353,0.187644299000451,0,0,-0.249313500459791,0,0,0,0.349252426489835,0,0,0,0,0,0,0.323155065699363,-1.38777878078145e-17,0,0.0731437271628288,0.0485545811680977,0,0,0,0,0,0
X002007.SZ,0,0,0.259014285723699,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180786703690831,0.0244699109883709,0,0,-0.0170498816445972,0,0,0,0,0.0255682461369062,0,0,0,0,-0.0349209418681861,0,0,0,0,0,0,0,0.0925058199504207,0,0,0.247551635578308,0,0,0,0,0,0.0315075749336394,0,0,0.0457751733626918,-0.0424402554384835,-0.0271415555295117,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0512358922734505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263862367302917,0,0,0,0,0,0.149647388434582,0,0.00334763550887837,0,0,0,0.218507266237045,0,0,0.0407018672008628,0.0190797080750312,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0367359299272493,0,0,0,0,0,0,0,0,0,0,0.0667216809112823,0,0,0,0.0415885985537536,0,0,0,0.0705530104948101,0,0.102738149350155,0,0,0,0,0,0,0,0,0.50273030584822,0,0,0,0.0610734266345861,0,0,0,0.0270195941101345,0.0351479624175693,0,0,0,0,0,0,0.0188030468931389,4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.317977721874144,0.21722760001326,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487775221422034,0,0,0,0,0,0.0329585092272044,1.73472347597681e-18,0.0975016565666581,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213430648631627,0,0,0,0,0,0,0,0.160841943676985,0,0,0.0135536200904699,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0642210338887881,0,0,0.372850613448225,0.00860135406906832,0.103852589922391,0,0,0,0,0,0,0,0,0.141379029521299,0,0,-0.117272813391435,0,0,0,0,0,0.154202918431001,0,0,0,0,0,0,0,0,0,0,0,0.0349871246937693,0,0,0,0,0,0,0,0,0,0,0,0,0.0438409630399773,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.186513613297578,0,0,0.235348937232262,0,0,0,0,0,0,0,0,0,0.105753741455875,-2.16840434497101e-19,0,0,0,0.0856737989223466,0.0227824384730552,0,0,0,0,0,0,0,0,0,0.0932480733400575,0,0.0809751153118367,0,0,0,0,0,0,0,0,0,0.10776801690107,0,0,0.0271954025132786,0.00854374139963978,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0247769481464122,0.169893071632553,0,0,0,0,0,0,0,0,0,0,0,0,0.0590191890101468,0.0415339072620467,0,0,0,0,0,0,0.189461393657076,0.0996076152331522,0,0,0,0,0,0,0,0,0,0,0.0389481920124764,0,0,0,0.329825809852684,0,0.147799223414579,0,0,0,0,0,-0.0343832220549344,-0.0113414624344732,-0.0234615046501047,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222643228360352,0,0,0,0,0,0,0,0,0,0,0,0.304459906797839,0,0,0.0349386767872222,0,0,0,0,0.107520111605004,0,0,0.0705175366666532,0,0.33170813797752,0,0,0,0,0,0,0,0,0,0,0,0,-0.023352546672069,0,0,0,0,0,0,0
X300142.SZ,0,0.117949162999388,0,0,0,0,0,0,0,0,0.0762849124356568,0,0.158263726790847,0,0,0,0,0,0,0.0464991911133941,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857702155193293,0,0,0,0,0,0,0,0.17020802865174,-6.93889390390723e-18,0.0304916082239571,0,0,-0.0421197364171514,0,0,0,0,0,0
X000977.SZ,0,0.383275414459924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347411757520288,0.180861785628223,0,0,0,0.040937615591175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468309563989964,0,0,0,0,0.114350119916476,0.235614316941706,0,0,-2.77555756156289e-17,0,-0.0717509631673712,-0.0118844885330801,0.03274337526975,0,0,0,0,0,0
X601877.SH,0,0,0.0896730462261181,0,0,0.226591786771903,0,0,0,0,0,0,0,0.0152091073745207,0.0190317426502818,0,0,0.221919621573688,0,0,0,0,0,0,0.134501481456721,0,0.0379095714404275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585478647880007,0,0,0,0,-0.0379801121067882,0,-0.122454804666857,0,0,0.030688728760461,0.00875024169337379,0,0,0,0,0,0
X300124.SZ,0,0.0933729662569644,0,0,0,0,0,0,0.0423091028881554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222021016969341,0.0343273111005475,0,0,0,0,0,0,0,0,0,0,0,0,0.1056361292806,0,0,0,0.153487913576454,0,0,0,0,0.0608806490068935,0,0,0.0176287529985412,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.395931295388488,0,0,0,0,0.101675236555226,0,0,0,0,0.210319500131122,-0.0338649594477338,0,0,0,0,0,0,0,-0.0446271247554373,0,0,0,0,0,0.092089563420338,0,0,0,0,0.0248379881229638,0,0,0,0,0,0,0,-0.0396747169274528,0,0,0.0787114027011051,0,0.0350271377438229,0.0143578116600831,0,0,0,0,0,0
X002236.SZ,0,0.0439283210049832,0,0,0,0.0244183334237386,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0851307682216102,0,0,0,0,0,0.0545394586425774,0.0582907228289674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180433978242493,0,0,0,0.135691649185062,0.0646653923294895,0.0954525095684248,0,0.0248403014674591,-0.00681079727084346,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.234119833645019,0,0,0,0,0,0.157182151732243,0,0,0,0,0,0,6.93889390390723e-18,0,0.168667075670377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204623409401009,0.0543786844434623,0,0,0,-0.0485103126803832,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0384146972054853,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111579914655218,0,0,0,0,0,0,-0.0251352402165088,0,0,0,0,0,0,0.0456460016373198,0,0.182287562386569,0,0.103189107086232,0,0.0967131001134442,0.0657277764576262,0,0,-0.113513653122203,0,0,0,0,0,0,0,0,0,-0.0197694458187539,-0.0515545795248394,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365988435539809,0,0,0,0,0,0,-0.00830124045201991,0,0,0,0,0,0,0,0,0.0772147413638454,0,0.0952100905405114,0,0,0,0,0.10809282188324,0,0.00293274452525364,0.270361092070767,0,0,0,0.0256337135973443,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00749094822430357,0,0,0,0.114011190672947,0,0,0,0.370843634535055,0,0,0,0,0,0.0928498737615657,0,0,0,-0.0791369942292659,0,0,0,0,-0.0540827823944389,0,-0.0493416844491299,0,0.129347986276432,0,0,0,0,0.221981361851452,0,0,0,-0.00496825588297958,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848485544659192,0,0,0,0,0,0,0,0.125232295823291,0,0.0668185352192712,0,0.0393562596602402,0,0,0,0,0,0.329575367846696,0.0414866937111454,0,0,0,0,0,0,0.214017017247945,0,0.0704523700287959,0,0,0,0.0217002948553576,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.0841804873644348,0,0,0.0599146094609247,0,0,0,0,0,0.205387567681551,0,0,0,0,0.0838440234112686,0,0.2189270830794,0,0,0.118454074616145,0,0,0,0,0,0,0,0.216821640489711,0,-0.0474901293110813,0,0.00443745402339644,0,0,0,0,0,0,0,0,-0.289287847084519,0,-0.0334417666419194,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.110620190015724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196609745976212,0,0,0,0,0,0,0,0,0,0,0.382284991906785,0,0.0596079019769331,0.111825701486732,0,0,0,0,0,0,0,0,0,0,0.293430171692071,0.208091551920977,0.0544720524687253,0.0460886088200753,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.057116273273705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451658948193505,0.0154227587353752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130158040406716,0,0,-0.0626639031384272,0.0629259832382879,0,0,0,0,0,0.167750734616716,0,0,0,0.0148011205880421,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.18345103981054,0,0.0594937671169871,0,0,0,0,0,0,0,0,0,-0.361290447051731,0.285828072522698,0.285435965226764,0.107491093211604,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937871292104077,-0.163427239404132,0,0,0,0,0,0,0,0,0,0,0,0.138605974788107,-0.191760279987092,-0.0662923568789253,0,0,0.00570782507747693,0.0254849013121968,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0128942821054382,0,0.0667874502706316,0,0,0,0,0,0,0,0,0,0,0,0,0.0407713748921157,0.051942436922275,0,0,0.0705262211198214,0.0113277005072677,0.219184541883184,0,0,0,0,0,0,0.0576188913796176,0,0,0,0.0804152891729452,0,0,0,0,0,0,0,0,0.0733174230247697,0,0.124407226323489,0.0232879614303429,0,0.0259099061600851,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0861765253941348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368000681732414,0,0,0.155227030939612,0,0,0,0.18815035041324,0,0,0,0,0,0.0521162824378842,0,0,-0.187242503651019,0,0,0,0,0,0,0.141184541751437,0,0,0.0838675284442824,0,0,0,0.0060049978119657,0.0207575566888974,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183315536565477,0,0.381914888448995,0,0,0,0.0406047620241943,0,0,-0.0887475705094777,0,0.0338669362929895,0.222267636056022,0,0.00416774665486862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147062110490565,0.177335967085897,0,0,0,0.0302672764214644,4.33680868994202e-19,0,0,0,0,0,0
X600271.SH,0,0.0445500623154776,0,0,0,0,0,0,0.115030070488664,0,0,0,0,0,0.119946784444843,0,0,0.0116809696351586,0,0,0.0831711103684602,0.028099141653086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00922398399136097,0.00613399298886659,0,0,0.282796085138764,0,0.11370495734825,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138993949846291,0,0,0,0,0,0.0915486779890191,0,0,0,0.403688231018117,0,0,0,0,0,0,0,0,0,0,0,0.0687952918998473,0,0,0,0,0.158720358070992,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0162745555918087,-0.0186655656835842,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.101944710453335,0,0,0,0,0,0,0.323711122274832,0,0,0,0,0,0,0,0,0,0,0,0.00396755461434641,0,0,0,0.164348105718166,0,0,0,0,0,0.248149765857984,0,0,0.0122690852855652,0,0,0,0,0,0,0.182691602562221,0,0,0,0,0,0,0,0.0198330507612385,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0.0816475435497983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497155075861451,0,-0.00607774056346719,0.103833571968471,0,0.00667223101474422,0.164275026505949,0,0.116648770175623,0,0,0,0,0,0,0.0238716862384271,0.0161055652587288,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.047139936107487,0,0,0,0,0,0,0,0,0,0.106796918099528,0.266673609840297,0,0,0,0,0,0.0182484366280251,0,0,0,0,0,-0.0331145935876318,0,0,0.0223840757231659,0.201919968876334,0,0.170460327165943,0,0,0,0,0,0,0,0,0,0,0,-0.00812345982433511,0.0319682997017267,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131610250844902,0.520198418155475,0,0,0,0,0,0,0,-0.160149579628823,-0.137235341880639,0,0,0,0,0.151168565381938,0,0,0,0,0,0.0633871331627892,0,-0.129721270210627,0,0,0,0,0,0.224993561189543,0,-0.299378950321372,0,-0.122797356652356,-0.120682961603879,0,0,0,0,0,0
Slope,0,0,-0.299078418809936,0,0,0,0,0,0.384648211028618,0.124719697491034,0,0,0,2.77555756156289e-17,0,0,-0.256654058795928,0,0,0,0,0,0,0,0,0,0,0.0888873311308363,-0.0477644000178491,0,0.447231200724455,0,0,0,0,0,0,0,-0.318573638468961,-0.206685656803681,0,0,0.104195982333178,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.286381852447147,0,0.598093858113757,0,0,0,0
TED,0,0,0,0,0,0,0,0.625934258168841,0.429051875372279,0,0,0,0,0,0,0.412879341142753,0,0,0,0,0,0,0,0,0,0,0,-0.931383749741148,0.709338404432043,0,0,0,0,-0.884515356749049,0,0,-0.208902875763989,0,0.0707332630638062,0,0,0.0184251678814265,0,0.106967177377933,0,0,0.560090208587917,0,0,-0.127358680276322,-0.0752951315181108,-0.294384796416477,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0163547221623588,0,0,0,0,0,0,0,0,0,0,0,0.0137000395372497,0,0.00712650661787858,0,0,0,0.0645751775069515,0,0,0,0,0.00795292424537937,0,-0.0864026068015018,0,0,-0.0122850136263286,0,0,0,0,0,0,0,0,0,0,0,0,-0.109983460460184,0,0.00557795956176645,0.0612290553273831,0.0672659618555421,0.00935497204071348,0.0152462930495312,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.241904660606784,0,0,0,0,0,0,0,0,0.0110315561523858,0,0,0,0.0636030070758478,0,0,0,0,0,-0.0129837582728291,0,0,0,0,0,0,0.170345968897339,0,0,0,-0.0505566432992497,0,0,0,0,0,0,0,-0.128461790764199,0,0,0,0.0944321665574781,0.04686426654658,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0116344134393884,0,0,0,0,0,0,0,0,0,0,0,-0.00547861707936225,0,0,0,0,0,0,0,-0.018974739307544,0,0,0,0,0.0229936750592386,0.00840187341823582,0,-0.00374932790340656,0,-0.0174045279703035,0,0,0,0,0,-0.0064857971461172,0,-0.00292707574507114,0,0,0,-0.0327634965783731,0.00206477798849229,-0.018610540131663,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0297847268630558,0,0,0,0,0,0,0,0,0,0,0.0117103196044956,0,-0.0308882976075431,0.0221123210927416,0,0,0,0,0,0,0,0.0374814556944568,0,0,0,0.0151929940471476,0.0624339991511819,0,0,-0.0228818557707116,0,0,0,0.00333584136022606,0,0,0,0,0,0,-0.0247711425581202,0,-0.0800802881195164,-0.0117212171739475,-0.00509335117595401,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0115933462628472,0,0,0,-0.00299749345190947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3881317890172e-21,-0.00136213096328505,0,0,0,0,0,0,0.00374319489062488,0,0,-3.3881317890172e-21,0,-0.00298218182441872,0,0,0,0,0,-0.00761013345154145,0,-0.00214821429969443,0.00583912787602669,0,0,0,-0.000166903109017746,-0.00458244488702048,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00459573705490741,0,0,-0.0139305744332056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00833358388448429,0,0,0.000446272978571993,0,0,0.00967827197313478,0.0147208710232168,0,0,0,0,0,0,0,0,0.00421789351977003,-0.00199567014361308,0.0042782438189041,0,0.00489688734645895,0,0,0,0,0,0,0,0,0.00165872782056558,-0.00235683919104237,0.00683091255446706,-0.00492058093094754,0,0,0,0,0,0
