,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X300014.SZ,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000338.SZ,X000625.SZ,X002049.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X600089.SH,X000100.SZ,X600460.SH,X600741.SH,X002074.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X601799.SH,X600884.SH,X000157.SZ,X000733.SZ,X600584.SH,X002414.SZ,X600563.SH,X002180.SZ,X600522.SH,X600183.SH,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.497121158091619,0,0,0.0764189068295983,0,0,0,0,0,0,0,0,0,-0.123982700387428,0,0,0,0,0,0,0,0,0,0,0,0,0.00965848919029379,0,0,0,0,0,0,0.0599523959384525,0,0,0,0,0,0,0,0,0,0.00911783148677445,0,-0.00588867441294529,0,0,0,0,0,-0.00508830301729279,0,0,0,0,0,0
X000858.SZ,0,0,0,0.333283218076563,0.109170463166285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145784251185151,0.00848477633688008,0,0,0,0,0.243888128931702,0,0,-6.93889390390723e-18,0.0849011046105185,0,0,0.0149558993390462,0,0.160113776523071,0,0,0,0.0338226192972213,0,0,0,0,0,-0.0258778805554724,0,0,0,0,0,0,-0.0119788332139758,0.00476211976903462,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0377721405744543,0,0,0.269450066073893,0.0810655312840465,0,0,0.013532186574922,0,0,0,-0.042431662771978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129375496292728,0,0,-0.0644012142574442,0,0.221616283456835,0,0,0.000213257077873541,0,0,0,0.0887497189569929,0,-0.0451439148064339,0,0,0,0,0,0.0164339689629394,0,0,0,0,0.0249028494344863,0,0
X600809.SH,0,0.195474636811598,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938424961175277,0,0,0,0,0,0,0,0,0,0.0166734876395551,0,0,0,0,0,0,0,0,0,0.493575455244166,0,0,0,0,0,0,0,0,-0.0943836617511896,0,-0.0939089665076634,0,0,0,0,0.0217900331051177,-0.0841140405206845,0,0,0,0,0,0
X000568.SZ,0,0.0502775031700571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00810781374413448,0,0,0,0,0,0.253340619547982,0,0,0,0,0,0,0,0,0,0,0,0,0.0873927020043731,0.0181911856493812,0,0.288189609656134,0,-0.038827590083908,0,-0.167208993562983,0,0,0,0,-0.061494509664946,0,0,0,0,0.0244753204202589,0,0,0,0,0,0,0
X600276.SH,0,0,0.0731535341264288,0,0,0,0,0,0,0.193675191848656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874930873384836,0.025567214303444,-0.156538736416108,0.126037894851328,0,0,0,0,0.151789897192939,0,0,0.141041454290742,0,0,0,-0.217325730775273,0,0,0,-0.0654267431224328,0,0,0.00818845834876558,0,0,0,0,0,0.0143043656968913,0,0,0,0,0,0
X002475.SZ,0,0.00607592004143909,0,0.0826950747611132,0,0,0,0,0,0,0,0,0,0,0,0,0.228416810895723,0.121243760435689,0,0,0,0,0,0,0,0,-0.0756668247328195,-0.0642997354490368,0,-0.00276090600978305,0,0,0.00630098732811611,0,0,0,0,0,0,0,0,-0.0637953699826585,0,0,0,0,0,0,0.0469212433353291,0,0,0.0229097161122355,0,0,0,0,0.131388767909393,0,0
X300014.SZ,0,0,-0.279089343653798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153628242681109,0.0747050209345435,0,0,0.0700077872021353,0,0,0,0,0,0.0599328117822436,0.199302619293839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752291603569859,0,0,0,0.127071767752306,0,0
X002304.SZ,0,0.167394181792295,0.0897733923840247,0.268749950111637,0,0,0,-0.0287069372030555,0,0.163688252742219,0,0,0,0,0,0,0,0.00194281656782056,0,-0.121369887877857,0,0.00847277109089118,0,0.100274355552561,0,0,0,0,0,0,0,0,0,0,0,0,0.0891370296526505,0.0859947455935616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146867577238537,0,0,0,0,-0.06346504736182,0,0
X600690.SH,0,0,0,0,0.0298053471269745,0.0776755656178574,0,0.000543021181278623,0,0,0,0,0,0,0,0,0,0,0,-0.019266481658799,0,0,0,0,0,0,0,0,0,0.0112776107599503,0.215708177303701,-0.09125679753896,0,0.00586036471865214,0,0,0,0,0,0,0,0,0,0,0.043606065546881,0,0,0,0,0,0,0.00300232250532578,0,0,0,0,0,0,0
X600104.SH,0,0,-0.0409315964809876,0,0,0,0,0,0,0,0,0,-0.0504497512000694,0.0685519635569199,0,0.139844000852099,0.0302713563499677,0,0,0,0,0,0,0.0222454993354613,-0.0431431553276498,0,0,0,0,0,0,0.0343938716600553,0,0.00711483545667073,0,0,0,0.138664875297616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339673906195238,0.00653394437289466,0,0,0,-0.0942258068075317,0,0
X000651.SZ,0,0,0,0,0,0,0.0333392329896363,0,0,0.10767662550374,0,0,0.0737731285681747,0,0,0.120700683660931,0,0,0,0,0,0,0,0,0,0,0,-0.110269917869724,-0.0375950992662256,-0.0984188397634638,0,0,0,0,0.219381798772922,0,0,0,0,0,0.0549200851038209,0,0,0,0,0,0,0,0,0,0,0,0.0459707212318675,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.00174827981816553,-0.165029224446038,0,0,0,0,0,0,0,0,0,0.469115330237617,0,0,0,0,0.0585719190171324,0,0,0,-0.0240929974099455,0,0,0,0.0913099687975775,0,0,0,0,0,0,0,0.426150484838149,0,-0.0680313000499467,0.720326706277501,0,0,0,0,0,0,0,0,0.0100598991458127,0,0,0,0,0.271403507658845,0,0
X600031.SH,0,0,0,0,0,0.00394110550220408,0.186536645649966,0,0,0,0,0,0,0,0,-0.0368457881760031,0,0,0,0,0,0,0.140541105703442,0,0,0,0,-0.0805512375825386,0,-0.0178867570644513,0,0,0,0,0,0,0,0,0.00329818270305368,-0.01574517412295,0.515597716529983,0.0651437597606298,0,0.0860960919022858,0,0,0,0,0,0.0388592107381409,0,0,0.0154050660066135,0,0,0,0.0340761082419093,0,0
X000725.SZ,0,0,0,0,-0.0234400794996065,-0.142757289869412,0,0.0123383466666425,0,0,0,0,0,0,0,0,0,0.0102043403898727,0,0,0,0,0,0,-0.0167060201740179,0,0,0,0.137729589385234,0,0.299028351219153,0,0,0.016625988415607,0,0,0,0,0,0,0.073893624276239,0,0,0,-0.00996939610432923,0,0.0378768551231036,0,0,0,0,0.00615116576734937,-0.00948096665265291,0,0,0,0,0,0
