,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600031.SH,X600271.SH,X002456.SZ,X002475.SZ,X600118.SH,X002085.SZ,X000338.SZ,X002292.SZ,X600177.SH,X000157.SZ,X002007.SZ,X002180.SZ,X600372.SH,X000559.SZ,X300003.SZ,X600867.SH,X002426.SZ,X300124.SZ,X002508.SZ,X601877.SH,X002506.SZ,X600498.SH,X002294.SZ,X002074.SZ,X600522.SH,X600089.SH,X000050.SZ,X600418.SH,X000977.SZ,X000981.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.00831430882816852,0,-0.0183898444262119,4.33680868994202e-19,0,0.32008959618345,0,0,0.137105224499397,0,0,0,0,0.0602853461303938,0,0,0,0,0,0,0,0,0,0,0,0.0576375301027124,0,0.143665978909189,0,0,0,0,0,-0.0464502944532471,0,0,0,0,0,0,0.137538541536083,0.02123443608463,0,0,0,0.00120982028510477,0,0,0,0.106193046848568,0,0,0,0,0,0,0
X600104.SH,0.0581710630278526,0,0.0425489706795555,0,0,0,0,0,0.366055667069986,0.0255620934217541,0,0.275302712112674,0,0,0.0580363859739576,0,0,0,0,0,-0.123119969179044,0,0,0,0,0,0,0,0,0.0182541365962875,0,0,0,0,0,0,0,0,0,0.0187763113879403,0,0,0,0,0,0,0.00851093402333294,0,0,0,0.00415455384445405,-0.107582010999341,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552349597069477,0,0,0,0,0.0547015108663463,0,0.00280113593323941,0,0,6.93889390390723e-18,0,0,0,-0.0636431596991363,0,0,0,0,0,0.0905644930911157,0.0570647721499788,0,0.108048330804391,0.41645923336197,0,0,0,0,0.00250739316516098,0,0.129969563763711,0.0816484002274865,0,0.0424690748923902,-0.102720572308535,0,0,0,0,0,0
X000651.SZ,0,0,-0.008334438559234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122376170219695,0,0,0,0,0,0,0,0,0.0275349889899838,0,0,0,0,0,0,-0.0351229945260817,0,0.116472133925896,0,0,0,0.0365280398448315,0.0972352046944917,0,0,-0.0122870780210769,-0.0303081472570995,0,0,0,-0.109076318334737,0.128740841252558,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0788930730572818,0,0,0,0,-0.0176424825892025,-3.46944695195361e-18,0.636583055472307,0,0,0,0,-0.0168331627266077,0,0,0,0,0,0,0.0661907623600121,0,0,0,0,0,0,0,0.166947708687314,0,0,0,0,0,0,0,0,0.113572705193991,0,0,0,0,-0.019805684849071,-0.0103459145039349,0,0,0,0,0,0
X600276.SH,0.0229739259244883,0,0.148629527364295,0,0,0,0,0,0,0,0.0305978423648175,0.0496462178683659,0,0,0,0,0,0,0,0,0,-0.0173595635465819,0,0,0,0,0,0,0,0,-0.115700643003464,0.0827766342533605,0,0,0,0,0,0.124973262203502,0,0,0.139370782626487,0,0,0,-0.0935078399898354,0.106029627156769,-0.0884464629135983,0.00561577184684161,0,0,-0.0707743011118397,-0.00866220799817789,0,0,0,0,0,0
X002304.SZ,0.0664378059875707,0,0,-0.0488267126485323,0.251071137597838,0,0,0,0,0,0,0,0,0,0,0,0.140480361165451,0,0,0,0,0,0,0,0,0.00130751638426048,0,0,0,0.0619597965002131,0.164988574693097,0,0,0,0,0,0,0,0,-0.0488717741660325,0,0,0.0343103392729966,0,0,0,0,0.00423503133683878,0.0686665647114558,0,0.0609979166742949,0.0526148104298563,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.00753856828382739,0,0.150569183163749,0,0,0,0.0544647015090204,0,0.166774805778832,0,0,0,0,0,0.0401002910056925,0,0,0,-0.0177375680712542,0,0.0842861701569111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130809065556407,0,0,-0.0801699986823695,0,0,0,0,0,0,0
X000625.SZ,0,0.121951916922192,0,0,0,0,0,0,0,0,0,0.0845652054961226,0,0.00723422984259654,0,0.0833962245822549,0,0,0,0,-0.0136461661385473,0,0,0,0,0,0,0,0,0,0.0225182576934854,0,0,0,0.046557475216474,0,0,-0.00544328952994006,0,0,0,0,0.083702482242156,0,0,0,0,0,0.035433300479675,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600690.SH,0,0.12812194021988,0.113653938464468,0,0.0818101660106819,0,0,0,0.13584155336772,0,0,0,0,0.178506465602076,0.0879693716028516,0,0,0,0,0,0,0,0,0,0,0,3.6537150171882e-05,0,0.158766103238357,0,0,0,0,0,0,0,0,0.00303716943519271,0,0.026263492706321,0,0,0.00113638801340995,0.0781341226323944,0,0,0,0,0,0,0,0.0245023966822944,0,0,0,0,0,0
