,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X003816.SZ,X600276.SH,X600690.SH,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000063.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X002241.SZ,X600089.SH,X000157.SZ,X600703.SH,X600584.SH,X600372.SH,X000977.SZ,X600066.SH,X600522.SH,X002028.SZ,X600741.SH,X600183.SH,X002236.SZ,X002049.SZ,X000921.SZ,X601877.SH,X600418.SH,X600487.SH,X002180.SZ,X002223.SZ,X000661.SZ,X000800.SZ,X000400.SZ,X601799.SH,X002129.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0.00399726680604436,0.0903304811419136,0,0,0,0,0,0,0,0,0,0,0,0.0857113468629172,0,0.0521489193914643,0,0,0,-0.131420343628303,0.0123842182051242,0,0,-0.117122105733892,0,0,0,0,0,0,0,0,-0.0489854009541141,0,0,0,0,0.0585569166877237,0.337078697161452,0,0,0.0320242190631967,-0.0385926882924186,-0.0107420445731552,0,0,0,-0.0583883934492816,0,0
X300014.SZ,0,0,0.24978441202562,0,0,0.291495559967423,0,0,0,0.368784631398215,0,0,0,0,0,0.0168422763067208,0,0.0220319930857219,0,0.0983199183216932,0,0,0,-0.0600794225550089,0,0,0,0,0,0,-0.012220906007392,0,0,0,0,0.0430826388429903,0,0,0,0,0,0,0,0,0,0,0,-0.0798969088523273,0.0166048430066563,0,0,0,-0.0875370521094391,0,0,0,0,0,0
X002463.SZ,0,0,0,-0.0950381685476928,0,0,0,0,0,0,0.0691914911137581,0,0,0,0,0,0.539250470599945,0,0,0,0,-0.0292087450866644,0,0,0,0,0,0,0.0483387748252626,0,0.136609578781868,0,0,0.0954001180859575,0,0.0718215002558234,0,0,0,0,0,0,0,0,0.0614138629447607,0,0,0,0.0418271990667861,0,0,0,0,0.205833056024037,0,0,-0.00497487080356844,0,0
X002241.SZ,0,0,0.359651644461665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129257472797226,0,0,0,0,0,0.120481984443537,0,0,0,0,0.0391409203300752,0,0,0.0838759005017486,0,0,-0.0525776103897891,0,0,0,-1.0842021724855e-19,0,0,0,0.0390149917800422,8.67361737988404e-19,0,0,0,-0.0211616461788538,0.0277888974176527,0,0,0,0,0,0,0,0,0.00719296740434519,0,0
X600089.SH,0,0,0,0,0.0863535428219058,0,0,0,0.25146711728751,0,0,0,0,0.0767548205923912,0.270305607230395,0,0,0.0699231128446199,0,0,0.0956912308700643,0,0,0,0,0,0.0976074506072194,0,0,0,0.19167627904401,0,0,0,0,0,0,0,0,0,0.079882522753394,0,0,-0.0303013939206046,0,0.0218452454268677,0.0334977422292735,0,0,0,0,0,-0.0726111561720731,0,0,0,0,0,0
X000157.SZ,0,0,-0.0289708190725979,0,0,-0.0560134657152346,0,0,0,0,-0.00497317213504624,0,0,0,-0.141872424876815,0.299379722453604,0,0.271238555774121,-0.0362318548681617,0,0,0,0,0.0387107499558115,0,0,0,0,-0.0682658442072599,0,0.0597710546639728,0,0,0,0,0,0,0,0.247367292956576,0,0.0288959349152102,0,0,0,0.0728944056078961,0,0,-0.026380774650276,0,0,0,0,0.015703204604877,0,0,0,-0.0358925688852938,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02929954966876,0,0,0,0,0,-0.0609649681162704,0.097177301923123,0,0,0,0,0,0,0,0,-0.121120383655589,0,0,0,0.312173105569322,0,0.0049571184695005,0,0.0545810847584937,0.156847424891323,0,0.0728797632826251,0,0,0.145055703989205,0.0780915608392929,0,0,0,-0.0101837855322092,0,0,0,0.0206781321608492,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949918922413956,0,0,0,0,0,0,0,0.132298040173509,0,0.228379513456881,0,0,0,0,0,0.0533470102947421,0.100936485874575,0,0,0,0,0.198294030955152,0.173820101170345,-0.0526103556958409,0,0,0,0,0,0,0,0,0,0.066235389082571,0,0,0.0120996198411088,0,0,0,0,-0.0517218060246453,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208587901658627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000660136332958551,0,0,0,0,0,0.103371938488243,0.309134540765159,0,0,0,0,0.0666371804343243,0,0,0,0,0.0517123372358527,0.0213874642082345,0,0.0245895980328605,0,-6.93889390390723e-18,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.154978016540868,0.113543644849381,0,0,0.376124605848705,0,0,-0.0540189483495135,0,0,-0.00900076340570433,0.422388813131862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0493035058484225,0.0345700392222506,0,0,0.052815224039932,-0.0688201724053117,0,0,0,0,0,0
X600066.SH,0,0,-0.10515578362323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109711524886459,0,0,-0.152238617744211,0,0,-0.188643477514515,0,0,0,-0.182954357909203,0.302126534317088,0,0,0,0,0.100236124863734,0,0,0,0,0,0,0,0,0,0.0813760907957311,0,0.386040014327325,0.298482884518854,0.200021097902975,-0.20548874335714,0,0,8.67361737988404e-19,0.0105249465507539,-0.167030085171188,0,0,0.0338491380017168,0,0
X600522.SH,0,0,0,0,0.232579549587857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238671166990938,0,-0.0210375430625058,0,0,0,0,0,0,0,0,0,0.578924392590645,-0.107460857956165,0.0704325972671436,0,0,0.154708378683765,0,0.0836284777272454,0,0,0,-0.119937009414209,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437716158688188,0,0,0,0,0,4.33680868994202e-19,0.0893162737114066,0,0.0829222072653667,0.0431495817173215,0.0469152887247823,0,0,0,0,-0.0506158393552875,0.00923237702574734,0,0,0.244902265984225,1.73472347597681e-18,0,0,0.121144936951166,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0788884937809695,0,0
X600741.SH,0,0.0533052820310912,0,0,0,0,0,0,0,0,-0.00641444281659666,0,0,0,0,0.111538825713357,0.11495630577541,0,0,0,0,0.0880268613058265,0.000265305418549735,0,0,0,0,-0.313795813474677,0,0.000662758006365807,8.67361737988404e-19,0,-0.0808512219864668,0.279209163900647,0,0,0,0,0,0,0.182373395809219,0,0,0,0,0,-0.163772710269314,0,0,0,0,0.00650242504299976,-0.0401716555229159,-0.129088151934074,0,0,0,0,0
X600183.SH,0,0,0.0213093304977909,0,0,0,0,0,0,0,0,0,0,0,0.0855210675772996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465485354275062,0,0,0,0.101442649130734,0,0,0,0,0,0,0,0,0,0.0357676492719118,0,0,0,0.0611006141208244,-0.119443229751438,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109380654060122,0,0.0654927287332424,0.154738332751178,0,0,0,0,0,0,0,0,0,0,0,0,0.145130583381664,0.249978089870848,0,0,0,0,0.118471096235508,0,0,0,0,0,0,0.124625138935207,0,0,0,0,0,0.140386159438686,0,0,-0.0159310359095258,0,0,0,0,-0.0477803915925232,0,0
X002049.SZ,0,0,0.0593203017798162,0,0,0,0,0,0,0,0.0172854490024352,0,0,0,0,-0.138695621988292,0,0,0,0,0,0,0,0,0,0,0,0.27696717481192,0.0878176634789249,0,0.170673709431271,-0.0901000424876814,0.0921795629771731,0,0,0,0,0,-0.100600363679374,0,0,0,0,0,0,0,0,0.132963493163018,0,0,0,0.0143896900493747,0,0,0,0,0,0,0
X000921.SZ,0,0,-0.0357001294518639,0,0,0,0.750831422934071,0,0,0,0,0,0,0,0,0,0,0,0,0.55034552442117,0,0,0,0,-0.0775161393361198,0,0.35218405666837,0,0,0,0,0,0,0,0,-0.0804207036069445,0,0,0,0,0.244176227068617,0,0,-0.152926934745545,0,0,0,0,0,0,-0.055650757060406,0,-0.0895348471771019,0,0,0,0.21603801633876,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0157765368617974,0,0,0,0,0,0,0,0.0951837530963428,0,0,0,0,0,0,0,0,0,0.203119292222285,0,0,-0.0319004331748932,0.060421682399623,0.0668158363399896,0,0,0.0411117367759691,0,0,0,0,0,0,0,0.0756767528698613,0,0,0,0,0.116531905005212,0,0,0,-0.0432139782395366,0,0,0,0.0299907060313463,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450309809306148,-0.234496418840333,0,0,-0.119883943566035,0,0,0.072031782176926,0,0,0,0,0,0,0,0,0,0.0886612620976459,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0814540985822689,-0.0328893029436982,0.0285079594919262,0.214076171201943,0.0588027660606325,0,0.0188855663138923,0,0,0.109744930859219,0,0.0675804625028385,0,0,0.05926898611673,0,0
X600487.SH,0,0,0,0,0,-0.0162222639954394,0,0,0,0,-0.146798611258919,0,0,0,0.0171669053271869,0,0,0,0,0,0.0646707408788196,0,0,0,0.121120459631988,0,0,0,0,0,0,0,0.357559981476942,0,0,0,0,0,0,0.18007391481899,0,0,0,-0.00671090928471092,0,0,0,-0.111439784883555,0,0,0,0.0100481819045518,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0782955618145206,0,-0.106366411529864,0.0312568916691736,0,0,0,0,-0.15985347927343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438299268920516,-0.089780578151119,0,0,0,0,0.0952666262225366,0,0,0,0.0592697073039092,0,0,0.0968024186541159,0.0316182451736158,0,0.173374461339715,0,0.11011395506695,0,0,-0.0159856561575475,-0.00243205021783664,0.120728880078269,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630804085770522,0,0,0,0.31767162955083,0,0,0.0241499464499708,-0.0892130969407848,0,0,0,0,-0.10658301034374,0,0,-0.00588064561570921,0.339856159303624,-0.138793111794455,0,0,0,0,0.0698459150466979,0.0497743511023762,0,0,0,0,0,0,0,-0.212811791523851,0.174745361642194,0,0,-0.121299558313848,0.117126719810938,0,0,0,0,0,0
X000661.SZ,0,0,-0.375652306312249,0,0,0,0,0,0,0.122571780316354,0,0,0,0,0,0,0,-0.201892696994656,0,0,0.13046575260062,0,0,0,-0.135921046540288,0,0.371746527489106,0,0,0,0.0456648302959543,0,0,0,0,0.125331398364415,0.381590264191297,0,0,0,0,0,0,0,0,0,0,-0.220005929924373,0.152432602082331,0,-0.118009115045871,0.121155582023499,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450649263212415,0,0,0,0,0,0,0,0,0,0,0,0.250908758672924,0.0652019340661248,0,0,0.0951079514505167,0,0.0163978096398364,0,0,0,0.0247941591134983,0,0,0.0283406022318615,0,0.0414741014695562,0,0.0676943066811733,0,0.042842865059225,0,0.105754898794227,0.119805477111789,0,0,0,0,0,0,0,0,0,0,0
X000400.SZ,-0.0759337360580749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612978488663439,0,0.0403752940542304,0,0,0,0,0,0.0532361223652883,0,0,0.0615528322004067,0,0,0,-0.010133710684912,0,0.174717685371194,0,0,0,0,0,0,0,0,0.216347607346839,0,0,0,0,0,0,-0.0673550154134622,0,0.0625413766922302,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.23401401106989,0,0,0,0,0,0,0,0,0,0,0,0.0672712824444357,0,0,0,0,0.123430455694072,0,0.0766294334284724,0.0671105778844591,0,0,0,-0.177000272161231,0,0,0,0.246040325990265,0.0452976320731471,0,0.127934379511001,0,0,0.0221018928178808,0,0,0,0,0,0,0.193969294403472,0,0,0,0,0,0,0.0980209854210191,0,0,0,0.046374744732829,0,0
X002129.SZ,0,0,0,0,-0.0383334064333523,0,0,0,0,0.0272939103512266,0,0,0,0.0440198612990838,0,0,0,0,0,0,0.0801445522997777,0,0.0738412988210022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02969973916482,0,0,0.194683781916293,0,0,0.145344033792272,0,0,0,0,0,0,0,0,-0.00889204935904602,0.0253604175901268,0,0,0,-2.16840434497101e-19,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053279138569553,0,0.0125005817300076,0,0,0,-0.075553690600358,0.0505118840166384,0,0,0,0,0.0975967047951004,0.00752888947484941,0,-0.113631602083936,0,0,0.0162496093991857,0,0,0,0,0,0,0,0,0,0,0.120106508934458,-0.0274364753093911,0.0134026051042487,0,0,-0.0698786575858268,0.0317355054601964,-0.0255096167127865,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0554659948946739,0,0,0,0,0,0,0,-0.0626423572139964,0,0,-0.0655005583378852,0,0,-0.0843835412934722,0.176514260663405,0,0.0603159766919594,-0.271934595405644,0,0,0,0,0,0,-0.106872976566146,0,0,0,0,0,0,-0.136320011445963,0,-0.12926878545255,0,0.163056065933704,0,0,0,0.099825959436794,0,0,0,0,-0.0982119224577475,0.0128281394634418,0.111613940119694,0,0,0,0,0
Slope,0,0,0,0,0,0.0643501946293114,0,0,0,0,0,0,0,-0.168560029783641,0.192208958975538,0,0,0,0,0,-0.280128780636416,0,-0.0297928671602424,0,0,0,-0.0521336929841845,0,-0.260814202499536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070096284028001,0,0.0443456833199745,0,0.256864249274557,0,-0.438561611037866,0,0.135762256629375,0.0569971479718633,0,0,-0.772841580701,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632326421429986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674203645478208,0,0,-0.0153861521468565,-0.0116290372028852,0,0,0,0,0,0,-0.147512803841957,0,0,0,0,0.527729971137748,0,-0.172758432427887,0,0,0.0432022812072514,0,0
RealEstate_excess,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0368539696447674,0,-0.168880509024577,0,0,0,0,0,0,0,0,0,0,0,0,-0.00694073693063173,0,-0.0122241046868842,-0.0126041581630128,0,0,0,0,0,0,0,-0.0232807058639351,0.188065484653158,-0.167208828849205,-0.101629985695279,0,0,0,-0.0160703816956758,0,0,-0.0753814239796916,-0.0384161495022612,0,0,0,-0.0228883605580365,0,0
MKreturn,0,0,0,0,0,-0.0373811375503282,0,0,0,0,0,0,0,0,0,-0.137845925179245,-0.0983855894384234,0,-0.0673232398751332,0,0,0,0,-0.00393191539695444,0,0,0,0,0.0960350755720779,0.0443362291926298,0,0,0,-0.00325158904551984,0,0,0,0,0,0,0,0,0.0119522388843604,0,0,0,-0.0491319163505308,0,0,0,0,0,0,0.0742735794554607,0,0,0.00736349199648451,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111097634623034,0,0,0,0,0,0,-0.00161095776181785,0,0,-0.00401741776590147,0,0,0,0,0,0,0,0,-0.0047805231190095,0,0,0,0,0,0.00426124730826696,0,0.00401407242185861,0,0,-0.0250131412506027,0.0118455740291314,0,0,0,0.00995768194817947,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599594164297101,0,-0.0588062634236655,0,-0.0120060141859789,0,0,0,0,0,0,0.0533523865984267,0,0.00699096364444094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.419652729230103,0.447622512902124,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00218297092204963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279419224131351,0,0,0.000817065223990863,0,0,0,0,0,0,0,0,0,-0.00534934995531343,0,0,0,0,0,0,0,0,0,0,0,0,-0.000621231834539578,0,0,0,0,0.00282843283653295,-0.0010713407564556,0,0,0,-0.0212219035064458,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0065232353075879,0,0,0,0,0,0,0,0,0,-0.0178098813604112,0,0,0,0,0,0,0,0,0,0,0,0.0261849680016885,-0.00545130840850202,0,0,0,0,0,0,0.0245766780977096,0,0.0156042862240111,0.00575012907324577,0,0,0,0,0,0,0,0,0,0,0,0,-0.115858060711146,0.0190865987617356,0,0,0,0.0565695836755767,0,0
