,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002371.SZ,X002129.SZ,X002241.SZ,X003816.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600741.SH,X000100.SZ,X600089.SH,X300142.SZ,X000661.SZ,X002074.SZ,X002180.SZ,X600702.SH,X600884.SH,X600522.SH,X000157.SZ,X000733.SZ,X002236.SZ,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X600779.SH,X600563.SH,X000977.SZ,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.521947033909902,0,0,0.00272648967780113,0,0,0.121841999592841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863074973543683,0,0,0,0,0,0,0,0,0,0,0,0.0759609359806734,0,0,0,0,0,0,0,0,0,0,-0.0262192152417542,0,0,0,0,-0.00255616152916951,-0.00918348817564743,0,0,0,0.00996760063655223,0,0
X000858.SZ,0.191865095348033,0,0.0532480692454873,0,0.137550054996136,0.0423209907363995,0,0.114600724029654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466426611483311,0,0,0,0,0,0,0,0,0,0,0,0,0.0648693608988057,0,-0.0288154683279378,0,0,0,0.0967719552387267,0,0,0,0,0,0.0194948428331804,0,0,0,0.0265632735264293,-0.0186818645424642,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.124872870555577,0,0,0,0,0,0,0,0,0,0.029880172703346,0,0,0,0,0.0108196363308986,0,0,-0.0253499610724345,0,0,0,0,0,0,-0.180811790350369,-0.00568785121388806,0,0,0.0733081087284407,0,0,0,0,0,0,0,0,0,0,0.0892417080123186,0,0.107820738149479,0,0,0,0.0203296539931236,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.143550912742627,0,0,0.0385225048467932,0,0,0,0,0,0,0,0,0,0,0,0,0.111571378718046,-0.279561403802237,0,0,0,-0.147333513753401,0,0,0,0,0,-0.12728544040914,0,0,0,0,0,0,0,0,0,0.227866406923572,0,0,0,0.090295811736747,0,0,0,0,0.0617405511592754,0.00695899700538418,0,0,0,0,0,0,0
X000568.SZ,0.547898958176089,0,0,0,0,0,0,0,0,0,0,0,0.0711430615581306,0,0,0,0,0,0,0,0,0,0,0.174989700234551,0,0,0,0,0,0,0,0.0290484830410083,0,0,0,0,0,0,0,0,0,0.0546236703240048,0,0,0,-3.46944695195361e-18,0.0162303146276814,0.0358160684429716,0,0,0,0.0319743836835462,0,0,0,0,0,0,0
X002475.SZ,0.0711667624758423,0,0,0,0,0,0,0,0,0,0,0,-0.0544102578520074,0,0,0.337586617228768,0,0.230774122045159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955880171627447,-0.0538798697509379,-0.00496699044238547,0,0,0,0,-0.135292738757683,0,0,0,0.0756631114058713,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0548123181372747,0,0,0,0,-0.0305929393947159,0,0
X600276.SH,0.0733380557621892,0,0.046872621409276,0,0,0,0,0,0.246339258049521,0,0,0,-0.0923409752179294,0,0,0,0,0,0,0.314892311122719,0,0,0,0,0,0,0,0,-0.0706962198190373,0,0,0,0,-0.00648472874023318,0.0587417817325943,0,0,0.0319039756299591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253902437651175,0,0,0,-0.0343600902219698,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0334679072819992,0.022212133777954,0,0.0859471340539623,0,0,0,0,0,0,0,0.119336397381043,0,0,0,0,0,0,-0.0170599210358691,0,0,0.111376185206371,0,0,0,-0.100621665985747,0,0,0,0,0,0,0,0.23089811183247,0,0.0274315374779177,0,0,0,-0.004538104600133,0.068036079518662,0,0,0,0.104919198898739,0,0
X600690.SH,0,0.146958185067713,0,0,0,0,0.323718699342084,0,0,0,0,0,0,0,0.0903202542753936,0,0,0,0,0,0,0,0,0.0094258846051808,0,0,0,0,0,0,0,0,0,0.0151201672680085,-0.0304520947693805,0,0,0.085620656926526,0,0,0,0,0,0,4.33680868994202e-19,0.160258497268793,0,0,0,0,0,0,0,0,0,0,-0.00851234694263573,0,0
X000651.SZ,0,0,0,0,0.0444353623018813,0,0,0,0.0514056486719418,0,0,0,0,0.127864664339966,0.149818343449945,0,0,0,0,0,0,0,0,0.0536462013070766,-0.00797802487005392,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0221399885394668,0,0,0,0,0,0,0,0,0,0,0.0323213394998687,0,0,0,-0.00392950504530687,-0.0164669190931366,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0281395321897524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15265621737267,0,0,0,0,0.0591510743954253,0,0.00183455973610554,0,0,0,0,0,0,0,0,0,0.0484726493177731,0,0,0,0,0,0,0,0.000226702662294893,0,0,0,0,-0.00250617097161999,0.0115901852993256,0,0,0,0,0,0
