,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X002129.SZ,X300014.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X000661.SZ,X600522.SH,X002074.SZ,X002180.SZ,X300142.SZ,X601877.SH,X600741.SH,X000733.SZ,X600460.SH,X000100.SZ,X600884.SH,X600702.SH,X000799.SZ,X000157.SZ,X601799.SH,X002176.SZ,X002236.SZ,X600563.SH,X600584.SH,X000800.SZ,X600779.SH,X002007.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.284814815444952,0,0,0,0.0391690579699332,0,0,0,0,0,0,-0.00693824771328365,0,0.0643920812954169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544642833230768,0,0,0,0,0,0,0,0,0,0.0340388378323879,0,-0.0120265693325144,0,-0.00538133199451547,0,0,0.00943223138820973,-0.0107704088219208,0,0,0,0,0,0
X000858.SZ,0,0,0,0.486864224438252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0151506245066074,0.101012706958298,0.0736598048985284,0,0,0.0114318805767165,0,0.0322006607104932,0,0,0.103941212423054,0,0,0,0,0.0189766292376887,0,0,0,0,0,0
X600809.SH,0,0.173987484364819,0,0.272687055159432,0.057696336755005,0.0413658277740194,0,0,0,0,0,0,0.0302144736850399,0,0,0,0,0,0,0,0.155240474000564,0,0,0,0,0.0724553432599974,0,0,0,0.0892947300255435,0,-0.00756624850183046,0,0,0,0.0892552097981933,0,0,0.0583937146646186,0,0,0,0,0,0,0,0,0,0,0,0.250033274467896,0,0,0,0,0,-0.0137601084620258,0,0
X000568.SZ,0,0.313651935007189,0,0,-1.73472347597681e-18,0.087130879398122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300868400088654,0,0,0,0,0,0,0.0568990752271375,0,0,0,0,0,0,0,0,0,0,0.379846859024439,0,0,0,0,0,-0.0471452542338927,0,0,0,-0.0498236346357229,0,0,-0.00760532150684299,-0.0145626875623565,0.0869524172508079,0,0,-0.0269668095330008,0,0
X002415.SZ,0,0,0.0326528248352191,0.05482896752639,0,0.502081359105845,0,0,0,0,0,0,0,0.0724322179600365,-0.166458341084363,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280112263308525,0,0,0,0,0,-0.0230382347035387,0,0,0,0,0,0,0,-0.0335556949867668,0.783882892941169,0,0,0,0,0,0,0,0.0974947606385658,0.0929156018598616,0,0,0,0,0,0
X002304.SZ,0,0,0.112950626690532,0.0726839031223509,0,0,0.00602834415620348,0,0.047524474018226,0,0,0,0,0,0,0,0.150610446377731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176042788998332,0,0,0,0,0,0,0,-0.00224598846513963,0,0,0,0,0,0,0,0,0,-0.0199964327592029,0,0
X600690.SH,0,0,0,0,0,0.118829528297943,0,0,0,0,0,0,0,0.168978834265759,-0.0102738489558217,0,0,0,0,0,0,0,0,0,-0.0430459984309753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560115452717405,0,0,0.00129254597285873,0,0,0,0,0,0,0,0,0,-0.0385773620245526,0,0,0,0,-0.0820039815660465,0,0
X002475.SZ,0,0,0.206684093566241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741359821202704,0,0,0,0,0,0.247031358211668,0,0,0,0,0,0.151136334888724,0,0,0,0,0,0,0.0158410836705019,0,0,0,0.0198844419215394,0,0.0906414518947407,0,0.121982389502262,0.129647703958471,0,0,0,-0.0484228848707098,0,0,-0.0149444768082332,0,0,0,0,0.0954945639225455,0,0
X600276.SH,0,0,0,0,0,0,0.238912121714099,0.0261396790338957,0,0,0,0,0,0,0.136762787767584,0,0,0,0,0,0,0,0,0,0,0,0.0376801103238218,0,0,0,0,0.139553751078615,0,0,0,0,0,0,0.102076703917128,0,0,0,0,0,0.0871637361840824,0.0025147509995977,0,0.319573672541015,0,0,0,0.0336746653382682,0.10936340932224,0,0,0,-0.00885679673012671,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.021789751565597,0,0,0.048114966886799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515073471627247,0,0,0,0,0.284525336622299,0,0,0,0,0.119568991763155,0,0,0,0,0,0,0,0.147749689551097,0,0,0,0,0,0.0735274362198259,0,0,0,0.0521969026755447,0,0
