,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X600031.SH,X600741.SH,X000568.SZ,X600703.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X600487.SH,X002456.SZ,X002007.SZ,X000100.SZ,X002236.SZ,X600566.SH,X002008.SZ,X000596.SZ,X002179.SZ,X600498.SH,X600809.SH,X000625.SZ,X000661.SZ,X600066.SH,X300146.SZ,X600177.SH,X002506.SZ,X002294.SZ,X000157.SZ,X600089.SH,X600867.SH,X300136.SZ,X300142.SZ,X600372.SH,X002180.SZ,X002241.SZ,X000977.SZ,X000981.SZ,X600522.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.518285803849791,0.171886731214586,0,0.0800069333033324,0,0.0142933333953945,0,0,0,0.00778260955869391,0,0.103326872545535,0,0,0.0358989540275494,0.0168838631947935,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00533093964481941,0,0,0,0,-0.0410966825895784,0,0
X600104.SH,0,0,0,0.195256953008964,0.0673812739281516,0.0551411166188408,0,0,0.338135050841627,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220479436528425,0,0.0018276620361296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511407190375583,0,0,0.129265720498298,0,0.0229303894070649,0.0350928880391247,0,0,0,0,0,0
X000651.SZ,0.229650716465395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263322219208142,0,0,0,0,0.112893204262186,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.037237109192882,0,0,0,0,0,0,0,0,0,0.0404107654745688,0,0.0760484829778136,0.0156262150167855,0,0,0,0,0,0,0,0.0133245618991932,0.00869448417936853,0,0,0,0,0,0
X002415.SZ,0,0.121899202729354,0,0,0.081342604186426,0,0,0,0,0,0,-0.0910681374450347,0,0,0,0,0,0,0,0,0,0,-0.0760113763281741,0,0.58985384743275,0,0.0220443958464847,1.73472347597681e-18,0,0.0154914949521271,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209316615260833,0.11907463647683,0,0,0,0,0,0.24803381270298,0.020107281712799,0.0718939061104585,0,0,0,0,0,0
X600276.SH,0,0,0,0.00197867314808861,0,0,0,0,0,0.0330433273692736,0,0,0,0,0,0,0.302392417089333,0,0,0,0,0,0.0959382725610487,0,0.180040083752358,0,0,0,0,0,0,0,0,0,0.26424143466603,0,0,0.0758833875020622,0,0,0.0549787749685874,0,0.00486574997073923,0,0,0,0,0,0,0,0,0.0376719961953467,0.0236862004764805,0,0,0,0,0,0
X000858.SZ,0.053518931469895,0.113496911540006,0,0.00958715148087937,0,0,0.117226197802269,0.0240038593630546,0,0,0,0,0,0,0.29245999751134,0,0,0.0184211957606034,0,0,0,0,0,0,0,0,0,0.125271523931735,0,0,0.107439178189748,0,0,0,0,0,0,0,0,0.0129616752503541,0,0,0,0,0,0,0,0,0,0,0,0.00513075632831267,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0298466059524761,-1.73472347597681e-18,0.0189368987579021,0.282090862078222,0,0,0,0.0896393655333248,0,0,0,0,0.453654631762255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295937505589436,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104266212886359,0,0,0,0,0,0,0.0416164127005794,0.00654780219671107,0,0.0555715627454556,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0446313720191106,0,0,0,0,0,0.153929328417963,0,0,0,0.148085497841206,0,0,0,0.118016114862979,0,0,0.338689945003164,0,0,0,0,0,0.0942794785257522,0,0,0.055066480908578,0,0,0,0.192112401457956,0,0,0,0,0,0,0.116435602410944,0.0468597970441232,0,0,0,0.0712709799997096,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135304321723968,0.136702539338098,0,0,0.0634954940036447,0,0.288251739897984,0,-0.00670870639825948,0,0,0,0,0,0,0,-0.0809557403184113,0,0,0,0,-0.0449393753375231,0,0,0,0,0,0.0289514131587518,-0.0351181574228447,0,0,0,0,0.297243415751197,0,0,-0.0437534717320166,-0.0409432624087105,1.0842021724855e-19,-0.036676614914305,0,0,0,0,0,0
X000063.SZ,0,0,0,0.19698831811839,0,0,0,0,0,0,0.238001945582311,0,0,0,0,0.202122607639274,0,0,-0.0267295689686342,0,0.0899500454496296,0.237246172828058,0,0,0,0,0,0,0,0,0,0,0,0,-0.158727877481826,0,0,0,0,0,0,0,0,0,0.095776782239094,0,0,0,0.30083420388549,0,0,0.0111918537788465,-0.0100873225431611,0,0,0,0,0,0
