,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X002236.SZ,X300003.SZ,X300014.SZ,X002007.SZ,X601877.SH,X600183.SH,X300124.SZ,X000977.SZ,X000157.SZ,X300142.SZ,X000625.SZ,X002456.SZ,X002008.SZ,X002129.SZ,X600271.SH,X002179.SZ,X600118.SH,X300136.SZ,X600584.SH,X002180.SZ,X002414.SZ,X000066.SZ,X002463.SZ,X600177.SH,X600066.SH,X002049.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0347377175802288,0,0,0,0,0,0,0,0,0,0,0,0.132985990141133,0,0,0.218006412772044,0,0,0.189202874545739,0,0,0,0,-0.0161195040753629,0,0,0.032064976585606,-0.0602394481278893,0,0,0,0,0,0,0,0,0,-0.0531161310341789,0,-0.0523536898139154,0,0,0,0,0,0,-0.0843532974439534,0,0,0,-0.0884315832690568,0,0
X000858.SZ,0,0,0,0,0.0301372564931838,0,0.0277905627242436,0,0,0,0,0,0,0.161282659681358,0.0128165167201008,0.115218985669647,0,0,0,0,0,0.0563645014844793,0.0408768927420123,0.0724163740945188,0,0.00949700475463002,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.159847134389984,0.0630373907970176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807346284060791,0,0
X600276.SH,0.156991442830464,0,0,0.028917249113388,0,0,0.00897280088409577,0,0,0,0,0,0.115509840570163,0,0,0.0824953730036836,0,0,0.0893150887340807,0,-0.029381678692063,0,0,0,0.121713874328845,0,0.190519668783513,0,0,0,-0.0867274009347065,0,0,0.045236481123998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509230929046366,0,0,0,0.0283773710760955,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.127105200322606,0,0,0.0836842474793808,0,0.0855606378506675,0,0,0,0,0,0,0,0,0.0544471947064262,0,0.0592108794486324,0,0,0,0,0,0,0,0,0,0,0.0700081543321762,0,0,0,0.0921944431349475,0,0.0912955993463548,0,0,0,0,0,0,0,0,0,0.0225571741287713,0,0,0,0,0,0
X002415.SZ,0,0.0265680626060709,-0.0324870742421197,0,0,0,0.318254344249014,0,-0.0180959386296158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132357902705791,0,0,0,0,0,0.220598253590306,0.0738041909766598,0,0,0.256015684745642,0,6.93889390390723e-18,0,0,0,0,0,-0.0951432501180492,0,0,0,0,0,0,0,0,0,0,0.0157823984685649,0,0,0,-0.00571926742904505,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.326408952072505,0,0,0,0.0123017675571442,0,0,0.075625251677158,0,0.0992847900685861,0,0,0,0,0,0,0.0112826947271753,0,0,-4.33680868994202e-19,0.0818906624212219,0,0,0,0.0950256236681892,0,0,0,0,0,0,0,0,0,0,0,0.0239511148884138,0,0,0,0,0,0,0,0,0,0,0.0260048452457695,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127297683960988,0,0,0,0,0.272025812770896,0,0,0,0,0,0,0,0,0.120074946221103,0,0,0,0,0,0,0,0,0,0,0,0.155341445192731,0,0,0,0.064738646705551,0.138795527609747,0,0,0,0,0,-0.0259863943502685,0.0491248240097131,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329832458027376,-2.16840434497101e-19,0,0,0.0429736992003544,0,0,0.0789798563764001,0,0,0,0,0,0,0.0310223791006173,0.0283233723662848,0,0,0,0,-0.0652958205773053,0.164162559322447,0.30176947600275,0,0,0.167580247113908,0,0,0,0,0,0,0,0,0,0,-0.0739875356489599,0.0747705535567893,0,0,0,1.73472347597681e-18,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.210142301802677,0,0,0,0,0,0,0,0,0.180117148448973,-1.73472347597681e-18,0,0,0,0,0,0.00121790530008878,0,0,0,0,0,0.136569260867646,0,0.0971541906419195,0,0,0,0.0349478611110605,0,0,0,0.00362751760913322,0,0,0,0,0.132132283082908,0,0,0,0,0,0,1.73472347597681e-18,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.135636786074172,0,0,0,0,0,0,0,0,0,0.0706743332939065,0.310470437007402,0.094741713648277,0,0,0,0,0,0,0.0270977262023635,0,0,0,0.00836403498841869,-1.73472347597681e-18,0,0,0.0623376964481406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615075802086289,0,0
