,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X000625.SZ,X002129.SZ,X300124.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X600884.SH,X600741.SH,X600460.SH,X000733.SZ,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X601799.SH,X600563.SH,X002236.SZ,X002176.SZ,X600584.SH,X600487.SH,X002414.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743568812598299,0,0,0,0.0721402554389854,0,0,0,0,0,0,0.0227552722475024,0.009639988871298,0,0,0.0603455769427157,0.0119740172351937,0,8.67361737988404e-19,0.339634524772079,0,0,0,0.0259725557664478,0,0,0,0,0.131831278813792,0,0.0853328690733338,0,0,0,0,0,0,0.0593178689922103,-0.0389139337022541,0.093112001399877,0,0,0.120416130615483,0,0
X300124.SZ,0,0,0,0,0.169035400810596,0,-0.0317177742735492,0,0,0,0,0.0883852658614259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569628176752233,0,0.0832751735788587,0,0,0,0,0,0,0,0,0,0,0,0.00119246751368117,0,0,0.178654742719499,0,0,0,0.192671889256494,0,0,0,0,0,0,0,0,0,0.0303825519993361,0,0
X600031.SH,0,0,0,0,0,0,0.207941942871681,0.0211358552603935,0,0,0,0,-0.0185411668756546,0.0493388647316581,0,0,0,0,0,0,-0.0958174925801798,0,0,0.253147674472825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138280843954634,0,0,0.358666686227933,0,0,0,0,0,0,0,0,0,0,0.025338825490765,0,0,0,0,0.0553744269283452,0,0
X000725.SZ,0,0,0.0689125494432286,0,0.0276252890489223,0,0,0,0,0,0,0,0,0,0,0.0910582485485706,0,0,0,0,0,0,0,0,0.0233824965085141,0,0,-0.00127983442049968,0,0,0,0,0,0,0.160363188574988,0,0,0.348956869223453,0,0,0,0,0,0.0228164421736871,2.16840434497101e-19,0,0,0,0,-0.021453357896406,0,0,0,0,0,0,-0.0202361791343297,0,0
X003816.SZ,0,0,0,0,0.0357154614385433,0,0,0.11067559659442,0,0,0,0,-0.011561117418149,0,0,0.129627393233393,0,0,0,0,0,0,0,0,0.0729941953598382,0,0.0404540652732799,-0.00317385129099932,0,-0.0585679853251837,0,0,0,0,0,0,0,0,0,0.001380585808525,0,0,0,0.0146611323556899,0.0441142988788192,0,0,0,0,0,0,0.0306180210737813,0,0,0,0,0,0,0
X002371.SZ,0,0,-1.0842021724855e-19,0,0,0,0,0,0.168792683058808,0,0,0,0.0356504445333967,0,0,0,0,0,0,0.425397802928547,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.000428194883800869,0,0.642499508302765,0,0,0,0,0,0,0.0379287389056573,0,0,0,0,0,-0.0978722502560968,0,0,2.16840434497101e-19,0,0.00747548328813777,0,0,-0.0175282858125438,0,0
X000596.SZ,0,0.225993212025747,0.0893610248253418,0.341305926517828,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0171237601094181,0,0,0,0,0,0,0,0,0,0,0,0,0.0716397931984371,0,0,0,0,0,0,0,0,0,0,0,0,0.0808020555212936,0.0821568296122926,0,0,0,0,0,0,0.14473417579369,0,0,0.000593440160199701,0,0,0,-0.0197898623145984,0,0
X002049.SZ,0,0,0,0,0,0,0,-0.0510371044841426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914464159774074,0.150803796991128,0,0,-0.039023547572748,0,-0.12412266444242,0,0,0,0,0,0,-0.179268539477963,0,0.23840730382179,0,-0.00233028558641805,0,0,0,0,0,0.174216353993132,0,0,0,0.205532143103455,0,0,-0.0149094738359977,0,0,0,0,-0.00675772122164094,0,0
X000063.SZ,0,0,0,0,0,0,0.0393991840626181,0,0.0738269413688743,0,0,0.0877104513465936,0,0.037551141203842,0,0,0,0,0,0.0292308953726048,0.0364164840846439,0,0,0,0,0,0.157971487738017,0,0,0,0,0,0,0,-0.0514968871727021,0,0.0132149936592259,0,0,0,0,0,0,0,0,0,0,0,0,-0.006258347497227,0,0,0,0,0,0,-0.000785629946232071,0,0
X002241.SZ,0,0,-0.0514841763216164,0,0,0,0,0,0.452653604683636,0.258200592195932,0,-0.129812961043151,0,0,0,0,0,0,0.269651798309679,0,0,0,0,0,0.427671994509733,0,0,0.19042644314927,0.253210419816744,0,0,0,-0.0612353739882195,0,-0.103632894373352,0,-0.119010765580868,0,0,0,0,-0.112793730329766,0,0,0,0,0,0,0,0,0,0.0581746962325063,-0.194263309338459,0,0,0,0.207678326077585,0,0
X000338.SZ,0,0,0,0,0,0,0.110860870390806,0,0,0,0,0.10934460107333,0.0515074660704064,0,0,0.277908253256917,0,0,0.0292948307273694,0,0,0,0.00759406016778943,0,0,0,0.040331733430544,0,0,0,0,0,0,0,0,0,0,0,0.0166472048613226,0,0,0,0,0,0,0,0.0150558146378243,0,0.144350327405809,0,0,0.011831425807928,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103732732188008,0,0,0,0,0,0,0.0248225720146842,0.0444257531908054,0,0,0.21077788866659,0,0.11261273132006,0,0,0,0,0,0,0,0.0792767644327048,0,0,0,0,-0.150782882112261,0,0,0.0567971003641187,0.0315708533631771,0,0.122061240940647,0,0,0,0
X600089.SH,0,0,0,0,0.0832687659416665,0,0.0643848945303614,0,0,0,0,0,0,0.014856205353323,0,0,0,0,-0.265690173553041,0,0,0,0,0,0,0,0,0.210675347420445,-8.67361737988404e-19,0,0,0,0,0.00656698969630688,0,0,0.292483845106182,0,0,0,0,-0.0314265852136951,0,0.00775338152455698,0,0,0,0,0.258304535204339,0,-0.37192505282435,0.0361855428050857,0,0,0,0,0.0510580333230313,0,0
X600703.SH,0,0,0,0,0.0740519809172576,0,0,0,0.153600546103356,0,0,0.0510268668825403,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0404011556149364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131192829690879,0,0,0,0,0,-0.0137386497892242,0,0,0,0.148398708823391,0.140087632372337,0.274106929688027,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.0101581500300542,0,0,0,0,0.244112438202965,0,0,0,-0.0379539600002289,0,0,0.0180770393428835,0,0,0,0,0,0,0,0,0,0.25380792006813,0.0492806206499516,0,0.0974502028205035,0,0.0259215275660516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146894918647582,0,0.24790556876624,0,0,0,0,-0.046865041759866,0,0,0,0,-0.077223303278081,0,0
X000661.SZ,0,0,0.0817141143025503,0,0.0399356364799506,0,0.2245170289818,0,0,0,0,0,-0.0458730761477852,0,0,0,0,0,0,0.0970141221032009,0,0,0.0218870558574324,0,0,0,0.0534578871349514,0,0,0,0,0.188066704844672,0.136060347972788,0.0347733491294727,0,0,0,0.00292160127710533,0.0669613607158799,0.0406447574660723,0,0,0,0,-0.0110738207872291,0,0,0,0,0.0603732635555272,0,0,0,0,0,0,0.0233767829566036,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1430161234283,0,0,0,0,0,0,0.0215888663809137,0,0.131856725027144,0,0,0,0,0.165412382911617,0,0,0,0,0.0485554704890189,0.0586558979927492,0,0,0,0,0,0,0,0,0.157845908827391,0,0,0,0,0.0794781774226245,0,0,0,-0.0606229614614524,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.181539457631061,0.032916452800003,0.0715950094216297,0,0,0,0,0,0,0,0,0.096578506545762,0,0.0466796091645902,0,0.163876102920233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789969316952054,0,0,0,0,0,0,0,0,0,0,0,0.0191752931651607,0,0
X300142.SZ,0,0,0,0,0,0,0.0887569195093835,0,0,-0.0146976578162089,0,0.136655150393782,-0.0255511345595624,-0.264221955868581,0.162589535106693,0,0,-0.152260600663391,0,0,0,0,0,0,0,0,0,0,0.114544740024058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123655161588707,0.300003793684563,0,0.126663730461517,-0.146813993850986,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.120269421430785,0,-0.137828023151672,0.220792458748832,0,0,0,0,0,0,0,0.0436621447256972,0,0.0108512816047463,0,0,0,0,0.0829652239273269,-0.100441442685926,0,0.506323535857186,0,0,0,0.336717110044168,0,0.0256617926143569,0.254069873041643,0.130485660084393,-0.121184419392522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157873608012057,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.110349352236123,0.102908256369092,0.181103259005005,0,0,0,0,0,0,0,0,0,0,0.0861393070392442,0.220068349787753,0,0,0,0,0,0,0.24231499129045,0,0,0,0,0,0,0,0,0.0486187227897183,0.0194984231642013,0.0154326688004795,0,0,0.123235735122584,0,0.00143982496851039,0,0,0,0.0343583192592482,0,0,0,0.00489914596396544,0,0
X600741.SH,0,0,0,0,0,0,-0.0788112844214092,0,0,0.0358293677404377,0.483816688134492,0.0277133738181554,0.0818193250592509,-0.113221755471255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00699972844888474,0,0,0,0,0,0,0,0,0,0.154562965584104,0,0,0.0683284980058878,0,0,0.0145691440019257,0.0846455812406121,0,0,-0.00602935077696598,0,0,0,0,-0.0228142709903363,0,0
X600460.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0991567650217825,0,0.0966884772621991,0,0,0,0,0.28947672525738,0,-0.0232495643193922,-0.020179743583517,0,0,0,0,0.0340179399515936,0,0,0,0,0,0,0,0.0276651738315973,0,0,0,0,0,0,0,0.151458148477962,0,0,0.243481771423136,0,0,0,0,0,-0.00734246755980413,0,0,0,0,0.00594457163877672,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219028556885623,0,0,0,0,0.193283255542442,0,0.0781569303965222,0,0.0418879634595855,0.158636575046224,0,0,0.149736768291326,0,0.146867953339234,0,0,0,0,0,0,0.0905460487771719,-0.171137985865497,0,0,0.166038747928851,0,0,0,0,0,0,0,0,0,0,-0.0491087571074831,0,0,0,0.011474625290281,0,0
X000100.SZ,0,0,0,0,0,0,0.110180805696839,0,0,0,0,0,0,0.0364578234620048,0,0,0.549036427870498,0,0,0,0,0,0,0.1098740323157,0,0,0,0,0,-0.268522068840547,0,0,0,0.147461890422896,0,0,0,0,0,0,0.291031492386784,0,0.0689061614138527,0,-0.0253262085175635,0,0,0,0,0,0,0,0,0,0,0,0.0284464561625126,0,0
X600702.SH,0,0,0,0,0,0,0.0178930582688888,0,0,0,0.205496404385619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653228436300876,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.802245914905942,0,-0.0177593463460303,0,0,0,0,0.0146247326984312,0,0,0,0,0.0230543688183623,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,-0.0537409262286895,0,0,0,0,-0.0373384579839143,0.000615792200465657,-0.00912070657779725,0,0,0,0,0,0,0.000646537387674173,0,0,0,0,0,0,0,0,0,0,0,0,0.102956320608565,0,0,0,0,0,0.625211357655217,0,0,0,0,0,0,0,0,0,-0.0113639337093873,-0.047252051099061,0,0.0526027077145398,0,0,0,0,0.048144077170622,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346091793755894,0,0,0,0,0,0,-0.0565246733778116,0,0,0,0.135899806814843,0,0,0,0,0,0,0,0,0,0,0.152364276926928,0,0,0,-0.030542739334349,0.0180732006042298,0,-0.0458400659583395,0,0.0969563705107654,0,0.0160100597463813,0.00184943042652403,0,0.0199106723672724,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.284592394573165,0,0,0,0.101575775857167,0.072972051104572,0,0,0,0,0,0,0,0,0,0,0,0.286379248595166,0,0,0.0314024602344297,0,0.0450059807935746,0,0,0.0132557075455158,0,0,3.46944695195361e-18,0,0,-0.10165937392067,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.193637477733798,0,0.078587611548256,-0.158777207436905,0,0,0,0.0683134458825517,0,0
X600563.SH,0,0,0,-0.0118835737460879,0,0,0.00676751961314833,0,0,0,0,0,-0.143881202144951,0,0,0,0,0,0,0,0,0,0,0,0.0406573222754669,0.062429898507467,0.0327017803470079,0,0,0.221959500716811,0.219527061534161,0,0,0.284198746919419,0,0,0,-0.0914490048341968,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0371780533041897,0,0,0,0,0.0155533484240106,0,0
X002236.SZ,0,0,0,-0.0560223828400628,0.563844119084112,0,0,0,0.0145428996451867,0,0,0,-0.00802071256050418,0,-0.180195061389932,0.0701022582895826,0,0,0.00986088165480613,0,0,0,0,0,0,0,0.183510903492536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154141437531904,0,0,0,0,0.0353480641185495,0,0,0,0,0.0368988992347844,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0349491198367037,0.0757718499769655,0.0661343397691869,0,0.232022639645435,0,0,0,0,0,0,0.0067490200055031,0,0,0,0,0,0,0,0,0,0,0,0.0269440473265316,0,0,0,0,0,0,0,0,0,0,0,0.151300606046949,0,0.0471395669848986,-2.16840434497101e-19,0,0.00295263220666486,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.11795829789371,0,0,0,0,0,0,0,0,0,0,0,0.0848433376637016,0,0,0,0.0604744944393788,0,0,0,0.252699792977611,0,0.0654021865853994,0,0,0,0,0,0,0,0,0,0.00332127304723041,0,0,0,0.0594217405344317,0,0,0,0,0.0671881125773947,0,0,0,0.0175676443286382,0,0,0,0,0.0128939895870897,0,0
X600487.SH,0,0,0,0,0,0,0,0,-0.00220712158399041,0,0,0,0,-0.0305727004513616,0,0,0,0,0.0442899056692386,0,0,0,0,0,0,0.0314311971500169,0.0347390662107121,0.450647195826686,0,0,0,0,0.261474835626716,0,0,0,0.0515896290715776,0,0,0,0,0,0,0,-0.0478572837704933,0,0,0,0.196473918703313,0.0483417232665187,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.122178768741497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.166199492115482,0,0,0,0,0,0,0,0,0.158057602069186,0.00838396543824245,0,0,0.221612826064766,0,0.0276731188578334,0,0,0,0,0,0,0.228197317756799,0,0,0,0.0366878745233045,0,0.0508392134416273,0,0,0,0,0.0076290101652256,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.141203764627175,0.0842760645994815,0.00521384041521927,0,0,0,0,0,0,0,0.0959099714265894,0,-0.0393996320744807,0.219328520523556,0,0.00443261148845713,-0.10088385236633,0,0,0,0,0,0,-1.38777878078145e-17,0.186545096574566,0,0,0.134687407625226,0,0,0,0,0,0,0.0752850953784401,0,0,0,0,0,-0.0461468191764279,0,0,0,0,0,0.062388128525371,0,0
X002007.SZ,0,0,0,0,-0.0345475766590572,0,0,0,-0.110152835460053,0,0,0,0,0,0,0,0,0,0,0.122910576867436,0,-0.275005073370353,-0.00506272024714129,0,0,0,0,0,0,0,0,0,0,0,0.0573518786622223,0,0,0,0,0,0,0,0.332127661114108,0,0.142958718224777,0,0,0,0.170846372474721,0,0,0,0,0,0,0,-0.0401309920634846,0,0
Change_TY3M,0,0,0.204853939445836,0,0,0,0,0,0,-0.00846367794287364,0,0,-0.0390430988580007,0,0,-0.118317292749341,0,0,0,0,-0.0991732435847587,0,0,0,-0.0228351161162128,0,0,-0.0206062600689312,0,0,0,0,0,0,0,0,0,0,0.167181693337046,0,0,0,0,0,-0.106385420780719,0,0,0,0,-0.0489113106900638,0,-0.0500414098096651,-0.143388196277157,-0.152803506045721,0,0,-0.0398862978609652,0,0
Slope,0,0,0,0,0,-0.0792818627559659,0.187981256280564,0,0,0,0,0.124579632605329,3.46944695195361e-18,0,-0.264560554178185,0,0,0,0.382363053657395,0,0,0,0,0,0,0,0,0,0.206073602443871,-0.119575451216259,0,0,0,0,0,-0.344937023457027,0,0,0,0,0,0.0621901470049148,0,-0.0522425617537333,-0.188596314944207,0,0,0,0,0,0,0,0,0,0.497284798936183,0,-0.877435214664206,0,0
TED,0,0,0,0,0.0386820492041194,0,0,0,0,0,0,0,0.0418689298179878,-0.0372572437378148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284858099257926,0,0.299724485768085,-0.0130886604130378,0,0,0,-0.0944350900755543,0,0,-0.149101393932055,0,0,0,0,0,0,0,-0.0638550286927917,-0.0568337096442371,0.299438003803236,0,0,0,0,0.319025835715055,0,0
RealEstate_excess,0,0,0,0.158473313533127,0,0,0,0,-0.034091868144222,0.049956132314238,-0.218370630655543,0,0.072953437966774,0,0,0,0,0,0,0.071179118697485,0.0144710668067333,0,-0.00904965734243196,0,0,0.024964157489781,0,0,0,0,0,0,0,0,0,0,0.0482711827917694,0,0.0296151744454423,0,0,0,0.0911441237783938,0,0,0,0,0,-0.0551947674602094,0,0,0.0232456770486324,-0.0159400745219626,0,0,0,-0.0486888428741924,0,0
MKreturn,0,0,0,0,0,0,0.141053839332283,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236775836122272,-0.0438615070042659,0,0,0,0,0,-0.151095448154301,0,0,0,0,0,0.0268783742627457,0,0.177893271511673,0,0,0,0,0,0,0,0,-0.146155022441457,0,0,0,-0.0544264479079639,0,0,0.0580245218769099,0.0510788526010604,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00158465405521973,0,0,0,0,0,0,0,0,0,0,0.00222648931547342,0,0,0,0,0,0,0,0.000844055223702628,0,0,0,0,-0.00344371945514858,0,0,0,0.00113375530671075,0,0,0,0,0.000898859877654329,0,0,0,-0.000901099068767005,0,0,0.0101409077904094,-0.00929480929558872,0,0,0,0.0181083392896794,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.244713474319853,0,0,0.111145974350776,-0.00226725684664194,0.305411779788459,0,0,0,0,0.00674919403214606,0,0,0,0,0,0,0,0,0,0.306219802126571,0,0,0,0.197040261958534,-0.368348855361541,0,0,0,0,0,0,0,0.0762829057309589,0,0,0,0,0,0,0,0,0,-0.636114359852432,0.997214409674956,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312404326773508,0,0.000994382129753675,0,0,0.00287213072259522,0,0.00745994215892557,0,0,0,0,0,0,-0.00366451502922134,0,2.16840434497101e-19,0,0,-0.0111862543402492,0,0,0.000231036031621317,0,0,0,0,0,0,0,0,-0.0252396262539262,0.00291989352646197,0,0,0,0.025844638702474,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,2.18372392610847e-05,0,0,0,0,0,0,-0.00543787617728147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232447617342736,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,-0.0153706444123012,0,0,0,0,0.0111525887213627,0,0
