,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X300014.SZ,X000338.SZ,X002129.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X000661.SZ,X000157.SZ,X601877.SH,X002241.SZ,X600584.SH,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X002180.SZ,X300142.SZ,X002007.SZ,X002463.SZ,X000800.SZ,X601799.SH,X002028.SZ,X000066.SZ,X600460.SH,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.321002344780968,0,0,0,0,0,0,0,0,0,0,0,0.208916137107013,0,0,0,0,0,0,0,0,-0.077314825212411,0,0,-0.0595796365701879,0,0,0,0,0,0.0964878314277776,0,0.154801549800821,0,0,0.201712032504677,0,0,-0.00227030058423837,0,-0.00457799876321846,0,0,0,0,0,0,-0.0818954624137502,0.0946058517995615,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0601579456585771,0,0,0,0,0,0,0,0,0.341045833988175,0,-0.0526467022218843,0,0,0,0,0.0646928975056386,0,0,0.126313104326442,0,0.153686208810469,0,0.0582738782163922,0.17955164918318,-0.0257824202853498,0.227670475473681,0,0,0,0,0,0,0.0203311463936331,0,-0.173306890557648,0,0,0.0825957373384792,0,-0.175434831917681,0,0,0,1.54087493876864,0,-0.070696152934517,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0587774433017933,0,0,0,0,0,0,0,0,0,0,0.206926704997266,0.135178109717692,0,0.102472991435109,0,0,-0.125573813206127,0,0,0.0118137130803966,0,0,-0.0197996796601304,0.0443323784015499,0,0.0577984792118009,0,0,0,0,0,0,0,0,0.0634234498622443,0,0,0,0,0,0,0,0,0,-0.0134147502163364,-0.00206914390377077,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0400533380196569,0,0,0,0,0,0,0,0,0,0.152333962848522,0,-0.0202464543476154,0,0.0610890998245683,0,0,0,0,0,0,0.0306699997360095,0,0.0726111829335589,0.0492955371839715,0.00798005656593613,0,0,0,0.0333007357699786,0,0,0,0.0289026829790673,0,0,-0.100560648087816,0,0,0,0,-0.0962564744495119,0,0,0,0,0.104828596158739,0.011326275951653,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0575517485537822,0.0348182938620877,0,0,0,0,0,0,0.0382023478667877,0,0,0,0,0.0893896913341412,0,0,-0.180357791553203,0,0,0,0,0.316757031882884,0,0.0222575488788266,0.0355298940634078,0,0,0,0,0,0,0.0293833750530038,0,0,0,0,0,0,0.0199267423802346,0,0.128426034873633,0,0,0,0,0.184132317228207,-0.00585400727162243,0,0,0,0,0,0,0
X000596.SZ,0,0.0380643246174696,0.509017251777045,0.0882160128818583,0,0.0299580178791781,0,0,0,0,0,0,0,0,0,0,-0.0872547809710426,0,-0.0188983754712561,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0812230457435661,0,0,0.0786947162350691,0,-0.105183995949595,0,0.186990838079822,0,0,0,0,0,0.104878522073501,-0.0288299202842856,0,0,0,0,0,0
X002371.SZ,0,0,0,0.231192123557727,0,0,0,0,0,-0.232152884673674,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.155463157254085,0,0.0876757852152742,0,0,0.0873069630674874,0,0,0.0269622620766098,0,-0.218812153348005,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169482888221686,0,0,0.469249314537696,0,0,0.123798517997174,0.0205732017763135,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0798869198308463,0,0.0168883875858453,0,0,0,0.109428167247438,0,0,0,0,0,0,0,0.0886052483602418,0,0.00291797090638453,0,0,0,0,0,0.274645982351692,0,0.0593912522304603,-0.00682591922332546,0,0,0,0,0,0,0,0,0,0,-0.0559073974591662,-0.0612378808271676,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.0377607398056377,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.043903976423721,0,0,0,0,0,0.032927165199583,0.291983347330293,0,0,0,0,0,0,0,0.114796054544942,0.0507203957811532,0,0,0,0,0,0,0,0.0768901681745979,0.0832596559973693,0,0,0,0,0,0,0,0,0.0245157320825893,0,0,0,0,0.389811509622609,0,0,0,0.101648999790638,0,0,-0.166144152062369,0.0451278682163576,-0.0867234648822786,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0698095650801492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220544403306684,0,0.148467642559886,0,0,-0.0223395788849239,-0.0386790986773524,0,0.0673743759328144,0,0,0,0,-0.0641257127748511,0,0,0.684867426694259,0,0.153125287363725,-0.137109595474917,0,0,0,0,0,0,0,0,0.0443865086370238,0,0,0,0,0,0,0
X000338.SZ,0,0.0133122599557624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237052469667101,0.011014862612536,0.0135531053133189,0,0,0,0,0,0,0,0,0.0144195069867581,0.0201631991270891,0.0290025251339106,0,0,0,0,0,0,0,0.0376153419605102,0.184676720332587,0,0,0,0.0166798649128932,0,0,0,0.112464182908078,0,0,0,-0.0719188202394579,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.101448121140056,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.166388537473707,-0.0629503081330249,0,0,0,0,0,0,0,-0.162457839786759,0,0,0.0497827943986084,0,0,0,0,0,0,0,0,0,0.512629962906587,0,0,0,0.00297838976520946,0,0,0,0,0.148308211465053,0,0,0,0.00154574304619792,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.0950404855200012,0,-0.0120564651513903,0,0,0,0,0,-0.0326998880186303,0.052035966697303,0,0,0,0,0,-0.0675609786117835,0,0,-0.0418230477059446,-0.0278392255585147,0,0,0,0,0,0,0,0.56784791660502,0,0,0,0.0441675839962473,0,0,0,0,0,0,0,0,0,-0.0354355870943379,-0.0415199470354352,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745622604250491,0,0,-0.361198016368045,0.119223573283957,-0.0539010069353837,0,0.524670394520664,0,-0.261195973591988,0,0,0,0,0,0,0.108742489242704,-0.245101920138767,0,0.17175901816759,0,0,0,0,0,0,0,0,0,0,0,0.0890042116806474,0,0,0,0,0,0,0,0.179265682267467,-0.209800663858529,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0443430277653319,0,0.0652336454817334,0,0,0,0,0.183420207156854,0,0,0,0,0.0996390895134642,0,0.145463047837362,0.0853759164930441,0,0.0193453579351033,0,-0.0322729008606911,0,0,0,0,0.0185435248727682,0,0,0,0,0,0,0,0,0,0,0,0.0828283560924101,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,-0.210460892380226,0,0,0,-0.0017798640155887,0,0.203005372573419,0,0,0,0,0,0,0,0,0,0,0.0509983195490758,0,0.0989801091534504,0,6.93889390390723e-18,0.241244619692157,0,0,0,0.030427505719384,0,0,0.0536214905709552,0,0,0,0,0,0,0,0.0690847830654659,0.0960353460067143,0,0.0722583944530542,0.289572669090353,0,0,0,0,0.114191820790663,0,0,0,0,-0.0224873925203211,0,-0.101406491088142,0,0,0,0,0
X000100.SZ,0,0,-0.0847315155811248,0,0,0,0,0,0,0,0.0659635870071546,-0.0141038313190988,0.05841741940483,0,0.429985197548771,0,0,0.220896165319999,0,0,0,0,0,0,0,0,0,0,0,0,0.0245179443554628,0,0,0,0,0,-0.103910777818412,0,0.0368380669720795,0,0.185765554935331,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0261480134312906,-0.00379164196748605,0,0,0,0,0,0
X600372.SH,0,0,-0.0217937146869159,0,0.0956349325498179,0,0.0767632519141944,0,0,0,0,0,0,0,0,0,0,0,0.00751264856371919,0,0,0,0,0,0,0,0.0571525193945434,0,0.0216480448494866,0.0304127695171668,0,0.0164927380986127,0,0,0.177352805200838,0,0.00503806587814565,0.0593297978755167,0,0,0,0,0,0.000772502926263497,0,0,0,0,0,0,0,0.0394911068193653,0,0,0,0,0,0,0
X002236.SZ,0,0,0,1.03027163133659,0,0,0.299793930414128,0,0,0,0,0,0,0,0,0,-0.0219018763759875,0,0,-0.272360707610451,0,0,0,0,0,0,0,0,0,0.282496640724528,0,0,-0.0748015807607727,0,0,0,0,0,-0.0331252605437856,0,0,0,0,0.0951817765110893,0,0.156772006454424,0,-0.336405017701478,0,0,0,0,0.138958807122687,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.161998192730132,0,0,0,0,0,0,-0.278937077830563,0,0,0,0,-0.331092714399523,0.453647444473609,0,0,0,0,0,0,-0.0985341332449044,0,0.41135150912869,0,0,0.156391454240411,0,0,0,0.501431295965273,0.274436634429866,0,0,0,0,0,0,0.185494431144791,0,0,-0.510563649748514,0.173417570623248,0,0,0,0.121624544684535,0.00459085920528258,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0458389268854509,0,0,0,0,0,0,0,0.00553855364274299,0.00798708784736199,0.252218648586753,0,0,0,0,0,0,0,0,0,0,0,0,0.00759936137387398,0,0,0,0.0594571628205384,0,0,0.0952520348866796,0,-0.0562751960713005,0,0.0340004857517608,0,0.138071432086444,-0.0935227264255482,0,-0.0114228439316243,0,0,0,0,0.0478724644797137,0,0,0,0,0,0
X000661.SZ,0,0,0,0.116994351227791,0,0.219466359381383,0,0,0,0,0,0.0175558474837018,0,0,0,0,0,0.152312749411037,0,0.283263940088919,0,0,0,-0.202488830242185,0,0.13008804033271,0,0,0,0,0,0,0,0.0321410658508656,0,-0.615055112156485,0,0,0.135611722115968,0,0,0.319253502540266,0,0,0,0,0,-0.08550715242312,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0168448007368042,0.0198466922104105,0.0730154813965599,0,0,0.000927327826781981,0,0,0,0.128699792141762,0,0,0.289939528265623,0.0292118869230618,-0.0147233995034323,0,0,0,0,0,0,0.13698494066429,0,0,0.0211860287792178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320314901590887,0,0,0,0.0388203887413583,0,0,0,-0.0129775454590527,0,0,0,0,0,0,0
X601877.SH,0.0369830281845284,0,0,0,0,0,0.0171988270494412,0.0847816249658056,0.0986180072736907,0,0,0,0,0.00644750871740963,0,0,0,0,0.052592679239186,0.0600438238556417,0,0.173498032602548,0,0,0,0.0817233458500969,0,0,0,0,0,0.055713195957079,0,0,0,0,0.0656930643500932,0,0,0,-0.0812916739799255,0,0,0,0,0,0,0,0,0,0.00883006722686139,-0.0214113556842584,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0228839421350106,0.00751985793901407,0,0.41204212518522,0,0,0,0,-0.0478555354669554,0,0,0,0,0,0,0,0,0,0,0,0.0425315800980635,0,0,0,0,0.0308561205500434,-0.0333138697545973,0,0.0134697563161019,0,0,0,0.136378609745908,0,-0.0737385432663132,0,0,0,0,0.116185366564146,0.0457835031239897,0,0,0,0,0.444995873515074,0,0,0,0.0780926232469517,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.0304641227547807,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.102594699754222,0,0.1740656167798,0,0,0,0,0.185276235036155,0,0,0,0,0.0480055002848659,0,0,0,0,0.1483727454418,0,-0.0163311432916014,0,0,0,0,0.0974769617016941,0,0.164900172906665,0,0,0,-0.0202685536114252,0,0.133706337429063,0,0.0169488405629896,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,-0.0354121374200185,-0.112136452180796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466494047460057,0.0485337150795624,-0.133752425999716,0.0674441817537679,0,0.0213852157787084,0,0,0,0,-0.0165692185934693,0,0.0726838563348332,0,0,0.0377810123473201,0,0,0,0,0,0,0,0.0374455558280132,-0.0860104663655738,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0775972380662946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71265205660131,0,0,0,0,0,-0.0175570462238856,-0.0113986499549716,0,-0.113600786789622,0,0,0,0,0.0486125801721179,0,0.115734511552735,0,0.1840101161667,-0.0709114054417836,0,0,0,0,0,0,0,0,0,0,-0.0763855536302695,0,0,0,0,0,0
X600702.SH,0,0,0.058643025950402,0,0,0,0,0,0,0,0,0.0146180989841922,0,0,0,1.15425381882096,-0.0214955781671703,0,0.0434778345760377,0.120623904329265,0,0,0,0.129877831169939,0,0.262075033295848,0,0,-0.0947048249063575,0,0,0,0,0,0,0,0,0.0789996715306714,0,0,0.0208015032106789,0,0,0,0,0,0,-0.167983202906471,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.086847251065032,0,0,0,0,0,0.0671809941995337,0.262355981883811,0,0.143120489067775,0,-0.0218481876148648,0,0,0,0,0,0.00130294553096123,0,0,0,0,0.0519022022968375,0,0.0702643492180571,0,0,0,0,0,0,0,0,0.0688390508603787,0,0,0,0,0,0,-0.0116461727453348,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.0741381749913426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553246927083198,0.0290156167950179,0,0,0,0.0458628534318551,0,-0.325539614685353,0,0,0,0,0,0,0.10064950803661,0,0,0,0,0,0.0557393448042534,0,0,0,0.0331193405607619,0.186193840635146,0.168073734028057,-0.214988008118726,0.0144074944486928,0,0,0,0,0,0,0
X300142.SZ,0,0.0683882431881534,0,0.0227054389785093,0,0.0540842196167167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11126414789041,0,0,0,0,0,0,0,0,-0.0682550592490629,0,0,0.152988785844839,0,0,0.170214121599115,0,0,0,0.0724209984102362,0,0,0,0,0.0338454426368896,0,0,0,0,0.0740253655745566,0,0,1.73472347597681e-18,-0.0178436218770523,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00532669036094278,0,0,0.014739466265575,0,0.0441639945518884,0,0,0,0,0,0,0.00358324150474686,0,0,0,0,0.0461128531444131,0,0.0241540106562181,0,0,0,0.0426396585781793,0,0,0,0.0179669861375414,0,0,0.233713681794935,0,0,0,0,0,-0.0299359854441388,3.46944695195361e-18,0.286889379990436,0,0.0393831846101414,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.023032197342577,-0.0394501062265944,-0.101519481827328,0,0,0,0,0,-0.0210781465538888,0,0,0,-0.183693975778011,0,-0.0303229993589355,0,0,0,0.141023308917917,0.157348149469491,0,-0.208157637796975,-0.108648749733878,0,0.670617608571926,0.176938254286828,0,0,0,0,0,0.200529093315449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491909294810284,0.398101521600621,0,0,0,0,0,0
X000800.SZ,0,0,-0.0380553946818089,0,0,0,0,0,0,0,0.0897847686239868,0,0,0,0,0,0.0237821090972101,0,0.0972451412061664,0,0.466869017735895,0,0,0,0,0.00410223880412379,0,0.137420383677378,0,0.0158202004106773,0.0314344098348627,0,0,0,0,0,0,0,0,0,0,-0.0427658457227548,0,0,0,0,0,0,0,0,0,0.0294294650741694,0,0.020346251285141,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0455853993943935,0,0,0,0.35479230502242,0,0,0,0,0,0,-0.118962247887432,0,0.254395166471584,0,0,0,0,0,-0.350035945051112,0,0,0,0.0667783460605166,-0.0860715015732521,0,0,0,0,0,0,0.40097870505509,0,-0.103107956772895,0,0.0875313946238927,-0.205650892191272,0,0,0,0,0,0,0,0,0.0315742984326485,-0.151188992729805,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995724267762315,0,0.0995609545691278,0,-0.0547386472999165,0,0.0122776027594432,0,0,0,-0.0387794946211987,0,0.0685228758198326,-0.0698395542986576,0,0,0,0,0.0575075176092831,-0.137284452732266,0,0,0,0,0,0,0,0,0,0.11088732569375,0,0,0,0.0348910849982717,0,0,0,0,0,0
X000066.SZ,0,0,-0.0109617708908784,0,0,0,0,0,0,0,0,0.214833105997197,0,0,0,0,0.380330059159136,0,0.0823226304297237,0,0,-0.122454221588487,0,0,0,0,0,0,-0.100639888483013,0.245743622370487,0,0,0,0,0.320198178852689,0,-0.192935386318061,0,0,0,0.268929231785313,0,0,-0.0417966861767896,0,0,-0.377549395109896,0,0,0,0,0,0.170584452667995,0.145256659687034,0,0,0,0,0
X600460.SH,0,0.293890053315451,0,0,0,-0.0586901580132204,0.0290316786918385,0,0,0,0,0,0,0,0,0,0.026627698208176,0,0,0,0,0.11452055925971,0,0,0,0,0,0,0,0,0.235720078564968,0,0,0,0,0.0805627690519163,0.166851129652393,0,0,0,0.225109944338425,0.163460933123428,0,0,0,0,0,0,0,0,0,0,-0.0748797436083455,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0757864596076322,0,0,0,0.124233762232264,0,0,0,0.0600527348135515,0,0,0.121699423705621,0,0,0,0,0,0,0.180932935532306,0,0,0,0,-0.0717710147140077,0,0,0,0,0,-0.125696712036363,0,-0.0988952627842231,0.00328113770835336,0,0,0,0,0.392548085171139,0.0557955636432703,0,0,-0.00958745160702145,-0.100237756371834,0,0,0,-0.0806248829332439,0,0,0,0,0,0,0
Change_TY3M,0,0.108424460328973,0,0,0,0,0.0341782852990035,0,0,0,0,0,0,0,0.302446574912093,0,0,0,0,0,0,-0.264028379883501,0.412869032575014,0,0,0,0,0,0.00991508060351923,0.0699077781019038,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.145289696989615,0,0,-0.068359034540638,0,0.0370416629885729,0,0,0,0,0,0.103168124484147,-0.139206370256984,0,0.172036920274144,0,0,0,0
Slope,0.148084533739176,0,0,0,0,-0.27429483673278,0,0,0.769880983454222,0,0,0,0,0,-0.111896554974975,0.0337126276618555,0,0,0,0,0,0,0,0.0217165705005906,0,0,0,0,0,0,0,-0.183493570968483,0,0,-0.120304442075575,0,0,0.367781227362134,0,0,0,0,0,0,0,-0.56367942025526,0,0,0,0,0.759889383106554,0,0.642254036507061,0,0,0,0,0,0
TED,0,0.124384684832942,0,0,0,0.030254523252114,0,0,0,0,0,-0.0754531946918916,0,0,0,0,0,0.131249687697526,0.130048335785398,0,0,0,0,0,0,-0.133267349963734,0,0,0,-0.152091560564605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211060651685591,0,0.0715236888565722,0.273975811961644,0.162849585644301,0,0,-0.289570820417304,0.722582321948085,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.044015138054061,-0.0421033453544338,0,0,0.120746613692574,0.128023097870065,0,0,0,0,-0.222137345672325,-0.0366693111807232,0,0,0,0,0.0863847744997127,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.119841620755457,0.0244030339515239,0,0,0,0,0,0,0,0,0,0.106467493683919,0,0,0,-0.0119538164623177,0,0,0,0,0,0,0
MKreturn,0,0,0,0.0377805440959809,0,0,-0.0260733942574982,0,0.0358313652937323,0,0,-0.13305304374545,0.0157944919400495,0,0,0,0,0,0.0411317118260576,0,0,0,0,-0.0696225576509673,0,0,0,-0.0492580471471228,0.0337861951644875,0,0,0,0,0,0.0357460409341404,0,0,0,0,0,0.159666256567494,0,0,0.0159936730408836,0,0,0.0664990156947947,0,0,0,0.0690490511888823,-0.0361161450549842,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166520664985494,0,0,0,0,-0.00224646829166049,0,0,0,0.000641591785730415,0,0,0.00049664295329159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000959131724058742,0.000556352142794309,0,0,0,0,-0.000753142679587997,0.00342741700661403,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00347639679020323,0,0,0,0,0,0,0,0,0.00586009437658196,0,0,0,-0.00843978655240996,0,0,0,0.010903145434132,0,0.00911822107188168,-0.0121230697141811,0.000773881028874449,0,0,-0.00210407632505567,0,0,0,0,0,0.00135800029105183,0,0,0.000458621369070975,0,-0.0024765403760665,0,0,5.42101086242752e-20,0,0,-8.67361737988404e-19,0,0,0,0,-0.0166222855303082,0.014716349152208,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00627192722102305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709223847254455,0,0.00909232835657647,0,0,0,-0.00359135415475625,0,0.0067561258862369,0,0,0,-0.00073023826667353,0.00491580369167708,0,0,0,0,0,0,-0.00131093389975457,0,-0.00565695739042536,0,0,0,0,0,0.0337176511463974,-0.0355621030150244,0,0,0,0,0,0
CarbonVol_Hubei,0,0,9.69779515675676e-06,0.00184856000818692,0,0.00132497780596418,0,0,0,0,0,-0.00427789770387707,0,0,0,0,0,0,0,0.000747173566507554,0,-0.00731205407592908,0,-6.7762635780344e-21,0,0,0,0,0.00300863545324359,-0.00434705054941543,0,0.00409695279615889,0,0,0,0,0,0,0,0,0.011059463548588,0,0,0,0,0,0,-0.00521381418189371,0,0,0,0.017372703922476,-0.00726031330311937,0,0,0,0,0,0
