,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X600104.SH,X000568.SZ,X003816.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X600089.SH,X600584.SH,X000977.SZ,X600703.SH,X000157.SZ,X600372.SH,X002028.SZ,X002049.SZ,X600522.SH,X000066.SZ,X600741.SH,X002236.SZ,X600839.SH,X600183.SH,X601877.SH,X600066.SH,X002456.SZ,X600460.SH,X002156.SZ,X000661.SZ,X002074.SZ,X000800.SZ,X600487.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.293186570806066,0,0,0,0,0.102559041844841,0,0,0,0,0,0,0,0,0,0,0.2065070776263,0,0,-0.00267046964529606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114607427745344,0,0,-0.0250419171566176,-0.00970646944946564,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.121798340748656,0,0,0,-0.0742857048418928,0,0
X000858.SZ,0.509201074289573,0,0,0,0,0,0.380295802229387,0,0,0.0184840033815829,0,0,0,0,0,0,0,0,0.0426818760187109,0,0,0,0.0868188880693081,-0.0116993770542009,0,0,0,0,0,0,0,0,0.137114309711443,0,0,0,0,0,0.00440939379300113,0,0,0.0553896762130323,0,0,0,0,0,0,0,0,0,0,0.0215011659406528,0,0,0,-0.00451247321037598,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189917103526472,0.0332947481304682,0.123329910492153,-0.0301300307248135,0.023068993510431,0,0,0,0,0,0,0,0,0,0.00746947961086148,0,0.266594156528408,0,0,0,-4.33680868994202e-19,0,0,0,-0.0691086660831372,0,0,0.20814039360881,0,0,0,0,0,0,-0.276775453406558,0,0,0,-0.171639421468154,0,0
X002415.SZ,0.152589047750582,0,0,0,0,0.078783138359658,0.0506846604053014,0,0.0860741313296973,0,0,0,0,-1.73472347597681e-18,0,0.0914418288180989,0,0,0,0,0.217676620573239,0,0,0,0,0.00874376958150219,0,0,0,0,0,0,0,0,0,0.00780560874094354,0,0,0,0.0872671153359744,0,0,0,0.0278998074593088,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360024516735618,0,0
X002475.SZ,0,0.0264797138199976,0,0,0,0,0,0,0,0,0,0,0,0.0156525736713512,0,0,0,0,0,0,0.0369974539200777,0,0.0399397743801473,0,0.524442617840376,0.118954018916645,0,0,0.0194684384294237,0,0,0,0,-0.0479060869863492,0,-0.0266316818544891,0,0,0.0566429992065588,0.0215772318285759,0,0,0.00367855412224151,8.67361737988404e-19,0,0,0.0644846558764875,0,0,0,0,0,-0.0979576141965835,0.0832701755173584,0,0,0,0,0
X600690.SH,0,0,0,0,0.132104090228844,0,0,0.209558772197812,0,0,0,0,0,0,0,0,0,0,0,0.134742744908491,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0113542077480667,0,0,-0.00873383262549944,0,0,0.0350791613450466,0,0,0,0.0700754653568817,0,0,0,0,0,0,0,0,0,0.0545970045265013,0,0,0,0.0249238502799368,0,0
X600809.SH,0,0.113584458083952,0,0,0,0,0,0,0,0,0.609231493949693,0.00976012663427536,0,0,0,0.0925325578687922,0,0,0,0.157105248777519,0,0,0,0.0801087264745376,0,0.0538979373289429,0,0,0,0,0,0,0,0,0,-0.014304745392935,0,0,0,0,0,0,-0.019058815646406,0,0,0,-0.00923491599433377,0,0,0,0,0,0,0.0436202614175935,-0.0134422251378132,0,-0.0169637495941814,0,0
X000651.SZ,0,0,0,0,0,0.385374738692244,0,0,0,0.00542656043710401,0,0.0707124248359267,0,0,0,0,0,0.195014239164823,0,0,-0.0198401071760918,0,0.0544997237878559,-0.0650410693588471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575233235367934,0.170931883199679,0,-0.011757568544471,0,0,0,0,0,0,0,0,0,0,0,0,0.00576117623447645,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0428101565433559,0,-0.0658426960200459,0,0.40962718042336,0,0,0,0,0,0,0.0480084848098426,0,0,0,0,0,0,0,0.126765414318735,0,0,0,0,0.00337924768683857,0,0,0,0,0,0,0,0,0,0,0.166973800751342,0,0,0,0,0,0,0.0727527301172551,-0.0668792430989659,0,0,0,4.33680868994202e-19,0,0
X600104.SH,0,0,0,0,0,0,0.234639353069165,0,0,0,0,0.382146435249713,0,0,0,0,0.219524664029217,0,0,0,0,0,0,0.186078222126346,0,-0.233150194638634,0,0,0,0,0,0,0,-0.20066845609608,0,-0.20698542461646,0.229392153443447,0,0,0,0,0,0,-0.0762685786126055,0,0.148284620659117,0,0,0,0,0,0,0,0,0,0,0.128096826361702,0,0
X000568.SZ,0,0.134484671180174,0,0,0,0,0.391181904767163,0,0,0,0,0,0,0,0,0,0,0.250197383028488,0,0.108644920259167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028231768706429,0.00201650473083883,0,0,0,0,0,0,0.0765823714362812,0,0,0,0,0,0,0,0,0,0,0.0125524526685091,-0.043656932486711,0,0,-0.00689505456270028,0,0
X003816.SZ,0,0,0,0,0.107948175030259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123961292886664,0,0,0,0,-0.0664924883433872,0.0526309797092065,0,0,0,0,0,0,0,-0.277238535217379,0,-0.0508021042929164,0,0,0,-0.0128725776342163,0,0,0,0,0,0,0,-0.0229754222699285,0.188489547629105,0,0,0,0,0,0.530261254490904,0,0,-0.0371789869764724,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759434170692661,0,0,0,0,0,0.0268078903666013,0.00119731923645694,0.472696794498177,0.0609477280020924,0,0.005060766445044,0,0,0,0,0.063327987606691,0,0,0,0,0,-0.00535673066931194,0,0,0.0846804007570076,0,0,0,0,0.0254847851451555,-0.0475064376022022,0,0,0,0,0,0,-0.00974981928985985,0,0,0,0,0.0348328344408027,0,0
X300124.SZ,0,0,0.0727886656159917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473723179453622,0,0.255528041297126,-0.0297708693543732,-0.125600447513719,0,0,0,0,0,0,0,0,0.0256283891185444,0,0,0,0,0,0.0500025479307538,0,0,0.0590245678559163,0,0,0,0,0,8.51474718599073e-05,0,0,-0.133722450127282,0,0,0,0,-0.0690607424405664,0,0
X000063.SZ,0,0,-0.01402716149422,0,0,0,0,0,0,0.114714100539049,0,0,0,0.10203145690297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193219466821403,0.18709298123485,0,0,0,0,0.314484423385709,0,0.146437227323542,0,0,-0.00668517092527056,0.0429116424386806,0,0,0,-0.128855637549231,-0.034551121943311,0,0,0,0,0,0,0,0.0853951794666192,0,0,0,0.0169002394453334,0,0
X600031.SH,0,0,0,0.216112620995702,0,0.430913923742674,0,0.203924733523455,0,0,0.0150140415862871,0,0,0,0.00401550781448887,0,0,0,0,0,0,0,0,0,-0.0624365975774859,0.111984598461371,0,0,0,0,0.207729187844702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0608519841205332,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0604122742043677,0,0,0,0,0,0,0,0.249144619367215,0,0,0.100540557361476,0,0,0,0,0,0,0,0,0,0.0547980208810779,0,0,0,0,0,0,0,0,0,0,0.0212827144625878,0.134867321860127,0,0,0,0,0.18690128382622,0,0.049716414338752,0,-0.0256198999072859,0,0,0,0,0.0161290803664768,0,0
X002304.SZ,0,0.512599891177963,0,0,0,0,0,0,0,0.0966840818454575,0.0326419683584974,0,0,0.0890628550295745,0,0,0.0711573996652044,0,0,0,0,0,0,-0.115193994496673,0.0147647596271418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179361151058469,0.0351690988291741,0,0,0,0,0,0,0,0,0,-0.0939464001746476,0,0,0,0,0,0,0
X000338.SZ,0,0.210120907690338,0,0,0,0,-6.93889390390723e-18,0,0,0.0542479278052613,0.126296842906119,0.139312191504264,0,0,0,0,0.0089101086827195,3.46944695195361e-18,0,0,0,0.0246831362429552,0,0.0409231207631644,0,0,0,0,0,0,0.222713151889448,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0905617247009332,0.0143799865975743,-0.010314032947907,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435399274491874,0,0
X000596.SZ,0,0.105275439829139,0,0,0,0,0,0,0,0,0.551542915228458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206712858799915,0.0572811755621529,0,-0.0693517650116394,0,0,0.0418898349236711,0.229145797269554,0,0,0,0,0,0.0827350503577261,0,0,0,0,0,0,0,0.0432148643091351,0,0,-0.0341159553071286,0,0
X300014.SZ,0,0,0,0,0,0,0.147172188791547,0,0,0,0,0,0,0.243377968865879,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.131292771941948,0,0,0.167887627253542,0,0,0,0,0,0,0.11399960858845,0,0,0,0,0,0,0,0,0,0,0.610429281673311,0,0,0.188130114165239,0,0,0.0371274139776429,0,0,0,0.0326504415058458,0,0
X000100.SZ,0,0.123813427863774,0,0,0,0,0,0,0,0,0,0,0.265800637680716,0,0,0,0,0,0.0148953354330239,-2.16840434497101e-19,0.160564759548053,0,0,0,0,0,0.0806715605613759,0,0,0,0,0,0,0,0,0.0339315586229042,0,0,0.0879505533882389,0.0532734715306994,0,0,0,0,0,0,0,0,0,0,0,-0.0248179439593915,0,0,0,0,0.0108030330834214,0,0
X002179.SZ,0,0,0,0.0230357125560485,0,0,0,0,0,0,-0.0331606198252437,0,0,0.264188543029412,0,0,-2.16840434497101e-19,0,0,0,0.0797371745836637,0,0,0,0,0,0,0,0,0,0,0.0851906674377403,0.0898557315888757,0,0,0.0728868460834132,0,0,-0.0116623814354133,0,0,0,0.0200132739808611,0,0,-0.0556639860480136,0,0,0.146568757031917,0.0620498249231251,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0.165155242026728,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049228503513118,0,-0.0344259200348454,0,0,0,0,0,-3.46944695195361e-18,0,0,0.226006324603584,0,0,0,0,0.315062942222577,0,0,0,0,0.0782467616304731,0.393404329381554,0,-0.158457140945811,0,0,0,0,0,0,0,0.0826434641508551,0,0,0,0.0369115529645188,0,0
X002241.SZ,0,0,0,0,0.206838091858706,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.18050741593194,0,0,0.0277819126043068,0,0,0,0,0,0,0.159995020237353,0,0,0,0.149723728673797,0,0,0,0.0305229615899042,0,0.0729791942486874,0.126817969312758,0,-0.0331369214544834,0,0.0865683974867186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397157046251839,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00544449383880061,0,0,0,0.047219953184424,0,0,-0.111211944483848,0,0,0,0,0.205548274531848,0,0,0,0,0.332268495925575,0.184913463006081,-0.0775752235288117,-0.102861533270848,0,0.0159000128490677,0.427447572917861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10516901069117,0,0
X600089.SH,0,0,0,0,0,0.20643016616559,0,0,0,0,0,0,0,0,0,0,0.034659947145594,0.199875027592115,0,0,0.159572249558447,0,0,0,0,0,0,0,0,0,0.0707221691255386,0,0,0,0.0972445066722693,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154321975603955,0,0
