,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X000651.SZ,X600809.SH,X600690.SH,X600031.SH,X002475.SZ,X002304.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X002007.SZ,X600741.SH,X002179.SZ,X002236.SZ,X601877.SH,X002049.SZ,X600584.SH,X000799.SZ,X601799.SH,X002414.SZ,X300003.SZ,X600183.SH,X600779.SH,X000800.SZ,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X600460.SH,X000977.SZ,X600707.SH,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.202944197070653,0,0,0.204920483995654,0,0,0,0.0235258565552408,0,0.0160601936442333,0,0,0,0,0,0,0,0,0,-0.00542565188740334,0,0,0.0792544340972667,0,0.00134195057492805,0,-0.0620045173411257,0,0,0,0,0,0,0,0.0615717498645091,0,0,0.030347535324733,0,0,0,0,0,0,0,0,0,-0.018567249526825,0,0,0.0339659946918701,-0.052571867203604,0,0,0,0,0,0
X000858.SZ,0.0385590222428623,0,0,0.0835533699352411,0.281148747821493,0,0,0.00492985846987,0,0,0.101868909175601,0,0,0,0,0,0,0,0,0,0.0271959269982524,0,0,0,0,0,0,0,0,0,0.102461208014723,0.133716391754865,0,-0.0328628939670068,0,0.222273515658381,0,0,0,-0.013974614216073,0,0,0,0,0,0,0,0,0.0323114815704925,0,0,-0.0221038835407369,-0.00302281646076147,0,0,0,0.00128057174314882,0,0
X002415.SZ,0,0,0,0,0.199240802420474,0,0,0,0,0.142140313254179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179476711850987,0,-0.0482689795897167,0.227041903910742,0,0,0,0,0,0.236732372278806,0.153628346362385,0,0,-0.0892393706365809,0,0,0,0,0,0,-0.0412996694874548,0,0.0146180010931168,0.0311530964859988,0,0,0,0,-0.0276567207337668,0,0
X600276.SH,0,0,0,0,0.0678975325184405,0,0.100551197115979,0,0,0.0346432504099236,0,0,0,0,0,0,0,-0.160282538706675,0,0,0,0,0,0.0502988205627653,0.061010733512119,0,0,0,0,0,0.204934484606486,0,0,0,0,0,0.0427858157519915,0,0.0184374193272775,0,0,0,-0.108817857471274,0,0,0,0,0,-0.0259821302872533,0,0,0.020755782578162,0,0,0,0,0.0410340240389458,0,0
X000568.SZ,0.0569426259219345,0.707421004277716,0.0017575992844799,0,0,0,0.0314982801208181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235118725631,0,0,0,0,0,0,0,0,0,0,0,0.130574909212833,0,0,0,0,0.0779774005126876,0,0,-0.00540774881272722,0,0,0,-0.00485632974709509,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0278639585232603,0,0.0907154507687681,0.143672613375493,0,0,0.0218201345912927,-0.0799593660585881,0,0,0.0486358413298324,0,0.120347741210179,0,0,0,0.0348454999750822,0,0,0,0,0,0.0545564568402912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044968133549683,0,0,0.0341799821651419,-0.0843810248890044,-0.00815869923099557,0,0,0,0,-0.0115483728616789,0,0
X600809.SH,0,0,0,0,0.0530044717985993,0,0,0,0.166124142662677,0,0,0,0,0,0.109317734682792,0,0,0,0,0,0,0.0102687241200374,0,0,0,0,0,0.0739794048562319,0,0,0,0,0,0.0611571501333523,0,0.371803608039711,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0723592034056145,0,0,0,-0.0445391380167828,0,0
X600690.SH,0,0.0838253779234424,0.0905299919743849,0,3.46944695195361e-18,0.350769703772553,0.154316565533183,0,0,0,0,0,0,0.0905377282267174,0.0233590334747642,0,0,0,0,0,0,0,0,0,0,0,-0.105870687159587,0,0,0.136384688956711,0.113578510727342,0,0.0720405445749803,0,0,0,0,0,0,0,0.0264499998457007,0,0,0,0,0,-0.0140403495090673,0,-0.0324821969442736,0,0,0.00747170500618242,0,0,0,0,-0.00939576412706622,0,0
X600031.SH,0,0,0,0,0,0,0.0699247135558724,-0.288632981644967,0,0,0,0,0,0.0120852914952252,0,0.0133723028398499,0,0.26730284608184,0,0,0.179230351009465,0,0.0819502401034668,0.094624990397802,0.0423141618072265,0,0.0856492515514674,0,0,0,0.342207300869227,0,0,0.081340520546258,0,0,0.138398825153114,0,0,0,0,0,0,0,0,0,0,0,0.0638145846770102,0,0,-0.0305407916783699,0,0,0,0,0.00785040381206951,0,0
X002475.SZ,0,0,0.0691437291127032,0.144917587552834,3.46944695195361e-18,0,0,0,0,0,0,-2.16840434497101e-19,0.00456394133654705,0.0878930670524518,0.0355351413132953,0,0,0.0786838396888946,0,0,0.569169462558168,-0.0419721416062062,0.0506113143308218,0.0414090204025058,0,-0.0313442765580704,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115431231353037,0,0,0,0.0280893119739116,0,0,0,0.0477536075093567,0,0
X002304.SZ,0.0601458433660284,0.156869179129081,0,0,0.275830818008709,0,0.154833461262449,0,0,0.134096624882148,0,0,0,0,0,-0.256866302381899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658238076487658,0,0,0,0,0,0,0,0,0.0276449471562011,0,0,-0.0805094182354986,0,0.0746793851564626,0,0,0,0,0,0,0,-0.0215836658784878,0,-0.118775261273251,0,0,0,0,0
X000725.SZ,0,0,0.0922882918503532,0,0,0,0,0,0.104550845111082,0,0,0,0,0,0,0,0,0,0,0.182623291326424,0,0,0,0,0,0,0.0770898991932058,0,0,0,0,0,0,0,0.0511506682936694,0,0,0,0.0410284255050256,0,0,0,0,0,0,0,0.0401620630181487,0,0.028388935391358,0,0,0,0.0498596581643043,0,0,0,-0.0447732078497708,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116258298191922,0,0,0,0,0,0,0.0979778402566879,0,0.00489436308556743,0,0,0,0,0,0,0,0,-0.0397562811255263,-0.0852432827468794,0,0,0,0,0,-0.0064027039278201,0,0,0,0.0491020079403345,0.00829408822567698,0,0.0248240008327233,0,0.0364830239749428,-0.0157512840779989,0,0,0,0.017264112682688,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0174026425754479,0,0,0,0,0,0,0,0.148948326351941,0,0.140607049676492,0,0,0,0.120111940753076,0,0,0,0,0,0,0.0476518606966657,0,0,0,0,-6.93889390390723e-18,0.236723794963187,0,0,0,0,-0.0306154585192803,0,0,0,0.0489436407992029,0,0,-0.0699395181651499,0,-8.67361737988404e-19,-0.023821138519675,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,-0.0765834066635746,0,0,0,0,0.317810120565643,0,0,0,0,0,0.642295006326446,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.051422721551225,0,0,0,0,0,0,0,0,0,0.453182759070835,0,0,0,0,0,0.489310771465388,0,-0.466064562162957,0.200426312220414,0.856525672443526,-0.239982030898581,0,0,0,0,0,0.0470442981050839,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247164305686033,0,0,0,0,0.0495443648855828,0,0,0,0.126338205610603,-0.0613449449255289,0.157121693017045,0,0,-0.0688080145262837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731155898823421,0,0.0352595249164076,0,0,0,0,0,0,-0.0673897976996022,0,0,0,0,0.00154576143434646,0,0
X003816.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.128612123490713,0.0200258871051092,0,0,0,0,0,0,0,0,0.00666954772532965,0,0,0,0,0,0,0,0,0,-0.122841390375544,0,0,0,0,0.025719760973752,0,-0.0246048678928327,0,0,0,0,0.0604270366954733,0,0.0657165522375484,0.0115863215746843,0.0462365024041454,0,-0.00142580498666974,0,0,0,0,-0.00957236960310283,0,0
X300124.SZ,0,0,0.0148450497712404,0,0,0,0.22787844647259,0,0.388096031036296,0,0,0,0,0,0.060788526322041,0,0,0,0,0,0,0,0,0,0,0.00192334707950159,0.0246379872099341,0.210597286550386,0,0,-0.343371445997865,0,0,0,0,0,0,0.232039880346026,0,0,0,0,0,0,0.00431468200952805,0,0,0,0.0795872520958695,0,0,0,-0.0544734039963419,0,0,0,0.000106316673602574,0,0
X000063.SZ,0,0,0,0,0,0,0.0405520199522598,0,0,0.0899438069489039,0,0,0,0.145826295946013,0,0,0,0,0,-0.057844635000166,0.0265405450287288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174065710681793,0.0478994400194153,0.191060336070594,0,0,0,0,0,0,0,0,0,0.0821418911142327,0,-0.0808475538685029,0,0,0,0.00122895283628241,0,0,0,-0.0163723255126407,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.37384561006048,0,0,0.0248744035876686,0,0,0.0295260483428113,0,0,0,-0.00302343133860713,0.186260870499909,0,0,0.0660307518551531,0.0391804516110505,0,0,0,0,-0.0876948890961549,0,0,0,0,0,0,0,0,0,0,0,0.21450002467083,0,0.060120964689521,0.041311193526136,0.0807148660991631,0.269075993122871,0,0,0,0,0,0,0,-0.00824622735835927,0,0
X002241.SZ,0,0,0,0,0,0,0.0379930640678513,0.0445432790577512,0,0.264697875110164,0,0.103379435223884,0,0,0,0,0,0,0,0.175627664492398,0,0,0,0,0,0,0,0,-0.0525656939082727,0,0.0322051572681125,0.246681637686651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536211049264931,0.0809392199897707,0.0047128478815654,-0.0228457002861199,0,0,0.031897874907908,0,0,0,-0.0446298818625255,0,0
X000596.SZ,0,0,0,0,0.251434112207032,0,0.0547795237026688,0,-0.0163048809904348,0,0.0690005214770897,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812682981828627,0,0.147101917119946,0,0,0,0,0,0,0,0,0,0.0741013615374758,0,0,0,0,0.0825117506618402,0,-0.115003582054681,0,0.133381479663373,0,0,0,0,0.109405823219889,0,0.0218973932326111,0,0,0,0,0.00149488678940453,0,0
X600703.SH,0,-0.242370686658556,0,0,0,0,0,0,0,0,-0.0724164272466418,0,0,0,0,0,0,0,0,0.191173538922137,0,0,0,0.0552168362069281,0,0,0,0.66923331377552,0,0,0,0.0799078014518712,0,0,0,0,0,0,0,0,0,0,0,0,0.184008055469246,-0.141351959429687,0.056990570447888,0,0,0,0,-0.072652166036053,0,0,0,0,-0.0461879317078884,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.266471663896793,0,0,0,0,0,0.00299876602280987,0.228059760115989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851897266159843,0,0,0,0,-0.074039122557289,0,0.232619508594878,0,0,0,0.111128616557401,0.0449722107936715,0,-1.0842021724855e-19,0,0,0,0,-0.0471333233610379,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334741678075759,0,0.132588869871345,0,0,0,0,0,0,0,0,0,0.129317665909234,0,0,0,-0.123059486805885,0,0,0,0,0,0,0,0,0,0,0,0.278381293437373,0.0940622303038606,0,0,0,0.161168262144605,0,0,0,-0.0209839172579945,0,0,0,-0.0246161763786973,0,0
X000625.SZ,0,0,0,-0.438304063979357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467100284432152,0.0779321738746566,0.216980059411606,0,0,0,0,-0.0230570503682574,0,0,0,0,0,0,0,0,0,0,0,0,0.108055229565844,0.506420476548328,0,0,0,0,0,0,0.134306436345909,0,0,0,0,0,0,-0.0351991441645621,0,0,0,0.0202298691747157,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916386400925277,0,0,0,0,0.103565535221441,0,0,0,0,0,0,0,0,0,0,0.566791840486615,0,0,0,0.0404596943013571,0,0.0201797328402304,0.0170677997817773,0,0,0,0.0124599155077438,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408931252088462,0,0,0.075708270528383,0,0,0,0,0.0403682136364816,0,0,0,0,0,0,0,0,0.0122295858201306,0,0.603300542548552,0,0,0,0,0,0,0,0,0,0,0.0252081990057746,0,0.0749619143830675,0,0,0,-0.269843957880093,0,-0.0493641081841908,0,0,0,-0.00272657786824274,0,0
X002007.SZ,0,0,0.186820837701313,0,0.127493099463669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.465981147549046,0.0314575557432227,0,0,0,0,0.0038294107698765,0.00386790175648583,0,0,0,0,0,0,0,0,0,0.163206205762527,0,0,0.0278931533397369,0,0,0,0.0123903302775384,0.135197835099956,0,0,0,0,-0.0683017343191987,0,0,0,-0.0201826466498046,0,0,0,-0.0482213890511606,0,0
X600741.SH,0,0,0,0,0,0.526621599515674,0,0,-0.0235624981136606,0,0,0,0,0,0.126861629414294,0,0,0,-0.0879203862202892,0.0252551727591043,-0.0704888976470724,0,0,0,-0.14018773007118,0,0,0,0,0,0.12168668873995,0.0430345942531866,0,0,0,0.205474919424396,0,0,0,0,0,0,0,0,0,0,-0.0270704377385529,0,0,-8.67361737988404e-19,0,0,-0.0220098832410846,0,0,0,-0.00745144296739393,0,0
X002179.SZ,0,0,0,0.0923792513757893,0,0,0.103719666520213,0,0.0425981162111351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357468832553353,0.179134361373114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172706874907488,0,0,0,0,0,0,0,-0.151994082684151,0,0,0,0.0389956611349998,0,0,0,-0.00980634722109866,0,0
X002236.SZ,0,0,0.27420991138079,0,0,0,0,0,-0.121808578192072,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.00791454810704763,0,0,0,0.0187969083788936,0,0,0.124226225156174,0,0,0,0.00906726127654985,0,0.110782459879904,0,0.241241911287775,0,0,0.0693587283546287,0,-0.118710820064227,0.106444033665715,0.148144013721779,0,-0.106390276603708,0,0.0509965241485505,0,0,0,0,0.0538669286389038,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.132375159589479,0,0,0.172635022849489,0,0.080445921296637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180221126236553,0,0,0,0,0,0,0.0224990424348516,0,0,0,-0.0199834799378892,0,0
X002049.SZ,0,0,0,0,0,0,0.0516334385280283,0,0.302854457181688,0,0,0,0,0,0.0896088512461121,0,0,0,0,0,0,0,0,0,0,0,0.134889746198161,0,0,0,0,0,0,0,0,0,0.0486219493831179,0.247415374297473,0,0,0,0,-0.0155050165807484,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00462836608229856,0,0
X600584.SH,0,0,0,0,0,0,0.122308817321343,0,0,0,0.042683641502314,0,0,0,-0.106929377067831,0,0,0.339511453283464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219851574090334,0,0,0,0,0,0.0331351318608429,0,0,0,0,0,-0.125137225770472,0.0778078086425786,0,0.0132416184842703,0.00444481752547234,0,0,0.00847038344897635,0,0,0,-0.0431221015531361,0,0
X000799.SZ,0,0.500983953242137,0,0,0.237746053684295,0,0.156655052404031,0,0,0.0449856746866934,0,0,0,0,0.0253588685762024,-0.112146199669493,0,0,0,0,0,0,-0.00496331959243319,-0.0454069201482714,0,0,0,-0.0965445513082104,0.0409717392350055,0.0680501468880907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179450569076324,0,0,0.0453129204114088,0,0,0,0,-0.0156365134896363,0,0
X601799.SH,0,0,0,0,0.0538791781569601,0,0,0,0.086534945524585,0,0,0,0,0.133717710508581,6.93889390390723e-18,0,0,0.0244171775989773,0.256453673266198,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880000972100474,0,-0.18151590869736,0,0,0,0.0863512874302209,0,0,0,0,-0.0223049758250879,0,0,0,0,-2.16840434497101e-19,0,0
