,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000063.SZ,X000725.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X000977.SZ,X600522.SH,X601877.SH,X601799.SH,X000800.SZ,X002074.SZ,X002007.SZ,X002463.SZ,X600183.SH,X000066.SZ,X600702.SH,X300142.SZ,X002180.SZ,X002028.SZ,X300003.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.084001443883888,0.0136528026239855,0.2728277986718,-0.0159430366624128,0,0,0.0134556146583064,0,0,0.113744663923371,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643029438477649,0,0,0,0,0,0,0,0,0,0,0.0576854054813013,0,0,0,0,0.033303540550951,0,0,0,0,0,0,0,0,-0.00987512604939961,0,0.0472740218688397,-0.00174284764106766,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.257538531210211,-0.110516202128561,0,0,0,0,0.194911918668907,0,0,0,-0.0477783684571286,0,0.0338232257580782,0,0,0,0,0,0,0,0,0,0,-0.020346677368992,0,0,0,0,0,0,0,0.145869336501535,0,0,-0.0017470883323011,0,0,0,0,0,0,0.227949202088589,0,0,0,0.111663853121618,0,0,0,-0.0158031612626438,0,0,0,0,0,0
X002415.SZ,0,0,0,0.125466496587054,-0.133084089945114,0,0,0,0,0,0,0,0.00170776098524688,0.00326356692986519,0,0.117932153466808,0,0.0852377532177745,0,0,0,1.73472347597681e-18,0,0,0.022170837583757,0,0.144438525074434,0,0,0.0439348464361503,0,0,0,0,0.0539770144110484,0,0,0,0,0,0,0,0,0,0.131289123656917,0,0,0,0,0,0.0815070227027756,-0.00476692286333705,0,0,0,0,0,0,0
X000568.SZ,0.58171208006447,0,0.102514916154347,0,0.0521424952001445,0,0,0,0,0,0,0,0,0,0,0,0.00236846973130195,0.0196960558412394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700065658308475,0,0,-0.0748858837226769,0,0,0,0,0,0,0.0254012666807913,-0.005600126861007,0,0.107289217357924,0.0219336158389478,0,0,0,0,0,0.0212621411749555,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0923839316374497,0,0,0,0,0,0,0,0,-0.274994079245524,0,-0.264808035033506,0,0,0,0.154652329526661,0,0,0,0,-0.375597347063703,0,0,0,0,0.669191729964402,0,0.0369911655225206,0,0,0,0,0,0,0,0.18186720959953,0,0,0,0,0,0,0,0,0,-0.0264425860057626,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.519414076625229,0,0,0.0392351000914568,0,0,0,0,0,0,0,0,0,0.154507636435702,0,0,0,0,0,0,0,0,0,0.11161263469871,0,0.035487796584616,0,0,0,0,0.0259688546254942,0,-0.15531850733827,0,0,0,-0.0207589733140988,0,0,0,0,0.0328871374623457,0,-0.136731865796152,0,0,0.0378931408722306,0,0.0204782174358936,-0.0539517603433183,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.215934392949713,0,0,0.038356563457489,0,0,0,0,0.204222644851408,0,0,0,0,0,0,0,0,0,0,-0.103396112296093,0,0.0005211087903245,0,0,0.0187027844578913,0,0,-0.124340645305816,0,0,0,0,0,0,0,0,0.252280575978463,0,0.0240153894351487,0,0.116523882838477,0,0,0,0.15842982134792,0,-0.148997588020244,0.18284141182167,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0504593645922112,0,0,0,0,0,0.0570481400769199,0,0,0.0514601711894221,0.0498969585725195,0,0,0,0,3.46944695195361e-18,0,0.0263678409135756,0,0.0416039362744816,0,0,0,0,0,0,0,0,0,0,0,0.0346441819205089,0,0.0562501743996343,0,0.0627939238090093,0,0,0,0,0,0,-0.00581651107148013,0.0238637579238265,0,0,0,0,0,0
X000651.SZ,0,0.0116219287158095,-0.0862715257996936,0,0,0,0.25997939663543,0,0,0,0,0.122011074126372,0,0,0,0,0,0,0.137579014294074,0.141284961649307,0,0.0476555748150219,0,-0.0738580494146242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451849857315156,0,-0.00360027283263505,0,0.0939605556966656,0,0,0.0696183248638539,0,0,0.056691792848572,-0.0977624161752766,3.46944695195361e-18,0,0,0,0,0
X002304.SZ,0,0.42637982883644,0,0.123759174760408,0,0,0,0,0,0,0,0,0,0.0143247352530924,0,1.38777878078145e-17,0,0,0.0982267523596302,0,0,0.0337375760293196,0,0,0,0,0,0,0,0,0,0,0,-0.0939892138551384,0,0,0,0,0,0,0,0,0,0,0.0710253663221077,0.0794526560872042,0,0,-0.103882439659426,0,0,0.00922557872220257,0,-0.0926577225977482,0,0,0,0,0
