,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002049.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000661.SZ,X002241.SZ,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X600702.SH,X000733.SZ,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X300142.SZ,X002028.SZ,X002463.SZ,X600183.SH,X002180.SZ,X600460.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.283808938964709,0,0,0,0,0.0261258988226895,0,0,0,0.201374950231307,0,0,0,0,0,0,0,0,0.00132946448822637,0,0,-0.103427776869172,0,0,0,0,0,0,0,0,0,0,0.0382459483666721,0.00799430501371719,0,0.0384044023950368,0,0,0,0,0,0,0,0,0.00744552948810982,0.0160815429508942,0,-0.0342452229349439,0,-0.00433151133106157,0,0.0481568783879373,0,0,0,0,0
X000858.SZ,0,0,0.282925337477426,0,0,-0.0165748892304934,0,0,0,0,0,0,0,0,0.0809169948866387,0,0,0.10366415658736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378368881055515,0,0,0.0273903107460446,0,-0.166975104867187,0,0,0,0.218347528954377,0,0,0,0.0477147716739437,0,0,-0.0207907124074627,0,0.00131377360240841,0,0,0,0,0,0
X000568.SZ,0.453492183468681,0.0665243981156209,0,0,0,0,0,0,0,0,-0.0107575667444246,0,0,0,0.245110287038397,0,0,0,0.110947854897922,0,0,-0.0656432171575719,0,0,0,0,0,0,-0.0239558588673113,0,0,0,0,0,0,0,0,0.231756262629469,0,0,0,0,0,0,-0.0680181148621316,0.0246814564107275,0,0,0,0,0,-0.00413035805172644,0,0,0,0,0,0,0
X600809.SH,0,0,0.254623570297334,0,0,0,0,0,0,0,0,0,0,-0.160043657197947,0,0,0,0.0279536911567256,0,0,0.119455136761343,0,0,0,0,0,0,0,0.0716743478711913,0,0,0,0,0,0,0,0,0.378095646242014,0.00715909274115109,0,0,0,0,0,0,0.0741971889709234,0,-0.0760373710756419,0,-0.220505596695738,0,0,0.000900204529886025,0.0439433032817366,0,0,0,0,0
X002415.SZ,0,0,0.0184743238021751,0,0,-0.0183519240900608,0,0,0,0,0,0,0,0,0,0,0,0,0.0373687671463041,0,0,0,0,0,0,0,0.0409796814992452,0,0.268945606919391,0,0.0250795668307045,0,0,0,0.00517361465619496,0,0,0.252230700630789,0,0,0,0,0,0,0,0,0,0.0311470585810504,0,0,0,0.0242555725022867,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,-0.124239605879938,0,0,0.0298115176605034,0,0,0,0,0,0.0309594309896274,0,0,0,-0.299731914447715,-0.0632212642290369,0,0,0,0,0,0,-0.127810806244703,0,0,-0.295625525669131,0,0,0.589960155436174,0,0,0,0,0,0,0,0.0643104084901126,0,0,0,0,0.240740509133968,0.101955531174691,0.159507910140333,0,0,0,0,0,-0.0147780063042382,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0515635855644568,0.0556207563912301,0,0,0,0,0,0,0.0789793502016183,0,0,0,0,0,0,0,0,0.0586372640353749,0,0,0,0.0202167814500356,0.0409241522059796,0,0,0,0.0176935052362461,0,0,0.0307266478658997,0,0,0,0,0.0987364098044217,0.0092015176242964,0,0,-8.67361737988404e-19,0,0,0,0,-0.00101770645153154,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.0540047796173694,0,0,0,0,0,0,0,0,0.836838884922379,0,0,0,0.260234962496805,-0.0428639390653178,0,0,-0.0316035293028151,0,0,-0.165427293561191,0.218527616118201,0,0,0,0,0,0,0,0,-0.10513842436877,0,0,0,0.00156399522792042,0,0,0,0,0,0,0.00876588337970559,-0.215968403304863,0,0,0,6.93889390390723e-18,-0.188436076589115,0.236689077257569,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.157092237712775,0.0590027402435202,0,0,0,0,0,0,0,0,0.000488665996115029,0.162827611480822,0,0,0,0,0,0,0,0,0.270173753937153,0,-0.103681697473422,0,0,0,0,0,-0.00488870937937864,0,0,0,0,0.00225663234333299,0,0,0,0,0,0,0,0.0411762481835795,0,0,0.0607808713083284,-0.0273623981683309,0,0,0,0,0,0,0
X002304.SZ,0,0.422486410481163,0.0400614173221442,0.134272881824816,0,0,0,-0.022740119977889,0,0,0,0,0,0.00418683657338586,0.0209461689730266,0,0,0.0446247062197956,0,0,0,0,0,0,0,0,0,-0.00476814560079205,0,0,0,0,0,-0.0196034854180029,0,0,0,0.0411926835446647,0,0,0,0,0,0,0,0,0,0.0193390066240366,0,0,0,0,0,-0.162552897247282,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0883814772098976,0,0.0668471928581168,0.0931683770238651,0,0,0,0,0,0,0.0266875181185361,0,0,0,0,0.0573453414525889,0,0,0.119133523355865,0,0,0,0,0,0.143448758431298,0,0,0,0,-0.119141823358888,0,0,0.0400981309952472,0.285816115800731,0,0,0,0,0,0,0,0,0.115910104851371,0,0,0,0,-0.0757905556391765,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0420680545939455,0,0,0.0792908329288417,0,0,0,0,0,0,0.0959759248590296,0,0.238702384577595,0,0,0,0,0,0,0,0,0,0.117235363721568,0.0842135802979494,0,0,0,0,0,-0.134035706181261,0,0,0,0.036906444561251,0,0,0,0,0,0,0,0,-0.0914046922219955,0,-0.0211047564446276,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197968892516701,0,0,-0.125826222844711,0,0,0,0,0,0,-0.155333069111563,0,0,0,0,0,0,0,-0.143024681916823,0.0183298811373787,0.160341371005249,0,0.0843301710327488,0,-0.0233443631643647,0,0,0,0,0,0.0831967019808025,0,-0.0565866513739198,0,0,0,0.00714058677411129,0,0,0,0,0,0,0
X000063.SZ,0,0,0.242061710686831,0,0,0.633561831061669,0,0,0,0,0,0,0,0,0,0.589527069939334,0,0,-0.344752908670361,0,0,0,0,0,0,-0.0608590952833075,0,0,0,0,0,0,0,0,0.222046964971807,0,0,0.213264455011564,0,-0.326557004125229,0,0,0,0,0.111247785091549,0,0,0.134114943372625,0,0.21632100013286,0,0,-0.117932204742019,0.0860278001559363,0,0,0,0,0
X000596.SZ,0,0,0.460573117267253,0,0,0.0571130272986216,0,0,0,0,0.0561669668967518,0,0,0,0,0,0,0,0,0,0,-0.0124964452514275,0,0,0,0,0,0,-0.0195995378482291,0,0.105455448320446,0,0,0,-0.0350658965455913,0,0,0.0259438930510825,0,0.0264024288955971,0,0,0.00379684436463618,0.00714177560681283,0,0,0,0,0,0.0462820698164227,-0.0466601736343391,0,-0.00352676170628346,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.00578643381102812,0,0.097028216019519,0,0,0.156605385735769,0,0,0,0.17433956201757,0,0,0,0.0247956208605086,0,0,-0.114961371849044,0,0,0.0113861223940386,0,0,0,0,0,0,0,0,0.063505705853302,0,0,0.132680155605371,0,0,0.00409034200346968,0,0,0,-0.00216747229569566,0,0.0246149173027349,0.115379271628443,0,0,-0.0131462001179977,0,-0.0299461079801035,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0755909649757535,0,0,0,0,0,0,0.105798678611654,0,0.026796362672868,0,0,0,0,0.238138783387395,0,0,0,0,0,0,0,0,0,-0.00233126051484837,0,0,0.055985252020417,0,0,0,0.0777057220152844,0,-0.075309049678413,0,0,0,-0.0441922277784467,0,0,0,-0.035644206312425,0,0,0,0,0,0,0
X000625.SZ,0,0.193937062915356,0,0,0,0,0,0,0,0,0,0,0,0,-0.26867324127088,0,0,0,0,0,-0.176236151333485,0,0,-0.134634695196182,0,0,0,0,0,0,0.686216446686767,-0.00408626539964128,0,0,0,0.522982565087312,0,0,0,0.0212193972963827,0,0.247791668806033,0,0,0,0,0.165414059579279,0.108566235008511,0,-0.0165200572343692,0,0,0,-0.0925505093764755,0,0,0,0,0
X002371.SZ,0,0,0,-0.124269313798743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250037042152239,0,0.449277652091853,0,0,0,0.102459294929382,0,0,0,0,0,0,0,0,0.036887609236921,0,0,0,-0.0484741623645704,-0.107039325505966,0,0,0,0,0,0,-0.119865509746173,0,0.988824133443971,0,0,0,-0.00858241318367583,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.214838348996448,0.0570864071228021,0.00945058916199258,0,0,0.143081536776959,0,0,0,0,0.299551833825658,0,-0.0218534432245284,0,0,0,0,0,0,0,0,0,0.00376693580289652,0,0,0,0,0,0.0174470900387043,0,0,0,-0.0546057081386003,0,0,0,0,0,0,0,0.105206375238555,0,0,0,0,-0.0243094639555969,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0758856913260999,0.0107349512640044,0,0.148943370308807,0,0,0,0.105343876888418,0,0,0,0,0,0,0,0,0,0,0,0,0.0561192108320979,0,0.139423019022578,0,0,0,0,0,0,0.0304451709192235,0,0,0,0,0,0,0,0.308193513324713,0,0,0.0302411226463442,0,0,0,0.00931902435442971,0,0,0,0.0673982400344272,-0.00899900586932743,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.014646335765989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364477810261464,0,0,0,0,0.0926058029182038,0,0,-0.099257176261966,0,0,0,0,0,0.0437970236055115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224820023779071,0,0,0,-0.0577429122681177,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,-0.093609542193033,0,0,0,0,0,0,-0.0614895792042274,0,0,0,-0.0113388696642416,0,0,0,0,0,0,0,0,0,0,0,0,-0.103301065607666,0,0,0,0.34685422967428,-0.0162024324233528,0,0,0,0,-0.056145994752681,0,-0.053545686601934,0,0,0,0,0,-0.0314929319899763,0.0311009111340575,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.0799339274283246,0,0,0,0,0.202646883142528,0,0,0,0,0,0,-0.0276042828973192,0,0,0.158646709223418,0,-0.144283292859092,0,0,0,0,0,0,0,0,0,0.564526665237609,0,0.372604165387872,0,0,0.149858677693315,0,0,0,0,-0.543103427620735,0,0,0.0699068649461457,0,0,0,0,0,-0.0643176406888356,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525581204172854,0,0,0,0,0,0.12130493095597,-0.1053332582923,0,0,0,0,0,0,0,0,0,0,0,0.0645871587785081,0,0,6.93889390390723e-18,0,0,0,0,0.0648812018960088,0,0.0386956196789323,0.0975280864216418,0,0,0,0,0.104185526436972,-0.081132258025136,0.0608738627021294,0,0,0,0,0,0
