,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X600089.SH,X002463.SZ,X600584.SH,X000157.SZ,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X600522.SH,X002236.SZ,X600741.SH,X002028.SZ,X002049.SZ,X600418.SH,X002180.SZ,X601877.SH,X600487.SH,X002223.SZ,X000661.SZ,X000921.SZ,X000800.SZ,X601799.SH,X002156.SZ,X600460.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.103471240138784,0,0,0,0,0,0.162064967617422,0,0.158923153360157,0,0,0,0,0,0,0,0,0.0350684790494055,0.0748378536200188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307858898856538,-0.0336862472271551,0,0,-0.114345426250201,-0.0344923918567863,0,0,0,0,0,0,0,0,-0.0106807549140751,-0.0506067161085102,0,0,0,0,0,0
X000858.SZ,0.217315758124357,0,0,0,0,0,-0.0512422336690625,0.0429420625173032,0,0.404195779957034,0,0,0,0,0.0130120993204862,0,0,0,0,0,0,0,0,0,0,-0.00699974500525075,0,0,0,0,0,0,0,0,0,0.121737535287077,0,0,0,0,0,0,0.0405890202878661,0,0.0234147023294851,0,0,0.0343159866693649,0,0.0100629149759588,0,0,-0.000158455648737402,0,0,0,0.0329835967193357,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852575633250818,0,0,0,0,0,0,0,-0.0285440748067182,0.168353466698522,0.482035136311996,0,0,-1.0842021724855e-19,0,0,0,0,0,0.012540560794181,0.0415300806476564,0,0,0,0.0247281029825371,0,0.00610379911179549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113346819067813,0,0,0,-0.045770469185741,0,0
X002415.SZ,0,0,0,0,0.0808169263441166,0,0,0,0,0,0,0,-0.179782290748487,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0126490747133931,-3.46944695195361e-18,0,0,0,0,0.0998932412465561,0,0,0,0,0,0,0,0,0.0257001498172244,0,0,0.153511958532504,0,0,0.00280561574803167,-0.127079057504118,0,0,0.0549899585479864,0,0
X600276.SH,0,0,0,0,0,0,-0.103753621065591,0,0,0,0,0,0,0,0,0,0,0,0,0.0517956996251565,0,0.146870997272127,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0328455275904496,0,0,0,0,0,0,0,0.0447809532450487,0,0,0,0,0,0,0,0.0118790908882358,-0.0153719020416863,0.07700989977879,0,0,0,0,-0.046726763163048,0,0,0.0618550703819586,0,0
X600690.SH,0,-0.108173010741449,0,0,0,0,0,0,0,-0.0488383974161594,0,0,-0.0616085642112386,0.173302867023181,0.0526602040962856,0,0,0,0.163364063572687,0,0,-0.082011033500179,0,0,0,0,0,0,0,0,-0.0256721439895969,0,0,0,0,0,0,0,-0.14657609608205,0,0,0,0,0,0.311408077549244,0,0,0,0,0.0713122646477965,0,0,0,-0.0406379497265397,0,0,0.0462047504873525,0,0
X003816.SZ,0,0,0,0,-0.043405864634049,0,0,-0.176259613126447,0,0,0,0,0,0,0,0,0,-0.120751943891389,0,0,0,0,0,0,0,-0.153779080152944,0,0,0,0,0,0,0.151596218406446,0,-0.0564488374747178,-0.110569421526329,0,0,-0.0638392092801146,0,0,0,0,0,0.0177941931084009,0,0.155921995388767,0,0,-0.10574076933896,0,0.0140372230800386,0,0,0,0,0.0150195273658942,0,0
X600809.SH,0.229364457965593,0,0,0,0,0,0.133436339309627,0,0,0.102427269833321,0,0,-0.0551828984606689,0,0,0,0,0,0,0.280679299733243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671982481873969,0,0,0.0109647646313514,-0.0291624636411482,0.0814975254134459,0,0,0,0.00849637798166612,0,0,-1.0842021724855e-19,0,0,0,0.237933146514546,0,0,0.0062122554014708,0,0
X000651.SZ,0,0,0.00417858619109851,0,0,0.0847846470733037,0.173334446224727,0,0,0,0,0,-0.0157299194451044,0,0.137883314907482,0,0,0,0,0.0308337828217645,0,0,0,0,0,0,0,0,-0.0035746603545753,0,-0.0110450250249848,0,0,0,0,0,0,0,0,0,0,0,-0.00758189861330776,0,0.11445478525728,-0.0833848031389639,0,0,0,0,0,0.0272043915900507,0,0,0,0,0.0109549580788256,0,0
X000568.SZ,0.170241072600707,0.5713895825737,0,0,0,0,0,0,0,0,0.0936219632678648,0,0.0285284577980541,0,0,0,0,0,0,0.253156026572865,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0301084573749439,0.0458512167358471,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0472012835455378,0,0,0,0,0,0,0,-0.0430194440452079,0,0,0,0,0.00406570058036516,0,0
