,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X300014.SZ,X002463.SZ,X600089.SH,X600584.SH,X000157.SZ,X600372.SH,X002028.SZ,X600703.SH,X600741.SH,X600066.SH,X000977.SZ,X002236.SZ,X600418.SH,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X600487.SH,X002294.SZ,X002180.SZ,X000800.SZ,X601799.SH,X002074.SZ,X600177.SH,X002129.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157411750001152,-0.163365177518128,0,0,0,0,0.104644030667196,0,0,0,0,0,0,0.333096327581564,0,0,0,0,0,0.142336337556138,0,0,0.0497038536483964,0.148550355820933,0,0,0,-0.0850894546996017,0,0,0.208034448691451,0,0.0106680555191371,0,0,0,0,0,0,0.0593266828358966,0,0,0,0.016120112040143,0,0
X000725.SZ,0,0,0,0,0,0,0,-0.103604047971954,0,0,0,0,0,0,0,-0.114677954553892,0,0,-0.00974985931015064,0,0,0.511453845175347,0,0,0.0923561235198127,0,-0.207860781062276,0,0,0,0.0364521819522146,0,0,0,0,0,0,0,0,0,0,0,-0.104035436145683,0.345439228092284,0,0,0,0,0.0361175878297112,0,0,-0.130464234901217,0.0720649471544114,0,0,0,-0.0278150458556085,0,0
X600104.SH,0,0,0,0,0,0.0968915506158647,0,0,0,0.0834720446245386,0,0,0,0.0562986041991567,0,0,0,0,0,0,-0.0222698343046298,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.118941524384543,0,-0.0599879946742181,0,0.0252780059597917,0.10097116365528,0,0,0,0,0,0,0.0851476550896307,0.0264793541814849,0,0,0,0,0,0,0.00575132658789734,0,-0.122626170867506,0,0,-0.0209779225547331,0,0
X600031.SH,-0.0462908138187587,0,0,0,0,0.165922681425311,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.145325573495209,0,0,0,0,0.0509647514026232,0,0,0,0.202396197453278,0,0,0,0,0,-0.0311681328923837,0,0.0675562708384301,-0.0766403486617145,0,0,0,6.93889390390723e-18,-0.0013957987220907,0,0,0,-0.153694495190466,0,0,0,0,-0.139146470370376,-0.0880937627356809,0,-0.200020143333399,0,0,0.0244238835322827,0,0
X000625.SZ,0,0,0,0,0,-0.10103526030114,0,0.00988348069603437,0,0,0,0,0,0,0,0,0,0,0,-0.0541704731498279,0,0,0.117262463862344,0,0.0368536679446234,0,0,0,0,0,0,0.293449972605258,0.0329325335430333,0,0,0.320991503364939,0,0.0641232167201492,0,0.18916274569814,0,0,0.0384123375253674,0,0,0,0,0,0,0,0,0.0285851327676011,-0.0323331948412158,0,0,0,-0.0478108358583437,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.161104886441018,0.320957139716014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062479807989863,0.118788911897597,0,-0.120494450094626,0,0,0,0.0241371018572936,0,0,0,0,-0.0420127367494748,0,0,0,0,0,0.10375088945738,0,0,0,0.105541749264065,0,0,0.0316650469018726,0,0,0,0,0.02718242484138,0,0
X000063.SZ,0,0,-0.174873189799001,0,0,0,0,0,0,0,0,0,0,0.0683573004109958,0,0,0,0,0,0.0996317648706959,0,0,0.10764163324199,0,0,0,0.0444616890325007,0,0,0,0,0,0,0.29613926574882,0,0,0.0707790255301501,0,0,0.0132222298715838,0,0,0,0,0,0,0,0,0.187283071969496,0,0,0,0.092620582716316,0,0,0,0.0287420559770107,0,0
X300124.SZ,0,0,0,0.0382706233077726,0,0,0,0,0,0,-0.171509625206814,0,0,0,0,0,0,0,0,0,0.19089777191096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178271616114289,0,0,0,0.191153783490579,0,0.0493481535310698,0,0,1.73472347597681e-18,0,0.163054597448792,0.0999726401865846,0,-0.113173550295015,8.67361737988404e-19,-0.0647633442012163,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.168595842355238,0,0,0,0,0,0,0,0.149038374275084,0,0,0,-0.101970773657178,0,0,0,0,0,0,0,0,0,0.0372574473037773,0,0.114426573644319,0,0,0,0,0,-0.149335011648961,0.28208813860572,0,0,0,0.0774222671850286,0,0,0,0,-0.00751143791333836,0,0,0,0,0,-0.0966149542720276,-0.0166183695722717,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.539605030710656,0.222078438384209,0.0768871009257653,0,0,0,0,0,0.143045733054103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857805836706112,0,0,0,0,0.133265068609475,0,0.0987113476912833,0,0,0.0752235824502678,0,0,0.105058097911227,0.0146447486070844,0,0.0526423105336313,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.173566899841838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277531091078202,0.124752848318711,0,0,0,0,0,0,0,-0.0667668904837061,0.00430658870238993,0.408981220549522,0.16730383962969,0,0,0,0,0,0,0,0.0615021256796226,0.0491728621610926,0,0,0,0.149418324136654,0,0,0,0,0,0,0,0,-0.000989725764157103,-0.0367885380725749,0,0,0,-0.0288914785512777,0,0
X000100.SZ,0,0,0,0,0.0509374785702183,0.108703246563644,0,-0.079848205240839,0,-0.135547314425315,0,0.3646969084825,0,0.154708208165367,0,0,0,-0.0554803456134616,0,0,0,0,0,0.186385149208191,-0.0445485248501544,0,0,0,0,-0.0290433427467576,0,0,-0.0280424260544323,0,0.167495216431985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072209576977534,0,0,3.46944695195361e-18,0,0,0,0,-1.0842021724855e-19,0,0
X002241.SZ,0,0,0,0.335504586341845,0,0,0,0,0.141040715252918,0.0735227323295073,0,0,0,0,0,0,0.135634609623867,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.212470936233527,0,0,0,0,0,0,0.143397907126079,0,0,0,0,0,0,0,0.00131090618163435,0,0.0296457742816738,0,0,0.0220002870761933,0,0,0,0,0.0905149093080255,0,-0.0618427930738782,0,0,-0.00922409684511889,0,0
X300014.SZ,0,0,0.0983457553319902,0,0,0.0144695859194933,0,-0.242272688144926,0,0,0,0,-0.435741147460814,0,0,0,0,0.0866950496148278,0,0.197167872901586,0,0,0,0,-0.00361299657016391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335688478035523,0,0,0.0713030817915405,0,0,0,-0.0658167797463863,0.386672265580553,0,0,0,0,0.0275729369457809,0,0,0,0,-0.0716459993190536,0,0
X002463.SZ,0,0,0,0.144720271513643,0,0,0,0,0,0,0,0,-0.444603435385828,0,0,0,0,0,0,-0.374194354723202,-0.0460589844932898,0,0,0,0,0,0.138984009407096,0,0,0,0,-0.181708426573981,0.11070194119977,0.430216840674454,0,-0.0653546547040448,0,0.550358841682591,0,0,0.178870490010506,0.0507236097871644,0,0.0890777652570274,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184897574306511,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.120216409601197,0.0765814639958611,0,0,0,0,0,0,0,0,0,0,0,0,0.0579395029540367,0,0,0.0101137442547605,0,0,0.163051166655544,0.103270142684959,0,0,0,0.176844486430013,0,0.157997955232674,-0.105118938253928,0.169770106581513,0,0,-0.0252124407236381,0,0,0,0,0,0,0,0,0,-0.0502013831685521,0.0948396980915522,-0.0510350837884368,0,0,0,0,0
X600584.SH,0,0,0,0.149601698432222,0,0,0,0,0,0,0.595223156181547,0,0,0,0,0,0,0,0.00960752202631129,0,0,0,0.303664864144191,0,0.203066301000616,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0875219893347302,0.037114425198603,-0.0263923432480826,0,0,0,0,0,0,0,0,0,-0.107300867883276,0,0,0,-0.0812152371327645,0,0,0,0,0,0
X000157.SZ,0,0.0505984958842417,-0.0573305823882937,0,0,0,0,0,0.0611333302948213,0.0384046605206683,0,0,0,0.142036725625202,0,0,0,0,0.111567323490414,0,0.278765324170225,0,0,0,0,0,0,0,0,0,0,0,0,0.04496332105171,0,0,0,0,0,0,0.0782919373617541,0,0,0,0,0.113984395043453,-0.0483958277752941,0,0,0,0,0.0352932412066921,0.00769638065424512,-0.0699200120540756,0,0,0.00159472828213176,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.124597875459449,0,0,0,0,0.0427275831938374,0,0,0,0.165888414743085,0,0,0,0,0,0,0,0,0,0,-0.142898686820589,0,0,0.048986870809364,0.0698957178729764,0,0.254265507285274,0,0,0,6.93889390390723e-18,-0.000764746059404299,0,0,0,0.0417114984674989,0.0152909221443327,0,0,0.000710979876287098,0,0,1.73472347597681e-18,0,0,0,0,-0.0315846123579674,0,0
X002028.SZ,0,0.037348183816883,0,0.00194164055656119,0,0,0,0,0,0.141750850854004,0,-0.0958975114717738,0,0,0,0,0,0,0.389348568715783,0,0,0,0,0,0.0691451091877392,0.127019776927895,0,0,0,0,0,0,0,0,0,0,0.131427062726879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342377769142291,0.0869120686908776,0,0,0,0.116166979362929,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292388815498962,0.0516115725688596,0,0,0,0.122774168236118,0,0,0,0,0,0,0.119893880899119,0,0.0870336142184753,0,0,0,0.116790146570766,0,0.0941479483064315,0,0,0,0.107389220157245,0,0,0,0,0,0.0508506060189893,0.024129241587515,0,0,0,0.043618188137608,0,0
X600741.SH,0,0,0,0,0,0,-0.0274358168998673,0,0,0,0,0,0.0816611236180483,0.105791356030823,0.117060029024671,0,0,-0.0960502992294263,0,0,0,0,0,0,-0.2076908834798,0,0,0,0,0.18860671735249,0,0,0,0,0,0.031088513730861,0,0,0,0.0609565418617949,0,0,0,0,0,0,0,0,0,0,0,0,0.0271136663648983,0,0,0,0,0,0
X600066.SH,0,0,0,0.160165957601071,0,0,0.0999612718495469,0.0481951388369949,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726956460428182,0,0,-0.0244692757255593,0.176576848861113,0,0.0817995147264936,0,0,0,0,0,0,0,0,0.0909989953441546,0,0,0,0,0.285456380586832,0,-0.0826517184664054,0,0,0,0,0,-0.144465124978618,0,0,-0.0380190955642872,0,-0.214668601384508,0,0,0.00764967915833574,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.118511905072915,0,0,0,0,0,0,0,0.469162301991543,0,0,-0.0106413663669532,0,0,0.207398158296749,-0.117549994418367,0.0828047235580589,0,0.0515729006763891,0,0,0,0,0,0,0,0.0368707670997989,-0.0314951198713397,-0.025876807271036,0,0,0,0,0,0,0,0,0,0,0,0.197159577470975,0,0,0,-0.0906778468544834,0,0,0,-2.16840434497101e-19,0,0
X002236.SZ,0,0,0,0.0356027069978093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00800450329852142,0.191715490117964,0,0,0,0,0,0,0,0,0.0916521178343035,0,0,0.0677640904921772,0,0,0,0,0,0.0532027139150441,0,0,0,0.0793398921929833,0,0,0,0,0.233909134795801,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0.208590402838062,0,0,0,0,0,0,0.0575349834660578,0,0,0,0.664509778350931,0,0,-0.101270333091848,0,0,-0.287455032994743,0,0,0,0.081024241877499,0,0,-0.548359899713987,0,0,-0.147456746140936,0,0.118645492642083,0,0,0,0,0,0,0,0.0516115854493063,0,0,0,0,0.416964659214714,0,0,0,0,0,0,0.0276153062419876,0,0,0,-0.0399973701039828,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.237726384601609,0,0,0,0,0,0,-0.0638746897881578,-1.0842021724855e-19,-0.108033029135813,0,0,0,0,0,0.15894237595874,0,0,0.0982100101715325,0.0828940770296956,0,0,0.00935921013582266,0,0,0,0,-0.0617570260759275,0,0,0,0.56829413790402,0,0,0,0,0,0,0,0,0,0,0,-0.178973042976533,0,0,-0.00905089149511035,0,0
X600183.SH,0,0,0,0.383617122600693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142772743130143,0,0,0,0,0.0280542900462336,0,0.248251733659955,0,0,0,0,0,0,0.202551845543119,-0.0417032711517008,0,0,0.0550890198241022,-0.0250794762451403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296730195507762,-0.215858691138995,0,0,0,0.0664274940197682,0,0
X601877.SH,0,0,0.0738325448809339,0,0,0.0103169762855897,0,0,0,0,0,0.00492502971376159,0,0.234665211354169,0,0,0,0,0,0,0.0750075649327229,0,0,0.00113413464297954,0,0.222168365720812,0,0,0,0,0.103302055637983,0,0,0,0,0,8.67361737988404e-19,0.0109113786165135,0,0,0,0.0513416159033982,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00510194993129065,0,0
X002049.SZ,0,0,0,0,0,0.0148246064794003,0,0,0,0,0,0,0,-0.134628471491692,0,0,0,0,0,0,0.19109448844741,0,0,0.200621550122989,0,0,0.0278586724335815,0,0,0,0.27398136638328,0,0,0.384972609962079,0,0,0,0,0,0,0,0,0,0.0601334376630224,0,0,0,0,0.0504630276356452,0,0,0.0284003601337456,0,0.0533659783482908,0,0,0.0398045591488332,0,0
X000921.SZ,0,0,0,0,0,0.946125427329455,0,0,0,0,0,-0.161865218978301,0,0,0,0,0,0,0,0,0,0,0,0,0.0572068041502228,0,0,0,0,0,0,0,0.0691584079027461,0,0,0,0,0,0,0.0651812703101797,0,0,0.0482776659175884,0,0,0.110544032555167,0,0,0,0.13708160165766,0,0,0.0364712967160211,0,0,0,0.181889996362127,0,0
X600487.SH,0,0,0,0,0,0.0661641338449413,0,0,0,0,0,0,0,0,0,0,0,0.288892805535537,0.034373654418314,0,-0.122029000623717,0,0,0,0,0,0,0,0,0.0438681215832313,0,0,-0.0259519233632893,0,0,-0.036899053228909,0.683747594313151,0,0,0,0,0,0,0,0,0,-0.0415735318447919,0,0,0,0.100260386955555,0.0680674231881124,-0.0769855872156869,0,0,0,-0.021812526027384,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21791538767808,0.11026839472417,0,-0.146583281610661,0,-0.0410516303547544,0,0,0,0,0,0,0,0,0,0,-0.0614794393943536,0,0,0,0.256586217887469,0,0,0,0,0,0,0,0.0183797780809277,0.147353216501246,0,0,0,-0.0155405490503782,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.489623658421958,0,-0.0174146924313547,-0.0617470809868442,0,0,0,0,0,0.0435016272190498,0,0.027462016403697,0,0,0,0,-0.126629272179231,0,0,0,0,0,0.103575728045264,0,0.111766027079381,0,0,0,0,0,0,0,0,0,-0.105687179520646,0,0,0.0884378581586559,0.111074412565522,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.0508768653544664,0,0.146847092541312,0,0,0,0,0,0,0.139550102953115,0,0,0,0,0,0,0,0.0139276058790076,0,0,0,0.0197183675433255,0.208676755194008,0.0841925931403861,0,0.0842992949760396,0,0,0,0.237041127784186,0.0541155357874435,0,0,0.0283329219386123,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0162497049534229,-0.0779736794335764,0,0,0,0.00136117024055635,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11181945463648,0,0.0449794171564579,0.172677166729815,0,0,0,0,0,-0.087639647534645,0,0,0,0,0,0,-0.0734317519287918,0,0.0797878749706894,0,0,0.11930881158512,0,0.0307302241823177,0,0,0,0,0,0.0706802036236956,0,0.100856359477769,0,0,0,0,0,0,0,0.0819605119149936,0,0
X002074.SZ,0,0,0.140339382873376,0,0,-0.126820683463265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427544862391352,0,0,0,0,0.20345815386715,0,0,0,0,0.0349098748352332,0,-0.0514991776059778,0,0.00243214630272756,0,0,0,0,0,0,0.105310838416645,0.0452551148650307,0,0,0,0,-0.0542836037505565,0.0495196259209715,0,0,0,0,0.0286061375978246,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0750078774990025,0.0983936830587338,0.00916154487271098,0,0,-0.0648316197430502,0,0,0,0,0,0.0122245078792667,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0233221234391364,0,0,0,0,0,0,0,0,0.0285530586559795,0,0,0,0,0,0,0.00647108040972994,0,-0.00356663745013605,0,-0.136295736005666,0,0,-0.0215901103840377,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.0586711644229737,0.0675429983172195,0,0,0,0,0,0.0258463313594175,0,0.111566359203209,0.0828125520375248,0,0,0,0.323319590604221,0,0.0170352528334527,0,0,0,0,0,0,0,0,-0.0247990300251654,0.176912790214313,0.288854063699945,0,0,0,0,0.0662989272394365,0,0,0.209867535268238,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0105969707117285,0,0.000599457705716749,0,0,0.0256956535956836,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0741890120665957,0,0,0,0,0,0,0,0,0,0,0.201954626655098,0,0.0810182320790053,0.0265602497534209,-0.220100408915532,0,0,0,0,0,0.00316599811688124,0,0,0,0,0,0,0,0,0.0298272347855769,0.0717524494793776,0,0,0,0,0,0,0,0.271549178522066,0,0,0,0.0142308309345043,-0.0110920681932193,0,0,-0.00135217763241363,0,0
Change_TY3M,0,0,0.188564466050178,0,0,-0.0130746773266149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463306013584199,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0278949453275228,0,0,0,0,0,-0.0230471376091185,0,-0.0175775175307071,0,0,0.108337985974044,0,0,0,0,-0.149239703605252,0,0,0,-0.0227069766224834,0,0,0,0.0464486277341356,0,0
Slope,0,0,0,0,0,0,0,0.0189920603416406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0683294328211643,0,0,0,0,0,0,0,0,0,0,0,0,0.123032475753658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756128607243384,0.150062333006832,0,0,-0.0826772390392708,0,0
TED,0,0,0,-0.121905824176787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134460107664523,0,-0.0930998331282792,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.085231360587852,0,0,0,0,0,0,0.0981839943636904,0,0,0,0,0,0,0,0,0.361382109419521,-0.472703061874636,0.65990228921353,0,0.130043187901027,0,0,-0.190509681167119,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810996069872788,-0.102725334147513,0.0063500824796535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00903439379961486,0,0,0,0,0,0,-0.146420480360681,0,0,0,0,0,0,0,0,-0.0159459666943892,0,0,0,0,0.01015623956444,0,0
MKreturn,0,0,0,-0.0503543284257479,0,0,0,-0.0367394109391844,0,0,0,0,0,0,0,-0.00191857383359415,0,0,-0.0380632181504757,0,0,0,0,0,0,0,0,0,-0.0689214007831068,0,0,0,0,0,0,0,0,0,0,0,-0.00820821236692829,0,0,0.0711476463758082,0,-0.00230279117212579,0,0,0,0,0.0438237760491855,0.00958115456308101,-0.0487553281075215,0.14349679007476,0,0,-0.0307525458741599,0,0
MKvol,0,0,0,0,0,0,0,0.000832175550738007,0.000663679668435461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131606691298322,-1.35525271560688e-20,0,0,0,0,0,0,0.000600153285129199,0,0,0,0,0,0,0,0,0,-0.00154157187587023,-0.000517118338031984,0,0,0,0.0010823307835679,0,0,0,0,0.00205388010553459,0.000118593855749673,0.000135007897577971,0,0,0,-0.00370465871978004,0,0
CarbonVol_Shenzhen,0,0,0.164633547858845,-0.336996286738684,0,0,0,0,0,0.377985807054631,0,0,0,0,0,0,0,0,-0.0358681780595967,0.326890284916346,0,0,0,0,-0.199319158206496,0,0,0,0,0.174631055366958,0,0,0,-0.0450437343794694,0,0.0665763325644512,0,0,0,0,0,0,0,0,0,0,0,0,0.517228993378633,0,0,3.46944695195361e-18,-0.0800295323410913,0,0,0,0,3.79953188455507,0
CarbonVol_Guangdong,0,0,0,0.0294844426395527,0,0,0,0,0,0,0,0,0,0,-0.00291917571377428,0,0,0,0,0,-0.0176561265391172,0,0,-0.00579168168233584,0,0,0,0,0,0,0,0,0,0,0,-0.00611749850542381,0,-0.00425396380572765,0,-0.0193201133458342,0,0,0,-0.0137668573601237,0,0,0,0,0,0,0,-0.0496964222292417,0.00611483541310383,0,0,0,0.0254774160398036,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00205630266223001,0,0,0,-0.0081269249819396,0,0,0,-0.00166525388726252,0,0,0,0,0,0,0.00368075043869664,0,0,0,0,0,0,-0.00940135536396534,0,0.000552656297692087,0.000884903065963197,0,0,0,0,0,0,0,0,0,0,-0.0187780503200051,0.00440946127246488,0.0029121749704703,0,0,0.0123253042705623,0,0
