,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X000338.SZ,X600066.SH,X002456.SZ,X002508.SZ,X000100.SZ,X300124.SZ,X601877.SH,X300136.SZ,X300003.SZ,X600089.SH,X002008.SZ,X600177.SH,X002294.SZ,X002085.SZ,X600271.SH,X600522.SH,X000157.SZ,X002007.SZ,X600118.SH,X600487.SH,X000981.SZ,X600867.SH,X600699.SH,X600809.SH,X600566.SH,X600372.SH,X002074.SZ,X000559.SZ,X300115.SZ,X000050.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0.0906306471088173,0,0,0,0,0,0,-0.0439258570626229,0,0,0,0,0,0,0,0.0211605368195419,0,0.14917149709846,0,0,0,0.179906807725228,-0.0500951370167574,0,0,0,0,0.0194832881012094,0,0,0,0.150430074887673,-0.0309356048356667,0,-0.0123728718676372,0,0.13318954944913,0,0.274976468133621,0,0.015983212556134,-0.0148506720042091,0,0,0,0,0,0
X600104.SH,0,0,0,0.111069540402781,0,0,0,0.0381851099045937,0,0.0619151462932681,0,0.451973403574729,0,0.13930056284117,0,0,-0.0395103362733579,0,0,0,0,0.010240101893801,0,0,0,-0.0308699196267043,0,0.0467465007608367,1.73472347597681e-18,0,0,0,-0.15394746987184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494548778428171,-0.0257724571296684,0,0,0.0426105426513521,0.00283716398978659,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0871381216962653,0.0485595808018588,0,0,0,0,0,0,0.0691297591609135,0,0.416182120937014,0.066187181820798,0,0,0,0,0,0.235421068837471,0,0,0,0,0,0,0.0132103391592638,0,0,0,0,0,0,0,0,0,0,0,-0.194532128008799,0,0,0,0,-0.0894397164268082,0,-0.000970482745833203,0,0,-0.0012816351973074,0,0,0,0,0,0,0
X000651.SZ,0,0.0671016999124254,0,0,0.108662054900901,0.0695170767999604,0,0,0,0,0,0,0,0,0.205528646841157,0,0,0,0,0,0,0.104533050995908,0,0.0238445009550563,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564623930296184,0,0,-0.0067665939401884,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.00642532730725503,0,0,0,0,0,0.0401629669166452,0,0.0241980030009155,0.630131793698847,0,0.0391310832666144,0,0,0,0,0,0,0,0,0,0.0367633821770892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141174051031716,0,0,0,0,0,0.0890055323972396,0,0,0.00331232470043417,0,0,0,0,0,0,0
X000725.SZ,0,0,0.139702653335981,0,0,0,0,0,0,0,0,0,0.159152051009065,0,-0.025615801066948,-0.101910298934793,0,0,0.291123002156441,-0.021428914038538,0,0,0,0,0,0,0,0.207917596125683,0,0,0,0.308106118006277,0.447549398947169,0,0,0,0,0,0,0.0349805947593017,0,0,0,0.13966734642974,0,0,0,0,0,0,0,0.0356489636273888,0,0,0,0,0,0
X600276.SH,0,0.155597033248345,0.0745565391002078,0,0.146007042776572,0,0,0.00551300012872517,0,0,0,0.181641758333737,0,0,0,0,0,-0.291920912833176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212944950071143,-0.0870227409492227,-0.0078506372555438,0,0,0,0.00979306594508979,0.0174979154916794,0,0,0,0,0,0
X002304.SZ,0,0.0183038913838985,0,0,0.0916201681776513,0,0,0,0,0.499631782453362,-0.0422487692168018,0.0454230363780809,0,0,-0.102865660047231,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00941378536182514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104379732636183,0,0,-0.105761198143244,0,0.725771907584702,0,-0.0480741975314294,0.039651029397155,0,0,0,-0.385544705677629,0,0
X000063.SZ,0,0,0,0,0,0.031761431171659,0,0,0,-0.0310049928410872,0.220844293299493,0,0,0,0,0,0,0,0,0,0.0762582038848975,0,0,0.117186938338669,0,0,0.0584468762652024,0,0,0,-0.0824018634131245,0,0,0,0,0,0,0.0473328290902627,0,0,0,0,0,0,-0.0645628488339431,0,0.183973861174029,0.13570213165502,-0.0186625005856534,0,-0.0241170987158831,-0.0102228601721897,0,0,0,0,0,0
X600690.SH,0,0.314976845696646,0,0.0774548182061188,0,0,0,0.0461235801206911,0,0,0,0.283355433908932,0,0,0.180175404498897,0,0,0,0,0,0,0,0,-0.0487330795596262,0,0,-0.148757937447405,0,0,0,0.0470585197294781,0,0,0.00902025641897,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00702962993756871,0,0,0.0223914483694044,0,0,0,0,0,0,0
