,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X000733.SZ,X600741.SH,X000100.SZ,X600884.SH,X600460.SH,X600702.SH,X000157.SZ,X002414.SZ,X000799.SZ,X600584.SH,X002236.SZ,X600563.SH,X601799.SH,X002176.SZ,X000800.SZ,X600418.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.333270643469057,0,0,0,0,0,0,0,0,0,0,0,-0.0564252589060716,0,0,0,0,0,0,0,0.0214572754989846,0,0,0,0.00312086164484808,0.0277441155257176,0,0,0,0,0.10246426870013,0,0,0,0.0150137049692827,0,0,0,0,0,0,0.0123076871085043,0.0299575624403293,0,-0.00467840759845691,0,0,0,0,0.00443920726425924,0,0,0,-0.00624478125821853,0,0
X000858.SZ,0,0,0.0899851520129319,0,0,0,0,0,0,0,0,0,0,0,0.116670685097439,-0.0129693937726111,0,0,0.0234011209859162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288021708483602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00900050257267098,0,0,0,0,0,0
X600809.SH,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.118252534123082,-0.20825086753705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151703859168319,0,0,0,0,-3.46944695195361e-18,0.290994752028208,0,0,0,0,0,0,0,0,0,0,0,0.146390476725509,0,0.00582174872207281,0,0,0,0.0299349162723344,0,0
X000568.SZ,0,0.157416910053833,0.128063511176465,0,0,0.0405837201989646,0,0,0,0,0,0,0,-0.0243144450399605,0,0,0,0,0,0,0.0582836958115333,0,0,0.0211486306135732,0,0,0,0,0.0164444618316745,0,0,0,0,0.0416617045538446,0,0,0,0,0.234153145101655,0,0,0.113437948709129,0,0,-0.00391289429346568,0,0,0,0,0,0,-0.0412910549674597,-0.00481990796897127,0,0,0,-0.00762573554284464,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0591433649396157,8.67361737988404e-19,0.0868988471276457,0,0,0,0,0,0,0,0,0,0,0,0,0.0320864705547893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117525699103946,0,0.492047724260898,0,-0.036433905668878,0,0,0,-0.100564217770053,0,0,0.0569133603247333,0,0,0,0.0256733273526367,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690892849250397,0,0,0,0,0,0.302514028800932,0,0.0537455666971134,0,0,0,0,0,0,0,0,-0.092215337263713,0,0,0,0,0,0,0,0,0,0,0,0.196175909623321,0.133396387939176,0,0,0.0125402959933851,0,0,-0.176777291145754,2.16840434497101e-19,0,0,0,-0.0268358073596267,0,0
X002304.SZ,0,0,0,0.211015957370001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853299517378705,0,0,0,0,0.0665873720295157,0,0,0,0,0.268000017781805,0,0,0,0,0,0,0,0.0294855355952096,-0.0394742323676309,0.0326843499508825,0,0,0.0131136227671365,0,0,0,0,-0.0154773376424676,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.269146337112909,0,0,0,0,0,0,0,0.0553590831735535,0,0.140415521776394,0,0,0,0,0,0,0.0890385914876551,-0.092762514480818,-4.33680868994202e-19,0,0,0,0.132501265563542,0.0588693898830075,0,0,0,0,0.0628615472560524,0,0.0545592583454918,0,0,0,0.0296625637300093,0,-0.0240594709521562,0,0,-0.0509063113871425,-0.0319797851773134,0,0,0,4.33680868994202e-19,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0501998336994078,0,0,0,-0.453398570693504,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.393623742014963,0,0,0,0.0452944716806893,0.0843187905135855,0,0,0.0195127486726363,-0.165643843435071,0.283506113999256,0,0.275238513715205,0,0,0,0,0.00770112908656288,0,0,0,0,0.10967724157538,-0.158863477001586,0,-0.0987678376548925,-0.0658630163745421,0,0,0,0,0,0,0.0716066978878669,0,0
X300014.SZ,0,0,0,0,0,0.159397312289445,0,0,0,0,0,0,0,0,0,0.0172392194914192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10024779151653,0,0.193103724033286,0.360258737223959,0,0.115674304062927,0,0.171002013049467,0,0.0128149527290371,0,0,0,0,0,0,0.123245068963539,0,0,0,0,0,0,-0.0289009540866396,0,0,0,-0.00627831586520653,0,0
X600104.SH,0,0,0,0,0.134604831411204,0,0,0,0,0,0,-0.0166879546808434,0.0940658426124729,0,0,0.031577684527834,0,0,0,0,0,0,0,0.0136173484328085,0,0,0,0,0,0.0131507460855611,0,0,0,0,0.30216661393154,0,0,0,0.184418662912589,0,0,0,0,0,0,0,0,0.203349311432204,0,0,0,0.0559248342593212,-0.0429124952979871,0,0,0,-1.35525271560688e-20,0,0
