,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000063.SZ,X600690.SH,X002241.SZ,X000661.SZ,X003816.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X300124.SZ,X600703.SH,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X601877.SH,X002049.SZ,X000157.SZ,X002179.SZ,X600584.SH,X300003.SZ,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X601799.SH,X000066.SZ,X000977.SZ,X002456.SZ,X002008.SZ,X300146.SZ,X002185.SZ,X600118.SH,X000050.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0857418515441022,0,0,0,0.070966031601998,0,0,0.0241921777193308,0,0.295062394474248,0,0,0,0,0,0,0,0.126090043989588,0,0,0,0,0,0,0.167489384015711,-0.0279098005380911,0,-0.0633551273300153,0,0,0,0,0,0,0.0314006751143535,0,0,0,0,0,0,0,0,0,0.01467384565008,3.46944695195361e-18,0,0,0.0500546555123884,0,0.0950857958838102,-0.0480542426005837,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.171625044152243,0,0,0,0.335144791442929,0,0,0,0.0579677293911635,0,0,0,0.0322350677597903,0.0244806220530502,0.0399550081923627,-0.0542243014597944,0,0,0,0,0,-0.0264804479632986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142042901661627,0.128954035577647,0,-0.0131049794607588,0.0344191996667497,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0385182923639597,0,0.0527020687262492,0,0,0,0.123629649278941,0,0,0,0,0,0,-0.0758388305674327,0,0,0,0.0696536413494014,0.0208776426651788,0,-0.0298664530590485,0,0,0,0,0.175891890678645,0,0,0,0,0,0,0,0,0,0.0612915677999314,0,0,0,0,0,0.0070946235947453,0,0,0,0.0499951565742436,0,-0.00985888275922918,-0.0122611844271789,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.03319276955921,0,0,0,0,0,0.344633099737733,0,0,0,0,0,0,0,0,0,0,0.162774118193284,0,0,0,0,0,0,0,0,0.0659108858854469,0,0,0,0,0,0.00958560310080679,0,0,0,0.0922368113785914,0,0,0,0.109970247403117,0,0,0,-0.0154108295787215,0,0,0,0,0,0
X002415.SZ,0,0,0,0.176507286315774,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0228547496992979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21877196448051,0,0.0171851030695679,0,0,0,0,0,0,0,0.0593877717290201,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.0151424517186773,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136773343929006,0,-0.0561234681172929,0,0,0,0,0,0,0,0,0.0721987897604647,0.0927212830323701,0,0.0609241504464296,0,0.0779795810230384,0,-1.73472347597681e-18,0.175983417063871,0.00510083787739269,0,0,0,0,0,0,0,0.0156189660547681,0,0,0,-0.0605912652815615,0,0,0,0,0,0,-0.0499820579405174,0,0,0,0,0,0
X002304.SZ,0,0.140390864623911,0,0,0.0697966930995946,0,0,0,0.33450664603211,0,0,0,0,0,0,0,0,0,0,0.132962741333052,0,0,-0.0888339336300472,0,-0.00662731231468539,0,0,0,0,0.0185270747330784,0,0,0,0.0939081435505158,0,0,0,0,0,0,0,0,0,0,0,0.0715799330404853,0,0,0,0.016583724889151,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.12862082277276,-0.0982883086192664,0,0,0,0,0,0,0.189318924562422,0,0,0,0.0931854187329125,0,0.128478949193862,0.0463657815195624,0,0.058899169403571,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.00157491707779556,0,0,0,0,0.0527822029261454,0,-0.0112541225329699,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.481710227032364,0,0,0,0,0,0,0,0.171576243047081,0,0,0,0.0945183906807942,0,0,0,0,-0.00512219480357387,-0.142578239913785,0,0,0,0,-0.12716617212352,0,0,0,0,0,0,0,0,0.116578100735239,0,0,0,0,0,0,0,0,0,0,0.134518060310528,-0.183788870757425,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247588300608752,0,0.410745791529993,0,0.0556473317614804,0,0,0,0.0970129515575593,0,0,-0.0356106929791482,-0.0136403027094888,0,0,0,0,0.0877372962178766,0,0,-0.0396558674760329,0,0,0,0,0.0368366237799723,0,0,0,0,6.93889390390723e-18,0,-0.0873302559219928,0,0.0903480501887165,0,0.0978370786770768,-0.044605480312098,0,0,0,0,0,0
X600809.SH,0.305775125917862,0.0309751657421899,0,0.0382455933521348,0,0,0,0,0.0980655051822728,0,0,0,0,0,0,0,0,0,0.255312847998152,0,0,0,0.15731880721107,0,0,0,0,0.0617838814771808,0,0.0384526426602217,0,-0.057847850349179,0,0,0,0,0,0,-0.171225390807126,0,0,-0.0128356484948059,-0.0404569669483604,0,0,0,-0.0768139250741007,-0.022340817941682,0,0,0,0,0.0179045325823512,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.0258341163919198,0,0,0,0,-0.0173731854645575,0,0.105642177749929,-0.09238317508494,0.129384427053492,0,0,-0.0482331607916468,0,-0.0612292394772115,0.390773549978125,0,0,0.143724292569068,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0470192968899136,0,0.052794693475005,0,0,0.214081105218974,0,0,0,0.0278609650773931,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.0446836343650407,0,0.304354890403481,0,0,0.0766399674827452,0,0,0,-0.21132396013772,0,0,0,0.0667468196844752,0,-0.0731867757251233,0.0361353765335328,0,0,0,0.0767928827717835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.101486021127504,0,0.0756430655293778,-3.46944695195361e-18,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400651130027391,0,0,0,0.231344849622502,-0.0305208885741584,0,0.0579623752929271,0,0.190800629824195,0,-0.106293609554004,0.00462763503484877,0.0668766186603023,0.0511417352496128,0,0,-0.0805873397605844,0,0,0,0,0.00781226448438632,0,0,0,0,0,0,0,0.165985657730935,0,0,0,0,0,0,-0.0556827959369161,0.0337769729732402,0,0,0,0,0,0
X002241.SZ,0,0,0,0.278534285025162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155272179182127,0,0.0172334064827106,0.177036550007115,0,0,0,0.0400121995837203,0,0,0,0,0.0681622765452951,0,0,0.078462462164162,0,0,0,0,0,-0.0388460384316268,0,0,0,0,0,0,-0.0231124639078066,0,0,0,-0.225066521331034,0.157725843896123,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.127013537930575,0,0.290292421515681,0,0,0,-0.32251302097906,1.73472347597681e-18,0,0,-0.118890423549194,0.33004474657446,-0.116233849005366,0,-0.457138580461044,0,0,0.122955511019607,0,0,0.523293074207313,0,0,4.33680868994202e-19,0,0,0,0,0,0.192802943236369,0.425490431750134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155993671071195,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.029720006802846,0.0809384465170017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163944386584761,-0.0361883415277267,0,0,0,0,0,-0.0170761967070874,0,0,0,0.0025886787730383,0,0,0,0.0674135188753923,0,0,0.0257253703593389,0.0265804536323487,0,0.126679128353767,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.304439126083856,-0.00248223408253836,0.135564197612142,0,0.17376761480641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282772873464123,0,0,0,-0.00386011528182855,0,0,0,-0.0270270732153081,0.185843683278465,0,0,0,0,0,0,0,0.194147773935169,0,0,0,0,0,0,-0.00661592466560198,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.605094923036505,0,0.145360742177033,0,0,0.0947645140465748,0,0,0,0,0,0,0.280943622546077,0,0,0,0,-0.0696493429565399,0,0.00300301428976952,0,0,0,0,0,0,0,0,0,-0.132409468646226,0,0,0,0,0,0,0,0,0,0.00621493735901303,0,0,0,0,0.00168454125439963,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.117101279979086,0,0,0.0663570843159578,0.163487264810841,0.0757157994008315,0,0,0.135586978568968,0,0,0,0,0,0.0799490099185211,-0.0167984866868162,0,0,0,0,0,0,0.316583443581227,0,0,0,0.117638993613079,0.0437079858048185,0,0.127525798782121,0,0,0,0,0.00641599203568651,0,0,0,0,0,0,0,0,0,0,-0.0673980994722118,0.0158574296878797,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947961386235198,0,0,0,0.0946658859867391,8.85676509080054e-05,0.0790769981532784,0,0,0,0,0,-0.0090071955951285,0.0994122714766033,0,0,0.0622818090732245,0,0.0614374135059314,0,0.0274154841865616,0,0,0.0433797197251449,0,0,0,0.213892576341568,0,0,0,0,0,0,0.157199541978549,0,-0.0852942453950818,0,-0.0424682034350625,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106075201610828,0,0,0,0,0,0,0,0.216492038953482,0.104298073427877,-0.0525188275346274,0.038055812080129,0,0,0,0,0.310533098174342,0,0,0,0,0,0,0,0.0316107216291262,0,0,0.0229267375963076,0.122125743299557,3.46944695195361e-18,0.11799358766836,0.0712760330102377,0,-0.0160614762846769,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.168450097386588,0,0,0.0878958204422656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415704808023306,0,0,0.190433382415795,0,0,-0.0926672294823881,0,0.258613400471843,0.148530811634997,0,0,0.237892304296226,0,0,0,0,0,0.184817078577942,0,0.248499767215285,0,0.00507140212956424,0,0,-0.00734543790093409,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0118189841930178,0,0,0,0,0,-0.00357122730022545,0,0,0,0,-0.0115839253746046,0,0,0,0,0.134763846583563,0.100957471895111,0,0,0,0.0522469470071837,0.113348510626279,0.141158924667164,0,0,0,0,0,0,0,0,0,0.196335649212042,0,0,0,0.00458234874241196,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X000625.SZ,0,0,0,0.106398672091468,0,0,-0.0340647428751966,0.56337159584574,0,0.0660218687653994,0,0,0,-0.00245524986113156,0,0,0,0,0,0,0,-0.0191538953452728,0,0.107820040376603,0,0,0,0,0.00177070264787611,0,0.117459160727932,0,0,-0.107776534203795,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0274656172140138,0,0,0,0,0.0371245843874318,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162097857798124,0,0,0,0.116915372880981,0,0,0,0,0,0,0,0,0,0.048601454458913,0,0.102430886601983,0.0158641186234261,0,0,0,0.135186504164223,0.0166080135554227,0,0,0.113224059934025,0,0,0,0.219307796644011,0.0192262890822797,0,0,0,0,0,0,0,-0.0139007801959205,0,0,0,0,0,0
X002371.SZ,0,0,0,0.0596483517972633,0,0,0,0,0,0,0,0.124730077805101,0,0,0,0.137257551955172,0,0,0,0.0764907698784793,0,0,0.0142428787246564,0,0.0436154885807542,0,0,0.233019260198098,0,0,0,0.174864154319624,0,0,0.10627215089529,0,0,0,0,0,0.174750537584561,0,0,0,0,0.0650927621136137,0,0.053271391783113,0,0,0,-0.0593399412489457,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.535178161729245,0,0,0,0,0.0918468111549512,0,0,0,0,0.132145527589336,0,0,0,0.239607600917228,0,0,0.466776573810015,0,0.231987839702947,-0.4797989653313,0,0,0.0499538897192097,0,0,0,0,0.0765845313803381,0.565541269573796,0,0,0,0,-0.132724673803336,0.0546389181636206,0,0,0,0,0,0,-0.119994309532625,0,0,0,0,-0.0221407036425418,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.34726268649108,0,0,0,0,0,0,0.249307645678484,0,0.278039042624349,0,0,0,0,0,0.0999165028738529,0,0,0,0.0465124393492958,0.0184931849086771,0.132670638775926,0.00648383160319453,0.0600874674200777,0,0,-0.221088656824508,0,0,0,0,0,0,0,0.113565726829929,0,-0.144035636969605,0,0,0,0.0612135049002747,0,0,0,0,0.0422787228434072,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.450453852291336,0,0,0,0,0,-0.0812070851074202,0,0,-0.0415301312574215,0,0,0.151430339555834,0,0,0.0249875446678801,0,0,0,0,-0.150150835466632,-0.113044117777405,0.132095039293954,0,0,0,0,0,0,0,0.286260604418214,0,0,0,0,0,0,0,0,0,0,0,0.00978738265417474,0,0.0244062552365195,0,0,0,-0.0393111160667658,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844668553989226,0,0,0.197370837055885,0,0,0,0.0331447763948449,0,0.0545326876224847,0.0876132840877652,0.024472962676238,0.0926862349947368,0,0,0,0,0,0,0,0,0,0,0,0.0390220296770876,0.115481345432267,0,0,0,0,0,0,0,0,0.0810779753471878,0,-0.00519486212920525,1.0842021724855e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,0.306627135354009,0,0,0,-0.258520794722374,-0.0381028942927559,0,0,0,0,-0.457337062963433,0,0,0,0,0,0,0,0,0,0,0,0,0.0972659867841177,0,-0.0533882062482603,0,0,0,0,0,0.610869566613277,0,0,0.594743626383239,0,0,0,0,0,0,-0.238772737475636,-0.0662757458482387,0.0941157770539534,0.256421868802949,0,0,0,0.0495255665493502,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0337415079595507,0,0,0,0,0,0.134703115247296,0,0,0,0,0,0.0412833039838393,0,0,0,0,0.0636934613207396,0,0,0,0.0445551680044434,0.00442029316037118,0,0,0.113419610088177,0,0,0,0,0,0,0,0,0,0,0,0.0665382538254535,0,0,0,0.103519771297674,0,0,0,0,0.0120490341949073,0,0.0234074327248533,0,0,0,0,0,0,0
