,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X000100.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X000157.SZ,X600741.SH,X000977.SZ,X000733.SZ,X002074.SZ,X000799.SZ,X600522.SH,X600584.SH,X600460.SH,X300003.SZ,X000066.SZ,X002236.SZ,X600183.SH,X600779.SH,X002294.SZ,X600884.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0970930032452922,0.0299185076005821,0.230051254266696,0,0,0.11238195836473,0,0,0,0,0,0,0,0,0,0.0699854017262198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117002050963143,0,0,0,0,0.0700918311860825,0,0,0.0286118802355512,0,0,0,0,-0.0342939779490314,0,0,0.0127426625098121,-0.0092320285934897,0,0,0,0.00761628449281858,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.217522817674218,0.0277147659568539,0,0.625807717778965,0.0924037751746821,0,0.0580583985997929,0,0,0.0435748089517248,0,0,0,0,0,0,0.00918132331854108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541591137435962,0,0,0,-0.0525677710139708,0,0,0,0,0,0,0,0,-0.0210782458761603,0,0,0,0,0,0,0
X000568.SZ,0,0.651667581880946,0,0,0,0,0.206758664936699,0,-0.0672135218279794,0,0,0,0,0,0,0,0,0,0,0,0.0957418442951509,0,0,-0.125399316848712,0,0.105256421338908,0,0,0,0,0,0,0,0,0,-0.0311665891936439,0,0,-3.46944695195361e-18,-0.0994341494959844,0,0,0.0206947565181198,-0.0330104259008239,0,0.141409364292778,0,0,-0.0761037379623502,0,0,0,-0.00623823509861902,0,0,0,0,0,0
X600809.SH,0,0,0.200988708600262,0,0.0667522150867801,0,0.0989651580541375,0.0805272127184335,0,0,0.0374195054557906,0,0.0251403948416431,0,0,0.183411492331508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483133371015387,0,0.229424305829287,-0.0123352850599023,0,0,0,-0.0210067582656147,0,-0.0657255813865524,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.174414036614119,0,0,0,0.0413338761738123,0,0,0,0,0,0,0,0,0.0388605604266076,0,0,0,0,0,0.0276835367856509,0,0,0.0581544904568796,0,0,0,0,0,0,-0.0452363185238892,0,0.0312389045934492,-0.109010586102117,0,0.188442729167956,0,0,0,-0.0260445127030195,0,0,0,0,0,-0.0283538118944526,0,0,0,4.33680868994202e-19,0,0,-0.0240722296980077,0,0,0,0,0,0
X600276.SH,0,0,0.0522959398382913,0,0,0,0,0,0,0,0,0,0,0,-0.0161268966721971,0,0,0,0,0,0,0,0,0,0,0.207917307569957,0,0,0,0,0,-0.178221365012589,0,0,0.417616280291352,8.67361737988404e-19,0,0,0,-0.0665399986986864,0,0,0.0707441821279283,0.0683735456325442,0,0,0.0449325652753665,0.180609021632115,0,0,0,-0.0209402501690029,0.00758036626407077,0,0,0,0,0,0
X002304.SZ,0,0.352372831156358,0.346601128259329,0,0,0,0,0,0,0,0,0,0,0,0,0.126407830073815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563571318432624,0,0,0,0,0,0,-0.0458637098588273,0,0,-0.0619381451497075,-0.0411592181855137,0,0,0.00927392591247592,-0.035992991697174,0,0.0587868546996771,0,-0.0311227536585826,0.0270500079283779,0,0,0,0,0,0
X600690.SH,0,0,0.0157894057936396,0.0355576773252385,0.131907749635129,0,3.46944695195361e-18,0,0,0,0,0,0.318032178545343,0,0,0.0507296929793782,0,0,0,0,0,0,0,0,0,0.0281133518038636,0,0,0,0,0,0,0,0,0,-0.0265895155562181,0,0,0,0,0,0,0,0,0,0,0.0550835600799371,0,0,0.0304367650756342,0,0,0.00425270419641486,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.528876425833741,0,0,0,0.120044724339471,0,-0.108375004808803,0,0.10299286111228,0,0.27818665064103,0,0,0,0,0,0,0,0,0.021413361525592,0,0,0,0,0,0,0.171847038010683,0,0,0.11629687070229,0,0,0,-0.0596943270736673,0,0,0,0,0,0.101522899804707,0.386471421074847,0,-0.0206805444544575,0,0,0,0,0,0
X000651.SZ,0,0.203588160283494,0.0128379775786087,0,0,0,-3.46944695195361e-18,0.307042846968071,0,0,0,0,0.0993625093534443,0,0,0,0,0,0,0,-0.0137386392149116,0,0,0,0,0,0,0,0,0,0,0,0.0466626820591934,0,0,-0.0458123405401089,0,0,0,0,0.0400448112543842,0,-0.0245330537518004,0,0,0,0,-0.0199451240797377,0,0,0,-0.00113403015251912,-0.00166144212766583,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.126062782239757,0,0,0,0,0,0.106483021554519,0,0,0,0,0,-0.0245599272578833,0,0,0,0,0,0,0.168048401156624,0,0,0.078999787876995,0,0,0,0,0,0,0,0,0.0892613974179802,0,0,-0.0331762702903063,-0.0602211187017522,0,0,0,0,0,0.202849131303075,0,-0.0144736135558331,0.00448106961301523,0,0,0,0,0,0
X600104.SH,0,0,0.0569830607463786,0,0,0,0,0.0587092491900136,0,0,0,0,0.094634564010794,0.0794938315129186,0,0,0,0,0,0,-0.0391710075356694,0,0,0,0,0,0,-0.0477880868904671,0,0,0,0,0,0,0,0,0,0,0,0.0488957659767545,0,0,0,0,0.0445575421031374,0,0,-0.0927654197733614,0,0,-0.00534322779485508,0.0307764224748842,-0.00296117665798428,0,0,0,0,0,0
X600031.SH,0,0.00331912579785722,0,0.0309989399058258,0,0,0.0488579946013543,0.170539670958255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584086008293533,0,0,0,0,0,0.329273968664212,0,0.11594877435662,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0873306259461648,0,0.00488020188514755,-0.00669080036174704,-0.266616819413278,0,0,0,0,0
X000725.SZ,0,0.0419474075031999,0,0,0,0,0.00694961227457103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149665040139046,0,0,0.0299766496861181,0,0.171583301207378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233964787802394,0.200408420778456,0.0720076821416109,-0.0705121119564177,0,0,0,0.0369105849847979,0,0.0233453115712242,0,-0.0110033665443561,0.00748965350360826,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.160410564665741,0,0,0,0,0,0,0,0,0,0,0,0.157489139797215,0,0,0,0.169502162313424,0,0,0,0,0,0,0,0,-0.224155390714619,0,0,0,0.234481973077965,0,0,-0.44920068611083,0,0,0.187469631690131,0,0,0,0,0,0,-0.158426969531099,0.00948248083410796,0.00627054753094932,0,0,0,0,0,0
X000596.SZ,0,0.11464515083544,0.0209929705801869,0,0,0,0.0387408446650513,0,0,0,0,0,0,0,0,0,0.164531775174421,0,0,0,0,0,0,0,0,0.142719743128471,0,0,0.0203086087988469,0,0,0,0,0,0,0,0,0,0.186439294139428,0,0,0,0,-0.0941251177517688,0,0,0,0,0,0,0,-0.00540440838096854,0.00598101890707722,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0136854533512848,0.250291675539825,0,0,0,0,0,-6.93889390390723e-18,0,-0.10550742582398,0,0,0.124059255074406,0,0,0.142207625904367,0,0.0686217408765507,0,0,0,0,0,0,0,0,0,0,0,0,-0.324626166838658,0,0.304357647529946,0,0,0,0,0,0,0,0,0,0.220977592451933,0.0839469505560553,0,0,0,0,0.0163795601723867,-0.0150765059873486,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00894782053853073,0,0.0811121558321561,0,0,-0.0289239856355998,-0.00254573468771053,0,0.0803060966058486,0,0,0,0.0195525429642605,0,0,0,0,0.0368272191521192,0,0,0,0.0397158184344548,0,0,0,0,0,0,0,0,0.017731670804684,0.0295710376482062,0,0,0,0,0,0.0139172199889249,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764999051793748,0,0,0,0.178380640939227,0,0,0,0,0,0,0.00964792842606695,0,0,0,0.0531223993290361,0.0963882959522214,0,0,0.113094981585381,0,0,0,0.323710959140885,0.0234986496065328,0.00925144906783282,0,0,0,0,0,-0.0607542119784813,0,0,0,0.0358488548598148,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.0614380434580442,0,0,0,0,0,0,0.0535581711094632,0.0123736100711276,0.260659245089852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050487908406613,0,0.241394865179366,0.485104918393849,0,0,0.355635314631446,0,0,0,0,-0.0914597559463813,0.0095450982926032,0.281315677145444,0,0,0,0,0,-3.46944695195361e-18,0.0592532734770202,-0.0297783434840211,0,0,0,0,0,0
X002371.SZ,0,0,0.18636774467953,0,0,0,0,0,0.0359696090485827,0,0,0,0,0,0,0.113735310662503,0,0,0,0,0,0,0,0.267513679788171,0,0,0,0.0862638637164382,0,3.46944695195361e-18,0,0,0,0,0,0.142310085208377,0,0,0,0,0,0.297720124884633,0,0,0,0.0403359968707982,0,-4.33680868994202e-19,0,-0.109130059902309,0,0.00626357478283757,0.00144208776006017,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.257609343965693,0,0,0,0,0,-0.0216762821769926,0,0,0,0,0,0,0.0168329046766966,0,0,0,0.00527263616357076,0,0,0,0.113398489071133,0,0,0,0,0,-0.0645301348550886,0,0,0,0.0715384730707482,0,0,0,0,0,0,-0.188243243745244,0.0203532533881042,0,0,0,0,0,0,0
X600703.SH,0,0.126202836937062,0,0,0,0.0479846469184148,0.148304635198426,0,0,0,0,0,0,0,0.0211088640414845,0,0,0,0,0,0,0,0,0,0,0,0,0.109986311714476,0,-0.0226160518425482,0,0.000555949618210028,0,0,0,0,0.276755331699599,0,-0.0239878048729988,0,0,0.210416210772355,0,0.0987045201229755,0,0,0,0,0,0,0,0.0427050889932654,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.187503473993632,0,0,0,0,0,0,0,0,0,0,-0.339570582013927,0.0710482089273077,0,-0.109157369907712,0,0.216138955058277,0,0,0,0,0,0,0,0,0.174307520571443,0,-0.314999497851285,0,0,0,0,0.287160652911216,0,0,0,0,0,0,0,0,0,-0.0324916209301038,0.0808258743130119,0.056200494497071,0.0251126012819708,0,-0.0478514715579695,0.0448413389414844,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.130423450487811,0,0,0,0.136965957572651,-0.0434325179986268,0,0,0,0.0510343187476192,0,0,0,0.0383659695370841,0,0,0,0.063895569475218,0,-0.00753369679095424,0,-0.0281791502068304,0,0,0,0,0.505310687526052,0,0,0,0,0,0,0.0192817166047834,0,0,0,0,0,0,0,0.00410270046999522,-0.00563520910325875,0,0,0,0,0,0
X000661.SZ,0,0,0.0123160987626573,0,0,0.256926586144313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147979815276179,0,0.0446171155523528,0,0,0.00879047758356608,0,0,0,0,0,0,0,0,0,0,0.0503835803393791,0,0,0.179284516583538,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169958226153039,0,0,0,0.162563636868245,0,0,0,0,0,0,0,0,0,0,0,0,0.125427039613803,0,0.132198498715476,0.0125161851939739,0,0,0.0599659901656647,0,0,2.16840434497101e-19,0,0.0556147023344221,0,0,0,-0.101816426624465,0,0.0387488141219032,0,0,0.0105026498691544,0,0,0,0,0,0,0
