,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X300124.SZ,X002456.SZ,X601877.SH,X000625.SZ,X600487.SH,X600066.SH,X600809.SH,X000100.SZ,X002241.SZ,X002294.SZ,X600271.SH,X600867.SH,X600522.SH,X300136.SZ,X002508.SZ,X600566.SH,X000981.SZ,X000157.SZ,X600089.SH,X300142.SZ,X002179.SZ,X000050.SZ,X002049.SZ,X600498.SH,X000977.SZ,X000661.SZ,X600707.SH,X600177.SH,X000596.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.281576320459561,0.157096482981879,0,0.186884104601497,0,0,0.0682506669460204,0,0,0,-0.0284435599722849,0,0,0,0,0,-0.104899141269649,0.0955539511479332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205027133823368,0,0,0,0,0,0,0,0,0,0,0,0,0.0117983530692539,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.256238243331776,0,0,0.166898030337798,0.16438415736755,0,0,0,0,0,0,-0.0891040628230636,0.0914011455187017,0,0,-0.0204514533189893,-0.00195997387771099,0,0,-0.210076040939008,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209037657161603,0,0,0,0,-0.0238711657079557,0,0.0334441514275407,0,0,0,0
X002415.SZ,0.156164854887352,0,0,0,0,0.0716656497262985,0,0,0,0.14496067295188,0,0,0,0,0.237826656176741,0.100114429692016,0,0.0739180519505857,0,0,0,0,0,0.218362889941372,0,0,0,0,0,0,0,0,0.111986150772339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305561356237228,0.0264637230826421,-0.0531349546799206,0,0,0,0,0
X000651.SZ,0,0,0,0,0.323613457764893,0,0,0,0,0.199482950046703,0,0,0,0,5.42101086242752e-20,0,0.0754258046656978,0,0,0.0207287657225888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989657066468215,0,0,0,0,0.167430818104893,0,0,-0.0258421103934421,0,0,0,-0.0499685044690441,0,0,0,0,0,6.95753402765959e-05,0,0,0,0,0,0,0
X000858.SZ,0.169659760656648,0,0,0.209379390217272,0,0,0,0,-0.000303524958865683,0,0,0.573440167452991,0,0,0.0367612333148647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000938668651112508,0,0,0,0,0,0,0,0,0,-0.0457063031588705,0,0,0,0,0,0,0,0,0,0,-0.0127584724641185,0,0,0,0,0,0,0
X600276.SH,0,0,0.0895270081172333,0.146991974032682,0.0416607251949601,0,0.25310629695442,0,0,6.93889390390723e-18,0.123592022641864,0,-0.0979521668421759,0.0549940998045714,0,0,0,0.0321479485730288,0,0,0,0,0,0.0769066423287829,0,0.0468716546898304,0,0,0,0,0.0521302610439148,0,0,0.0557128185545349,0,0,0,0,0,0,0,0,0,0,0.00545360815760208,0,0,0,0,0,0,0.00287749199037249,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.200555323462119,0,0,0,0,0,0,0.0514988604983165,0,0.0843161607408188,0,0,0,0,0,0,0,0,0.280636293937463,0,0,0.054752844598371,0.025540428002165,0,0.0438305927132562,0,0.115003215634096,0,0,0.282095524896921,0,0,0,0,0,0,0.0352037298998984,0,0,0,0.00713403080287524,0,0,-0.0253018332211215,0.027475864961414,0,0,0,0,0,0
X002304.SZ,0.158375245039499,0,0,0,0.176378698311782,0,0,0,0,0,0,0.323555703664773,0,0.117602735716542,0,0,0.118018088008089,0,0,0,0,0,0,-0.0398286261953794,0,0,0,0,-0.0994269013037428,0,0,0,0,0.298320473462062,0,0,0,0,0,0,0,0.137501943080672,0,-0.121985424954668,0,0,0,0,0,0,0,0,-0.00578624324767536,-0.0326509016235812,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.385311040553172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2339285361767,0,-0.114163858433488,0.238386180934762,0,0.0871466437554196,0.180159693974954,-0.0828079781507788,0,-0.0381260720461518,0,0.1800857733421,0,0.139965191256874,0,0,0,0,0,0.168894395410915,0.0525176672877476,0,0,0,0.125302479114623,0,0,0,0,0.00585515571915273,0,0,0,0,0,0
X600690.SH,0,0,0,0.182539966144326,0.432985376313336,0,0,0.163747549374563,0,0,0,0,0,0,0,0,-0.0442243793051495,0,0,0,0,0,0,0,0,0,-0.0526777375919264,0,0,0,0,0,0,0.0444478086337112,0,0,0,0,0,-0.0734039104836334,0,0,0,0,0,0,0,0,0.0659078966686206,0,0,0,0.00209038075498396,-0.00719022389412155,0,0,0,0,0
