,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000063.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600690.SH,X600031.SH,X600276.SH,X600118.SH,X600271.SH,X000100.SZ,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X600089.SH,X002129.SZ,X002241.SZ,X000559.SZ,X600741.SH,X300124.SZ,X600177.SH,X600839.SH,X600066.SH,X002456.SZ,X600582.SH,X002236.SZ,X002292.SZ,X002465.SZ,X600198.SH,X600435.SH,X000977.SZ,X000800.SZ,X600060.SH,X002475.SZ,X000050.SZ,X600498.SH,X002276.SZ,X601877.SH,X000581.SZ,X000568.SZ,X300003.SZ,X000623.SZ,X002008.SZ,X002294.SZ,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0488600063062533,0,0,0,0,0,0,0,0,0,0,0,0,0.024422359974296,0.0373298637859093,0,0,0,0,0,0,0,0,0.0294702143335182,0.0473852647517897,0,0.0610565553850213,0,0,0,0,0,0,0,0,0,0,0,0,0.0738960395225617,0,0,0.220910839188114,0,0,0,0,0,0,0,0.00947352042522979,0,0,0,0,0,0
X600104.SH,0,0,0.0374435913937714,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0560739905028382,0,0,0,0,0,0,0,0,0,0,0.0436789692318358,0,-0.0388854443847723,0,0.0413072853265842,0,0,0,0,0,0,0,0,0,0.0316511427315959,0.0144632045264724,0,0,0.326472276713424,0,0.0674715516432316,0,0,0,0,-0.00374141603714407,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.073046990467347,0,0,0,0,0,0,0,0.0580020156160205,0,0,0.0938989850188974,0,0,0,0,0,0,0,0,0,0,0,0.018118781157887,0,0,0,0,0,0,0,0,0.138088572676629,0,0,0,0,0,0,0.112879596229691,0,0,0,0,0,0,0,0.0183603453746167,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.103859286203982,0,0,0,0,0,0,0,0.0558208675572369,0,0,0,0,0,0.01284967309479,0,0,0,0,0,0,0,0,0,0.0192063806319819,0,0,0.222040092684119,0,0,0.0674308656185223,0,0,0,0,0.0123113896542059,0.102966509466412,0,0,0,0,0,0,0,0,0,-0.0222011230614985,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110306261318511,0,0,0,0,0.101835874865883,0,0,0,0,0,0,0,0,0.0670980444297856,0,0,0.345291918556732,0,0,0,0.0259581292232712,0,0,0,0,0,0,0.242903472962742,0,0.107642785725869,0,0,0,0,0,0,0,0,-2.41713119633429e-05,0,0,0,0,0,0,0
X000063.SZ,0,0,0.168538016238316,0,0,0,0,0,0,0,0,0,0,0.0303950430663883,0.0700584285236879,0,0,0,0,0.172118687960408,0,0,0,0,0,0,0.0607565500819272,0,0,0,0,0,0,0,0,0.120899773130577,0,0.00579652670307902,0,0,0.120643268839014,0,0,0,0.177584423777627,0,0,0,0,0,0,-0.00219046095378775,0.00861020871176046,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0119568098079136,0.082646908267586,0,0,0,0,0.00304027004064279,-1.73472347597681e-18,0,0,0.0801396581530363,0,0,0.0991366760833132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105618873395789,0,0,0,-1.0842021724855e-19,0,0,0.340423171801285,0,0,0,0,0,0,-0.0027075941523878,0,0,0,0,0,0,0
X000625.SZ,0.0474101751429265,0,0,0,0,0,0,0,0,0,0,0,-0.00659073815495767,0.0523409016861828,0,0,0.190968351268769,0,0,0,0,0,0.023842617684511,0.0696438570328504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570535759317942,0,0,0.0211314584749077,0,0,0,0,0,0,0,0,0,0,0.00982927351894428,0.0692562963428569,0,0,0,0,0,0
X002304.SZ,0.0547479182498496,0,0,0,0,0,0,0,0,0,0.0977631706853567,0,0,0,0,0.0527495435797654,0,0.0618953856709218,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0342572466368489,0,0,0,0,0.105845723401587,0,0,0,0,0,0.0182904188517736,0.00786201006570363,0,0,0,0.0552166148604097,0,0.122114314044732,0,0,0,-0.00548463511013575,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034426394203908,0,0,0,0,0.0484354103574519,0,0,0,0.0504420182497097,0,0,0,0.0801844392066823,0,0,0,0,0,0,0,0,0,0,0.067824185530932,0,0,0.0231873320609661,0.0855416607734807,0,0.0456924578147433,0,0,0,0,0,0,0,0.00217933146025303,0.00208453644814073,0,0,0,0,0,0
X600031.SH,0,0,-0.0538563680383376,0,0,0,0,0,0.0682115178309156,0,0,0,0,0,0,0.203709411889643,0,0.11892057449989,0.0297172886373474,0.192737290391575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133621000573919,0.031469806029523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397053019627031,0.00954393096702319,0,0,0,0,0,0
X600276.SH,0,0,0,0.176245641188432,0,0.0218639469724837,0,0,0,0,0,0,0,0,0,0.0256509751644807,0,0,0,0,0,0.0877541602217,0,0,0,0,0,0,0,0.101056254243067,0,0,0,0,0,0.00730708801864834,0,0.140965689545924,0,0,0,0.0699966181230723,0,0,0,0,0,0,0,0,0,-0.00241176935078125,0.0228756578491095,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.141659536777143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387972002825635,0,0.103656247766317,0,0,0,0,0,0,0.0541246890259517,0.208336043304189,0,0,0,0,0.290392127454506,0,0,0,0,0,0.237453872034326,0,0,-0.0588142987310829,0.0316041794087413,0,0,0.00785279621271733,0,0,0,0,0,0
X600271.SH,0,0,0,0.183501272050003,0,0,0,0,0,-0.117521534028642,0,0,0,0,0,0,0,0,0,0,0,0,0.196768003399089,0,0,0,0.034686031451046,0,4.33680868994202e-19,0,0.16928609942139,0,0,0.151056861772535,0.0342226487007996,0.0229687594960981,-0.0341091954198076,0,0,0,0,0.00587772269405664,0.0765251429416682,0,0,0,0.0299027724298394,0,0,0,0,-0.027661478510601,-0.0385527202763823,0,0,0,0,0,0
X000100.SZ,0,0,0.0517281178130709,0,0.111075775306715,0.179903438151379,0,0,0,0,0,0,0,0,0,0,0.103980153488258,0,0,0,0,0,0,0,0,0,0.0756419471902047,0,0,0,0,0,0,0,0,0,0.0819804306072539,0.0956985185962949,0,0,0,0,0,0,0,0,0.0149388929165598,0,0,0,0,0.00483556096766316,0.0103027235196781,0,0,0,0,0,0
X600372.SH,0,0.405774070972088,0,0,0.00821502184707019,0,0,0,0,0,0,0,0,0,0,0,0,0.0997146497792721,0,0.0495843052764454,0,0,0,0,0,0,0.0695170597526561,0,0,0,0.102428816124296,0,0.0692752864512438,0,0.122607001883322,0,0.00471593784350613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143620186896758,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0446308594805518,0,0,0,0,0,0.516193116575975,0,0,0,0,0,0,0,0,0.167065275478587,0,0,0,0,0,0,0,0,0.088333939317785,0,0,0,0,0,0,0,0,0,0,0,0,0.00290603937267127,0,0,0,0,0,0,0,0,0,0,0.0267315816365917,0,0,0,0,0,0
