,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X600487.SH,X300003.SZ,X300124.SZ,X600066.SH,X000100.SZ,X601877.SH,X002241.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X002508.SZ,X000050.SZ,X600566.SH,X000981.SZ,X600089.SH,X000157.SZ,X600498.SH,X600177.SH,X002179.SZ,X600707.SH,X000596.SZ,X600699.SH,X300142.SZ,X002180.SZ,X600584.SH,X002049.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.52490890043881,0.0164234129479627,0,0,0,0,0,0.0123978713323725,-0.115936075038208,0,0.0244888573866165,0,0,0,0,0,0.0161419964578442,0,0,0,0,0,0,0,-0.021382100880669,0,0,0,0,0,0,0,0,0.109405546265839,0,0.0282849338379114,0,0,0,0.178936093884221,0,0.103028868364889,0,0,0,0,0,0.00792631849229039,-0.00570706766455254,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.142591160971609,0,0,0,0,0.179923833701623,0.297488687332657,0,0,0,-0.117118833442319,0,0,0,0,0,0,0.144127117299582,0,-0.0151758622806224,-0.0258775267100907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891012293014568,0,0,-0.0292431746924587,0,0,0,-0.0119984430506289,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0925882199556326,0.237417679240559,0.0743344961918542,0,0.138242029376455,0,0,0.144864115709584,0.029970307820257,0.0605077922436111,0,0,0.19517311631394,0,0,0,0,0,0,0.0121617002971031,0,0,0.117570323178794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215063420397911,0.014370764569145,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.39469718498516,0,0,0,0,0,0,0,0.0674252833250907,0,0,0,0.126470350222073,0,0,0,0,0,0,0,0,-0.0294348113970482,0,0,0,0.107116683152752,-0.0580693759950504,0,0,0.225258603780691,0,0,0,0,0,0,0,0,0,0,-0.00427158633798792,0.117492267364805,0,-0.0467565455711367,-0.0566305436847787,0,0,0,0.000847834134004482,0,0,0,0,0,0
X000858.SZ,0,0,0,0.331758939299219,0,0,0,0.215142176443991,0,0,0,0.496294428395885,0.0455595325866509,0,0,0,0,0,0,0,0.00890804061315864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427008959710155,0,0,0,0,0,0,0,-0.0134634697146978,0,0,0,0,0,0
X600276.SH,0,0,0.0557812685253484,0,0.0384558866687758,0,0,0,0,0.0860696326339666,0,0,0.0317247255328813,0,0,0,0,0,0,0,0.25807797357331,0,0,0,0,0,0,0.0610016349398685,0,0.0576839809625622,0,0,0,0.112798724603166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329422725315274,0,0,0.00491876276716351,0,0,0,0,0,0,0
X000725.SZ,0.0745475819671993,0,0,0,0,0,0,0,0.166227927527389,0,0,0,0,0,0,0,0,0,0,0,0,0.108452067450914,0,0,0.131666638400976,0,0,0,0,0.017643861587685,0,0,0.0946948071764351,0,0.124607310522966,0,0,0,0,0.20677807054733,0,0,0,0.0451600731471822,0,0,0.1201349398986,0.109030575730744,0,0.165997372899594,0,-0.00367822552803608,0,0,0,0,0,0,0
X002304.SZ,0.253288498799169,0,0,0,0,0,0,0,-0.0209093004565108,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356925929150402,0,0,-0.0582699354693383,0,0,-0.0259075904337598,0,0,0,0,0.40137822068729,0,0,0,0,0,0,0,0.0370446657519794,0,0.200835557240428,0,0,0,0,0.0456263549789281,0,0,0.00311036717112052,-0.0159630022382367,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.467047303789953,0,0,0,0,0,-0.0933609391057396,0,0,0,0,0,0,0.0653076233621148,0.180574265229536,0,0,0,6.93889390390723e-18,0,0,-0.10020510777264,0.283121777174253,0,-0.03149963394254,0,0.341376967500486,0,0,0.0882238172178925,0,0,0,0.365569640095471,0,0,0,0.0256431279535781,0,-0.139622858636001,0,0,0,0.0934838445964901,0,0,0.00709429281897068,0,0,0,0,0,0
X600690.SH,0,0,0,0.34711804508479,0.112820977083238,0.0706990568792666,0.0121103715437109,0,0,0,0,0,0,0.213965354288092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833513604863667,0,0,0,0.0206387795755033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00789609400804859,0,0,0,0,0,0,0
