,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002241.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X601877.SH,X002007.SZ,X002463.SZ,X000157.SZ,X000066.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X600271.SH,X002008.SZ,X600867.SH,X000977.SZ,X000625.SZ,X002371.SZ,X002129.SZ,X002506.SZ,X300136.SZ,X600498.SH,X002049.SZ,X600177.SH,X002456.SZ,X600066.SH,X002180.SZ,X600487.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600183.SH,0,0,0,0,0,0,-0.075824130127915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378094778823282,0,0,0,0,0,0.0150888295848815,0,0,0,0,0,0,0.0312051300141468,0,0,0,0,0,0,0,0,0,0,0.171404146055918,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.0391180978700329,0,0,0,0,0,0.257061042526601,0,0,0.0838589212060624,0.308006133418179,0,0,0,0,0.105986942424577,0,0.0546117207211455,0,0,0,0,0,0,0,0,0,0,0,0,0.0119073327546666,0,0,0,0,0,-0.120926941720359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362880744939379,0,0,0,0,-0.0507188272896638,0,0
X600703.SH,0,0,-0.011968769633412,0,0,0,0,0,0,-0.263369555195045,0,0,-0.0332144910110846,0,0,0,0,0,0,0,0,0,0.369784079328224,0.24235383307698,0,0,0,0,-0.0999082631218472,0,0,0,0,0,0.129876410659716,0,0,0,0,0,0,0,0,0.288326059896564,0,0.270619119125474,0,0.0704472723972626,0.247819697904774,0,0,0.027950475055971,0,0,0,0,-0.0358142415105802,0,0
X002241.SZ,0,0,0,0,0.23133233671495,0,0,0,0,0.0206386477394559,0,0,0,0,0,0,0,0,0.24852045760453,-0.310368970429235,0.0858425547961627,0,0.116526860242536,0,0,0,0,0.0792116071186119,0,0,0,0,0,0,0.0562862291439472,0.193353412626388,0,0,0,0,0,0,0,0,0,0.170093273447803,0,0,0,0,0,-0.0010942030071619,3.46944695195361e-18,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.212405973224264,0,0.0161385294290292,0,0,0,0,0,0,0,0,0,0.182198808039762,0.0480635368569568,0,0,0,0,0.00473482902671578,0,0,0.0813826119994563,0,0,0,0,0.0679790318799442,0,0,0.183489554864528,0,-0.0308875209273891,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0170607470122005,0,0,0,-0.0258116469978965,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.293587296701805,0,0.0153829572805708,0,0.223483058406542,0,0,0,0,0,0.214643592200631,0,0,0,0,0,0,0.0694653495872687,0,0,0.0426129543789519,0,0,0,0,0,0,0,0,0.0129197879909864,0,0,0,0.0331243028319266,0,0,0,0,-0.0285776728806915,0,0,-0.00543001781600979,0,0,-0.0982018559810919,0,0.000890492708444619,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.123571659958659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123159412265577,0,0,0.0431765780903919,0,0.0406669018751782,0,0,0,0,0.149220791533078,0.0410655216340559,0,0.0426763109103045,0,0,0,-0.042153206398619,0,0,0.106332445548471,0,0,0,0,-0.0828302002580925,0.137849745458709,0,0,0,0.0172779083865884,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774877057313593,0,0.0886726780915077,0.103494022736373,0,0,-0.0737289387569159,0,0,0,0.0281016225478072,0,0,0,0,0,0.0652058697800997,0,0.0939725173094446,0,-0.17417545482613,0.109495740278465,0,0,0,0,0,0.0360644951089295,0,0.0727052684404009,0,0,0,0.0344030769396277,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.198514686585964,0,0,0,0.185191332405839,0.0984003880307091,0,0,0.151261762460976,0,0,0.339351444058588,-0.0165451093021618,0.0649661394650514,0,0,0,0,0,-0.0257603109217563,0,0,0,0,0,0,0,0,0,0,0,0.102547154207799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041532618799744,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.23369893962708,0,0,0,0,0,0,0,-0.102151677929509,0,0,0.743018069689726,0,0,0.11599309756972,0,0.314618922023264,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0757019380077106,0.0879731153602546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838681912149034,0,0,0,0,0,0,0
X000157.SZ,0,-0.0785760682786663,0,0,0,0,0,0,0,0,0,0,0.542258077348742,0,0,0,0,0,-0.102788918702504,0,-0.0317318625183091,0.16852685907781,0,0,0,0,0,-0.0491913036339851,0,0,0,0,0,0,-0.0912609687679958,0.0762057593333559,0,-0.107589424920588,-0.0836223022036404,-0.0259761226019721,0,0,0,0,0,0,0,0,0,0.108076580342298,0,-0.0130275727828057,0,0,0,0,-0.0483241604225131,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28617743029713,0,0,0,0,0,0,0.447499122981047,0,0,0,0.0332789209286577,0.0444689526946754,0,0,0,0,0,0,0,0,0,0,0.0826794688627926,0,0.0869935105831315,0,0,0,0,0,0,0,0,0,0,-0.001939697136707,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719575645338251,0.0976800818344299,0.0584542528403488,0.216255556692771,0,0,0,0,0,0.00582630517806923,0,0,0,0.0298584087242272,0.140070994058696,0,0,0,0,0,0,0,0.131569963313288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00278221441195659,0,0,0,-0.0284959306880649,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274493215046779,0,0,0.131724377193041,1.73472347597681e-18,0,0,0,0,0.0995020235017618,0,0,0,0,0,0,0,0,0,-0.027117850728358,-0.197114656493669,0.230681478619347,0,0.0238297206922415,0,0,0,0,0,0,0,0,0,0,0.0532063594342021,0,0.00412718821970981,0.0229653717097374,0,0,0,0.00319872074274504,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049718574071816,0,0,0,0,0,-0.0723671021634265,0,0,0.0763296358022428,0,0,0,0,0.0409927442339534,0,0,0,0,0,0,0,0,0.0403696291916265,0.109346116584964,0,0.0825998398366268,0,0,0,0.065654668962408,0,0.0132434386011262,0,0.133551780603399,0,0.0106238682551114,0,0,0.0298622946767495,0,-0.0231389660866877,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0253985894344352,0,0,0,0,0,0,0,0,0,0,0,0.283862928330866,0,0.0218997853345986,0.0503118782149671,0,0,0.101414222897844,-0.0300165466418057,0,0.0479983384879173,0,0,0,0,0,0,0.118329140937711,0,0,0,0,0,0,0,0,0.0157747404253795,0,3.46944695195361e-18,0,0,0,0,0.0306098690040019,0,0,0,0.00363247389770326,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0290948821107542,0,0,0,0.0634639036009961,0,0,0,0,0,0,0,0,0.0574334730562046,0,0,0.126412867791007,0,0,0,0,-0.356619561828411,0,0,0,0,0,0,0.0966618443423703,0.210102008859159,0,0,-0.366819176120529,0,0.622476005878088,0,-0.0446200290258695,0,0,0.246785645072229,0,0,0,0,-0.0274962281855632,0,0,0,0,0,0,0
X600867.SH,0,0,0.270298114329789,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995417506831013,0.0649218013779366,0,0,0.0347031860601514,0,0,0,0,0,0,0,0,0.0472872073211046,0,0,-0.102361473750838,0,0,0,0,0,0,0,0.0776308240419629,0,0,0,0,-0.000551017461388014,0,0,0,0.0101370105891562,0,0
X000977.SZ,0,0,0,0,0,0,0.235817238659862,0,0.00730270790615443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553820700891411,0.602087125011524,0,0.132173226271799,0.505093891846562,0,0,0,0,-0.073098124382622,0,0,0,0,0,0,0,0.0323966943511534,0.0497690846842462,0,0,0,0,0,0,0,0.0414629517201046,0,0
X000625.SZ,0,0,0,0,0,0.213275309765993,-0.00307171300870725,0,0,0,0,0,0,0,0,0,0,-0.0623886936446397,0,0,0.0887633084102466,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0873665135157668,0,0,0,0.0702392106923399,0,0.125615325187575,0,-0.0167200599896571,0,-0.0058931387590849,0,0,0,0,0,0.165934452015072,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0207083114310376,0,0
X002371.SZ,0,0,0,0.12237478545362,-1.73472347597681e-18,0,0,0,-0.0272777847357162,0,0,0,0,0,0,0,0,0,0.125563882229938,0,0,0,-0.0969367345972049,0,0.131433892717603,0,0,0,0,0.316042194933917,0,0,0,0,0.0599324407452067,0.144757772714871,0.0372153528357679,0,0,0,0.305950506428672,0,0,0.196621582274234,0,0,0,0,0,0.0455704786496062,0,-0.0570683628520268,0.0931137966749175,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.245928983861862,0,0,0,0,0,0.0185955149340893,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947083608756229,0,-0.20953181284957,0,0,0,0.335921027122737,0,0,0.216176183347022,0,0.438728585332596,0,0,0,-0.189927938184237,0,-0.346151185641609,0,0.0685269509912153,0,0,0,0,-0.0735040329305141,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169832159424129,0.0213640768379298,0,0,0,0,0,0,0,0,0,0,0,-0.022154976237799,0,0.043823416980358,0,0,0,0,0.0181239019689492,0,0,0.266168952266641,0.048376590915029,-0.0214187044635734,0,0,-0.360595393029718,0,0,0,0.115248242698866,0,0,0,0,0.0188675739737038,6.93889390390723e-18,0,0,0,-0.0491549746704611,0,0
X300136.SZ,0,0,-0.0678273795317753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146061584123678,0,0,0,0.234721848386091,-0.182315292115641,0,0,0,0.0328298179070178,-0.0246532161803781,0,0,0,0,0,0.404543890213361,0,0,-0.0772269033830169,0,0.124877220730035,0,0,0,0.309461245939081,0,0,0,-0.14110895300767,0,0,0,0.0326008436757081,-0.041630470468047,0,0,0,-0.0151389117170768,0,0
X600498.SH,0,0,0,0,0,0,-0.221668473782169,0,0.178065046356188,0,0,-0.0518096366293538,0,0,0.0429923053405887,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230490871584264,0,0,0,0,0.0131862488641891,0,0,0,0.0267072067877194,0,0,0.00146091720309234,0,0.302311335242429,0,0,0,0.0129169634408305,0,0,0,0,0,0.00177685906963796,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.117921538213961,0.0344609400136224,0,0,0,0,0,0,0,0,0,0.272110451107523,0,0,0,0,0,0,-2.71050543121376e-20,0,0.116035513808203,0,0,0,0,0,0,0,0,0.0802249822241651,0,0,0.241018478478127,0,0,0,0.012784059233201,0,0,0.0144840128527324,0.152568497185582,0,0,0,0,0,0,0.0452977200647144,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0.0216268478914476,0,0,0,0.0835643615918179,0,0,0,0,0.0214785960698425,0.0685718207214596,0,0,0,0.0422736842503335,0,0,-0.0168844147514841,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318878947262073,0,-0.0291099796837533,0,0.00412241969697479,0.0117887113396784,0.085992365912655,0,0,0,0,0.0215862337207025,0,0,0,-0.0176394886542277,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0979041827008415,0,0,0,0,0,0,0,0.0699123322764251,0,0.084523139883121,0.01688025695945,0,0,0,0,0,0,0,0.13015718785959,0.0728917888095927,0,0,0,0,0,1.73472347597681e-18,0,0.196255588174904,0.0625331293781251,0,0.0847437423027511,0,0,0,0,0,0,0.0109559436010893,0.040434921258083,0,0,-0.00704055651892861,0,0,0,0.0257992171409227,0,0
X600066.SH,0,0,0,0,0,0,0,0.257056074739036,0,-0.183833196979342,0,0,0,0,0,0,0.0255031240698969,0,0.0458272065182293,0,0,-0.0155260215164111,0,0,0,0,0,0.061584496599038,0.0291431850293933,0,0.245415117291416,0,0,0,0,0,0.0277972007117484,0.234336737318275,0,0,0,0,0,0,0,0.00216310378001795,0,0,0,0,0,0,-0.0148769846878659,0,0,0,0.0192072547939806,0,0
X002180.SZ,0,0,0,0,0.124255414546585,0,0,0,0,-0.0315876282154487,0,0,0,0,0,-0.0843360602736845,0,0,0,-0.0462337475508662,0.0803604876617972,0,0,0,0,0,0,-0.0495859233306266,0,0.182227623190117,0,0,0,0.37312961181211,0,0,0,0,0,0,0,0,-0.0958798189095381,0,0,0,-0.0149223001409024,0,-1.73472347597681e-18,0,0,0.00640935893302279,0,0,0.460538525383278,0,-0.0170554201971156,0,0
X600487.SH,0,0,0,0,-0.0663271254626785,0,0,0,0.16803795489165,0,0,0,0,0,0,0.0635450739064957,0,0,0,0,0.144911568423197,0,0,0,0,0,0,0,0.0672027221169215,0.0690214040175439,0,0,0,0.0513484281178479,0.109738216160462,0,0.148443357384283,0,0,0,0,0,0,0.0365772766215721,0,0.0282983521230551,0,0.0241382717641407,0,0,0,0,0,0,0,0,0.0177983743580543,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.0910637074278088,0,0,0.133429506491051,0,0,0,0,0.104033461432405,0,0,0,-0.038994360705941,0,0,0,0,0,0,0,0.0947077264916421,0,-0.023143561201143,0,0,0,0,0,0,-0.0143941604930647,0.0540792723806114,0,0.213874620156504,0,0,0.20829708459682,0,0,0,0,0,0,0.044026879234779,-0.0117988698267663,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0818746661872662,0,0,0,0,0.0562041467186402,0,0,0,0,0,0,-0.0673895410457643,0.0525540491329619,0,0,0,0,0.0723451066759193,0,0,0,0,0,0,0,0,-0.0191373030048286,0,-0.0931467966119247,0,0,-0.0661641952590125,0.0186426074296667,-0.102906995514177,0,0,0,0,-0.015096573184695,0,0,0,0,0,0,0,0.0104710727667898,0,0.129291672452757,-0.315253757279321,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.021160090313809,0,0,0,0,0,0,0,0,0,0,0.245361638634558,-0.0593437046377837,0,-0.16978012117287,-0.0695155744126021,0,0,0,0.0927728782006982,0,0,0,0,0,0,0,0,0,0,0,-0.0484297777512988,0,0,0,0,0,-0.137364772829605,0,0,0,0,0,0,1.4172916087414,0,0,0,0.279025063937606,0,0
TED,0,0,0,0,0,0,0,0.352332507303917,0,0,0.0447748467462132,0,0.0795695436853987,0,0,0,0.037095945044895,0,0,0,0,0.0416679216045583,0,0,0,0,0.0628540502377872,0,0,0.0541380176805563,-0.0872526330334618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123334036612575,0,-0.542347896449542,0.494416726900304,0,0,0,0,-0.0888085700769954,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237624369751217,0,0,0,0,0,0,0,0,0,0,0.0404188302856484,0,0,0,0,0,0,0,0,0.00546461382292919,0,0,-0.025053723644443,0,0,0,0,0,0,0,0,0,-0.0173615315495486,0.0529003004984543,0,0,0,-0.0037352969143981,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724888495099236,-0.134954783146225,0,0.0371489509133723,0.00293861880902113,0,0.0140624399687427,0,0,0,0,0,0,-0.0351494315044389,0,0,0,0.0670105706694765,0,-0.0363576055613061,0,0,0,0,0,0,0,0,0,0,0,-0.052092315210232,0.138177709857126,0,0,0,-0.0235250575438899,0,0,0,0,1.73472347597681e-18,0,0
MKvol,0,0,0,0,0,0,0.00244484003994975,0,0.000653734198663075,0,0,0,0,0,0,0,0,0,-0.000996391683522001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00205864879790264,0.00230735259260843,0,0.000454806008150446,0,0,0,0.000733251642190959,0,0,-7.15412324639332e-05,0,0,0,0,0.00981540082476605,-0.0052846494093759,0,0,0,0.00840069461403302,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0338303905823818,0,0,0,0,0.554496655063,0,0.477769525924903,0,0,0,0,0.0361741716569232,0,0,0,0,0,0,0,0,0.0652066282986122,-0.122732895379899,0,0,0,0,0,0.0609643132848426,0,-0.0619456902705343,0,-0.0373097053247984,0,0,0,0,0,0,0,0,-0.27926706206566,0,0,0,0.461956070200614,-0.275694355724639,0,0,0,0,0,4.19763093821854
CarbonVol_Guangdong,-0.00144913870237286,0,0,0,0,0,0.0081706823800391,0,0.00203441076307856,-0.000559177084209774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00865316825970517,-0.00325791082194981,0,0,-0.00144020052224076,0,0.0066934232584132,0,0,0,0.00042931478918896,0,0,0.00246384070955371,0,0,0,0,0,0,0,0.00254362373069791,0,0.00288687222256501,0,0.0103927515549063,0,0,0,0,-0.0246873948284905,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371248601844249,0,0,0,0,0,0,0,0,0,-0.00398889184893063,0,0,0,0,0,0,0,0,0,0,0,-0.00597103195878146,0,0,0,0,0.120809222641664,0,0
