,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X000100.SZ,X600809.SH,X002241.SZ,X002371.SZ,X000596.SZ,X300003.SZ,X300014.SZ,X002007.SZ,X002236.SZ,X601877.SH,X000977.SZ,X600183.SH,X300124.SZ,X000157.SZ,X300142.SZ,X002456.SZ,X600118.SH,X000625.SZ,X002008.SZ,X002129.SZ,X600271.SH,X002179.SZ,X300136.SZ,X002414.SZ,X600584.SH,X002180.SZ,X000066.SZ,X002463.SZ,X600177.SH,X002074.SZ,X600699.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0241926338743937,0,0,0,0,0,0,0,0,0,0,0,0,0.0077986444714256,0,0,0,0,0,0,0.217505094565116,0.254190330995779,0,0,0,0,0,0,0,0,0.0649627199510613,0,0,0,0,0,0,0,0,0,0,0,0,-0.0962254935506751,0,0,0.0327511971842707,0,0,0,-0.0826079292070656,0,0,0,-0.0737757893523183,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553806629996243,0,0.226380900523109,0,0,0.00649626838554716,0,0.0497109649609939,0.0704320486537678,0.158937260138503,0,0.0296733455130492,0,0,0,0,0,0,0,0,0,0,0.0759144710718619,0,0,0,0,0,0,0,0,0,0,0,0,0.0948310527585683,0,0,0,0,0,0,0,0.0535244226617218,0,0
X600276.SH,0.146866754581275,0,0,0.0429587120994279,0,0,0.0187238749310774,0,0,0,0,0,0.111414462652249,0,0,0.0866140010851387,0,0,-0.0145944242205888,0.164785496659668,0,0,0,0.0674585847064925,0,0.176358400497927,0,0,-0.0986455715367676,0,0,0,0,0,0,0.0263087867770747,0.00385906428910895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026269916746876,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0810836961965685,0,0.116694821807816,0,0,0,0.0366432780763138,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0209722382631471,0,0,0,0,0,0,0,0,0,0,0,0,0.118326142957921,0,0,0.0702647264989514,0,0,0.0880727595092148,0,0,0,0.0531102638403648,0.0297053462403403,0,0,0,0.00793030395751053,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.320824745397556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156333733201889,0,0,0,0,0,0,0,0,0,0,0.246807465036972,0,0,0,0,0,0,0,0,0,0,0,0.0107270520773172,0.0694249918034724,0,0,0,0.0180576220039964,0,0,0,-1.73472347597681e-18,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.342361842359839,0,0,0,0.0197009102947274,0,0.069101032898686,0,0,0.0981029450030443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987881614835493,0,0,0,0,0,0,0,0,0,0.0419861347850446,0,0.0119090248232562,0.0374701678647413,0,0,0,0,0,0,0,0.0255469733532294,0,0
X002475.SZ,0,0,0,0,0.0154972135222825,0,0,0,0,0,0,0,0,0,0,0.163979991016565,0.0789941295812487,0,0,0,0.197990092523818,0,0,0,0.0627040739758189,0,0,0,0,0,0,0,0,0,0,0,0.0883873617005264,0.128019886759255,0,0,0,0,0,0,0,0,0,0,0.0532687039503584,0,0,0,0,0,0,0,0.0368927374004271,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168947598534964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295194573848458,0.1433325510458,0,0.155457447421424,0,0.00919886671488977,0,0,0,0,0.0165562073585121,0.120921564728016,0,0,-0.0381755277913242,0.0441011525835887,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0582793805101598,0,-6.93889390390723e-18,0,0,0,0.00387787319617826,0,0,-0.0547230342876991,0.181649020898455,0,-0.0667010453284377,0,0,0,0,0,0,0,0,0.133207456830904,0,0,0,0,0,0,0.101026216760657,0,0,0,0.250243585981767,0,0,0.112228307666347,0.107496211449068,0,0,0,0.0048308426241087,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772877963305533,0,0.414923776444879,0,0,0.016760191740284,0,0,0,0,0,0,0,0,0.0950605287145178,0,0,0,0,0,0,0,0,0,0.0788127268162408,0,0,0.0202404692958769,0,0.0428148968033855,0,0.0287359666659015,0,0,0,0,0,0,0,0,0.0496047678907635,0,0
