,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X002371.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X002236.SZ,X000661.SZ,X000100.SZ,X600372.SH,X002241.SZ,X601877.SH,X000977.SZ,X002180.SZ,X600741.SH,X000157.SZ,X600522.SH,X600584.SH,X600702.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X300003.SZ,X002007.SZ,X000800.SZ,X002294.SZ,X300146.SZ,X600487.SH,X002463.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.188299847541477,0,0,0,0.144446008035834,0,0,0,0,0,0.048837128415243,0,0,-0.0239514532654091,0,0,0.10017819916411,0,0,0.0122483692167598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594006376886916,0,0,0,0,0,0,0,0.059106611355256,0.081479072863267,0,0,0,-0.0712744614281947,0.0245644568844437,-0.0588598452934943,0,0,0,0,0
X000858.SZ,0,0,0,0.208050193010696,0,0.103883624161736,0.052694125710949,0,0,0,0,0,0,0,0,0,0.0371712999328672,0,0.066294664317904,0,0,0,0,0,0.0197180173373514,0.0162407330965156,0,0,0,0,0,0,-0.0016584300824046,0,0,0,0,0,0.0861235468965212,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.035935392569174,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.0659602908884316,0,0,0,-0.123775651158051,0,0,0.0694458839170126,0,0,0.253821041326539,0,0,0,0,0,0.0195869150082586,0,0,0.11415522491367,0,0,0,0.0669502503552518,0,0,0,0,0,0,0.119125771998977,0,0.0546981862436065,0,0,0,0,0,0.0622011255363662,0,0,0.108950858430444,-0.0565851615258996,0,0,-0.0252973490004795,0,0,0,0,0,0
X000568.SZ,0,0.494866746796044,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104755102931493,0.0676980026112086,0,0.00947523072039166,0,0,0,0,0,-0.00888172483797114,0,0,0.118030879450518,-0.0909773959943786,0,0.278122130759569,0,0,0,0,0,0,0,0,0,0,-0.00467435667546741,0,0,-0.0491244901228862,0,0,0,0,0,0
X600276.SH,0,0,0.0860167640455589,0,0,0.0514056190424941,0,0.117366022536539,-0.0266398240573485,0,0,0.0454548934826452,0,0,-0.0691043660420265,0,0,0,0.177582956199975,0,0,0,-0.0515125250331558,0,0,0,0.0207657500308233,0,0,0,0,0,0,0,0,0,0,0,0,0.0624476253639589,0,0,0,0.126678843203034,0.448532225104257,0,0.0118149808758985,0,0,0,0,-0.00825751704387217,0,0,0,0,0,0,0
X600809.SH,0,0.337437570397398,0,0,0.0188801678582849,0,0.178450158960716,0,0,0.19092852104042,0,0.00539166433905285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254172156625475,0,0.0767480367960183,0,0,0,0,0,0.0545669487002859,0,0,0,0,0,0,-0.0398541718076577,0,0,0,0,0,0,0,-0.0321699885320689,-0.00773520386462693,0,-0.0592219357410623,-0.0056668757729528,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.249049531477511,0,0.103071449160528,0,0,0,0,0,0,-0.0356714783272816,0,0,0,0,0,0,0,0,0,0,0,-0.0461314712013268,0,0,0,0,-0.0523139515840928,0,0,0,0,0,0,0.162088921463159,0,0,0,0,0,0,-0.00457969478787158,0,0,0,0,0,-0.0155894798099128,0.0211215678498496,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110301093556802,0,0,-0.533776579800053,0,0.297663810142838,0.141167396713649,0,0,0,0,0,0,-0.164527617221781,0,0.0018279475516842,0.035576877996874,0,0,0.00308500937627667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292119554219012,0,0,0,0.0243425674070484,0.00423950105312363,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0335509158494731,0,0,0,0,0,0,0,0.217032656009478,0,0,0,0,0,0,0,0,0,0,0.110807514872655,0,0.106589189908398,0,0,0,0,0.0946466697477968,0,0,0,0,0.0496733159547208,0,0,0,0,-0.167938786473896,0,0,0,0,0.0394636630629615,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.444341529071923,0.0782758768177406,0,0,0.104240179578886,0,-0.0570409375500127,0,0.0632126180349413,0,0,-0.601145707051796,0,0,0,0.0178174449755105,0,0,0,0.109882587445931,0,0,2.71050543121376e-20,0,0,0,0,0,0.0325783381691475,0,0,0,0,0,0,0,0,0,0,0.0713261495112871,0,-0.0305313762655035,-0.0391562239180167,0,0,0,0,0,0
X600104.SH,0,0,0,0.0491959230867205,0,0,0,0,0,0.088135021441423,0,0,0.0585204118449029,0,0,0,-0.0319353177741222,-0.0421371454171166,0,0,0.36196165029864,0,0,0,0.0859325400512154,0.0375397705023868,-0.0110603953708521,-0.0322903563725585,0,0,0,0,0.0125387060529253,0,0.173191565756373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287126103508639,0,0.0178703856649147,-0.0126287600294095,0,0,0,0,0,0
X002371.SZ,0,0,0.0637761645608274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114002113340131,-0.372221988921714,0,0,0,0,0,0.0179363986447497,0,0,0.521172622101572,-0.493843630535916,0,0,0,0.17045802227045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510254938866514,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0791017279809671,-0.0609635212870607,0,0,-0.0598079689094779,0,0,0,0,0,0.0674190059310911,0,0,0,0,0,0,0.126806410090474,0.00320051218393533,0,0,0,0,0,0,0,0.0118074979118546,0,0.0440395711236037,0,0.0299909530518456,0,0,-4.33680868994202e-19,0.00155550070043703,0,0,0,0,0,0,0,0,0,0,-0.0272668329202598,0,0.0264814049058555,0,0.0080509730351229,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0170520330547267,0.12253700086476,0,0,0,0,0,0,0,0.145503934494528,0.0224591551491769,0,0.0238765539117691,-0.0632915035043054,0,0,0,-0.0145968294733735,-0.00623908606614159,0.0357230235455122,0,0,0.186519548199034,0,0.100940027247603,0,0,0,0,0.0565816864134502,0,0,0,0,0,0,0,0,0,0,-0.136712250414747,-0.0407714571339779,0,0,0.0478293262069878,0,0,0,0,0,0
X000063.SZ,0,0,0.136854101079106,0,0,0,0,0,0,0,0,0.352677247964344,0,0,0,0,0,0,0,0,0,-0.159970357081287,0,0,0,-0.333271182483478,0.495939323577261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102190530372302,0,0,0.150349770950825,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.13821114730657,0,0,0,0.0187040340301891,0.149938579079833,0,0,0,0,0,0,0,0,0,0,0,0.0193461418522192,0,0,0,-0.129825615452723,0,0.127795930700698,0.000768783960115088,0,0.118634803477226,0,0,0,-0.00875806325421308,0,0,0,0.00694864957614144,0.126336298651976,0,0,0.0752411659664642,0,0,0,0,0,0,0,0.0251245205051722,0.0678644699091797,0,-0.0490894231982882,-0.0140637891669513,0,0,0,0,0,0
X000596.SZ,0.201306560323515,0.216936466545321,0,0,0,0.0470810935224297,0,0,0,0,0,0.00307393791897359,0,0.0163360656886603,-0.0172329729170931,0,0,0,0,0,0,0,0,0,0,0,0,0.170241106496502,0,0,0,0,0,0,0,0,0,0,0.0228004326652877,0.0290539432675402,0,0,0,0,0,0,0,0.0467062328001079,-0.0518751719381404,0,0,0,0.0135340718677027,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-0.0017584964067703,0.0260072304280482,0,0,0,0,0,-0.217813766290799,0,0,0,-0.186710951460185,0,0,0,0,0,0,0.00350915015542204,0,0,0,0,0,0,0,0.380983409665435,0,-0.189984290034141,0.0650482192883204,-0.036190852506889,0,0.313880463309074,0,0,0,0,0,0,0,0,0.0652825150803964,0,-0.063470496887822,-0.00665822831499263,0.0111074916619066,0,0,0,0,0,0
X600031.SH,0,0.0215151440014724,0,0,0,0,0,0,0,0,0,0,0,0,0.0222123615945622,0,0,0,0,-0.114820465709027,0,0.00789638228593394,0,0,0,0,-0.0264608347713147,0,0.242295264023479,0,0,0,0.0231261537859267,0,0,0.69438083425699,0,0,0.120144866446216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667772289285348,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.295818128163125,0,0,0.042825318012391,0,0,0,0,0,0,0,0,0.0198825796675402,0,0.0838088404978896,-0.0310832882769771,0.104999349636177,0,0,0,0,0,0,0.189577623165999,0,0,0,0,0,-0.0848678798513664,0.0377604076941608,0.11155730765346,0.0677614791784597,0,0,0,0,0,0,0,0.258235779759543,0,0,0.0505132394192939,-0.0703958491873766,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.0286769311258219,0,0.0270917863169896,0,0.619880433869293,-0.00304512375310347,0,0,0,0,0,0,0,0.180170171443718,0,0,0,0,-0.100079063753642,0,0,0,0,0,-0.0338838124151483,0,-0.0272445671522355,0,0.242827604020894,0,0,0,0,0,0,0,0,0,0,0.134251886110357,0,0,0.0179592984919312,0.0450307490559561,0,0.0385559062092594,-0.0460290172378766,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.00919347592449303,0,0,0,0,0,0,0,0,0,0.00711184348478508,0,0,0,0.321353025461538,0,0,0,0,0,0,0.0442729467707654,0.00860453184663672,0,0,0.0232922472932765,0,0,0,0,0,0,0.0994673425048289,0,0,0,0,0,0,0,0,0,0,0,0.0539925012082898,-0.0702588999191452,0,0.00193508443395132,0,0,0,0,0,0,0
X002179.SZ,0,0.0528370950735135,0.0188348141298597,0,0,0,0,0,0,0,0,0,0.0647185849495951,0,0,0,0,0,0.000164497590615081,0.172103903784158,0,0,0,0,0,0,-0.0224938057087474,0,0,0,0,0,0.055953818264721,0,0,0,-0.0050803970391936,-0.00665372244434244,0,0.0476536478539463,0.232209908814455,0,-0.152678701843933,0,0,0,0,0,0,0.0116209282239502,0,0.0256989258562438,-0.0297509832444718,0,0,0,0,0,0
X600703.SH,0,0,0.126233759353262,0,0,0,0,0,0.108567094840736,0,0,0,0,0,0,0,0,0,0,0,0.0277833769730609,0,0,0,0.178800431849655,-0.110517051387746,0,0,0,0.021990670025214,0.0223325150734037,0,0,0,0,0,0,0.0834224614663001,0,0,0,0,0.591923460998694,0.0444320551340432,0,0.359519830238958,0,0,0.172405281112375,0,0,-0.0979947032787089,-0.0626256812042829,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193255143031512,0.224612684437679,0.217818045081797,0,0.10257193680902,0,0.0412694095129788,0,0,0,0,0,0,-0.013502420076405,0,0,0,0,-0.0274690738450657,0,0.14664723002733,0,0,0,0,0,0,0,0,0.023868011358141,0,0,0.0713286638534991,-0.0407538271773735,0,0,0,0,0,0
X002049.SZ,0,0.144027311582276,0,0,0,0,0,0,0,0,0,0.113458748173479,0,0,0.115004209858522,0.244234528262716,0,0,0,0,0,0.0169348424196307,0,0,0.0708587323992872,0,0,0,0,0,0,0,0,0,0,0,-0.0752243518476963,0,0,0.0371424830991733,0.159492785140179,0,0.363938276723732,0,0,0,0,0,0,0.156693875135301,0,0.105828850539754,-0.0222150273276318,0,0,0,0,0,0
X002236.SZ,0,0,0.319117323172254,0,0,0,0,0,0,0,0,0,0,0,0.0743050480603632,0,0,-0.160819438830811,0,0,0,0,0,0,0,0,0,0,0,0.083270546046075,0,0,0.0203929743912848,0,0,0.31215706090296,0,0.0449042833343876,0,0,0,0,0.189397289576138,0,0,0,0,0,0,0.199909451443287,0,0,-0.14530004942592,0.291549586794697,0,0,0,0,0
X000661.SZ,0,0.147889625569358,-0.672559635191741,0,0,0,0,0,0,-0.0427167490325308,0,0,0,0,-0.0616922676081167,0,0.255248286603333,0,0,-0.183458223468034,0,0,0,0.0758984366915452,0,0,0,0,0,0,0,0,-0.000365043221434254,0,0,0,0,0,0,0,0.385254289149049,0,0,0,0.244511648005687,0,0.24023271369612,0,0.0656353829428335,0,0,0.126194408224669,-0.0812582968434602,0,0,0,0,0,0
X000100.SZ,0,0,0.0458643551110235,0,-0.0854998922132401,0,0,0,0.0321423523677616,0,0,0.070683696591232,0,0,0.0127227253365558,0.0532357557979276,0,0,0.120016905883114,0,0,0,0,0,0,0.116752433492763,0.00471115900511935,0,0,0,0.162251026104782,0,0.0132123484144322,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0114537105184643,0.00123027443726131,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.173788343082736,0.247818635649514,0,0,0,0,-0.174670834087026,0,0.252219676930027,0,0,0.108417626736421,0,0,0,0,0,0,0,0.37643329157185,0,0,0.114404959036992,0,0,0,0,0,0,-0.132792922869719,0,0,0,0,0,0,0.32063968230742,0,0.37239065121324,-0.362552985820115,0,-0.0365952213772557,0,-0.067020965396678,0,0,0,0,0,0,0
