,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X002007.SZ,X300142.SZ,X600703.SH,X600271.SH,X300124.SZ,X000625.SZ,X002179.SZ,X002506.SZ,X002241.SZ,X600183.SH,X600177.SH,X600498.SH,X600867.SH,X002008.SZ,X600487.SH,X000050.SZ,X002371.SZ,X300014.SZ,X600066.SH,X002129.SZ,X000066.SZ,X300146.SZ,X600522.SH,X600118.SH,X002049.SZ,X000977.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0548832994285681,0,0,0,0,0,0,0,0.144538452395617,0,0.0742648361291844,0,0,0,0.0709870555177201,0,0,0,0,0.223595413958375,0,0,0,0,0,0,0,0,0,-0.0507906625746661,0,0,0,0,0.171039070187165,0,0,-0.00353544460229783,0,0,0,0,0,-0.197029339517738,0,0,0.0517362879047566,0,-0.0802764730204764,0,-0.00422815745090979,0.0299279562488382,0,0.174770407294691,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.312605737571435,0,0.0871112535789377,0,0.101722310931779,0,0,0.230633337179844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455897727579221,0,0,0,0,0,0,0,0.0901276947764691,0,0,0,0,0,0,0,0.021640178193856,0,0,0,-0.0347883910294573,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.521436798376832,0,0.0100776287735919,0,0.149147968853557,0.0816561177026958,0,0,0.165687396212157,0,0,0.298694268808527,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.182666092470679,0,0,-0.05280836562034,0,0,0,0,0,0,0,0,0,-0.0227318582281858,0,0,0,0,0,0,0,0.024613283975556,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.174889470313524,0,0,0.012626122575321,0,0,0.0685643920213337,0,0,0,0,0.0218894909517717,0.121675357543507,0.18950366434403,0,0,-0.0101971289371601,0,0,0,0,0,0,0,0.0460440650475891,0,0,0,0,0.0484968331947626,0,0,-0.0416256143316728,0.127713055032928,0,0,0.154681551666296,0,0,0.0142754733296364,0,0,0,0,0,0.0342273836827766,0,0
X600104.SH,0,0,0.0543484446903506,0,0,0.0341212394580503,0,0,0,0,0,0.0289872696023057,0,0,0.291722098748134,0,0,0,0,0,0,0,0.0922633389810013,0,0,0,0,0,0.207646566777321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210463558667101,0,0,0,0,0,0,0,0.00853728342336382,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.266623851759458,0,0,0,0,0,0,0,0,0.46838524520939,0,0,0,0,-0.0493017305162744,0,0,0,0,0,0.225437071729423,0,0,0,0.0476186498081703,0,0.124793163306702,0,0,0,-0.0414325508789,0,-0.0112274505717196,0,0,0,0,-0.13304973821457,0,-0.0477350446525008,-0.00399635124655655,0,0,0,0,0.0413446570158681,0,0
X002304.SZ,0,0,0.148846925676877,0,0,0,0,0,0,0.126494720135044,0,0.00822420966117557,0,0,0.0425209937688685,0.113505988365926,0.0927106232157131,0,0,0,0,0,0,0,0.0147179756668259,0,0,0,0,0,0.0399025964986693,0,0,0,0,0,0,0,0,0.0932601084871011,0,0,0,0,0,0,0,0,0,0,0.151810619830925,-0.0235301672599933,-0.0498799657898549,0,0,0,-0.00315003746881495,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051454579969932,0,0,0,0,0,0,0,0,0,0,0.0257868804246014,0,0,0,0,0,0.0581426211849989,0.375533278121751,0.187663699685265,0,0,0,0.0372349102086656,0,0,0,0.0332190543767889,0,0,0,-0.00673977431797127,0,0,0,0,0.0331068474940708,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0511186333632167,0,0,-0.0434072227485554,0,0,0,0,0,0,0,0.0182817665324436,0,-0.0302683991872638,0,0,0.111221194377642,0,0,0.308865478254459,0,0.19729413093605,0,0.508341674047069,0,0,0,0,0,0.0468166593806151,-0.224295919795142,0,0,0,0,0,0.0391843508803858,0,0,0,0.0569195482639769,0,0,0,0,0.0600934178358064,0,0
X000568.SZ,0,0.485384169372941,0,0,0,0,0,0,0,0,0,0.0273224652384994,0,0,0,0.0329935051170508,0.082189651716053,0,0,0,0.0851991310216679,0,0,0,0,0.0515752771421946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019786008259984,0,0,0,0,0,0,0,0,0,0,-0.0182294773361619,0,0,0,0,0,0,0
