,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X300014.SZ,X600104.SH,X002129.SZ,X300124.SZ,X000651.SZ,X000625.SZ,X002371.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002241.SZ,X600703.SH,X000063.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X601877.SH,X002074.SZ,X002180.SZ,X300142.SZ,X600884.SH,X600741.SH,X000733.SZ,X000100.SZ,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X000799.SZ,X601799.SH,X600418.SH,X002236.SZ,X600563.SH,X002414.SZ,X000800.SZ,X002176.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0945822498861038,0,0,0,0,0.0666116932770733,0,0.0453502182772719,0,-0.0321826314293522,0,0,0,0,0,0,0,0,0.0695097209894189,0,0,0,0,0,0,0,0,0,0,0,0.299280565176669,0,0,0,0,0.13484475014302,0,0,0,0.112937319531564,0,0,0,0.170555730678395,-0.00396266343554439,0,0.00934430361604687,0.0800672458366669,-0.0100463441758909,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0650732638282816,0,0,0,0,0.035045595580075,0,0,0,0,-0.0532906942855178,0.0783365059869771,0,0,0,0,0,0,0,0,0,-0.0624806411679458,0.201654775184567,0.0697360772168439,0,0,0.00115768296549235,0,0,0.147339936303026,0,0,-8.67361737988404e-19,0.0753749639891453,0,0.0466018678608525,0,0,0,0.0153767893437655,0,0.146447111079849,0,0,0,0,0,0.0840500268838402,-0.000473294255732599,0,0,0,0.090708389000397,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.110363342726441,0,0.0450854636320027,0,0,0,0,0.0414849901152508,0,0,0,0,0,0,0.0859682396753408,0,-0.0238255213436506,0,0.058046863427152,0.191277769533932,0,-0.00338949932342944,0,0,0,-0.0235249905748695,0,0,0,0,0,0,0,0,0,0,-0.0279827506650889,0,0.0861473936960478,0,0,0,0.184278753799009,0,-0.0659067350297029,-0.0215020625687694,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0690485900029636,0.0182474008994513,0,0,0.0959607370189645,0,0,0,0,0,0,0,0,0,0,0,0,0.136064500940745,0,0,0.0172170577723656,0,0,-0.0382888437855163,0,0,0,0,0,0,0.0865553476919459,0,0,0,0,0,0,0.0964541355803226,0,-0.115603268864003,0,0,0,0,0.0663703043549118,0,0,0.00499946589366061,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.158304706290141,0,0.242273483690111,0,-0.109178682652197,0.176253834590615,0,0,0,0,0,0,0,-0.248433064650337,0,0,0,0,0,0,0,0,0,0.168717448589531,0,0,0.220496240671468,0.386667617732629,0,0,-0.153152792408605,0,0,0,0,0,0.13425468235105,0,0,-0.028521390571791,0,0,0,0,0.0208146998414447,0,0,0,0,0.0622930067645191,0,0
X002371.SZ,0,0,0,0,0,0.20023054647436,0,0,0,0.0303447507607609,0,0,0,-0.0629843906713271,0,0,0,0.121102313516935,0,0,0,0,0.337059289636615,0,0,0,-0.192587798726171,0,0.111460768780395,0,0,0,0.0964197612277243,0,0,0,0,0.43891614136717,0,0,0,0,0,0.0257666934577107,0,0,0,-0.0740697248067574,0,0,0,0,-0.0130873593948117,0,0,0,-0.0215966096590173,0,0
X000725.SZ,0,0,0.0636369795395298,0,0.0638111240663895,4.33680868994202e-19,0,0.0124744456838545,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0358850384106202,0,0,0,-0.0403236638360642,-0.0118605845218542,0,0,0,0,0,0.0568798788752447,0,0.442701282931104,0,0,0,0,0,0,-0.0265818098183019,0,0,0,0.037708396997762,0.044848924501543,0,0,0,-0.0182215241536073,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211873315681875,0,0,0.0106623395003765,0,0.0307472439118322,0,0,0,0,0.0401486085496423,-0.0484514795202537,-0.100727859545275,0,0,0,0,-0.104979579317265,0,0,0,0,0.109412428767167,0,0,0,0,-0.16661763786605,8.67361737988404e-19,0,0,0,0.225758349450218,0,0,0,0.0329604100574199,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0558020318504519,0,0,0,0.138164714475353,0,0,-0.0899784525507754,0,0,0,0,0,0,0,0,0,0.19961513795561,0,0,0,0,-0.0710757137814232,0,0,0,0,0,0,0.206668126258406,0,0.153691499924245,0,0,0,-0.0545409836276991,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.041629473355891,0,0
X003816.SZ,0,0,0,0,0.0218091312071142,0,0,0,0.0516949922455393,0,0,0,0,0,0,0,0,0,0.0834798295232811,0,0,0,0,0,0,0,0,-0.0206941858065715,0,-0.0232101831538523,0,0,0,0,0,0,0,0,0,0.0206529543590709,0,0,-0.0101033165006366,0,0.0930992125480711,0,0,0,0.0625947512773398,0,0,0.0360456002435314,0.0121575184204936,0,0,0,0,0,0
X000596.SZ,0,0.29967510935362,0.10115941489136,0,0,0,0.372092922731651,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.100466098907394,0,0,0,0,0,0,-0.0907683760564008,0,0.0881912269934836,0,-0.00797689765146631,0,-0.0479724376772358,0,0,0,0,0.363455337362559,0,0,-0.0710771647121163,0.0599297396322959,0,0.114424978860047,0,0,0,0.0512281303506703,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0637811993890074,0.790050683452075,0,0,0,-0.15259689133335,0,0,0,0.223062158862415,0,0,0,0,0.0126024569779809,0,0,0,0,0,0,0,0,0,0.326198702386537,0,0,0,0.0365028013676871,0,0,-0.0470587666904898,0,0,0.106184730531723,0,0,0,0,0.0926334287175947,0,0.00615474676505467,0,0,0,0,0,0.153282153153936,-0.0536164827815,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0573668454043818,0,0.182804422681744,0,0,0,0,0,0,0,0,0,0,-0.0455959393639487,0,0,0.36140815173723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355193009051125,0,0.0511345757779644,0,0,-0.120067084495493,-0.0222448981242319,0,0,0,0,0,0,0,-0.0599885418682256,-0.0187716956564404,0,0,0,-0.0450033044324109,0,0
X000063.SZ,0,0,0.0203746270413425,0,0,0.0268367139542372,0,0.0461514821053236,0,0.0294831171776473,0,0,0,0,0,0,0,0,0,0,-0.0311997467189213,0,0.0705879070305721,0,0,0,0.00779157814372106,-0.0550533937014936,0.0483488756495846,0.0529001150204515,0,0,0,0,0,0,0,0,0,0,0.284276307737215,0,-0.0848852400760258,-0.00360575104665901,0,0,0,0,0,0,0,0,0,0.136374551812916,0,0,0,0,0
X000338.SZ,0,0,0,0,1.73472347597681e-18,0.0676177093021997,0,0,0,0,0.193233606154988,0,0,0,0,0,0,0,0.248595148315684,0,-0.0286267654134762,0,0,0,0,0,0,0,0,0,0,0,0.072742467767839,0.0426165729110164,0,0,0,0,0,0,0.0522661390021939,0,0,0,0,0,0,0.101164190254647,0,0,0,0,0,0,0,0,0.0215725954455087,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799187677015689,0,0.086850341317364,0,0,0,0.0785535715559536,0,0,0,0,0,0.0327634865258692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519332705553878,0,0.0555993178176939,0,-0.0471570713035019,0.0294701753563507,0.0164056805549575,0,0,0,0,0,0,0.0302978525611856,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0530500206842417,0,0,0,-0.309788972578377,0,0,0,0,-0.131842384955192,0.0946250998750723,0,0,0,0,0,0.159355722534882,0.0589947513509736,0,0,0,0,0,0,0.302330325033328,0,0,0,0,0,0,-0.02202129437017,-0.00657504520849334,0,0,0,0.287725667667807,0.105683007703519,0,-0.323218260055282,0,-0.0823251964180385,0,0,0,0.0545099023645742,0,0
X600522.SH,0,0,0,0,-0.0223192629736281,0,0,0.0490729020179291,0,0,0,0.2079431870989,0,0,0,0,0,0,-0.0119550388017599,0,0,0.0386844639837597,0,0,0,0,0.0716128503886318,0,0,0.13986460437918,-0.0364107556420861,0,0,0.0526868390395718,0,0,0,0,0,0,0,0,0,0.0613398441592221,0,2.71050543121376e-20,0.15323402456999,0,0,0.453253647132296,-0.0836511330148615,0,-0.0658407650752084,0,0,0,0.0457850481461609,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0747456895127993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188442024352298,0,0.00794212644474216,0,0,0,0,0,0,0,0.262554467697716,0,0,0.0789538434328488,0,0,0,0.558677589815527,0,0,0,0.0303750313726914,0,0,0,0,0,-0.00868652921459933,0,0,0.188615188563183,0,0,0,0.0235964553439492,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0726828724010761,0,0,0,0,0,0,0,0,0,0,0.142826214533696,0,0,0,0,0.119644931484875,0,0,0,0,0,0.170818840564597,0,0,0,0.109180173209128,0,0.00635755995175956,0,0,0,-0.108192009795823,0,0.0119308170937314,0,0,0.0782512770839089,0.0348513478975672,0,0,-0.00174836774756658,0,0,0,-0.0216937896441043,0,0
X002074.SZ,0,0,0.0227429771483057,0,0,-0.0677076172493856,0,0,0,0.288102225769427,-0.452369356205505,0.112531680350644,0,0,0,0,0,0.0249890967376241,0,0,0,0,0,0.187365063003967,0,0,0,-0.106167311306009,0,0.409093914343322,0,-0.241898208804788,0,0.199247273814879,0,0.426466342080957,0,0,0,-0.0262925066421327,0.0950932733990487,0,0.0844003775005344,0.10501660432382,0,0,0,0,-0.0753780241299964,0,0,0.0524623185934656,-0.0825739093477877,0,0,0,0.0664903939265772,0,0
X002180.SZ,0,0,0,0,0,0.0601654552361519,0,0,0,0.0536021067643232,0,0,0.128214692755918,0,0,0.0329687923275374,0,0.0300149753621327,0.0585219741639284,0,0,-3.46944695195361e-18,0.0950947986527348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761492211597963,0,0,0,0,0,0,0,0,0,0,0.103366825053823,0.0527596378291449,0,0,0,0,0,0,0.0231078450883141,0,0
X300142.SZ,0,0,0,0,0,0,0,0.274016898665432,0,0.0688880154849786,0,-0.237898979937023,0,0,0,0,0,0,0,0,-0.0764027291539897,0,0,0,0.203315795750349,0,0,0,0,0,0,0,0,0,0.0222058003881986,0,0,0,0,0,0,0,0,-0.0650671819759111,0,0,0.228200419096502,0,0,0,0,-0.00252563032983979,-0.0311698923174625,0,0,0,0.00855879415953142,0,0
X600884.SH,0,0,0,0,0,0.0266835302378051,0,0,0,0,0,0,0.14456999460624,0,0.140699417567233,0,0,0,0,0,0,0,0,0,0,0,0.140333419394629,0.0287875139675462,0,0,0.156807522998055,0,0,0,0,0,0.110765058356529,0,0,0,0,0,0,0,0,0.0848992565965478,0,0.0340805615202647,0,0.165556099307278,0,0.100121313559738,0,0,0,0,0.00108282391060464,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0555720599036618,0.449247386674368,-0.0132751422428497,0,0,0.019022114612203,0,0,0,0,0,-0.181979069359126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046318510934913,0,0,0,0,0,0.0596094603900981,0,0,0,0,0.164422281276316,0.0361808535755188,0,0,0,-0.0195306806718568,0,0,0,-0.0076531579666876,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271833733575946,-0.162510210071314,0,0,0,0,0,0,0.086625633497873,0.169566213552587,0,0,0,0.0232769881196614,0,0,0,0,0,0,0,0,0,0,0,0.00469101779888968,0.0147212481435532,0,0,0,0,0,0,-0.0484320656767798,0.113542333243705,-0.0160883386639878,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.130320984041275,0,0.0256116129432473,0,0,0,0,0.140247506904649,0,0,-0.0240178771529088,0,0.655404454300424,0,0.194135325521147,0,0,0,0,0,0,0,0,0,0,-0.306243286053717,0,0,0,0.187918751498537,0,0,0,0,0,0,0,0,0,0.0144166661629398,0,0.0147279806026769,0,0,0,0,0,0,-0.0324766657171034,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34163628221006,0,0,0,0,1.38777878078145e-17,0,0.0314129394763313,0,0,0,0,0,0,0,0.0290917171212863,0,0,0.0453456699092723,0,0,0,0,0,0.0806812798671981,0.155296999930076,0,0,0,0,0,0,0,0,0.0761718443553986,0,0,0.0133800916124936,0,0,0,0.0225023999038427,0,0
X000157.SZ,0,0,0,0,0,0.0167653179043148,0,0,0.0425734275666499,0.0518934828635596,0,0,0,0,0.058473847800193,0,0,0,0.31755669870295,0,0,0,0.016498732549893,0,0,0,0,0,0,0,0,0,0,0,-0.125967841633049,0,0.0525296509747967,0,0,0,0,0,0,0.0151513928744632,0,0.00675851376869517,-0.00027245321006698,0,0,0,0,-1.73472347597681e-18,-0.00207016194159917,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0.0575159027308351,0.00994744808298477,0,0,0,0.0164008981649437,0,0.0401345624924517,0,0,0.141033452129957,0,0,0,0,0,0,0,0.183600614296998,0.0942028300987833,0,0,0,0,0,0,0,0,0,0,0,0.751824815622343,0,0,0,0,0,0,0,0.0404888012151053,0,0,-8.67361737988404e-19,0,0,0,0.0152762287869358,0,0
X600584.SH,0,0,0,0,0.115673427332128,0.067742699525243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217910583175335,0,0,0,0.0603298843367857,0.0246624448080037,0,0.0515548923471974,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216057828525738,0,0,0.162318231449811,0,0.0217033387368298,0,0,0,0.0190552584702556,0,0,0,0.0402254249684054,0,0
X000799.SZ,0,0,0,0,0,0,0,0.0431724838673243,0,0,0,-0.0127436985840954,0,0,-0.0451469702293324,0,0,0,0,0,0,0,0.00388634595276892,0,0,0,0,0,0,0,0.121638295041816,0,0,0,0,0,0,0,0,0.498420062691869,0,0,0,0,0,0,0,0,0,0.0230334653552172,0,-0.00920859537805929,-0.00243661679737018,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.385539420234254,0.061542241209783,0,0,0,0,0.0100553634523656,0,0,0,0,0,0,-0.052647168392179,0,0,0,0,-0.0778106502750439,0.19698953474194,0,0,0,0,0,0,0,0,0,0.0151310404700972,0,-0.109412978440827,0,0,0,0.137237775253852,0,0,0,0,0,0,0,-0.0328818741843259,-0.0107451241590119,0,0,0,0.0306211469725537,0,0
X600418.SH,0,0,0,0,-0.026796606971454,0,0,0,0,0,0.219716406602927,0.180324140190416,0,0,0.534748931145398,0,0,0.0259515343703576,-0.0546041981834898,0,0.197195282683556,0,0,0,0,0,0,0.275656710169902,0,0,0,0,0,0,0.226575303827588,0,0,0.219474296714407,0,-0.0881127922252888,0,0,0,0,0,0,0,0.0837172313525347,0.0387640164270154,0,0,0,0,0,0,0,-0.0427248815020995,0,0
X002236.SZ,0,0,0,0,0.359412607226039,0.0888772606669578,0,0,0,0.00730444424968232,0,0,0,0,0,0.00946510888327291,0,0,0,0,0,0.0391572083241891,0.000764062499007316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258580291727178,0.16461887932518,0,0,0,0,0,0,0,0,0,0,-0.0021287563759192,-0.0226143831237676,0,0,0,0,0,0
X600563.SH,0,0.0839425025873651,0,0,0,0,0,0,0,0.029570025162073,0,0,0,0,-0.121174088213981,0,0,0,0,0,0.231975470824206,0,0,0,0,0,0,0.280958452664071,0,0.312409690535805,0,0,0,0.0260464180812077,0,0,0,0,0,0,0,-0.228329415283936,0,0.0557092623412939,0,0,-0.000682951869601194,0,0,0,0,-0.0890134044476047,-0.0110105489655402,0,0,0,0.0329613600869657,0,0
X002414.SZ,0,0,0,0,0,0.0947046327195867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840667517228528,0,0,0,0,0,0,0,0.0241989816915681,0.0480321607353795,0,0.0999690324200961,0,0.147382381413884,0,0.0964008307310464,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0060871712258694,0.287826455103318,0,0,0,0,0,0,0.140638353862789,0,0,0,0,-0.0757638441240895,0,0.260549773622533,0,0.0727320615787516,-0.0383253336541607,0,0,0,0,0,0,0.229806437771192,0,0,0,0,0,0,0,0,0.0608395776675895,0,0,0,0,0.121039333887151,0,0,0.0472796085590554,-0.0724870171332247,0,0,0,0,0,0
X002176.SZ,0,0.0796257939513612,0,0,0,0,0,0,0,0,0.0989898204888742,0,0,0,0,-0.20578970103218,0,0,0,0.165968965755453,-0.0576427376747504,0,0,0,0,0,0.217626649101894,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0192434114135171,0,-0.0562307330297557,0,0,0,0,0,0,0.254360505540031,0,0.181846752231287,0,0,0,0,0.0557033531951714,0,0
X600487.SH,0,0,0,0,0,-0.109178043240865,0,-0.24912405160587,0.0244932123360649,0.114521348007431,0,0,0,0,0,0.0339150239353176,0,0,0,0,0,0,0,0,0,0,0.0742503127105992,0.645974147439266,0,0,0.156663005172416,0,0,0,0.000728549775345313,0,0,0,0,0.0859466432363191,-0.0751932774026654,0.0372092009197723,0,0.134814962928569,0,0,0,0.102187177231349,0.015649898668999,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0.353277698702486,0,0,0,0,0,0,0,0,0,0,0,-0.0894281434818795,0,0,-0.0464047567967428,0,0,0,0,0,0,0,0,0,0,0,0,0.0191828851630079,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992445039111675,0,0,0,0,-0.0476473436122378,0,0,-0.170013783569912,-0.045389128964789,0,0,0,-0.0711127746263707,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485228050001946,0,0,0.026250011565817,0,0,0,0,0,0,0,0.0868795082740901,0,0,0,0,0,0,0,0.125310739355578,-0.0490099362222257,0,0,0,0,0,0,-0.1405145126942,-0.120371067086657,-0.0295409768968654,0,0,0,0,0.00324840765834976,0,0,0,0.0588020804347374,0,0,0,-0.22941704993574,0,0
TED,0,0,0,0,0,0,0,0.0619304812341808,0,-0.179962369575297,0,0,0,0,0.842493511124006,0,0,0.110257110826751,0,0,0.299977181690781,-0.297233173500714,0,0.464547377174064,0,0,0,0,0,0,0,0.110499664393986,0,0,-0.0816646474153943,0,0,0,0,0,0.429522958874367,0,0,0,0,0.297234798436909,0,0,0,0,0,0,0,0,0,0,0.775327552058034,0,0
RealEstate_excess,0,0,0.089658490134882,0,0,0.00295731012091674,0,0,0,0,-0.235445136974898,0.0502038880044341,0,0,0.00384636793987129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180464107001196,0,0,0,0,0,0,-0.0461743909282983,0,0,0,0,0.119019818913779,0,0,0,0,0,0.00337815020365837,-0.0207124713481712,0,0,0,-0.0484797328943773,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714093213719526,0,0,0,-0.116333201056819,0,0,0,0,0,0,0,0,0,0,0,-0.00664847164412918,0,0,0.0653418587436244,0,0,0,0,0,0,0,0,-0.0366317266269218,-0.0417475328291447,0,0.0751930811216518,-0.0841949572122001,0,-0.0447421632562399,-0.0820300329063929,0.0873870099449383,0,-0.0326526990331718,0,0,0,-0.00456163074853419,0,0
MKvol,0,0,0,0,0,0,0,0,0.00554393285990708,0,0,0,0,0,0,-0.00333104641552685,0,0.00194657671299554,0,0,-0.00158701237366028,0,0,0,0,0,0,0.00159480208794033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000657977734029904,-0.0014297478130539,0,0,0,0,0,0,0,-0.00778181424169419,0.00656127997884506,0,0,0,0.0162478293721428,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158313572186251,0.00178751530944984,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.0569003033547064,-0.0199048773301429,0,0,0,0,0,0,0,-0.358045700680944,0.267649835718981,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201541286275516,0,0,0,0,0,0,0.000671950533839851,0,0,0,0,0.00190883407458301,0,0,0,0,0,0,-0.000178927942036407,0,0.00149796931469881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039786533925764,-0.00253646789858911,0,0,0,0.0212575995276179,0,0
CarbonVol_Hubei,0,-0.00063896533486327,0,0,0,0,0,0,0,0,0,0,0,-0.00263042389632062,0.000641720942829213,0,0,0,0,0,0,0,0,0,0,0,0,-0.00226851627332192,0,0,0,-0.00146093509320953,0,0.00304651600662654,0,0,0,0,0,-0.00113708712311522,0,0,0,0.00130502686612093,0,0,0,0,0,-0.00148367078104895,0,0.00134056379772053,-0.00495877169224598,0,0,0,0.0149382991159891,0,0
