,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X600104.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X002241.SZ,X000100.SZ,X600418.SH,X600584.SH,X600703.SH,X600089.SH,X000977.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X002236.SZ,X600066.SH,X600522.SH,X600741.SH,X600183.SH,X601877.SH,X600460.SH,X600487.SH,X002456.SZ,X601799.SH,X000661.SZ,X000800.SZ,X600839.SH,X002180.SZ,X002294.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.496855097292348,0,0,0,0,0,0.0371948137679942,0,0,0,0,0,0,0,0,0,0.151092611615846,0,0,0,-0.0260612224658953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00942243466774535,0,0,0,0,0,0,0.0649983451845381,-0.137468515897843,-0.0189876145436434,0,0,0,0,0
X000858.SZ,0.278579192645047,0,0,0,0,0,0,0.519528014610744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706706779607503,0,0,-0.119593793030489,0,0,0,0,0,0,0,0.151672630410064,0,0,0,0,0,0,0,0,0.0921309149777629,0,0,0,0,0,0,0.0606131919244653,0,0.00218164334148067,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0476678067984623,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382641870541921,0,0.147818003177179,0.751533300393034,0.102167222358047,0.0490288303944218,0,0,-0.0601918443096839,0,0,0,0,0,0,0,0,0,0.0297804171969228,0,-0.0685468753888347,0.1470084456421,0,0,0,0,-0.0228375893403277,0,0,0,0,0,0,0,0,0,0.0352340056218632,0,0
X600276.SH,0,0.345168510546007,0,0,0,0,0,0,0,0,0,0,0.297244431367295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245783868962811,0,0,0,0,0,0.0545707199276517,0,0.356387152831222,0,-0.10935177798714,-0.37775780819528,0.00030415549326625,0,0,0.0523551102055881,-0.177746350304034,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.109638840057372,0.418399995086935,0,0,0,0,0,-0.0139939190818936,0,0,0,0,0,0,0.0955068247173038,0,1.73472347597681e-18,0,0,0,0.113510940740272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302472618149742,8.66903485060704e-05,0,0,0,0,0,0,-0.171467908643371,0.191403925735635,0,-0.0513482532258539,0,0,0,0,0,0.0115207569650371,0
X002415.SZ,0.0912178662940381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132228921190948,0,0,0.110408205813414,0.0014938147501353,0.0200769293891785,0,0.166871083283519,0.015173643031459,0,0,0,0,0,0,0,0,0.16247275070162,0,0,0,0,0,0,0,0,0.0557384659332515,0,0.130339536989309,0.0337995184364439,0,0,-0.110867579017781,0,0,0.031544688359525,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.444688523151487,0,0,0,0,-0.00154909631546824,0,0,0.115782475326672,0,0,0.0896467219030913,0,0,0,0,0,0,0,0,0.00868481370758596,0.0106146728940362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753634292223902,-0.0367139420879015,0.0291311383885538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.061812132461256,0,0,0,0,0,0,0.106210915055836,0,0.597853879015514,0,-0.00705937628711321,0,0,0,0,0,0,0.256466141176986,0,0.0260868696863499,0,0,0,0.00222513293436231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250619726636931,0.0604307959926742,-0.0960937744647657,-0.0164347492154941,0,0,0,0,0,0,0,0,-0.0094667933479545,-0.0297901939211951,0.0875750611744323,0,0,0,0,0
X003816.SZ,0,0,0,-0.189711292696605,-0.238272254408068,0,0,0,0,-0.0162004522338335,0,0,0,0,0,0,0.0834323374648155,0,0.37301005707549,0,0,0,0,0,0,0,0,0,0,0,0.0566575154594947,0,0.554372401447128,-0.318158889197844,0,0,0,0,0.0552208056484279,0,0,-0.0498443769404816,0,0,0,0,0,0,0,-0.332178274087303,0,0,-0.0720069908403783,0.101219639620484,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0291095501532611,-0.116788488250948,0,0,0,0.298631582501357,0,0,0,0,0,0,0.0367652342596009,0,0,0.0480504300787097,0,0,0,0.387201107272932,0,0,0,0,0.0170117397798423,0,0,0,0,0,0,0,0,0.0521928518430378,0,0,0,0,0,0,0,0,0,0,0.0881561049874186,-0.00480170753711481,0,0,0,0,0,0
