,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X600031.SH,X600703.SH,X600741.SH,X000568.SZ,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002456.SZ,X000100.SZ,X002008.SZ,X002236.SZ,X600566.SH,X600498.SH,X002007.SZ,X000625.SZ,X600487.SH,X002179.SZ,X000661.SZ,X600809.SH,X300146.SZ,X000596.SZ,X600177.SH,X002506.SZ,X000157.SZ,X300136.SZ,X002180.SZ,X600089.SH,X600867.SH,X002294.SZ,X300142.SZ,X600066.SH,X600372.SH,X002241.SZ,X000977.SZ,X000981.SZ,X600522.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.815088127414848,0,0,0,-0.0414068407439569,0.0135850023514138,0,0,0,0,0,0.0554671154151947,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.117764954919956,0,0,0,0,0,0,0,0,0,-0.0350726512326537,0,0,0,0,0,0,0,0,0,0,0,0,0.00633186521798362,0.00535423808024621,0,0,0,-0.0355241544098583,0,0
X600104.SH,0,0,0,0.213314550900191,0,0.216623809882552,0,0,0.285971031552929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870026470089256,0,0,0,0,0.0336481371233582,0.162283061499897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336020491984017,0,0,0.0672395172885129,-0.0898443764592757,0.0281541766878932,0.00620018415108923,0,0,0,0,0,0
X000651.SZ,0.0382419443865,0,0,0,0,0,0,0,0,0,0,0.135334685814439,0,0,0.146398384923892,0.310325120907699,0,0,-0.0401869449877637,0.114058227295193,0,0,0,0,0,-0.00188660822203544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091196215354956,0,0.101507687265071,0.0531982261196597,0,0,0,0,0,0,0,0.000388907121031636,0.0231683527893747,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0619251440606339,0,0,0,0,0,-0.0945970703088528,0.0431367112557915,0,0,0.0435563053655175,0,0,0,0,0,0,0.0929033542026146,0.616211997203127,0,-4.33680868994202e-19,0,0,0,0,-0.00626714452213417,0,-0.0113034122206014,0,0,0,0,0,0.116562197159385,0,0,0,0,0,0,0,0,0,0,0,0.194555956213795,0,0.0984976117083458,0,0,0,0,0,0
X600276.SH,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322432037020867,0,0,0,0,0,0,0.206465593964995,0,0,0.0448941976134293,0,0,0,0,0,0.27620735837112,0,0,0,0,0,0,0,0,0.138994122848333,0,0,0,0,0,0,0,0,-0.040274869715571,0.0259315404193777,0.00405335760149562,0,0,0,0,0,0
X000858.SZ,0.354504074124347,0.028034761421704,0,0,0,0,0.170413813604027,0,0.0237401592121765,-0.063717755588173,0,0,0,0,0.010541317256359,0.0840869888034932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235797391510124,2.16840434497101e-19,0.0204805370894595,0,0,0,0,0,0,0,0,0,0.0216238150386274,0,0,0,0,0,0,0,0.0143846713498553,0.00880821188894676,0,0,0,0,0,0
X002304.SZ,-4.33680868994202e-19,0,3.46944695195361e-18,0.00647678287864679,0.0409929537292006,0.121860479399919,0,0,0,0.0338079081960131,0,0,0,0,0,0.57012689327773,0.00638088561199273,0,-0.068265042611797,0,0,0,0,0,0,0,0,0,0,0,0,0.251427268215651,0,0,0,0,0,0,-0.0471373239990786,0,0,0,0,0,-0.0080915638650039,0,0,0,0,0,0,0.043680825828991,0.00393568883359121,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.049351819767625,0,0,0,0.129358415872934,0,0,0,0,0.290140340039778,0,0,0,0,0,0,0.28243761413054,0,0.0945753688135772,0,0,-0.0310410606609153,0,0.311818408794263,0,0,0.0709004372478875,0,0,0,0,0,0.0301489425442114,0,0,0,0.0542609731699229,0,0,0.0151483919573935,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0858757317674536,0,0,0,0,0,0,0,0,0,0.0770770050411068,0,0,0,0.286939615486009,-0.0720510554207351,0,0,0,0,-0.051060365481271,0,0.0631476797194881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618124035646257,0.240378984363282,0,0,0.244945925100908,0,0,0,0,0.00831180648618365,-0.0385608710587955,0,0,0,0,0,0
X000063.SZ,0,0,0,0.195199780698108,0,0,0,0,0,0,0.219846596090899,0,0,0.183897079523028,0,0,-0.0267072303378729,0,-0.0785668564355613,0,0.20937668822472,0,0.0276303591789247,0,0,0,0,0,0.196688625687401,0,0,0,-0.173785131370311,0,0,0,0,0,0.0935859312364424,0,0,0,0,0,0,0,0,0,0.268521935650479,0,0,0.0146981912645054,-0.0250159955363806,0,-0.0549244483799072,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179921496313016,0,0,0,0.540112270482081,0,0,0,0,0,0,0,0,0,0.20332875802485,-0.0797457890815878,0,0,0,0,0,0.124317999102091,0,0,0,0,0,0,0,0,0.1811207916607,0,0,0,-0.00531334431109968,-0.00452371360042763,0.0735270655472941,0,0,0,0,0,0
X000338.SZ,0,0,0.285289262250677,0,0,0,0,0,0,-0.0672806798320129,0,0,0,0,0,0,0,0,0,0.0526821479438592,0,0,0.0214440694658772,0,-6.65726761824467e-05,0,0,0,0,0,0,0.0847453427189716,0,0.0984011438526679,0.177219702271665,0,0,0,0,0,-0.0670509531332711,0,0,0,0.0318976233920145,0,0,0,0.156669263044871,0,-0.0772188171174757,0.0300828689254801,-0.045428167017939,0,0,0,0,0,0
X600031.SH,0,0,0,0.118727803349164,0.12325718089319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102076475666155,0,0,0,0,0,0,0,0,0,0,0.0104486575112141,0.0142842882541722,0,0,0,0,0,0,0.0192998405716436,0,0.235006438456511,0,0.175976586664495,0,0,0.0164622641917331,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600703.SH,0,-0.132620664071513,0,0,0,0,0,0,-0.142093139530259,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.105829013839744,0,0,0.234924003928992,0,0,0,0,0,0.424394770704455,1.0842021724855e-19,0,0.36841874876084,0,0,0,0,-0.124970149505342,0,0,0,0,0.0113263971013606,0,0,0,-0.142796668581405,0.207132715144101,0,0,0,-0.0157268592925065,-0.0536064677684346,0,0,0,0,0,0
