,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X000625.SZ,X002456.SZ,X300124.SZ,X600487.SH,X600066.SH,X601877.SH,X300003.SZ,X000100.SZ,X002241.SZ,X600809.SH,X600867.SH,X002294.SZ,X600271.SH,X300136.SZ,X600522.SH,X002508.SZ,X000050.SZ,X600566.SH,X000981.SZ,X600089.SH,X000157.SZ,X600498.SH,X600177.SH,X600707.SH,X000596.SZ,X300142.SZ,X002180.SZ,X002179.SZ,X600699.SH,X600584.SH,X000661.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.466371746363022,0.229088384806934,0,0,-1.73472347597681e-18,0,0,0,0,-0.122926113476148,0,0,0,0,0,0,-0.0451125051040326,0,0,0,0,0,0,-0.0119428235914327,0,0,0,0,0,0,0,0,0,0.142797087691846,0,0,0,0,0.108589667307235,0.0828066898301659,0,0,0.0255943834372346,0,0,0,0,0.00493011360560179,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0157970483067372,0.0284909096251711,0,0,0.166911061257079,0,0.301789139669248,0,0,0,0,-0.0970347658325872,0,-0.0957261236586934,0,0.0915930885138571,0,0,0,-0.017787531382274,0,-0.13340228769129,0,0,-0.0268784089809874,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189090923997386,0,0,0,0,0,0,-0.0180761416354435,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0143738634803003,0,0.0476817346386344,0.227472765903773,0.146312014848811,0,0,0.0987409447187054,0,0.10535381046264,0.0117919930432349,0.101388737032161,0,0,0,0.173095813668268,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.131443228147481,0,0,0,0,0.0550285565447644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144053224195585,0,-0.0543472294980938,0,0,0,0,0
X000651.SZ,0,0,0,0,0.371223353041449,0,0,0,0,0.126521585458866,0,0,0,0.0401284733457686,0,0,0.0568493216762989,0,0,0,0,0,0,0,0,0,0,0,0.000703385543970169,0,0,-0.082953986374669,0,0.108303515227027,0,0,0,0,0,0,0,-0.0415345281177339,0,0.148976967173785,0,0,0,0,0,0,0,0.0147270969388131,-0.0183112160176212,0,0,0,0,0,0
X000858.SZ,0,0,0,0.332210911377509,0,0,0,0.213581273014168,0,1.73472347597681e-18,0,0.496867922777823,0,0.0450537406573572,0,0,0,0,0,0,0,0.00638365449108413,0,0,0,0,0,0,0,0,0,0,0.00536841864094836,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445978572228382,0,0,0,0,0,-0.0137801668982168,0,0,0,0,0,0
X600276.SH,0,0,0.0724257703310605,0,0.0776122310307413,0,0,0,0,0,0,0,0,0.0392983018846346,0,0,0,0,0,0,0,0.24355831985478,0,0,0,0,0,0.0619357110417394,0.0839576315210738,0,0,0.00862571373125719,0,0.0912120744507678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176129676364356,0,0,0,0.0033343123860677,0,0,0,0,0,0,0
X000725.SZ,0.115414181561199,0,0,0,0,0,0,0,0.168270938917853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936556744893366,0.146020052354627,0,0,0,0,0.109519326403065,0,0,0,0.085268520107531,0,0,0,0,0.183142079872565,0,0,0,0,0.108382422855055,0,0,0.154992455070319,0.169096760366792,0,0,-0.00516992572371175,-1.73472347597681e-18,0,0,0,0,0,0
X002304.SZ,0.107637142097878,0,0,0,0.0610798707149309,0,-0.0537074375561826,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0050024534174499,0,-0.0435526307883344,0,0,0,-0.0409919543928138,0,0,0,0.432738394415174,0,0,0,0,0,0,0,0,0.211302752683371,0,0,0.0323152169202982,0.0833175694486365,0,0,0,0,0.000582355286802881,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.0371258818877693,0,0,-0.0508540827750785,0,-0.03466861778293,0,0.194823069028903,0,-0.0988314084004945,0,0.247666170222979,0,0,0,0,0.293509782150193,0,0,0,0.198100025704683,0,0,0,0,0,0,0,0,0.12241981481671,0,0,0.155145221795079,0,0,0,0,-1.73472347597681e-18,0.0692722631344235,0.530560541278458,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0745323589938481,0.337910514824412,0.146622989820889,0,0,0,0,0,0,0.0806736931595088,0,0,0,0,0,0,0,0,-0.0721266068515255,0,0,0,0,0,0,0.0419165721654503,0,0,0,0,0.144142307864351,0,0,0,0,0,0,0,0,0.0765819463219046,0,0,0,0.0267090638301705,0,0,0,0,-0.0123139373622475,0.0207069004928379,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.174125683264487,0,0,0,0,0,0,0,0,0.134270558975869,0.305378002134397,-0.0796183280975884,0,0.00523561437687798,0,0,0,0.208043748353369,0,0,0,0,0,0,0,0,0,0,0.244126769854298,0,0,0,0,0,0,0,-0.0841417573522747,0,0,0,0,0,0,0.2990386334162,0,0,0,0,-0.00138245726965471,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.47727551316409,0,-0.00677423827576363,0,0,0,0,0,0,0.0170694540423543,0,0.055208308024738,0,0.0367805006604787,0,0,0,0,0,0,0,0,0.0528314613781676,0.0251528794894821,0,0,0,0.0552532414054404,0,0,0.00661757930056437,0,0,0,0,0,0,0,0.288732912951297,0,0,0,0,0,0,0,0,1.35525271560688e-20,0.00375476586864444,0,0,0,0,0,0
X600741.SH,0,0.806179133012422,0,0,0,0,0,0.0203788514048882,0.438492866928204,0,0,0,0,0,0,0,-0.137818205815028,-0.268463575043568,0,0,0,0,0.0219817607269388,0,0.0712774910263216,0,0,0,0,0.129016733868559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159595670391412,0,0,0,-0.0147429785838153,0,0,-0.0174932917545932,0.0211129834477291,-1.73472347597681e-18,0,0,0,0,0
X002236.SZ,0,0,0,0.0940877751281741,0.487799904622785,0,0,0,0,0,0,0,0,0,0,0.255214102837728,0.0880096839677007,0.288071404818837,0,0.144232580082905,0,0,0,0,0,0,0,0,0,-0.0229027076275961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268379407108927,0,0,0,0,0.195792406065653,0,0.0162007644276843,1.73472347597681e-18,0,0,0,0,0,0
X002475.SZ,0,0.11358244574475,0,-0.0813618249835548,0,0,0,-0.0131709165829731,0,0,0,0,0,0.0936925185326875,0,0,0,0,0,0.345791665258932,0,0,0,0.107070305916449,0,0,0.145498238251495,0,0,0,-0.180807119088025,0.0583760301003708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803220158199757,0,0,0,0.0505505711309391,-0.0712111125913243,0,0,0,0,0,0
X000338.SZ,0,0,0,0.125257475160015,0,0,0,0,0,0,0,0,0,0,-0.119817624068717,0,0.441101952519423,0,0,0,0.0441875294287015,0,0,0,0,0,0,0,0,0,0.295937189002172,0.053110989705839,-0.0726142270226542,0,0,0,0,0.226357799681921,0,0,0,0,0,-0.138473083121258,0,0,0,0,0,0,0,-0.0170935487713598,0.03258842096577,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0367820087531592,0.117628042695735,0,0.0930064935970963,0,0,0.367349248892465,0,0,0.075671196055304,0,0.099172041591821,0,0,0,0,0,0,0,0,0,0.119614456040276,0.0541845894319424,-0.0528629068284077,0,0,0,0,0,0,0,0.196913436186775,0,0,0,0,-0.191899300457407,0,0,0,-0.0133209843544942,0,0.0485413206720551,0,0,0,0
X002008.SZ,0,0,0.0517918015488113,0.128022952350379,0,0,0,0,0.477868918448874,0,0,0.0327801112392697,0,0.131227923287077,0,0,0,0,0,0,0.0432847147116911,0,0,0,0,0.0673742645061376,0.0614274898709534,0.0798871195022194,0,0,0.136788354184905,0,0.0133275840833589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256079148291792,0,0,0,0,0.0112886862007279,0,-0.242995031467303,0,0,0,0,0
