,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X000063.SZ,X300003.SZ,X002236.SZ,X600809.SH,X002008.SZ,X600271.SH,X600867.SH,X601877.SH,X002456.SZ,X300124.SZ,X000596.SZ,X600487.SH,X000100.SZ,X600566.SH,X600066.SH,X000625.SZ,X002294.SZ,X000661.SZ,X300136.SZ,X000977.SZ,X002241.SZ,X002180.SZ,X002179.SZ,X002007.SZ,X600498.SH,X000157.SZ,X000050.SZ,X000981.SZ,X300142.SZ,X002049.SZ,X000869.SZ,X600522.SH,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.272988904386974,0.0222568636969123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126021775397348,0.000257497869075241,0.0506889012284366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311992816984333,0,0,0,0,0.0182636939639973,0,0,0,0,0.00528289182843876,0.0964533433805542,0,0,0,0,0,0.019086855380355,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0572671560426282,0.172372451768355,0,0.16713248994914,0,0,0,0,0,0,-0.0330874072921183,0,0,0.110059346309553,0,-0.062964540966311,0,0,0,0,0,-0.0409785045443084,0.0180703281168122,0,0,-0.0548377323673922,0,0,-0.121104565759318,0,0,0,0,0,0,0,0,0,0,0,0.0272832184976531,0.0182941048906932,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0390395902722225,0,0,0,0.00254346220268759,0,0,0,0,-0.103952890184417,0,0.153673981213539,0,0.0418860000891842,0,0,0,0,0,0,0.0752561057269927,0,0,0,0,0,0,0.108521332936533,0,0,0,0,-0.0142090781350332,0,0,0,0,0,0,0,0,0.186158408593895,0,0,0,0.00425900782567604,0.0150835406908741,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.138673502610568,0.0874754985098364,0.023476412170531,0,0.169849403616827,0,0,0.0584299242606956,0,0,0,0,0,0.12881213842594,0,0.0325759186894192,0,0,0.146529770544726,0,0,0.239256382919356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114556667400653,-0.00692734740941029,0,0,0,0,0,0
X000651.SZ,0.334799862324287,0,0,0.457712459225555,0,0,0,0,0,0.385994955842807,0,0.100145994753953,0,0,0,0,0,0,0,0,0,-0.00610243252216996,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.162510352742299,0,0,0,0,0,-0.00589251864114635,-0.158710796829167,0.0229110530042054,0,0,0,0.0311287133827367,0,0,-0.0211881589840909,0,0,0,0,0.129210630562947,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.346444248596497,0,0,0,0,-0.0170378063581901,0,0,0,0,-0.0160402497902641,0,-0.0246564288811906,0,0.088324206216104,0,0,0,0,0,0,0.100873165158795,0.280070031101,0,0,0,0,0,0,0.138190605276628,0,0,0,0,-0.00778588936981783,0,0,0,0.105342417226015,0,0,0.0114495124872623,0,0,0,0,0,0,0
X002304.SZ,0.0419101175817275,0,0,0.338518273421602,0,0,0,0,0.125738030825053,0,0.117007620595132,0,0,0.115904409224582,0,-0.107842030952886,0.137104953493099,0,0.125898446301586,0.0725629275587297,0,0,0.122984506695141,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980986568566135,0,0.00629211424608109,0,0,0.095465108751535,0,0,0.0138039531455357,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0110178386909121,0,0,0,0,0.0247418934756339,0,0,0,0,0,0,0,0,0,0.135490242606123,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.109581969541686,0,0,0,0,0,0,0.0668612299687997,0,0.0109552871356403,0.122986164938884,0,0.271407964818791,0,0,0,0,0.00903957000199914,-0.0398882677476584,0,0,0,0,0,0
X600690.SH,0.14617512566112,0,0,0.194262571293397,0,0,0.169863616673253,0,0,0,0,0,0,0,0,-0.00256907789643854,0,0.0945669465046294,0,0,0.0522728878633496,0,0,0.160852891307662,0,0,0,0,0,0,0,0,0,0,-0.125810232432649,0,0,0.01783500745147,0,0,0,0,0,0,-0.0192209297808653,0.13087298096963,0,0.100545230618203,0,0,-0.0757934884513428,0,0.0068628021165555,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0953634845842491,0,0,0,0,0,0,-0.36624258976651,0,0,0,0.00939215052734908,0,0,0,0,0.0407232018801394,0,0,0.394907125494391,0,0,0,0,0,0.00402628410406276,0,0,0,0,0,0,0,0,0,0,0,0.2723481945584,-0.0723101556790556,0,0,-0.0321006417138871,0.104497579792954,0,0.198653207841419,0,0,0.0124140829003897,-0.00417948936237264,0,0,0,0.0489322641703152,0,0
X000568.SZ,0,0,0,0,0,0.145309728150551,0.107305433839888,0,0.185056363870879,0.037210329680696,0,0,0,0.138356152777621,0.0246439516487238,-0.00484923861614352,0,0,0,0,0,0,0,0,0,0.225348834642682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101712180938351,0,0,0.0805864395299335,0,0.0183286304564295,0,0,0.014892782625984,0.00464713500947557,0,0,0,0,0,0
X002475.SZ,0,0.10462460085895,0.0158324141788745,0,0,0,0,0,0,0,0,0,0,0,0.120097718706339,0.0370767348153396,0,0,0,0,0,0,0,0.599871494439321,0.0120750854416223,0,0,0,0,0,0,0,0,0.111360883335012,0,0,0,0,0,0,0,-0.168993197247784,0,0.0487511211199416,0,0,0,0,0,0,0,0.00691032051547739,0.00192022831342014,0,0,0,0.0916019590115783,0,0
X600741.SH,0,0.293803988676962,0,0,0,0,0,0,0.0670995909910324,0,0,0.0834653747273763,0,0,0,-0.10170795976649,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0486784445423608,0,0,0,0,0,0,0,0.0196204160473806,0,0,-0.0513125808468707,0,0,0,0,0.058848484244706,0,0,0.083490375520613,0,0,0,0.017529478118786,0,0.00299171257468887,0.0371338763649094,-0.0305509076919444,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0602067312949773,0,0,0,0.135663264623486,0,0.012434091356874,0,0,0,0.0714896510623809,0,0,0,0,0,0,0,0,0,0.497159902983737,0,0,0,0,0,0,0,0,0,0,0,0.0133799130320579,0,0,0,0,0,0,0,0.146239246719697,0.0184806460458399,0,0,0,0,-0.100328560771473,0,0
X600031.SH,0,0,0.266261198723261,0,0,0,0,0,0,0,0,0,0,0.219836981084119,0,0,0,0.0744747418813412,0,0.124581875682773,-0.0381041599705476,0,0,0.0152815101601528,0,0,0.0244985269094981,0,0,0,0,0,0,0,0,0,0,0,-0.268727077863773,0,0,0,0,0,0,0,0,0,0,0,0,0.0165089974287328,-0.0194694891719936,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483034468550038,0.248039483022548,0,0.274169931515734,0,0,-0.223654615594403,0,0,0,0,0.114189774144979,0.0442918531262564,0,0,0,0,0.123760011482247,0,0,0,0,0,0,0,0.119341888778448,0,0,0,0.160827286325265,-0.0549631724109484,0,0,0,-0.246899755930698,0,0
