,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002304.SZ,X000725.SZ,X002475.SZ,X000063.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X600703.SH,X601877.SH,X002241.SZ,X000100.SZ,X002007.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X600271.SH,X002179.SZ,X000625.SZ,X300124.SZ,X600498.SH,X600867.SH,X002463.SZ,X002129.SZ,X002008.SZ,X300136.SZ,X300014.SZ,X000977.SZ,X600177.SH,X300146.SZ,X002506.SZ,X002049.SZ,X000050.SZ,X000066.SZ,X600487.SH,X600066.SH,X002371.SZ,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.332337568967134,0.170896014420925,0,0.0734438563081354,0,0,0,0.107021200544594,0,0.0563417034061362,0,0,0,-0.075449969259363,0,0,0.0487633454449048,-0.0738534187233396,0,0.0471194273839421,0,0,0,0,0,0,0,0,0,0,-0.146780938779792,0,0.0169251786515537,0,0,0.0276104233289314,0,0,0,0,0,0,0.0594293565226873,0,0,0,0,0,0,0,-0.00893177646505532,0,0,0,0,0,0,0
X000858.SZ,0.00702436014814222,0,0,0,0,0,0.182984059912134,0,0.183219982747844,0,0.257955554323742,0,0,0.0939538987162688,0,0.111047711244323,0.109980237802024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0918302041656403,0.0269487385680343,-0.00852174546612449,0,0,0,0,0,0,0,0,0,-0.066420868481145,0,0.0790048563155897,0,0,-0.0139191254150184,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.212946092460665,0,0.198656962858436,0,0,0,0,0,0.0301729701864998,0.103071551630163,0,0,0,0,0,0,0,0,0.0771425170905234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315829956045838,0,0.055895209286948,0,0,0,0.00550306081532357,-0.00249576151925932,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.0644417510907904,0,0.0410366468218807,0,0,0,0,0,0,0.194018648827141,0.0506029394418796,0,0,0,-0.0533736714175492,0,0,0.0820188540813174,0.218255505951698,0,0,0,0,0,0,0.148262784804904,-0.0419757351833532,0,0,0,0.0472162494218036,0,0,0,0,0.118414280410665,0,-0.0792295393523503,0,0,0,0,0,-0.017287224249785,-1.73472347597681e-18,0,0,0,0,0,0
X002415.SZ,0,0.169667594898798,0,0,0,0,0,0,0.153378179260025,0,0,0,0,0,0,0,0,0.120644775243855,0,0.181331150378489,0,0,0.223172324825169,0,0,0,0,0,0,0,0,0,0,-0.0479397992413355,0,0.0172753605703011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597961923512095,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,-0.0108270939108785,0,0,0,0,0,0.126806770718175,0.174132337773335,0,0,0,-0.0820633401112048,-0.0363070800351979,0,0,0,0,0,0,0.0279168404237688,0.0323085402088912,0,0,0.134990726092077,0,0,0,0,0,0,0,0.00680060239502307,0.0435310917654386,0,0.0193201874332994,0,0,0,0,0,0,0,0,-0.13406413849529,-0.00819237916693254,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.00990892608322116,0,0,0,0,0,0,0.261186870426679,0,0,0,0.14804733426949,0.272651547361761,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631645570899,0,0.0330695312523407,0,0,0,0,0,0,0,0.0303473303083786,-0.0823889868190875,0,0,0,0,0.0773490557955051,-0.0320729327971723,0.0734137226686164,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0360599581350209,0,0,0,0,0,0,0,0,0.0862531506599518,0.129256483118879,0,0,0.14211228776341,0,0,0,0,0,0,0,0,0,-0.0929553763259156,0.0607251188094087,0,0,0,-0.00449293308800775,0,0,0,0,0.0737750107455914,0.261489971493193,0,0,0,0,0,0,-0.0154530011551872,0.0755208789982676,0,0,0,0,0,0
X002475.SZ,0,0.366238141488345,0.0320178570360438,0,0,0,0,0,0,6.93889390390723e-18,0,0.236054960501608,0,0,0.132247302966764,0.0205644887840365,0,0,-0.0308506050057517,0.259481700202422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911610033890543,0,0,0,0,-0.144553906065635,0,0.178511626353995,0,0,0,0,0,0,0,0.0433263536905551,-0.085810424832717,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-4.33680868994202e-19,0,0,0,0.104207560579031,0,0,0,0,0,0,0.0896378580295777,0,0,0.0723466910297547,0.320441619771103,0,0,0.0708104133333329,0,0,0,0,0.0507833835037452,0,-0.216032391959478,-0.0157093370618285,0,0.618050679263844,0,0,0,0,0,0,0,0,0,0,0.0940237838736391,0,0.0672927663588247,0.104064955201479,0,0,1.73472347597681e-18,0,0.0219291757385383,0.0902254068058739,0,0,0,0,0,0
