,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600031.SH,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X002049.SZ,X600703.SH,X600089.SH,X000100.SZ,X600372.SH,X002236.SZ,X600741.SH,X000977.SZ,X000661.SZ,X600584.SH,X601877.SH,X000157.SZ,X002241.SZ,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X601799.SH,X002180.SZ,X000800.SZ,X002463.SZ,X002028.SZ,X002007.SZ,X300142.SZ,X600460.SH,X600487.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.358970865991357,0,0,0.067508516663844,0.0339845067932169,0,0,0,0.0641044125429982,0.0205581503094373,0,0,0,0,0,0,0,0,0.0549748527144758,0.0204900848323504,0,0,0,0,0,0,0,0,0,-0.028671792549662,0,0,0,0,0,0,0,0.0707961147041919,0,0,0,0,-0.0257529843667576,0,0,0,0,0,0,0,-0.0102785010948466,0,0,0,0,0,0,0
X000858.SZ,0,0,0.508652776073528,0,0,-0.0151486634328849,0,0,0,0,0,0,0,0,0,0,0.0160867955903027,0.0210048464808757,0,0,0,0,0,0,-0.078455134594923,-0.0254775905480002,0,0,-0.0112749355456256,0,0.0246533827778262,0,0,0,0,0,0,0,0,0,-0.0224953385414108,0.0704487650615387,0,-0.0794813383622657,0,0,0.124132374676293,0,0,0,0,-0.123124451642926,0.209847654855536,0,0,0,0,0,0
X000568.SZ,0,0.707398685495441,0,0,0,0.0630307520807903,0,0,0,0,0,0,0,0,0,0.293471204045812,0.0749415790934193,0,0,0,0,0,0,-0.00733484702272757,0,0,0,0,-0.0156050251194234,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0524780334294095,0,0,0,0,0,-0.237448809503319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.376843395445142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223814207247169,0,0,0,0.440741196458054,0,-0.0191421954020083,0,0,0,0,0,-0.224077013055937,0,0,0,-0.136393276136921,0,0,-0.0584305406493916,0,-0.0639399012624234,0,0.0119697095114795,0,0,0,-0.00857774019100124,-0.000350910230510037,0,0,0,0,0,0
X600809.SH,0,0,0.0228926066728053,0.105532404457171,0,0,-0.100155543074735,0,0,0,0,0,-0.140130697873571,0,0,0,0.0130498392675946,0.0548484387199468,0,0.0246069332396648,0.146507097483325,0,0,0,0,0,0,0,0.0296674447022194,0,0,0,0,0,0,0,0,0,0.279851337668338,0,0,-0.0245718347988077,0,0,0,0,0,0,0.104436310336512,0,0,0,0.0272060285796705,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.180370777343334,0,0,0,0,0,0.092186887211902,0,0,0,-0.143680473394098,-0.343430037720588,0,0,0,0,0,-0.0985382100372709,-0.496341291141685,0,0,0,-0.175664522508712,0,0.0442619185735127,0.607063687866306,0,0,0,0,0.135181536340679,-0.0171144799643336,0,-0.0372535786784875,0,0,0,0,0,0,0,0,0.0460791198472551,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.108727685878935,0.0446191065175588,0,0,0,0,0,0,0.0679582455279373,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.280028072432065,0.0544851571019815,0,0,0,0.02729380962972,0,-0.00882656326627388,0,0.341887805458068,0,0.123536486310488,0.484176495061644,0,0,0,0,0.0255480858287722,0,0,-0.054671576356034,0,0,-0.10417153608989,0,0,0,0,0.0136626929677248,0,0,0,0,0,0,0
X600690.SH,0,0.0904847048331977,0,0,0,0,0.0299066855547254,0,0,0,0,0,0,0,0,0,0.00371233478759344,1.73472347597681e-18,0.15159074403584,0.0870579577712854,0,0,0,0,0,0,0,0,0,0,0.0218446129974733,0,0,0.0497768321771117,0,0,0,0,0.0613420248924198,0,0,0,0,0,0,0,0,0,-0.0280799542270848,0,0,0,0.00929280145751655,0,0,0,0,0,0
X002304.SZ,0,0.356785002855544,0.240627626466971,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0480267354674848,0,0,0,0,0,0,0,0,0,-0.0309266780060671,0.000190380372570097,0,0.0163954198213547,0,0,0,0,0,0,0,0,0,0,0,0,0.00431387402890522,0,0,0,0,0.0280185244771579,0,0,-0.0132525550261962,4.33680868994202e-19,0,0,0,0,0,0
X000651.SZ,0.0718796952006942,0,0,0,0,0,0.0770130998778309,0.25063608852092,0,0,0,0,0,0,0,0,0,0.0931746729363647,0,0.00589708522923056,0,0,0,0,-0.0120456717173485,0,0,0,-0.0700842534158646,0,0,0,0,0,0,0,0,0.109961195340572,0,0,0.0182479039436923,0,0,-0.0380145096703335,0,0,0,0,0,0,0,0,0.0422295564208036,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0998626622326242,0,0.224447538242919,0,0,0,0,0,0,0,0,0,0,0,0.101558940197732,0.230569217965059,0,0,0,0,-0.0108306808068715,0.0268205746478102,0,-0.214778136632898,0,0,0,0,0,0.085067404910913,0,0,0.0265964904021656,0,0.184636488596744,0,0,0,0.175271029142729,0,0,0,0,0,0,0,0,0,0,-0.0307192031328548,0,0,0,0,0,0
X600104.SH,0,0,0,-0.0485130683610827,0,0,0.0634254067634214,0,0,0,0.0314841224884708,0,0,0,0.012155810676133,0,0,0.085990633596111,0,0,0,0.0569915344461354,0,0.0114112510831028,-0.0578851729019438,0,0,0,-0.02322915745089,0.111307743121331,0,0,0,0.144650238050964,0.151884111954205,0,0,-0.0278316595426657,0,0,0.00246014724181061,0,0.148723651337121,0,0,0,0,0,-0.0174893747426766,0,0,-0.0315711872880891,0,0,0,0,0,0,0
