,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600276.SH,X000063.SZ,X600703.SH,X000100.SZ,X600271.SH,X002292.SZ,X600031.SH,X002241.SZ,X000157.SZ,X000338.SZ,X600741.SH,X601877.SH,X600089.SH,X600066.SH,X002129.SZ,X002223.SZ,X002236.SZ,X002475.SZ,X600118.SH,X000016.SZ,X002456.SZ,X600372.SH,X002276.SZ,X600177.SH,X300124.SZ,X600582.SH,X300003.SZ,X000066.SZ,X002294.SZ,X000568.SZ,X600839.SH,X000559.SZ,X600312.SH,X000550.SZ,X000869.SZ,X000581.SZ,X002465.SZ,X002414.SZ,X600252.SH,X002055.SZ,X002489.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.156171678148936,0,0,0,0,0.0451397838338334,0,0,0,0.0352254854667188,0.0284706516973956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407037316444564,0,0,0.231586061448867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178253732428814,0.0238825893710257,0,0,0,0,0,0
X600104.SH,0,0,0.101990426788349,0,0,0,0,0.00317407126044997,0,0,0.111923358529884,0.0495181813590302,0,0,0,0,0,0,0,0,0,0.105248771755949,0,0,0,0,0,0,0,0,0.0565811559516789,0,0,0,0,0,0,0,0,0.0503032732183981,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00217507289227392,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0972792267458883,0,0,0,0,0,0,0,0,0.0169783452520421,0,0,0,0,0,0,0,0,0,0,0.0995279390684922,0.143853259656692,0.0612326438247072,0.0521293429943392,0,0,0.167692910690093,0.0942889057243341,0,0,0,0,0,0,0.0358267897171418,0,0.0309131827848171,0,0,0,0,0,0,0,0,0,0,-0.0265428425263351,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.199139254914651,0,0,0.040137699445746,0,0,0,0,0,0,0,0,0,0,0,0,0.146447818189675,0,0,0,0,0,0,0.155674795897849,0,0.0650661953645999,0,0.204134847237438,0.0821034110483967,0,0,0,0.211127322982818,0,0,0,0.00299001205544346,0,0,0,0.0155573833187093,0,0,0,0,0,0,0
X000651.SZ,0,0,0.0711521031228329,0,0,0,0,0.0661966916683504,0,0,0.0564619864255545,0,0,0,0,0.0828587025440093,0,0,0.0107099589558783,0,0,0,0,0,0,0,0,0.0908820773708968,0,0,0.0316279962318909,0,0,0,0,0,0,0,0.279144220234871,0,0.0706306043391653,0,0,0,0,0,0,0,0,0,0,-0.0121605836158234,-0.0106765046146908,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.312515524836589,0,0,0,0,0.0792411101602041,0,4.33680868994202e-19,0,0,0.170399794657772,0,0,0,0,0,0,0.00337790816958509,0,0,0,0,0,0,0,0,0,0.0225275556433655,0,0,0,0.129684135548485,0,0,0.0196008627320234,0,0,0,0,0,0,0.0152069871156464,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.12316238297284,0,0,0,0,0,0.02094703992775,0,0.033983896207854,0,0,0,0,0.22343774264945,0,0,0,0,0,0,0,0,0.00900001717100207,0,0,0,0,0,0,0,0,0,0,0.497982625022526,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167735679675316,-0.0147617576657185,0,0,0,0,0,0
X000625.SZ,0,0,0.0339455820851816,0,0.0984099828277188,0,0.160131179984671,0,0,0.0774196786933871,0,0,0,0,0,0,0,0,0.0978648628243218,0.120633258444113,0,0.144574142397542,0,0,0,0,0,0,0,0,0.0201192066475353,0.0117094173514289,0.00317204771132711,0,0,0,0,0,0,0,0,0,0,0,0.00918097447455024,0,0,0,0,0,0,0.00577798143527255,0.0060717861082909,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.163324425557785,0.0368674664906049,0,0,0,0,0,0.000721391932531514,0,0,0,0,0,0,0.109662152985319,0,0,0,0,0,0,0,0,0.0598980476240911,0,0,0,0,0,0,0,0,0,0,0.0132165682188219,0.0300318264639654,0.114555762737039,0,0,0,0.0860126338200861,0,0,0,0.0190405528053107,0,0,-0.0105859943880156,-0.0135601927074058,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0195398656589785,0,0,0.0680654363175156,0,0,6.93889390390723e-18,0,0.0312410850098842,0.192771445843104,0,0,0,0,0,0.0278194500550063,0,0.101614098872912,0,0,0,0,0,0.0461317029108667,0,0,0,0,0.247516679950465,0,0,0,0,0,0,0.009957725348187,0,0,0,0,0,0,0,0,0,0,0,0,0.024835424695299,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0964947258439523,0,0,0,0,0.160031067486333,0.0583851018331681,0,0,0,0.0734469604034782,0,0,0,0.125753459897197,0,0,0.104150661690087,0,0,0,0,0.0282470520467847,0,0,0.163493381003559,0,0,0,0.053603233972879,0.00282388040870118,0,0,0,0,0.13069325065683,0,0,0,0,0,0,0,0,-0.00974375480109836,0.00295202702271513,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111649913489392,0.103707207567029,0.0724049001852305,0,0,0,0.27966365826878,0,0,0,0,0,0.0418105288562822,0,0,0,0,0,0.271436374526478,0,0,0,0,0,-0.015814015511083,0.00251153148594352,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0561825731375341,0,0,0,0,0.174301998646928,0,0,0,0,0,0.0708350098798584,0,0,0,0,0,0,0,0,0.118108673153967,0,0.0358580339971294,0,0,0,0,0,0,0.280678743081998,0,0,0,0,0,0,0,0,0,0,0,-0.011028699271302,-0.00720184952755647,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.192722522502678,0,0,0,0,0.072758718605103,0,0,0.0411206434472345,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.166833151453672,0,0.0421486111661439,0,0,0,0.0232848824580773,0,0,0,0,0,0,0,0,0.237903083837543,0,0,0,0,0,0,0,0.0915564523226328,0,0,-0.0203771171725612,-0.0183273665904794,0,0,0,0,0,0
X002292.SZ,0,0,4.33680868994202e-19,0.00220091492820601,0,0,0,0,0,0,0,0,-0.0564339555392656,0,0,0,0,0,0,0,0.134808070301997,0,0,-0.0261840648646784,0.0074560466644633,0,0.0245553343383712,0,0,0.0176961903983423,0,0,0,-0.0913961005793833,0,0,0.0908458107618043,0,0,0,0,0,0,0,0,0,0.137169403728536,0.0134301121111569,0.0417183600943252,0,0,0.0181455370253109,-0.0189195694558564,0,0,0,0,0,0
