,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000625.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X601877.SH,X000800.SZ,X000977.SZ,X601799.SH,X002007.SZ,X002074.SZ,X600183.SH,X300142.SZ,X002028.SZ,X600702.SH,X002463.SZ,X600418.SH,X000066.SZ,X002180.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.206460677410722,0,0.0169925894060242,0.1695049323554,0,0,0.0257449716126736,0,0,0.151852521493757,0,0,0,0,0,0,0,0,0,0,0.177037006781061,0,0,0.0334155296817443,0,0,0,-0.0692764881237615,0,0,0,0,0,0,0,0,0,0.182283213357937,0,0,0,0,0.194552644459239,0,0,0.0417069822608201,0,0,-0.127606422840005,0,0.0366254388392421,0,0,0,0,0,0,0
X000858.SZ,0.280284489818341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614936952227196,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117603502159861,0,0,0,0,0,0,0,0,0.0741288213959364,-0.115569138961362,0,0,0,0.123296621117522,0,0.167505542515401,0,0,0,0,0,0,-0.0150868541483867,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.0314940942961402,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.166952783863055,0,0,0,0,0,0.0559266564434115,0,0,0,0.0197013612639845,0,0,0,0,0,0,0,0,0,0,0.0515132376656209,0,0,0,0,0,0,0.117231640474869,0,0.166969314327303,0,0,0,0,-0.00226123088803739,0,0,0,0,0,0,0
X000568.SZ,0.379850683410624,0,0,0,0.330829012523327,0.0382027717031237,0,0,0.0707531548880533,0,0,0,0,0,0,0.206749304613906,0,0,0.0419460664142705,8.32777279423374e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747203098360181,0,0,0,0,0,0.0103657494276455,0.0108025711079608,0,0,0,0,0,0
X600809.SH,0.0852495334081653,0,0,0.757948162951696,0,0,0.0140399731465708,0,0,0,0,0.0329932170536168,0,0,0,0,0,0,0,0,0,0.0256974785532661,0,0,0,0,0.0841157652967607,0,0,0.0495486283910357,0,0,0,0,-0.0923781941083996,0,0,0,0,0,0,-0.119621674810907,0,0,0.0461776792674165,0,0,0,-0.0933121588637273,0.0494726421042266,0,0.02625419295507,-0.0667837909837664,0,0,0,0,0,0
X600276.SH,0,0,0,0.0539908602503207,0,0,0.100846850796906,0,0,0,0,0,0,0,-0.381976629355144,0,-0.284855051297323,0,0.13322183670202,0,0,0,0.150428751428041,0,0,0,-0.269808993179919,0,-0.054887718779228,0,0,0.402821893252356,0,0.0642315764747731,0,0,0,0,0,0,0,0,0,0,0.0396805559052602,0,0,0,0,0,0,-0.0624373149739621,0.075689462552247,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.250952823405468,0,0,0,0,0,0,0,0,0,0.015036468153089,0,0,0,0.299750451890132,0,0,0,-0.017808883759114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119911591785276,-0.0098120612485731,0,0,0,0,0.0720193634175603,0,0.318370390902022,0,0.0628681587447711,0,0.0633388867920428,0,-0.13590699710209,0.158302719383362,0.135374480168867,0,0,0,0,0
X600690.SH,0.068236986361335,0,0,0,0.0727366974502777,0,0,0,0,0,0,0.00808891150625692,0,0,0.0284223107544217,0,0,0.139810096245278,0,0.0684286675709777,0.0193441410258539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523118627591123,0,0,0,0,0,0,0.00303787240351438,0,0,0,0,0,0
X000651.SZ,0,0,-0.123830698626375,0,-0.0168408852569541,0,0.208904096350416,0,0,0,0,0.151954393152094,0,0,0,0,0,0.26117624241046,0,0,0,0,0.0407472280357513,-0.0553731033275156,0,0,-0.103605301747784,0,-0.09709290888681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881907355711451,0,-0.0211375262161301,0,0,0,0.0463534514523752,0,0,0.0441923669088055,-0.0915513224161833,0,0,0,0,0,0
X002304.SZ,0,0.0144857777916076,0,0.19829770238516,0.1159316768483,0,0,0,0,0,0,0,0,0,0.322296088587096,0,0,0,0.0576965757068813,0,6.93889390390723e-18,0,0,0,-0.0467786498864234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119713453434164,0,-0.148891932988309,0,0,0,-0.0610034394688477,0.0384050825391604,-0.0794914767153883,0,0,0,0,0,0
X600104.SH,0.149899099497331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11072107530445,0,0,0.0736333059887116,0,0.190269959552768,0,0,0,0,0,0,0,0,0,0.0211732638282333,0.0785096272785381,0,0,-0.000544957163865781,0,0,0,0,0,0,0.027633431106757,0,0.0254149296756756,0.0311043059114609,0,0,0,0,0,0,0,-0.00579263480922132,0,-0.00285532330750967,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0.333119733193123,0,0,0,0,0,-0.0964593606997323,0,0,0,0,0.192801749889918,0,0,0,0.0052907314609115,0,0,0.0444393124521684,0,0,0,0,0,0,0.0192682477764142,0,0,0,0,0,0,0,0,0.0204712955550366,0,0.105005515606487,0,0,0,0,0,0,-0.0298336309987659,0.0892921288683475,0.164933775860986,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.146201913680278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451831618287492,0,0,-0.0922817795195088,0,-0.160439019557874,0,0.277262456407216,0,0.0740301640418157,0,0,0,0,0,-0.00546235102772459,0,0,0.00435789406801618,0,-0.0287101147005451,0,0,0.00907336905947743,-0.0123609657579268,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0640103194358389,0,0,0,0,0,0,0,0,0.0132998709261974,0,0,0,0,0.019595354979214,0,0,0.26234193139106,0,0,0.152634040072991,0.0649713216705672,0,0,0,0,0,0,0,0,-0.0230270327659146,0,0,0,0,0,0,0,0,0.0907192584678014,0.0958580195310582,0,0,0,-0.0366128578569168,0.058695604565857,0,0,0,0,0,0
X000625.SZ,0,0.144961600181788,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220011426330357,0,0,0,0,0,0,0,0,6.93889390390723e-18,1.73472347597681e-18,0.0223195094692939,0,0,0,0.229512193635917,0,0,-0.0114874375782827,0,0.57917804419622,0,0.172459744559024,0,0,0,0,0,0,0.169115898373634,0,0.254474446716917,0,0,0,0,-0.0248179856011226,0.0256374413614446,-0.348372251283742,0,0,0,0,0
