,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000063.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X600703.SH,X300014.SZ,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002049.SZ,X000157.SZ,X002236.SZ,X002179.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002414.SZ,X600183.SH,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X600066.SH,X002008.SZ,X000050.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0.230996210998711,0.0645113581984986,0,0.0372900549683505,0,0,0,0,0.110814564445792,0,0,0,0,0,0,0,0,0,0,0.242640834244306,0,0,0.16594238435702,0,0,0,0,0.0641807167619905,0,0,-0.0600006211003494,0,0.0276717328927713,0,0,0,0,0,-0.198421341021685,0,0,0,0,0,-0.0276355945680574,-0.0933041586408417,-0.0341323464110264,0,0,0,0,0,0.0210996004523089,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.0752887227958023,0,0,0,0,0,-0.00557768154749772,0.0633060465980814,0,-0.0850652699888261,0,0.125799711724052,-0.116298898298817,0.033869297702675,-0.0541443846276095,0.500185884991989,0.026771281673361,0,0.0897783821039258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00463074983047181,0,0.00637213729570161,0,0.341332302073287,0,0,0,0.0204520122816773,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.289891952293812,0,0.0832403319553587,0,0,0,0,0,-0.156205742418535,0,0,0.0888000700333796,0,-0.0443627599268784,0.12122236022977,-0.0451866503743374,0,0,0,0,0,0,0,0,0,0,-0.0885961060892603,0,-0.0357635736766908,0,0.0751457161187939,-0.0661391088991141,0,0.0581137375174364,0,0,0.0493147451419569,3.46944695195361e-18,0.0513100864047052,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.013205334060161,0,0,0,0,0,0.00397055685867535,0,0,0,0,0,0.0692087837053562,0,0,0,0.218592366614071,0,-0.00996966022169939,0,0.172874794526523,0,-0.0771790049322825,0,0.0429741416797588,0.037755559948563,0,-0.0528587105254024,0,0.0497936467034507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109171599799209,0,0,0,-0.0203883266421735,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0198397226020697,0,0,0,0,0,0.0313604676723417,0.0651692867485597,0,0,0,0,0,0,-0.0097090717111711,0,0,0,0,0,0,0,-0.0344309262372872,0,0,0,0,0,-0.0190022739605747,0,0,0,0.00194757646032045,0,0,0.0716930453108452,0,0,0,0.131168812497075,0,0,0.0294903468041349,0,0.0353708036507007,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.384905929439629,0,0,0,0,0.0125878034106428,0,0,0,0,0,0,0,0,0,0,0,0.112196731209994,0.0919413583346583,0.163642708848441,0,0,0,0,0,0,0,0.0957759106093428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0882508020571876,0.111462276640076,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.378791244125862,0,0,0,-0.175247196415274,0,0,0,0,0,0.399286477332781,-0.236317924853755,-0.680843604541555,0,0.124369039817982,0,0,0.110745344138524,0.556263270272851,0,0,0,0,0,0,0,0,0.0396095639248124,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.133211046902569,0,-0.0164338582081716,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.26936100394829,0,-0.0424242830349254,0,0.123994501293393,0,0,0,0,0,0.0339794062979951,0,0,0.160060274282543,0,0,0,0,0,0,0,0,-0.0105489804678108,0,0,-0.0406919922827218,0,0.0320797731576535,0,0,0,0.248014749964829,0,0,0,0,0,0,0,-0.083036592448091,0,0.114281959723056,0.077509181197588,0,0,0,-0.00610699209849185,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0368110922559547,0,0.162689091646494,0,0,0,0.182636386982516,0,0.0217854224722388,0,0,0,0,0,-0.0104435334161356,0.0567846845271905,0,0,0,0.0668292413501606,0,0.0200288709208211,0.120321420523008,0,0,0,0,0,0,0,0,0.24402596462252,0,0.0875745580505992,0,0,0,0,0,0,-0.0213049650433598,0,0,0,0,0,0,0
X000596.SZ,0,0.107065211506186,0,0,0,0,0,0,0.666035439834889,0,0,0,0,0,0,0,0,0,0.257907867674807,0,0,0,0,0,0,-0.0294128754541487,0,0.0611566898269092,0,0,0,0,0,0,0,0,0,-0.0903204713472519,0,0,0,0,0,0.0129500515763205,0,0,0,0,0,0,0,0,0.0186431534959189,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26021194226423,0.0886278471863017,0,0.106444316386614,0,0,0,0.299583846277856,0,0,0,0,0,0,0,0,9.83895017064545e-05,0,0.0483075670211502,0.0626691355343267,0,0,-0.0176631818331717,0,0,0.012770295212863,0,0.058859758956974,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.173954274830799,0,0,0,0.217922946361012,0,0,0.164009201385198,0.0759582501652635,0,0.0181131532354174,0,0.0509800962004652,0,0,0.0719570528932687,0,-0.0237288516456557,0,0,0,0,0,0.0457443184773936,0.00259885063628778,0.288695771090856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430581979355035,0,0,0,0,-0.00404784381553691,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.207312248265655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.387872590912073,0,0.228282926083111,0,0,0,0,0.173742488428163,0,0.179484209206231,0,0,0.238206853796143,0,0,-0.0196332155648133,0,0.237715459591298,0,0,0,0,0.0933878816851431,0,0.00629146304447644,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,-0.0430920342649869,0,0,0.0662614650509835,0,0,0,0,0,0,0,0,0,-0.0169313194785058,0,0,0.226855261334262,0.0559855044356686,0,0,0,0.0110361435807838,0,0,0.0762976819253475,0,0,0,0,0,0,0,0.124779631026193,0,0,0,0,0,0.00307647428150924,0,0,0.13232501269042,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0307908401937774,0,0,0.361675957273012,-0.00346090466202687,0,0,0,0,0,-0.0555728490285286,0,0.165925420916798,0,0,0,0,0,0,0,0.202206834008661,0,0,0,0,0,0.157311266841804,-0.0177162722953784,0,-1.58927688378199e-05,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0904726779861289,0,0,0,0,0,0.0990271852329732,-0.061065628746451,0,0,0,0,0,0
X000100.SZ,0,0,0,0.072561098437303,0,0,0,0,0,0,0,0.384866651814812,0,0,0,0,0.0262819297264745,0,0,0.107005696177263,0.0750988061639985,0,0,0,0,0,0,0,0,0,0.0971409386888798,0.112048058122345,0,0,0,0,0,0,0.00990050888694947,6.93889390390723e-18,0,0,0,0,0,0,0,0.257466389095094,0,0,0,0,-0.00430691719550526,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0714071522889679,0,0,0,0,0.0789766259014435,0,0,0,0,0.209773883112837,0.0456281769912156,0,0.102684810582462,0,0,0.213362812786335,0,0,0.18682966135061,0,0,0,0,0.113402134599961,0,0,0,0,0,0,0.180026039826972,0,0.122575238968183,0,0,0,0,0.0556882204525677,0,-0.0283135978760787,-0.00510431387871767,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.111987867594107,0,0,0,0,0.0504456931639587,0,0,0,0,0.232034902799088,0.622299233025787,0,0.132464926944272,-0.233495865143305,0.018551631236942,0,0.0556931750751768,0,0,0,0,0.0761339651946994,0,0.500459395382288,0,0,0,0,0,0,0.325358880081564,0,-0.0898195732586685,0,0,0,0,0,0,-0.0382963618867425,-0.0328615044169166,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.287766781935545,0,0,0,0,0,0,0.289224347737129,0,0.379470043678756,0,0,0,0,0,0,0,0.129472493935256,0,0.0438125532225153,0,0,-4.33680868994202e-19,0.038038292114901,0,-0.0206041364943746,0,0,0,0,0,0,0,0.0737412487199881,0,0,0,0,0,0,0,0,0.184552146432488,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821755823742274,0,0,0.243230702355898,0,0,0.0250697551343538,0,0.0484114658977469,0.0618704975701544,0.106601424931949,0.0682974029801274,0,0,0,0,0,0,0,0,0,0,0,0.0358785785463378,0,0,0.0633465323991859,0,0,0,0,0,0,0,0,-0.0176209601156869,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.146578786484261,0,0,0,0,0,0,0,0,0.45444970469439,-0.392410810252124,0,0,0,0,0,0,0,0,0,0,0,0,0.138152053979513,0,0,0,0,0,0,0,0,0.325503221283021,0,0.428463223041847,0,0,0,0.131632255754077,0,0,0,0.349140297367988,0,0,0,-0.137890832095239,0,0.0384503512395221,-0.0127182274844365,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.16526335935008,0,0,0,0,0,0,0.119710227097417,0,0.074979880491995,0,0,0,0,0,0.0183904246589793,0.0342638258280586,0,0,0.109028763970773,0,0,0,0,0,0.0263470681315003,0,0,0,0,0,0,0,0,0,0,0,0,0.0218570249913306,0,0.0119732589189836,0,0.00969977488180599,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.380991587856037,0,0,0,0,0,-0.0965065897962275,0,0,0,0,0,0,0.214927015436809,0,0.0262949267171812,0.020612952577882,0,0,0,-0.203946139768364,0,0.117565621818138,0,0,0,0,0,0,0,0.264622429945388,0,0,0,0,0,0,0,0,0,0,0.0179514005396467,0,0,0.0190250019482109,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.156539964428391,0.0989952905990267,0,0,0,-0.0162453437255858,0.15152096495999,0,0,0.00433840205922524,0,-0.0763278187331721,0,0,0.177540970703635,0,0,0,0,0,0,0,0,0.140873952662546,0,0,0.0627512633882183,0,0,0,0,0,0,0.174046646223019,0,0,0,0,0,0,0.26402493993441,0,0,0.118178252534393,0.0945670835580472,0,0,-0.0954014420521117,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.53527944214267,0,0,0,0,0.262998994923938,0,0,0,0,0,0,0,0,0,0,0,0.308520939807019,0,0,0,0,0,0,0,-0.0042847407691466,2.77555756156289e-17,0.0635144574796585,0,0,0,0,0,0,-0.0364224002063146,0,0,0,0,0,0,0,0,0,0,0,0.13654867817046,0.00589617475320665,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0712167877396468,0,0,0,0,0,-0.0555531090086816,0,0,0,0,0.160701082714755,0,0,0,0,-0.151527554932473,0.137656188619983,0.253298308116027,0,0,0.109001783645839,0,-0.174841955149527,0,0,0,0,0,0.0735634689741882,-0.00639991095570444,0.055272520769699,0,0,0.404392977891012,0.153212155508599,0.15839585901899,0,0,0,0,0,-0.0266747656962419,0,0,0,0,0,0,0
X000800.SZ,0,0,-0.205142416621898,-0.504205516473204,0,0,0,0,0,0,0,0,0,0,0,0.0929141380376209,0,-0.296098815995642,0.454868300902142,0,0,0,0,0.0675814791585694,0.392598658397393,0.277515581883721,0,-0.0503292146543656,0.169961295331597,0,0,0,0.109350023191653,0,0,0,0,0,0,-0.0303493572429297,0.129606858843882,0,3.46944695195361e-18,0,-0.0976511893762194,0,0,0,0,0,0,-0.0864816942504305,0.0880889184729317,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.0862060140841358,0.279431817848806,0,0,0,0,0,0,0,0,0.343999618584361,0,0,0,0,-0.217721544879197,0,0,0.121220848237427,0,0,0,0,0.552758500857093,0,-0.183006641252638,0.0893153588220681,0.0931552792374486,0,0,0,0,0.0192924998713461,0.188223837641319,-0.272816510850985,0,0,0.054226716061536,0,0,0,0,0,0,0,-0.0219868005031878,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0675338523124284,0.00393541233018614,0,0,0,0,0.0765476597734326,0,-0.252812662072244,0,0,0,0,0.0398235659797531,0,0,0,-0.0838064910765872,0,0,0,0.0424232273499343,0,3.46944695195361e-18,0,0,0,0,0.491828120559571,0,-0.0639047832639977,0,0,0,0.117930014457206,0,0,0,0,0,0.0806147142875909,0,0,0,0,-0.0161203934058982,0,0,0,0,0,0
X300136.SZ,0,0,0,0.86060814804212,0,0,0,0,0,-0.281218098116613,-0.279186085248797,0,0,0,0,0,0,0,0,0,0,0,0.134998064013445,0,0,0.138942341213294,-0.59902774825211,0,0.132113686834209,0.240904710413946,0,0,0,0,0,0,0,0.0679728850802153,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0265939725956944,0.086850862321805,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974322004528647,0,0,0,0,0,0,0.168573694128314,0,0,0.157077118473416,0,0.0464863350279549,0,0,0,0,0.0479244901555695,0,0.000234188878055376,0.0300014242087619,0,0.220671226951277,0,0.175791072140657,0,0,0,0.147281038298085,0,0,0,0,0,0,0,0,0,0,-0.0567683415908384,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0191128398950444,0,0,0.179950682110045,0.00665988086735945,0,0,0.0048019369610231,0,0,0,0,0,0,0,0,0,0.0195612138003938,0,0,0,0.119941763675612,0.0832733918411491,0,0.0128484536655209,0,0.0481113305781879,0,0,0,0,0,0,0,0.120038577972862,0,0,0,0,0,0.0390292348324613,0.260868566884381,0,0.0764865584409522,0,0.0399361756771796,0,0.00916937395724469,0,0,0,0,0,0,0
X601799.SH,0,0,0,0.0149565221388087,0,0,0,0,0,0,0,0,0,-0.127550602378732,0,0,0.288950680493605,0,0,0.0877811524508108,0,0,0,-0.0466122955469574,0,0.0736167606238685,0.16686517277374,0,0,0.00495561375532711,0.0560748369053552,0,0.0933155579004391,0,0,0,0,-0.0679241935007112,0,0,-0.0608891229786833,0,0,0,0,0,0,0,0,0,0,0,0.0240387777648153,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262224573929638,0,0,0,0,0,0.178262294792818,-6.93889390390723e-18,0,0,0,-0.204058516494045,0,0,0,0,0,0,0,0,0,0,0.215049400392374,0,-0.0438073540009015,0,0.0733364051088794,0,0,0,0,0,0.324266550465747,-0.211253686416457,0.175042348389604,0,0,0,0,0,0,0,0,0.311805623200386,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,-0.00704906328724962,-0.178494291775112,0,0,0,0,-0.117551553058041,0,0,0.224657895649379,0,0,0,-6.93889390390723e-18,0,0,0,0.11143066772266,0,0,0,0,0,0,0.284594566951536,0,0,0,0,0,-0.311866795807739,0,0,-0.0649449790250043,0,0,0.0609129105541158,3.46944695195361e-18,0,0.400335725808215,0.168879907680399,0,-0.0162131885219665,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0.022226205206931,0,0,0,-0.0431746378357792,0,0,0,0,0.044625386502109,0,0,0,0,0,0,0,0.0125514360185137,0,0.0751355203618853,0,0,0,0,0,0,0,0.0277575305966676,0,0,0,0,0.153271785817471,0,0,0.128308866196106,0,0,8.67361737988404e-19,0,0,0.0569636583517158,0,0,0.177480288797263,0,0,0,-0.0245589111941504,0.00580098875188079,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681845990241652,0,0,0,0.0160254494174289,0,0.0846168266133601,0,0,0.0274215557430028,0.0816950597601542,0,0,0,0,-0.0368075320344745,0,0.0807898924655787,0,0,0,0,0,0,0.126528047275668,0,0,0,0,0,0,0.0177366306166803,0,0,0.304973062542202,0,0,0,-0.0477823715271765,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0.213442262385773,0,0,0,0,0,0,0,0,0,0.085437435608033,0,0,0,0,0.101459934635701,0,0,0,0,0,0,0.28071302782755,0,0,0,0.0990228847660599,0,0,0.0941302966341752,0,0.000546851344326854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204657202946256,-0.038678661759294,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.275319090132681,0,0,0,0,0,0.105783571449302,0.135593006161706,0,0,0,0.0671517891562936,0,0,-1.73472347597681e-18,0.0408426694704442,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.0124084006072009,0.00991268890544364,0,0,0,0,0,0.0790583619960532,0,0,0.151030344688915,0,0,-0.0421711641255753,0,-0.0430727911788528,0,0,0,0,0,0
X300146.SZ,0,0,0,0,-0.123388667021511,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224283694940615,0,0,0.0711508426339186,0.108270645726554,0.161297517664307,0,0,0.0958100433413056,0.0360370428318798,0,-4.33680868994202e-19,0,0,0,0,0.00178572659686984,0,0,0,0,0,0.129179511510491,0,0.440514211635371,0.223549396597631,0,0,0,0,0,0,0,0,0,-0.0340332588929017,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0460984281295488,0,0,0,0,0,0,0,0,0,0,-0.0156611244963636,0,0.121616044976732,-0.135371700884354,-0.148688870522512,0.074429644973719,0,0,0.136627071538231,0,0,0,0.0454814142027063,0,-0.0507914398842373,0,0,-0.0296830402817585,0,0.025394165134627,0,0,0,0,0,0.0314276438827233,0,0,0,0,0,0,0,-0.00742197086754283,-0.00934689637623184,0,0,0,0,0,0
Slope,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.535129370835351,0,0,0,-0.0321612789195591,0,0,0,0,0,-0.0305003241947962,0,0,0,-0.282732251326287,0,0,0,0.314258252915887,0.165281883833212,0,0,0,0,0,0,0,0,0,0,0,-0.390684318255988,0,0,0,-0.121855621618864,0,0,0,0,0,0,0,0.829273149216611,0,0,0,-0.763137520330243,0,0
TED,0,0,-0.265103095674562,0,0,0,0,-0.225271703606437,0,-0.0391025287854927,0,0,0,0.271705316965937,0,0,0,-0.118428978410432,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.400136160196242,0,0,0,0,0,0,0,0.658509292735878,-0.0545984606424321,0,0,0.0667247646676525,0.0583168039679378,0,0,0,0,0,0,0,0,0,0,0.955504545985401,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0403493970315123,0,0,-0.105483824312106,0,0.00941801233550655,0,0,0,0,0,-0.0172676615897712,0,0,0,-0.0861187854194149,0,0.0290071264168513,0.130594745339627,0.0438041621270794,0,0,0.0239512806223968,0,0,-0.0396532591871002,0,0,0,0,0.00178245638241818,0,0,0,0,0,0.0094267953154832,0,0,0,0,0,0,0,0,-0.00847808794700628,0,0.0193287381146837,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.044805370419771,0,0,0,0,0,0,0,0,0.0758056413065971,0,0,0,0,0,0,0,0,-0.0234562341937204,0,-0.066143834491455,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00949872142930952,0,-0.0864798181230114,0,0,0,0.121192934627634,0,-0.129938206889971,0,0,0.106875556701596,0,0,-0.0275537730951789,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.0112413255721567,0,0.00844949563336267,0,0,0,0,0,0,0.00358331673157056,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.00444649289844281,0,0,0,0.0180703336944792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143589860194572,0,0,0.00307970953944927,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0559616430624642,0,0,0,-0.0436873745307869,0,0.0861424895854996,0,0,0,0,0,-0.0376361435287584,0,0,0,0,-0.0201852380494476,-0.0340661520400376,0,0,0.00369459427767904,0,0,0,0,-0.0168311701550683,-0.0156125944284871,0,-0.0571499118650343,0,0,0,0,0,0,0.165514138263888,0,0,0,0,0,0,0,-0.0773233141935361,0.0406159785860311,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00534451957763286,0.00167957278883494,0,0,0,0,0,0,0.00120391575907711,0.00769525579123798,0,0,0,0,0,0.00317154765634502,0,0,0.00603277356557727,0,0,-0.00767819476708415,0,0,0,-0.00837434033309074,0,0,0,0,0,0,0,0,0,-0.00256980480858702,0,0,0,0,0,0,0,0.0153018603325476,0,0.015275884278601,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0369055203318999,0,0,0,0,0,0,0,0,0,0,0,0.00256275081505622,0,-0.0308866440800854,0,0,0,0,-0.0139640292268488,0.0133966550346912,0,0.0111663782233394,0,0,0.00763524449830041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086074833664752,-0.0329442577696525,0.0573166503096142,0,0,0,0,0,0
