,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000625.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000596.SZ,X600031.SH,X000063.SZ,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600372.SH,X000157.SZ,X002236.SZ,X600741.SH,X000661.SZ,X002049.SZ,X600584.SH,X601877.SH,X000977.SZ,X002028.SZ,X600522.SH,X600183.SH,X002463.SZ,X000800.SZ,X002074.SZ,X601799.SH,X002007.SZ,X300142.SZ,X600460.SH,X002223.SZ,X600066.SH,X002294.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461024518919458,0,0,0,0,0,0,0,0,0,0.030859044640496,0,0,0,0,0,0.13924047799378,0,0,0,0.15594114943266,0,0.0496687702569335,0,0.188326703675297,0,0.0135986410725153,0,0.0210635223477873,0,0,0,0.0356199880588529,0,0,0,0,0,0,-0.0259122735812465,0,0,0,0,0,0
X000157.SZ,-0.0371083752117609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933223973178018,0,0,0,0,0,0,0,0,0,-0.0312451543955996,0,0.133774571780334,0,0,0,0,0,0,-0.040012557748995,0,0,0,0,-0.0177281828859494,0,0.0430658235204347,0,0.0412197070544609,0,0,0,0,0,0,0.1022451219636,0,-0.0202705898194243,0.0266999406454341,-0.0207080323488402,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.00373789578571048,0,0.0132198085026749,0,-0.0262601579779759,0.0422483992668357,0.0714231118313601,0,0,0,0,0.581067397025565,0,0,0,0,0,0.119496472859931,0,0,0,0,0,-0.211424894704566,0,0,0,0,0.0616000515714979,0,0,0,0,0,0,0.143226189073029,0,0,0,0.093087798376966,0,0,0,0.0403993421339138,-0.0581487425626841,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158959131570419,0,0,0,0,0,0.136146279456518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096433019718743,0.230942979564714,0.214213653908743,0,0.144457143928408,0,0,0,0.0579171430004488,0,0,0.0259046229503611,-0.00474504915930223,0,0,0,0.152425623544265,0,0
X000661.SZ,0,0,0,0.0884579336219038,0.195782530925386,0,0.145982381786905,0,0,-0.168489554851147,-0.0871097431719581,0,0,0,0,0,0,0,0,0,0.0157640282026062,0,0,0,0,0.253690328297712,0,0,0,0,0,0,0,0,0,0,-0.00628117006729928,0,0,0,0,0,-0.172935418097744,0.144476987637569,0,0,0,0,0,0,0,-0.0429859838122897,-2.16840434497101e-19,0,0,0,-0.083591816571466,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0822448192298278,0,0,0,0.0278701012932787,0,0,0.0357076519760006,0.0506457002182665,0,0,0.0259531592955602,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.190912024941847,0,0.0628499073141915,0,0,0,0,0,0,0,0,0.155621793330981,0.264962940010714,0,0,0,0,0,0.00266322292433668,0,0,0,0,-0.025374061243471,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0.0877859393276707,-0.0518309327654961,0,0,0,0,0.142431290170818,0,0,-0.116531773520325,0.0644631797666922,0,0,0,0.139769143777207,0,0,0,0,0,0,0.723224073324961,0,0,0,0,0,0,0,0,0,0.128119617516737,0,0,0,0,-0.0795697693659005,0,0,-0.0287218870861989,-0.0174178185137257,-0.00643180203417115,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634605620404,0,0,0.261553087091872,0.117403517804541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243592093689582,0,0,0.0275562495247514,0.0577499297092671,0,0,0.0622557141972282,0.0492436219428575,0,0,0,0,0,0.00520136978116172,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0760288891145535,0,0,0,0.179188908314548,0,-0.117048858827789,0,0,-0.120100081643811,0,0,0,0,0,0.313081551672952,0,0,0,0,0,0,0.139907159016351,0,0,0.0262655112731905,0,0,0.376200783452761,0,0,0,0,0,0,0.563719766698674,0,0,0,0,0.0123282365587145,-3.46944695195361e-18,0,0,0.127120189317656,0,0,-0.0592022069958046,0,0,0,0,0.0149413761897414,0,0
X002028.SZ,0.0387424246217644,0,0,0,0.141562644694215,0,0,0,0.0926011977620051,0.0644205647697645,0,0.0102893609516748,0,-0.0541403390213215,0,0.17527962051985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153167052571741,0,0,0,0,0,0,0.0299467019447605,0,0.0850346622771741,0.0663536772874714,0,0,0,0.255754326738558,0,0,0.0619778733515938,0,-0.0294680158333727,0.0199836134285883,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131130453284475,0,0,0,0,0.581814818808326,0,-3.46944695195361e-18,0,0,0,0,0,0,0.196056394461649,0,0,0,0,0,0,0,0.1151218170261,0.246306142727342,0,0,0.0485809069078282,0,0.0965741760776671,0.168593947596247,0,0,0.0337879067689775,0.0619036168276595,0,0,0.0172342338696143,0,0.0210344209126431,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0799976943607076,-0.0899083077853601,0.067209394692887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240286651806385,0,0,0,0.0822641843320266,0.065745852807339,0,0,0,0,0,0,-0.0701236979264277,0,0.111028502723565,0.0661508473526065,0.275841176168168,0,0,0,0,0,0,0,0,0,0.0182543925768674,-0.0178067646332725,0.0258397384216977,0,0,0.089779024531249,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803865551941798,0,-0.281667214392628,0,0,0,0,0.131703489101007,0,0,0,0,0,0.174293995655675,0,0,0.198965919398279,0,0,0,0,0,0.183103616983428,0,0,0.196596951279658,0,-0.136660982103524,0,0,0,0,0,0,0,0,0,0,0.00967509796896939,-0.0298179237887898,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.529238224633879,0,0,0,0,0,0,-0.0822940941703802,0,0,0,0,0,0,0,0,0,0.0781044517888414,0,0,0,0,0,0,0,-0.0307135516810136,0,0,0,0,0,0.096897003036466,0,-0.429324339507037,-0.097428612452238,0.130595322503105,0,0,0,0,0,0.000910571618850173,0.0228353406235005,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.029304476105444,0,0,0,0,0,0,0,0.189135254833928,0,0.0937274366011325,0.0715921206868875,0.0482519641119118,0,0,0.351599055474916,0,0.0831620324853804,0,0,0,0,0.071308053181388,0,0,0,0,0,0,0,0,0,0,0.179340732790022,0,0,0,0,0,0,0,0,-0.0598649140336156,-0.104214133824198,0,0,0.0369694985166297,0,0,0,0,0.0796273539474099,0,0
X601799.SH,0.0128096435195777,0,0,0,0,0,0.145765760543617,0,0.208597347887727,0,0,0.0840983008806843,0,0,0,-0.103720114951571,0,0,0,-0.115025971493556,0,0,0,0.124971170244975,0,0,0,0,0,0,0,0,0,0,0,0,0.110453800505395,0,0,0,0,0,0,0,0,0,0,0.0683619301561946,0,0.0836365454918822,0.0111712164179299,0,-0.00665731135972464,-0.230961033066555,0,0,0,0,0
X002007.SZ,0,0,0,0.357734585727201,0,-0.000829943454410338,0,0,0,0,0,0,0,-0.127343735541379,0,0,0,0,0,0,0.0823315431766758,0.106659456953509,0,0.0368266867530781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.00802990020110784,0,0,0.206344258558052,-0.004052694316044,0,0.0455513626410204,-0.0310758226465143,0,-0.125399057053453,0,0,0,0
X300142.SZ,0,0,0,-0.174036227369888,0,0,0,0,0,0,0,0,0,-0.0745827348882738,0,0.226222658027531,0,0,0,0,-0.164852102547966,0,0,0.10090799986064,0.174973998947409,0.0281063941674839,0.441254908558572,0,0,0,0.334689134651138,0,0,0,0.0234469460809429,0,0,0,0,0,0,0,0,0,0,0.0508102408832054,0,-0.0216487196815901,0,0,0,0.00529929323590559,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151506513155543,0,0,0,0,0,0.0368704226113886,0,0,0,0,0,0.141957741867299,0.065637253993001,0,0,0,0,0,0.0961633870111917,-6.93889390390723e-18,0,0.0191516384864939,0,0,0,0,0.0859063981384485,0,0,0,-0.0290770619150788,0,0,0,0,0,0,-0.0215512447837002,0.0262727995216685,0,0,0,0,0,0
X002223.SZ,0,0,-0.268738663731866,0.0495530994582738,0,0,0,0,0,0,0,0,0,0,0,-0.0766041935119365,0.145175580646228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186342342544867,0,0,0.056510557221073,0,0.0152450666666779,0.153944965412245,0,0,0,0,-0.100082881257454,0,0,0,-0.0396290509381924,0.0319097153728701,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0746114390870375,0,0,0,0,0,-0.082118321248421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474939666793883,0,0,0.0124079058984404,0,0,-0.0694428620045499,0.0788484965513402,0,0.0563859990986295,0.194911581826734,0,0,0,0,0.173343191409548,0,0,-0.0536110518538844,0.0472284013569454,-0.166369825193146,0,0,0,0,0
X002294.SZ,-0.0897196863535409,0,0,0.257780087467378,0,0,0,0,0,0,0,0,0,0.0183799317902928,0,0,0.188813318911734,0,0,0,0,0,0,0,0,0.0565989054395364,0,0,0,0.0161474534554373,0,0,0,0,0,0.0521901087013588,0,0,0.0174599905760974,0,0.0529995202751137,0,0,0,0,0,0,0.112385964691635,0,0,0,0.0204671157346451,-0.043284032695739,0,0,0,0,0,0
X000921.SZ,0,0,0,0,-0.0444826409578363,0,0,0.299092694621739,0.0290975392328253,0,0,0.0622511057639479,0,0.0532033972597763,0,0,0,0,0,0,-0.0383755877605826,0,0.0998947462183845,0.0298531191121217,0,0,0,0,0,0,0,0,0,0,0,0.0333804214526224,0.34039770578511,0,0,0,0,0,0,0,-0.0157771340407043,0,0.0148338902336882,0,0,0,0,0.00409999629004969,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0710891510240559,0,0,-0.143763864694878,0,0,0,0,0,0,0,0,0,0.280717571062355,0,0,0,-0.11784403981612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279992844681538,0,0,0,0,0,0,0,0,0,0,0,-0.098809106614697,0,0,0,-0.0496695428333923,0,0
Slope,0,0,0,-0.187635357658153,0,0,0,0,0,0,0,0,0,0.291870034250383,0,0,0,0,0,0,-0.686845183125576,0,0,-0.251893220847637,0,0,0,0,0,0,0.304486713728046,0,0,0,0,0,0,0,-0.171326169497538,0,0,0.280337496389789,0,0,0,0,0,-0.484114728095067,-0.328556208970752,0,0.796710006413843,0,0.785956884778693,0.139954605003425,0,0,-2.65133565017157,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149633346235294,0.0837480285357337,0,0,0,0.195632965650158,0,0,0,0,0,0.240536894603701,0,0,0,0,0,0,-0.151605947974836,0,0,0,0,0,0,0,0.0272880691337182,0,0,0,0,0,0,0,0,0,0,0,0.80835593097407,0,0,0,0,0.876043845143727,0,0
RealEstate_excess,0,0,0,0,0.039895010766507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0939821431830985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133340171328473,0,0,-0.0359613958093579,0,-0.0252505508242371,0,0,0,-0.0107820086048158,0,0,0,0,0,0,-0.00601283338526259,0.000987257807583131,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0624957161756941,0,0,0,0,0,0.0749848420380605,0,0,0,0,-0.0341009788499978,0,0,0.0623070619507177,0,0,0,0,0.0835195978328752,0,-0.220811963454032,0,0,0.0235402269625742,0,0,0,0,0,0.0252339631194743,-0.0452199740240662,0,0,0,0,0,0,0,0,0,0,-0.000919222629786735,-0.00789846700760708,0,0,0,0.0058913993430165,0,0,0,7.90122384417191e-05,0,0
MKvol,0.00156601038254096,0.00162184731244031,0,0,0,0.000210876789167942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176850175189912,0,0,0,0,0,0,0,0,0,0.0011810425907879,0,0,0,0.0014893941580287,0,0,0,0,0,0,0,0,0.000734923664773068,0,0,0,0,0,0,0.00211135301129102,-0.00197727712728847,0,0,0,-0.00823018437247657,0,0
CarbonVol_Shenzhen,0,-0.0309422590767304,0,-0.346185270734464,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120444485802438,0,0,-0.0790880846116081,-0.0427647593094103,0,0,0,0,0,0,0,0,0.0360184961923632,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567448761479763,-0.0449895156237142,0,0,0,0,0,0,-0.3047081139499,0.258833249013827,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.012273755998199,0,0,0,0,0,0,0,0,0.00091834071737912,0,0.00316623211338876,0,0,0,0,0,0,-0.00616276234603918,0,0.0356411931545603,0,0,0,0,0,0,0,0,0,0,0.0107346666254641,0,0,0,-0.00922845976746569,0,0,0,0,0,0,0.00140155250021574,0,0,0,0,0,0,-0.00501752553669667,0.00624210789690162,0,0,0,0.0120820605837495,0,0
CarbonVol_Hubei,-0.00592237475617844,0,0,0,0,0,0,0,0.00135209470755593,0,0,-0.014066542921716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186345427170866,0.00403597007009814,0,0,0,0,0,0,0,0,0,0,0,0,0.00175035498379879,0,0,0,0,0,0,0.00132651309622429,0,-0.00950026253465051,0.0123985851384725,0,0,0,0.0550534104934514,0,0
