,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X000063.SZ,X600690.SH,X600276.SH,X600031.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600703.SH,X002241.SZ,X600741.SH,X600271.SH,X002236.SZ,X600066.SH,X002129.SZ,X600582.SH,X601877.SH,X600177.SH,X600118.SH,X000623.SZ,X002475.SZ,X000581.SZ,X000550.SZ,X000568.SZ,X000559.SZ,X002294.SZ,X300124.SZ,X000869.SZ,X300003.SZ,X000400.SZ,X000800.SZ,X300146.SZ,X002456.SZ,X000977.SZ,X000050.SZ,X600060.SH,X600839.SH,X002465.SZ,X002292.SZ,X600498.SH,X600166.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.141109640441517,0,0,0,0,0,0.129054231712374,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0281967183582931,0,0,0.0547861131975628,0,0.26860147803607,0,0,0,0.0480174704215274,0,0.0469963199029515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354114683504985,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0,0.162666461141013,0.261130531508812,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925456651316126,0,0,0,0,0,0,0,0,0.00077127289430957,0,0,0.0701540187224198,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319105950951445,0,0,0,0,0,0.0210096422219182,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.165574589299777,0,0,0,0,0,0.148455902709706,0,0,0,0,0,0.0102166464427788,0,0,0,0,0,0.0979283198177908,0,0,0,0,0,0.0500164061151979,0,0,0.0391216171596357,0,0.0736274473773753,0,0,0,0,-0.0728142509529674,0,0,0,0.0655792043828297,0,0.101597003735148,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0833540743785592,0,0,0.0725329312444032,0.0684646645673966,0,0,0,0.132148075208199,0,0,0.21454586585865,0.0372769566770562,0,0,0,0,0,0,0,0.0243893347317671,0,0,0,0,0,0.0905608773848609,0,-0.0231075901356085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306495501502565,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.117106396344606,0,0,0,0,0,0.0560111930090557,0,0,0,0.217227498430327,0,0,0.0775269799791691,0,0.146654918064408,0,0,0,0,-0.219881280976946,0,0,0,0,0.239210140832664,0,0,0,0.0764069045791599,0,0.0888756078222543,0.0543549718621187,0.0746665032971635,0,0.0385716961311123,0,0,0,0,0,0,0,0,0,0.0131905954330959,-0.0270455448978763,0,0,0,0,0,0
X002304.SZ,0,0,0.0100245470629327,0,0,0,0,0.395279946514079,0.140162098885225,0,0,0,0.053605992007128,0,0,0,0,0,0,0,-0.0973159062866195,0.0875654922002483,0.16945577119749,0,0,0,0.0790026697644858,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0915327267526322,0.14790485762937,0,0,-0.0536768171612285,0,-0.0146066992446719,0,0,0,0,0,0,0,0,0,0.0309179670033703,-0.0109981752169239,0,0,0,0,0,0
X000625.SZ,0,0,0.0517997041711407,0.10635920559992,0,0,0,0,0.0519668116967699,0.0418087001716807,0,0,0,0,0,0,0,0,0,0.267619978415401,0,0,0,0.143404924142435,-0.105049999761567,0,-0.0361016758413443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661943578600485,0,0,0,0,0.0417854775775706,0,0,0.0159419122620902,0.0203985616002623,0,0.271277141154994,0,0,0,0
X000858.SZ,0,0,0.0554299329391822,0,0,0.0652358672024953,0,0,0.0738968596495294,0.00993607931935562,0,0.15319569885199,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476807937730882,0,0.0790138023885687,0,0,0,0.0520104720163442,0,0,0,0.146693958863,0,0,0.108157603332284,0,0,-0.0268690058533638,0.0041627275811165,0,0.0865498120721983,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0661741905018389,0,0,0,0,0.0747515256805291,0,0.0286129628646576,0,0.0540810561875437,0.0725651469608579,0.119042389981091,0,0,0,0,0,0,0,0,0,0,0,0,0.0174388240248118,0,0.100620224006044,0,0,0,0.0121927181991701,0,0,0.0406927292956104,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.218316341345996,0.0685063484805783,0,0,0,0,0,0,0,0,0
X600690.SH,0.186282908729992,0,0.194345404170798,0,0,0,0,0,0,0,0,0,0.0509590901904328,0,0,0,0,0,0,0,0.0108292010758583,0.0369029308135595,0,0,0,0,0.113521973344438,0,0,0.0274325420074504,0.0569314601227337,0,0,0.0258235919709023,0,0,0,0,0,0.12511423325666,0,0,0,-0.0138965383117985,0.059020945406676,0,0,0,0.0609742556822362,0,0,-0.048168154057264,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269740878749246,0,0,0,0,0.221288003649328,0,0,-0.12722490879192,0,0.0356820303567741,0,0,0,0,0,0,0.0160800288747811,0,0.0516727483470623,0,-0.0265313910557034,0,0,0.0481964889155833,0,0,0,0,0,0,0,0,0,0.0421670523171129,0,0,0,0,0,0,0
