,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X600031.SH,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002236.SZ,X600702.SH,X002180.SZ,X600522.SH,X600584.SH,X601877.SH,X300142.SZ,X000157.SZ,X002074.SZ,X000977.SZ,X600741.SH,X600460.SH,X000733.SZ,X000066.SZ,X300003.SZ,X600183.SH,X000799.SZ,X002007.SZ,X002414.SZ,X002463.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00165567912356153,0.163987989954507,0,0,0.0500803260291517,0,0.0547283767928632,0,0,0,0.0117494390102275,0.0941708341352645,0,0,0,0,0,0.0137943381909042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688052285611447,0,0,0,0,0,-0.0269695470848825,0.0610219794270993,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.6102450018411,0,0,0.0923377391665245,0,0,0,0,0,0,0,0,0,0,0.154583420868802,0,0,0,0,0,0,-0.0395861520812825,0,0.0912676335705101,3.46944695195361e-18,0,-0.000782644997427334,0,0,0,0,0,0,0,0,0.0544749095275923,0,0,0,0,0.0110236369549132,0,0,0,0,-0.0199040803577686,-0.0121590545777329,0,0,0,0,0,0
X002415.SZ,0,0.0222124031906889,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.1478381066877,0.0719934467633296,0,0,-0.0973754161442245,0,0.0746638962382384,0.115234558461671,0,0,0,0.308457566992121,0,0,-0.218421492740076,0,0,0,0,0,0.124648474511753,0,0,0,0.0469308615950962,0,-0.0602514664200076,0,0,0,0,0,0,0.00233474823252203,2.16840434497101e-19,0,0,0,0,0,0
X000568.SZ,0,0.365144381025303,0.0594602445871246,0,0,0,0.445322025986269,0.0199781977838693,0,0,0,0.116929164860666,0,0,0.0293213970494709,0,0,0,-0.0834987192766054,0,0,0,0,0,-0.0600519563771797,0,0,0,0,0,0,0,-0.102709325728416,-0.030464023049975,-0.120238586175729,0,0,0,-0.0459594420245036,0,0,-0.145165946809786,0,0,0.261281044944517,0,0,0,0,0,0,-0.00256919360143795,0,0,0,0,0,0,0
X600809.SH,0,0.0740308189368664,0.06833604010086,0,0,0.0294306972777365,0,0,0.00992849725019291,0,0,0,0,0,0,0,0,0,0.0313994141903059,0,0,0,0,-0.0127464737445111,0,0,0,0,0,0,0.0106630999055126,0,-0.0108468110004577,0,0.115212893080842,0,0,0,0,0.0218777508862585,0,-0.0796921389437886,-0.115995425556956,0,0,0.329423472747932,0,0,0,0,0,0,0.0040527809961666,0,0,0,0,0,0
X600276.SH,0,0,0,0.00356731551663824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653801789102718,0.00706652056065582,0,0,0,0,0,0.00368022613892607,0,0.105514907874045,0,0,0.0359609824100403,0,0,0,0,0,0,0,0,0.0275841313337961,0.293578337969163,0,0,0,0.00681189200596454,0.0503158929695172,0.1481899845455,0,-0.0117536261632608,-0.0261620572035538,0,0,0,0,0,0
X002304.SZ,0,0.378891634783195,0,0.268145882110697,0,0.0327792468770245,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.24240595252667,0,0.0447884840407295,0,0,0,0,0,0,0,0,0,-0.0218563567923151,0.00326255033918532,0,0.0135669301062335,0,0,0,0,0,0,-0.0126312656602905,0,0,0,0,-0.0711898514147676,0,-0.0381931183886481,0,0,0,0,0,0,-0.00271001319789988,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0101786673833688,0.00255153583577834,0,0,0,0,0.21063376504955,0.0200409897301914,0,0,0,-0.0723259678899416,0,0,0.190666982811967,0,0,0.077430491611655,0,0,0,0,0,0,0,0,-0.0181929452538635,0,0,0,0,0,0,0,0,0.0108877892880031,0,0,0,0,0.0319058706727247,0.0373153599618748,0.0187274315194589,0,0,0,0.111684162401542,0,0,0.00777305298723094,0,0,0,0,0,0
X002475.SZ,0,0,0.188827084106104,0,0,0,0,0,0,0,0.206854095656438,0,0,-0.103403155683841,0,0,0,0,0.364627658159493,0,0,0,0,-0.056860608537344,0,0,0,0.0518131073805724,0,0,0,0,0.211862178420127,0,0.0310940208839051,0,0,0.199957040843941,-0.0206264701479922,0,0,0,0,0,0,0,0.229232026841588,0,0,0,0.453277894227743,1.73472347597681e-18,-0.0355157740663083,0,0,0,0,0,0
X000651.SZ,0,0.117163894564214,0,0,0,0,0.0695391675688583,0.327686264073207,0,0,0,0,0,0,-0.044836098480965,0,0,0,0,0,0.125622857253655,0.026062961759184,0.0319706792304815,0,0,0,0,0,0,0,0,0,0,0,0.0123609303170533,0.0146666322391328,0,0,0,0,0,0,0,0,0.0455033205062938,0,0,0,0,0,-0.00928843203411304,-0.00278248250390333,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.143585890929318,0,0,3.46944695195361e-18,0,0,0.20227782168557,0,0,0,-0.0235927519038956,0,-3.46944695195361e-18,0,0,0.0744530198103039,0.110826070129354,0,0,0,0.0266671950730654,0,-0.0880348505354407,0,-0.239617086378085,0,0.0598672223954531,0,0,0.0654938473139001,0,0,0,0,0,0.200584007178521,0.159769779471268,0,0.204543773452619,0,0,0,0,0,0,0,0,0.0323205013860035,0,-0.0341219986127595,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0419970078042276,0,0,0,0,0,0,0,0,0,0,0,-0.0352423953085715,0.220970789570701,0,-0.00192241497301364,-0.000311960085064502,0.204789731500941,0.0590246451955293,0,0,0,0,0,0,0,0,0,-0.00180548701934812,0,0,0,0,0,0,0.0290288427256709,0.337728156536468,0,0,0,0,0,0,-0.104139385891323,0,0,0,0,0.00228909529028315,0,0,0,0,0,0,0
X000725.SZ,0,0,0.123352941962882,0.0378080155687612,0,0,0.0654532226310737,0,0,0,0,0,0,0,0,0,0,0,0,0.00861098848450668,0,0,0,0,0.109825337544318,0.0339431571407859,0.125010217059661,0,0,0.0373879248604052,0,0,0,0.11262092202832,0,0,0.0153080502965173,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0587774043443038,0,0,-0.00878332144262993,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901503940985861,0,0,0,0,0.269571380136225,0,0,0.137823797588311,0,0,0,0.353167748673251,0,0,0.125652422403976,0.0659444152247143,0,0,0,0,-0.0314744857042734,0,0,0.0727756086081998,0,0,0,0,0,0,0,0.261851613416978,0,0,0,0,0.0175950518491536,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826089351135641,0,0,0,0,0,0.209676294261714,0,0,0,0.218710209278047,0,0,0,0,0,0,-0.0593323942377951,0,0.321846119030882,-0.204204181501168,0.161064736885572,0,0,0.0209870872978192,0,0,0,0,0,0,0,0,0,0,0.0966750326034126,0,0,0.0761485375422523,-0.0502380420634892,0,0,0,0,0,0
X000596.SZ,0.206916512369705,0,0,0,0.0218807808948638,0,0.165352846033641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120086244088744,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0414296296775929,0,0,0,0.10670643102272,0,0,-0.0190115946201524,0,-0.00763568652102672,0,0.0265691887569029,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0704934765469058,0,0.128209709053972,-0.0438950147546766,-0.000656114597171299,0,0,0,0,0,0.0714036095854887,0,0,0,0.0276093611029611,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0464282149585439,0,0,0,0,0,0.0316348786820156,0,0,0,0.0307814313526459,-0.0105692626993283,0,0,0,0,0,0
X600031.SH,0,0.215511955368767,0.0343262580986194,0,0,0,0,0.123606715604586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260373846661654,0,0,-0.0888927020282105,0,0,0,0,0,0,0.0921052162967052,0,0,0,0,0.378720609678434,0,0.0664425994309427,0,0,0,0.0189105858823037,0,0,0,0,0,-0.0822124560050342,0,0,-0.0209604426589537,-0.0101191277779803,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109164233537632,0,0.047284756690156,0.0948214544760557,0,0,0,0.0771835184272386,0.00230116567644173,0,0,0,0,-0.519743914924324,0,0,-0.231367792204726,0.319709180571168,0,0,0,0,0.088884276649335,0,0,0,0,0,0.145993731220945,0,0,0,0.0205512928511852,0,0,0,0,0,0
X002371.SZ,0,0,0.0932988854036941,0,0,0,0.12045895670545,0,0,0,0,0,0,0.0202967830551963,0,0,0,0,0,0,0,0,0.216590337303307,0,0,0,0,0,0,0,0,0.0660899489493196,-0.0104842860273818,0.0631787228816056,0,0,0,0,0,0,0.344876817669069,0,0.0240127806298933,0,0,0.138244411698449,0,0,0,0.210175453494932,0,0.0339321398271911,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228734208820039,0.189997729539771,0,0,0.0912486188089648,0.227167321430862,0,0,0.0658765438510403,0.151096812686905,0,0,0,0,0,0,0,0,-0.0653803896321991,0,0,-0.224231479018791,0,0,0.22426168805013,0,0.648532471753591,0.026407419725972,0,0,-0.118397360347969,0.200556210166451,0,0,0.0336563663101427,0,-0.0421757103795772,0,0.0321317820461053,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,-0.00369310897241267,0.165631159983503,0,0.0484040846291952,0,0,0,0,0,0.174187003795745,0,0,0,0,0,0,0,0,0,0,0,-0.0535990112271563,0,-0.095900737288591,-0.00673546056206425,0,0,0,0.190802106096465,0,0.00498934378290521,0,0,0,0.0490298728540143,0,0,0,0,0,0,0,-0.100731877307131,0.022281288888575,0,0,0,0,0,0,0
X600703.SH,0,0.0954080823508781,0,0,0,0.125243514433981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795763809047411,0,0,0,0,0,0,0,0,0.0130166156591553,0,0,0,0,0,0,0.316150007203756,0.040484017805508,0,0,0,0,0,0,0.11479737915637,0,-0.0376722798242286,0.0217947455257804,3.46944695195361e-18,0,0,0,0,0,0
X002179.SZ,0,0,0.00713176699143135,0,0,0,0,0,0,0,0.0678832999094512,0,0,0,0.0480574810473641,0,0,0,0.0205150700303904,0,0.181428561462654,0,-0.0152283852269992,0,0.0309908807361903,0.276481913378645,0,0.0210673205108395,0,0,0,0,0,4.33680868994202e-19,-0.0353830928103135,0,0,0,0,0,0,0.0537585726105503,0,0,0,0,0,0,0.035640995262314,0,0,0.0115702109761044,-0.0491067544816796,0,0,0,0,0,0
X002049.SZ,0,0,0.191352731881162,0,0,0,0,0,0,0,-0.219283064974496,0,0,0.0333907720613985,-0.119593339516252,0,0,-0.0087673462551704,0,0.183550336411551,0,0,0,0,0,0,0,0.146467215208047,0,0.0580252935042083,0,0,0,0.0195215568211364,-0.228086029127663,0,0,0,0,0,0,0.323517131885701,0.0499713038290479,0,0,0,0.0937306675239192,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139482241674252,0,0,0,0,0,0,0,0,0,0.0652476641348912,0,0,-0.0286399858065471,0,0,0,0,0.0829976744267642,0,0.0233976392823527,0,0.0532227160135351,0.0561669919375449,0.0213398186336151,0.114408743554986,0,0,0.00908523489398484,0,0,-0.0352316168785988,0,0,0,0,0,0.0325299472916379,0.015636363419872,0,0,0,0,0,0
X000100.SZ,0,0.0475158385845176,0.0283040971040681,0,0,0,0,0,0,0,0,0,0.461375981602668,0.0490164262185393,-0.00970590361246765,0,0,0,0,0.00306649131935236,0,0,0,0,0.041151949446228,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0278548992340332,0,0.0109045452787406,0,0,0,0.0768285722571142,0,0,0,-0.015492461612287,0,0,0.0068672867189858,0.0111278772211862,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0600183008888369,0,0,0,0,0,0,0,0,0.112165268968006,0,0,0,0,0,0.296625887899093,0.0823694449324362,0,0,0,0.0332001424332017,0,0,0,0.0577405162953639,0.295337725917151,0.118572449055135,0,0,0,0.0188835157333797,0,0,0,0.0674700955378571,0,0,0,0,0,0.108535126021168,0,0,-0.0175670538102934,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.294008580312268,0.0382406814251279,0,0.0638923335213102,0.240499785091755,0,0,0,0,0,0,-0.275548269461937,0,0.340424570442805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510854337149953,0,0,0,0.185637550872705,0.398925257103968,0,0,0,0,0.15385111344244,-0.158478145262642,0,0,0,0,0,0
X002236.SZ,0,0,0.420999701388586,0,0,0.0397324357140329,0,0,0,0,0,0,0,0.153408359391855,0,0,0,0.070555840910576,0,0,0,0,0.258891996196067,0,0.207931207776163,0,0,0.0278223699246299,0,0,-0.00197324565613105,0,0.0789313755699721,-0.0274809785483796,0,0,0,0,0.108153931201395,0,0,0,0,0,0,0,0,0,0,0,-0.0537173472582224,0.0269827322107155,0,0,0,0,0,0,0
X600702.SH,0,0.161974191527475,0.0402035595778208,0,0,0.00115987975213955,0,0,-0.101218727386422,0,0,0,0,-0.216110399990792,0,0,0,0.152844102454985,0.0476060717148207,-8.67361737988404e-19,0,0,0,0,0,0,0,0.255789093023608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525212019266823,0,0,0,0,0,0.0320259454331476,-0.0409698543311096,0,0,0,0,0,0
X002180.SZ,0,0,0.157739621253988,0,0,0,0,0,0,0,0,0,0,0,0.0941964956295563,0.0674165546915955,0,0,0,0.146125045509416,0,0,0,0,0.0842802376004988,0,0,0,0,0,-0.0226695243092881,0,0.00369428910055085,0,0,0,0,0,0,0,0,0,0,0.0949866356704485,0,0,0,0,0.0601594607803515,0.15244030477281,0,-0.0289364402765187,-0.0505818599475428,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.267988841138669,0,0,0.254404129539008,0,0,0,0,0,0.331523470890511,0,0,0,0,0,0,-0.406404647846975,0,0,0,0,-0.217325646971986,0,0,0,0,0,0,0,0.209295995461433,0,0,0,0.0329546416939047,0,0,0,0,0,0,0,0,0,0.390997775029656,0,-0.779426358519597,0.0225001104062249,-0.0997416507313728,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.146512953106892,0,-0.0111671823542808,0,0,0,0,0.034661721864769,0,0,0.104402231155465,0,4.33680868994202e-19,0,0,0.128618320149639,0,0,0,0.16203503607154,0,0,0,0,0.086040719143538,0,0.00994345623313808,0,0.174498361170765,0,0.0818893828881254,0,0,0,0,0,0.119577299846435,0,0,0.00789335073055763,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0265930379029176,0,0,0,0,0,0.0514172313681018,0,0,0,0,0.0306521172048746,-0.0665157498303856,0,0,0,0.0433611315476569,0.0851334655506267,0,0.061707729646613,0,0,-0.0319210807960827,0,0.0203301725946852,-0.0187083565574907,0,0,0,0,0,0,0,0,0.0131619154921878,0,0,-0.0535626448843265,0,0,0.0657319650013558,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.311711809823468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296898670592282,0,0,0,0,-0.0468520235548812,0,0,-0.139654818778007,0,0.0617778893080023,-0.136169402233499,0,0,0,0,0,0.0922469882580545,0,-0.0518102310324523,0,0,0.0159182443168442,0,0,0,0,0,0,0,0,0,0.0497716990922837,-0.0765505238331187,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.00200981499292586,0,0,0,0,0,0,0,0,0.0106784226129047,0,0,0.0837918469103498,0,0,0,0.113231016923239,0,0,0,0.121786632532839,0,0.102380595568047,0,0,0,0,0,0,0.00698233533514191,0,0,0,0,0,0,0,0.100974888722768,0,0,-0.00140904112223672,0,0.0321627643729369,0,0,0,0,-0.0107430794086599,0,0,0,0,0,0
X002074.SZ,0,0,0,-0.0473294993883197,-0.0921689895991468,-0.0899956014733259,0,0,0,0,0,0,0,0,0.160268402644676,0,0,0.0209639306846229,0.36134134536101,0,0,0,0,0,0.0704235131276345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143348928465861,0,0,0,0.0321800015059025,0,0,-0.0361918649758935,0,0,0.0497172921557049,0,0,0.0230433220445816,0,0,0,0,0,0,0
X000977.SZ,0,0,0.373627994675291,0,0,0,0,0.115021335555777,0.0376731525721735,0,0.418782900256219,0,0,0,-0.355493591063083,0,0,0,-0.263079302254671,-0.751488353254512,0,0,0,0,0,0,0,0.189242555172114,0,0,0,0,0.0564487160791759,0,0,0,0,0,0,0,0,0,0,0,0.443487108555212,0,0,0,0.499480316199202,0,0,0.0496448724627043,0,0,0,0,0,0,0
X600741.SH,0,0,0.0238344140451232,0,0,0,0,0,0.110610137536057,0,0,0.743230193268765,0,0,0,0,0,0,0,-0.0259204124922196,0.0742103829459673,0,0,0,0,0.118249617724117,0,0,0,0,0,0,0,0,0.0121166306173536,0,0,0,0,0,0,0,0,0.0525753355842379,0,-0.0174230529945624,0,0,0,0,0,0.00741325401152011,0,0,0,0,0,0,0
X600460.SH,0,0,0,-0.0160468729920909,0,0,0,0,0,0,0.052420920989665,0,0,0,0,-0.11456635851435,0,0,0,0.247930168974403,0.0513512228857819,0,0,0.0567294186505217,0.108608739524355,0,0,0,-0.0582223009696443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170536802285874,0,0,0,0.05991328743001,0,0,0.0231041375840209,0,0,0,0,0,0,0
X000733.SZ,0,0.0898762608846458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365322260450536,0,0,0,0,0.125989035010134,0,0,-0.0284518620693683,0.25568836113794,0,0,0,0,0,0,0,-0.00686400919169666,0,-0.114495246349541,0,0,0,0.1136835623148,-0.095388698314544,0,0,0,0,0.099444368172367,-0.360050486266444,0,0.0712122668308047,-0.0914524642660164,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947422423474002,0,0,0.265236240384517,0,0.255353438475828,0,0,0.0139329578683509,0,0,0,0.0602436794300022,0,0.0387834428715533,0.226810420629167,0,0,0,0.186311114178933,0.182061687299493,0,0,0,0,0,0,0,0,0,0,0,0,0.0555848218038505,0.0511253949378708,0,-0.0594952942557347,-0.022493961938954,-0.0525941816712693,0,0,0,0,0,0
