,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X002304.SZ,X000568.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X600690.SH,X003816.SZ,X002241.SZ,X000338.SZ,X600703.SH,X002007.SZ,X300124.SZ,X000596.SZ,X300014.SZ,X300142.SZ,X002371.SZ,X600741.SH,X000100.SZ,X000625.SZ,X002049.SZ,X002129.SZ,X000157.SZ,X601877.SH,X002236.SZ,X300003.SZ,X600584.SH,X002414.SZ,X002179.SZ,X600183.SH,X000800.SZ,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002456.SZ,X002185.SZ,X000050.SZ,X000547.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0870150726098948,0,0.0873801791306434,0,0,0,0,0,0.207263032070234,0.190019261774152,0,0,0,0,0,0,0,0.0564647678347758,0.0157838152059593,0,0,0,0,0,0,0,0,0.0200365671048429,0,0,0,0.0476511041931301,0,-3.46944695195361e-18,0.00401718005485891,0,0,0,0,0,0,0.0330015234974595,0,0,0,0,0,0,0,0,0,0.00687338192289133,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0303317067535792,0.202377560334261,0,0.457347105728097,0,0,0.00530049018712317,0,0,0.0783221437569332,0,-0.0131562516650713,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350640715146321,0,0,0,0,0,0,0,0.0548915730721982,0,0,0,0,0,0
X600276.SH,0.136789971029828,0,0,0,0.140262172725328,0,0,0,0.054325755232551,0.265229357788376,0.0556943745547207,0,0,0,0,0,0,0,0,0.00367053667570371,-0.0154376097183086,0,0,0,0,0,0,0,0,0,0,0,0.0313932142839334,0,0,0.0284924000143935,0,-0.0734831939271842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141383976858467,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557226929571593,0,0.31023430198741,0,0,0,0,0,0,0,0,0,0.101547986403712,0,0,0.0729893715893333,0,0.0252277833907389,0,0,0.141144191809567,0,0,0,0,0,0,0,0.0378625134915068,0.0109533302925425,0,0.0610271708033528,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.154770564511991,0,0,0,0,0,0,0.0420302609327234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0501022522394697,0,0,0,0.186633756732979,0,0,0,0,0,0,0.062320700112562,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131029370331646,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131788681109719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150741067694299,0,0,0,0.0179378613445135,0,0,0,0,0,0,0,0.000192007017458929,0.0586521914833178,0,0,0.06813812675409,0,0,0,1.73472347597681e-18,0,0,-0.0441217622910654,-0.0343086969141163,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0870076221716505,0,0,-0.0341843591688247,0,0,0,0,0,0,0.103548458006485,0.103392591222838,0,0,0,0,-0.0178725513291722,0,0.0803262472737822,0,0.0344625343890847,-0.0695214091186633,0,0,0,0,0,0,0,0,0.0630214819349457,0,0,0.183916541069118,0,0,0,0,0,0,0,0,0,0,0,0.0102188400427,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0272168400853782,0,0,0,0,0,0,0,0,0.267025487144662,0,0.00353083395979663,0,0.0196207203704825,0,0,0,0.0570800284327141,0,0,0,0.0181046082863391,0.400726577733994,0,0,0,0,0,0,0,0,0.0300917709837673,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0588556373722473,0,0,-0.00492256178383099,0.0207000269656205,0,0,0,0,0,0
X002304.SZ,0,0.327386983875854,0,0,0,0,0,0,0,0.280403526363033,0.00122322691199277,0,0,0,0,0,0,0,0,-0.0171949007616891,0,0.0591330977417077,0,0,0,0,-0.00550762508004403,0,0,0.184059420321088,0,0,0.052780879507367,0,0,0,0,0,0,0,0,0,0.00591932415330581,-0.023194643767345,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X000568.SZ,0,0.207151529378396,0,0,0,0,0,0,0.495752418978501,0,0,0,0,-0.161064252407323,0,0,0.14854348228871,0,0,0.0337362337558795,0,0.141783061583148,0,0,0,0,0,-0.0769872225337623,0,0,0,0,-0.0796493159775153,0,0,0,0,0,0,0,0,0,0,0,0,0.0308140571610135,0,0,0,0,0,0,0.0126338128970992,0,0,0,0,0,0
