,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X600741.SH,X000625.SZ,X600031.SH,X002475.SZ,X002456.SZ,X000338.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X002085.SZ,X600809.SH,X600487.SH,X300003.SZ,X300136.SZ,X002508.SZ,X600089.SH,X600271.SH,X600177.SH,X000157.SZ,X600522.SH,X600118.SH,X000050.SZ,X002294.SZ,X600867.SH,X300115.SZ,X600699.SH,X000559.SZ,X000981.SZ,X600372.SH,X600498.SH,X600566.SH,X002074.SZ,X000623.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.17168017139088,0,0.16741154012759,0,0,0,0.00550986643720822,0.0822607474318862,0,0,0,0,0,0,0,0,0,0.0341945852504264,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0225443295747719,0,0,0,0,0,0,0,0.031961717994694,0,0,0,0,0,0,0,0,-0.0277371504698728,0,0.0912582218703421,0,0.00544123382789775,-0.019158247530237,0,0,0,0,0,0
X600104.SH,0,0,0,0.164779777600054,0,-0.0872579913694084,0,0,0,0,0,0,0.0228562341372543,0,0.428425699798159,0,0,0,0,0,0.142274863104794,0,0,0,0,0.139754249168047,0,-0.248697156096648,0.0876896058315949,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0573614851503191,0,0,0,0,0,0,-0.19078025964701,0,0,0,0.122786598669514,0,0.00661463141341114,-0.000682476087706551,-0.0942484292489375,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0423184259535832,0,0,0,0,0.308529168824742,0,-1.73472347597681e-18,0.170313295290376,0,0.101241562418921,0,0,0,0.0351145575329762,0,0,0,0,0,0,0.0554435194304661,0.0556600976463594,0,0.0732265052825644,0,0.00280899394899794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123579417072858,0,0,0,0,0.00565294394296406,0.0240489622270846,0,0,0,0,0,0
X000651.SZ,0,0.0790488540639617,0,0,0.136020848959548,0,0,0,0,0.149827011200054,0,0,0.0438799478180447,0,0,0,0.162901850684949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128070124734531,-0.111596887845948,0,0,0,0,0,-0.0362144908575591,0,0,0,0,0,0,-0.0350775462828998,0,0,0,0,0,0.112324217769186,-0.00757287612540085,0.0147333023045005,0.00295252734285968,0,0,0,0,0
X000858.SZ,0.298877575284294,0,0,0.200270075594819,0,0,0,0,0,0,0,0.216254570629409,0.0695018982091687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16085976254761,0,0,0,0.011144016220802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00453975835126893,0,0,0,0,0,0
X600276.SH,0,0.16854943434416,0,0,0.31778239045736,0,0,0,-0.0360149374917722,0,0.050520865072483,0.00217829803381469,0,-0.0829488349042053,0,0,0,0,0,0,0,-0.079829545715604,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171543150176452,-0.026459547020685,0.209396578100612,0,0,0,0,-0.0735476924072977,0.0126268728775894,-0.00647043340991103,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.264639332908675,0,0,0,0,0,0,0.379959942144757,0,0,0.0164915728113987,0,0.0402042014599153,0,-0.156275620726456,0.0158116627200687,0,0,0,0,0,0,0.0889315290124412,0,0,-0.0275071432757955,0,0,0,0,0,0,0,0.00974519314374194,0,-0.0299135109300971,0,0,0,0,0,-0.0174795593156757,0,0,0,0.00975420979305022,0,-0.00983704645216191,0.0169637858306857,0,0,0,0,0,0
X000725.SZ,0,0,0.055857759207165,4.33680868994202e-19,0,0,0,0,0,0.109401964353909,0.00738578005455358,0,0.00967567301087773,0,0.0672795560897723,0,0,0,0,0.0764761302877153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342211658775523,0,0,0,0.0671834721674368,0.250585570586202,0,0,0.156782427056428,0,0,0,0,0,-0.00428037875156867,-0.00927997266357241,-0.148227325336867,0,0,0,0,0
X000063.SZ,0,0,0.18706849805985,0,0,0,0,0,0,0.0168640744892264,0.274982140471825,0.13424874234502,0.0920154738952363,0,0,0,0,0,0,0,0,0.0233782138298644,0,6.93889390390723e-18,0,0,0.0869039309595617,0.0238165272146728,0,0,0,0,0,0,0,0,0,0,0.0959779733319361,-0.0787434142083717,0,0,0,0,0.154768322235044,0,0,0,0,0,0.0104834599275436,-0.0378215646657673,0.0694131283963167,0,0,0,0,0,0
X600690.SH,0,0,0,0.423552034379295,0,0,0,0,0.0286852810187581,0,0,0.0264719334039772,0.057654462009632,-0.0472490535559209,0.27154127402118,0,0,0,0,0,0,0,0,0.0362205554980909,0,0.0669184788075387,0,0,-0.0183966960471696,0.0266738606201882,0,0,0,0,0,0,0,0.0196166772219482,0,0,0,0,0,0,0,0,0.130198233435888,0,0,0,0,0.0183321828420035,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.110930854670416,0,0.205716355900279,0,0,0,0,0.0571155030590291,0.309814913610966,0,0,0,0,0,0,0.374203189299014,0,0,0,0.0448498358118754,0,0,-0.207353852529725,0,0,0,0,0,0,0,0,0,0.112391125489886,0,0,0,0,0,0,0,0,0,-0.199038153916947,0,-0.241550387371361,0.00671957839839804,0,0,0,0,0,0,0
X000568.SZ,0.168937644169754,0,0,0,0.328461904575722,0,0,0.107811036621672,0.018340872143635,0.0110982147219277,0.0102563965856267,0,0,0,0,0,0.000963280910512419,0,0,0,0,0,0,0,0,0.0205781745003976,0,0,0,0.0940322429414717,0,0,0,0,0,0,0,0.0404225048179066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198694030230483,0,0,0,0,0,0
X002236.SZ,0,0,0.361858838070367,0,0,0,0,0,0.148593683479251,0,0,0,0,0,0,0,0,0.126287508129952,0,0,-0.121884311919505,-0.0907137516425787,0,0.110493132638459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105776875201354,0.0369126913057342,-0.107581558404914,0.145198257999425,0,0,0,0,0,0,0,0,0,0,-0.00248704315425804,-0.0119974217760997,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.299248684474966,0,0,0,0.127258779548244,0,0,0,0.39224773996603,0,0,0.058335751607286,0,0,0,0.149524211205736,0,0,0.00883005924145676,0,0,0,0,0,0,0,0.00956352638083898,0,0,0,0,0.123705330361299,-0.229408398955514,0,0,0,0,0,0,0,0,0.00454610421753469,-0.0495968791803131,0,0,0,0,0,0
X600741.SH,0,0.665965645162046,-2.16840434497101e-19,0,0,0,0.0004542460604993,0,0,0,0.0412009149389841,0,0.00177907887485882,4.33680868994202e-19,0,0,-0.0324399976034377,0,0,0,0,0,-0.124423418041493,0,0,-0.0238036042572903,0.0566909218022618,-0.0786245459368631,0,0.21213822214347,0.0915888769367547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000673579012438206,0.0239849743209385,0,0,0,0,0,0
X000625.SZ,0,0,0.00922097002076572,0.107356055736119,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.127258547874046,0,0,0.0622944715784068,0,0,0,0,0,0,-0.0242927875678065,0,0,0,0.0281404790640824,0,0,0.148334129515354,0,0,0,0.100533354244871,0,0,0.0706923433914715,0,0,0,0.0817696002426593,0,0,0,0,0,0,0.000468817296452959,0.0126493476197354,0,0,0,0,0,0
X600031.SH,0,-0.0336191413791326,-0.0506733934622234,0,0.108544220705917,0,0,0,0.281301304054398,0,0,0,0,0,0,0.000350297994689264,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0118989709294465,0,0,0,0,0,0,0,0.228576775091802,0,0,0.372437587197667,0.20092790596037,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146828370324609,0.0364113790075628,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.240433599546179,0,0.0177643305073638,0,-0.0299965879307083,0,0,-0.0241840394867462,0,0,0,0.266645341372952,0,0,0,0,0,0.0761729307024729,0,0,0,0,0,0,0,0.0663344973657874,0,0,0,0,0,0,0,0,0,0.0456620540791914,0,0,0,0.0060477235647644,-0.0950493336818852,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.162484072573183,0.152996362726323,0,0,0,0,0,0,0,0,0,0.0460002757968804,0,0,0,0.17459088634437,0,0.052802206176216,0,0,0,0,0,0,0,0.0923783505507664,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00942489942365458,0.0310275855223476,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.289534645410591,0,0,0,0,0,0,0.254943674671905,0,0,0,0,0,0.452817379317249,0,0,0,0,0,0,0.106965086848069,0.0305207524335479,0,0,0,0,0,0,0,0,0,0,0,-0.13687286249635,-1.38777878078145e-17,0,0,0,0.167321127323786,0,0,0,0,0.0104829664023456,0.0415324728803739,0,0,0,-0.00894065113138162,0.0311649249787666,0,0,0,0,0,0
X600066.SH,0,0,0.110825553151937,0,0,0,0,0,-0.185466737058192,0.00788065556083134,0,0,0,0,0,0,0,0,-0.0404926187471326,0,0,0.0650967691221127,0,0,0,0,0.0935252457321017,-0.0836866312409219,0.0943075347728668,0,-0.0875319879244409,0,0,0,0,0,0,0.0190082077768864,0,-0.0314589010626789,0,0,0,0.253888247236602,0,0,0.119342193772316,0,0,0,0,0,0.00403306735137372,0,0,0,0,0,0
X300124.SZ,0,0.00337348576020176,0,0,0,0,0,0,0.113021588288105,0,0,0,0,0.0824557781455417,0,0,0,0.13903512746013,0.142083855391159,0,0,0,0,9.11263974910399e-05,0,0,0.143975467927641,0,0,0,0,0,0,0,0,0,0,0.0413226875011344,0,0,-0.0272727998250359,0,0,0,0,0,0.160577384935158,-0.0398060831282333,0,0,0,-0.0165317440973627,0,0,0,0,0,0,0
X000100.SZ,0,-0.0377956708618891,0,0,0,0,0,0,0,0,-0.0292956694523221,0,0,0,0,0,0,0,0,0,-0.0110468993364203,0,0,0,0,0,0.0263495448939578,0,0,-0.0458707295594189,0,0.0325655018063839,0,0.0636544013549891,-1.73472347597681e-18,0,0,0.0864475082221337,-0.0109093044392711,-0.0230356718367304,0,0,0,0.0708466070589391,-0.0259459860135139,0,-0.0202653389038039,0.00838744904156164,0,0,0,-0.0156882661442475,0.00455168731563834,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.144890243358197,0,0,0.037915882880034,0.138928548786541,0,0,0,0.147315298313883,0,0,0,0,0,0,0,-0.0759018753685031,0,0.138336540303815,0,0,0,0,0,0,0,0,0,0.0915131878815601,0,0,0,0,0,0,-0.0404403176220378,0,0.0377514469188712,0.035836920385907,0,0,0,0.00219875268058604,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.133139916197044,0,0,0,0,0.0184807533667358,0,0,0.124482057504959,0,0,0,0,0,0,0,0,0,0,0.0785261604490574,0,0,0,0,0,0,0,0,0.033107273448077,0,0,0,0.102684911594792,0.199632813580288,0,0,0,0,0,0,0,0,0,0,0.0224422749907448,0,0,0,0,0,0
X002085.SZ,0,0,0.250341406864127,0,0,0,0,0,0.189852259229444,0.185534679445543,0.136158162099101,0,0,0.0534529709650483,0,0,0,0,0,0,0,0.0059553194516339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117471850685602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202869445651352,0.0627407056483323,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.188527690928423,0,0.122544976841049,0,0,0,0,0,0.0504322186905761,0,0.2558504764499,0,0,0,0,-0.0886059293333008,0.115648020964879,0,0,0.031064587472719,0,0,0,0,0.144030686753983,0,0,0.0784281850558372,0,0,0,0.343714943226468,0,0,0,0,0,0,0,0.110597324838412,-0.0224804678521698,-1.73472347597681e-18,0,0,0,0.162357335152175,0,0.0117608980871826,-0.0727231234124105,0,0,0,0,0,0
X600487.SH,0,-0.0617098670579794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070441991114564,0,0.1442527567129,0,0,0,0,0.0319587273889195,0,0,0,0,0.168405778203832,0,0,0,0,0,0,0.615516748807095,0,0.0885483188933275,0.116761801191256,0,0,0,0,0,0.0277174188924833,0,0,0,0,0.134953945334824,0,-0.00712160103148842,0.0130090718295992,0,0,0,0,0,0
X300003.SZ,0,0.13218846157635,0,0,0.136543640276364,0,0,0,0,0,0,0,0.0374449063503116,0.0535292080246846,0,0,0,0,0,0,0,0.29704437034112,0,-0.0795949492859362,0,0,0,0,0,0,0,0.204294714841845,0,0,0,0,0.00724342842403239,0,0,0.058321953242378,0,0,0,0,0,0,0,0,0,0,-0.108908253192561,-0.0213784768916716,0.0242512870983318,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.116502180324366,0,0,0.20048731616972,0,0,0.442587677280649,0,0,0,0,0,0,0,0,0,0,-0.108388977614535,0,0,-0.0987927667203796,0,0,0,0,0,0,0,0,0.137464898522698,0,0,0,-0.128709296451472,0,0.258801817681725,0.048757433264699,0,0,0,-0.0100715597986677,0.0675827020031645,0,0,0,0,0,0
X002508.SZ,0,0,0.230088830819358,0.382304644019222,0,0,0,0,0,0.178294817221011,0,0,0,0,0,0,0,0.132353510469908,-0.00479365144663896,0,-0.158028992394416,0,0,-0.227722242284588,0,0,0,0,0.00855411904110669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168331890822215,0.0171800393982282,0,0,0.047035767312626,0.00862151210404742,-0.0192020012333122,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0978221810001499,0,0,0,0.00357320100471535,0,0,-0.0539201456593544,0,0,-0.0455696223305579,0,0,0,0,0,0,0,0,0,0.0303996183287618,0,0,0,0,0,0,0,0.0463944349339559,0,0.128701449261052,0,0,0,0,0,0,0.0904024108174958,0,0,0.00184139595383556,0.24522839004844,0,0,-0.0110632853231248,0.0260322063658163,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0864027903252148,0,0,0,0,0,0,0,0,-0.0891222759947764,0,0,0,0,0,0.0291138281294019,0,0,0.0920790581306905,0,0,0,0,0.14268293365286,0.0534298161251528,0,0,-0.00545779700094819,0,0,0,0,0,0,0.0258020193893952,0,0.209983006954464,-0.256523803807272,0,0,0,0.335507341936769,0,0,0,0,0,0,0,0.0531595052177959,0,0,0,0,0,0
X600177.SH,0,0,0,0.0752561421179662,0,0,0,0.115224542053051,0.0323861456478104,0,0,0.0883886218184347,0,0,0,0,0,8.54273918619863e-06,0.048190749843624,0,0,0,0,0,0,0,0,0,0,0,0,-0.082615463639647,0,0,0,0,0,0.215667602126267,-0.038196174235836,0,0,0,0.0838733320082738,0,0.00507825885063879,0,0,0.0263615289610167,0,0,0,0.00344881378805935,-0.0161335747864807,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0393916195956369,0,0,0,0,0.0581878416071959,0,-0.0435701684929432,0,0.239512957441695,0,0,0.0420880546569478,-0.000123328214395124,0,0,0.0657080184255165,0,0,0,0,0,-0.0388255466530163,0,0.0608039040050725,0.0161540194976293,0,0,0,0,0.0765384205415248,0,0,0,0,0,0,0.0152803523659744,0,0,0,0.102779434942577,0,0,0,-0.00554237540098614,0,0,0,0,0,0
X600522.SH,0,0,0.0188988040949131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132262009002006,0.251796011779382,0.0634150172127474,0,0,0.123640108448754,0,0,0,0,0.0697731779228706,0.102303995136433,0,0,0,0,0.0321313608365377,0,0.0467848441966439,0,0,0.0224250308982962,0,0,0,-5.53044128546032e-05,0.0183116007606764,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00306994527416609,0.0343414678131095,0,0,0,0,0,0,0,0,0,0.0151535294117805,0,0,-0.0190366452425416,0,0,0,0,0.121811047433796,0.310963392849039,0,0,0,0,0.0797173517125893,0,0,0,0,0,0,0.214420198586811,0.0528464755271644,0,0,0,0,0,-0.0109974967424175,0.054216160774802,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.228321673634362,0,0.0878100636689997,0,0,0,0,0,0,0.0527482858398631,0,0,0,0,0,0,0,0,0,0,0.00328354396504045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588261752839073,0,0,0,0,0,0.108058233275376,0,0,0,-0.0386602554942266,0.0642294833268833,0,0,0,0,0,0
X002294.SZ,0,0,0,0.150428688839376,0,0,0,0,0,0,0.0818195633675285,0,0.04531730987942,0,0,0,0,0,0.129928831826226,0,0,0,0,0,0,-0.0175007877090501,0,0.374250856111436,0.0348902065910543,-0.053946320512317,0,0,0,0,0,0,0,0,0,0,0.29583171609376,0,0,0,-0.102405330225649,0.0663448473739804,0,-0.361923857508105,0,0,0,-0.0291979811890333,0,0,0,0,0,0,0
