,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X300014.SZ,X002129.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X600031.SH,X002371.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X000661.SZ,X600522.SH,X601877.SH,X300142.SZ,X002180.SZ,X002074.SZ,X600741.SH,X600460.SH,X000733.SZ,X600884.SH,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X002176.SZ,X601799.SH,X002236.SZ,X600584.SH,X600563.SH,X000800.SZ,X600779.SH,X002414.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,4.33680868994202e-19,0,0.262540614490061,0,0,0,0.0333701048130597,0,0,0,0,0,0,0,0,0.058934963475652,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041785691371611,0.0849384698693399,0,0,0,0.0221855821127934,0,0,0,0.0173276736962286,0,0,0,0,0,0,-0.0212206107809471,0,0,0,0,0,-0.00661131636942466,0,0,0,0,0,0
X000858.SZ,0,0,0,0.495881879046252,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0165193708572545,0,0.0990364975054992,0.0713359233665021,0,0.0103211308687259,0,0,0,0.0296402789832692,0,0.106908851201506,0,0,0,0,0.0188327093564539,0,0,0,0.00138415760490519,0,0
X600809.SH,0,0.230028185366145,0,0.298627995736902,0.0170410833339883,0.0388229265659025,0,0,0,0,0.0493707213035424,0,0,0,0,0,0,0,0,0.108777678744466,0,0,0,0,0,0,0.0572270138427415,0,0,0,0,0,0.0861664003610535,0,0.0592771562819388,0,0.0400956116925606,0,0,0,0,0,0,0,0,0.0407793155121406,0,0,0,0,0.260705490455475,-1.73472347597681e-18,0,0,-0.00521015981354924,0,0,0,0
X000568.SZ,0,0.319456230437624,0,0,-1.73472347597681e-18,0.0770366428721994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667533438048036,0,0,0,0,0,0,0,0,0,0,0.390967436358967,0,0,0,0,-0.0241076325067036,0,-0.0205950455277353,0,0,0,-0.0351975613684117,0,-0.0160870294201297,0,0.0723295660065888,0,0,-0.0299102485121278,0,0
X002415.SZ,0,0,0,0.00710293616655758,0,0.522511700985117,0,0,0,0,0,0,0,-0.164966171726104,0.0773615015580347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263462005043108,0,0,0,0.0560513593495628,0,-0.0407594446566298,0,0.726746553237685,0,0,0,0,0,0,0,0.0893421096166639,0.112289250650723,0,0,0,0,0,0
X002304.SZ,0,0,0.143579447199013,0.05277614546764,0,0,0.0282623674616078,0.00596475578268779,0.0599659972369646,0,0,0,0,0,0,0,0.137538194275141,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165896870692447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227771981819247,0,0
X600690.SH,0,0,0,0,0,0.0819295837468155,0,0,0,0,0,0,0,0,0.0493733658524459,0,0,0,0,0,0,0,0,0,-0.00745365921657769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104502497617852,0,0,0,0.0162664750190418,0,0,0,0,0,0.092912923923701,0,0,-0.0220647980509669,0,0,0,0,-0.0724253539892397,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106501663995466,0,0,0,0,0,0.110202968783447,0,0,0,0,0,0.0792866111788479,0,0,0,0,0,0.0980537979100747,0,0,0,0.0291005993817994,0.147533387592707,0,0,0.0950388398607401,0.126871400078099,0,0,0,0,0,0,0,-0.0421429055505474,0,0,0,0,0.0196823957563201,0,0
X600276.SH,0,0,0,0,0,0,0.391781182325416,0,0,0,0,0,0,0.0834076794192834,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.00151420751366035,0,0,0,0,0.039358445860659,0,0,0,0,0,0,0,0.107953029697765,0,0,0,0,0.0472786973972325,0,0.0893600251664963,0.0759138012814934,0.297978418864621,0,0,0,0.055004744779072,0.0120748975719917,0,0.0142144485927135,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114425404547914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320751121795072,0,0,0.213695270708466,0,0,0,0,0,0,0,0,0.0735379838238366,0,0,0,0.0528339613655811,0,0,0,0.059216755681383,0,0,0,0,0,0.0185459320635019,0,0
