,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X000651.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X000725.SZ,X000625.SZ,X003816.SZ,X002371.SZ,X002241.SZ,X000063.SZ,X000596.SZ,X002049.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X000661.SZ,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X002180.SZ,X600522.SH,X000733.SZ,X600460.SH,X000100.SZ,X600702.SH,X000799.SZ,X600884.SH,X000157.SZ,X000800.SZ,X002236.SZ,X600584.SH,X601799.SH,X002176.SZ,X600779.SH,X002056.SZ,X002414.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0.182871460724911,0,0,0,0,0,0,0.188165371655461,0,0,0,0.110619147825826,0,0,0.00206056364867092,0.131802948989012,0,0,0.0747686909076057,0,0,0,0,0,0,0,0,0,0,0,0.0534261781957367,0,0,0,0,0,0,0.00619219160673569,0,-0.0146261215029804,0,0,0,0,0,-0.0203081283504523,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.175353812842415,0,0,0,0,0,0,0,0,0.177394056753607,0,0,0,0,0,0,0,0,0,0,0,0,0.0136810355154155,0.142370285830762,0,0,0.185807284404807,0,0,0,0,0,0,0,0,0,0,0.0398772711523899,0.0150271595279966,0,0,0.274045154839345,0,0,-0.0132311805839083,-0.125114348262268,0,0,0,0,0,0
X300124.SZ,0,0,0.0354470520959004,0,0.0189465432167424,0.0436501401096184,0,0,0,0,0,0,0,0.0145577031591408,0.0840588765984542,0,0.0709526501127276,0,0,0,0,0,0.0294363128690903,0,0.234732827527011,0,0,0,0,0,0,0,0,0,0,0,0,0.138327264451799,0,0.0392011664219044,0,0,0,0,0,0,0,0.147233710777467,0,0,0,-0.00922539373693232,-0.0216441191879002,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354705516323807,0,0,0.0831026515877177,0,0,-0.0110022770360959,0.0748336600290853,0,0,0,0,0,0,0.0857254284541713,0,0,0,0,0,0,0,0.0016196663679745,0,0.481440619999811,0,0,0,0,0.00864068473918647,0.147048053255609,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.324548227127465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227185129107158,0.00251178593457243,0,-0.121582679245265,0,0,0.0755321375986477,-3.46944695195361e-18,0,0,0,0,0,0.122266338778472,0,0,0,0,0,0.0966294461864728,0,0,0,0,0,0.0670438224888741,-0.0248408506471687,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.00812175198110329,0.0405817915447364,0.0306169728661062,0,0,0,0,0.0609671102662912,0,0,0,0,0,0.134192858605812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090408987729086,0,0,0,0,0.329712821618455,0,0,0.0336528628816571,0,0.0243142851752027,0.0231184725430408,0,0,0,0,0,0,0,0,-0.00765715268607443,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.126229366389993,0,0.503248313205894,0,0,0.0207711015862037,0,0.0127987673662543,0,0,0,0,0,0,-0.124746228544324,0.00793979607270587,0.246760838703731,0,0.0360608526347182,0,0,0.238218110059552,0,-1.38777878078145e-17,0,0.141693512840997,0,0,0,0,0,0,0.0789351625347637,0,0.329586122261414,0,0,0,0.0253302046994444,0,-0.140883077027451,0,0,0,-0.0408347486554607,0,0,0,0,-0.0631848579685954,0,0
X003816.SZ,0.114537815432871,0,0,0,0,0,0.0723485472803521,0,0,0,0.0534657681784307,0,0,0.151137269245199,0,0,0,0,0,0,0.0184350896596357,0,0,0,0,0,0,0,-0.0323759906610132,0,0,0,0,0,0,0,0,0,0,0,0,0.0228136713832263,0,0.0866670934416254,0,0,0,0.0639961913151364,0.0869600480289271,0,0,0.0410223226871998,-0.107151863456444,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191195058265309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453932990575985,0,0.098675782901753,0,0.131383377627739,0,0,0,0,0,0.0475948966653015,0,-0.0934947083350761,0,0.129890907899925,-0.040132370747534,-0.0448736025796141,0.176809809954433,0.155569819166895,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.202874847918283,0,0,0,0,0,0,0,0,0.0580216661127658,0,0.123233081979665,0,0,0.129959024385512,-0.0790144026457748,0,0,0.0500505467635617,0,0,0.186836686195384,0,0,0,0,0,0,0.415736394445911,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303183878298447,0,0.0249360782447883,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0328704872289501,0.0431162981488821,0.106763194827471,0.129671240603516,0.0363151907884457,0,0,0,0,0.124139728048728,0,0,0,0,0,0,0,0,0.0833837668259898,0,0,0.122086339316331,0,0,0,0,0,0.00542984755723134,0,0,0.105724089014473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615922317548701,0,0,0.0122364736730361,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.712505751001482,0,0,0,0.0819899442149321,0,0,0,0,0,0,0,0,0.146855657691437,0,-0.060122894533857,0,0.0891402059839989,0,0,0,0,0,-0.0375648643693443,6.93889390390723e-18,0,-0.00730003477658363,0,0,0,0,0,0,0.0154071172837648,0,0,0,0,0,0.0503637442397972,0,0,-0.0842742025209814,0,0,0,0,0,0.0109446997740066,-0.0260708909716632,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.220200400326833,0,0,0,0,0,0,0,0.0424522470143213,0,0,0,0.0725955377333849,0,0,0,0,0,0,0,0,0,0.390247222709447,0,0,0.101103930499744,0.0149011207424366,0,0,0.0741483856537615,0.108789606127875,0.0008964057442373,0,0,0,0,0,0,0,0,0,0.0830516594399565,0,0.0196880134009727,0,0,0,0.0337434529385869,0,0,0,0,0,0,0
X000338.SZ,0,0.0344376644845883,0,0,0,0,0,0,0,0,0,0,0,0.285614804320172,0,0,0.00113701664532023,0,0.0495781332844668,0,0,0,0,0,0,0,0,0.0263030309088393,0,0,-2.77555756156289e-17,0,0,0,0,-0.0559625605829778,0.00911171836855252,0.141902841422369,0,0.067325797536956,0.0618320006579606,0.199803407682018,0,0,0,0.039523510691904,0,0,0,3.46944695195361e-18,0,0.00951066807466135,-0.0495098496278402,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238820479315823,0,0,0,0,0.0387875803874722,0,0,0,0,0,0,0,0,0,0,0,0.0636583944273729,0,0,0,0,0,0.131249999258632,0,0.15747112536895,0,0,0,0,0,0.0224035028799763,0,0.134839237708273,0,0.0146021247538923,-0.0222947247559529,0,0,0,0,0,0
X600703.SH,0,0,-0.0415040808523579,0,0.0111826786999843,0,0,0,0,0,0,0.138527944243669,0,0,0,0,0,0,0.178343175618723,0,0.0400137726070375,0,0,0,-0.0101969311789924,0,0.0332400055132396,0,0.218922159930453,0.0011903981775246,0.282515452814232,-0.103001839922408,0,0.000656873376504508,0,0,0,0,0,0,0,0,0,0,0,0,0.0547113135840171,-5.55111512312578e-17,0,0,0,0,0,0.312310038998466,0,0,0,0,0
X002179.SZ,0,0,0,-0.0125636018166516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.213462060237786,-0.000993917532540907,0,0,0,0,0,0,0,0,0,0.243739447718951,0,-0.21190990496271,0.0108582849217265,0,0.12571722650893,0,0.0006446126980573,0,0,0.0590420939300697,0,0.0413938853424245,0.0477398084505798,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.17902390111947,0,0,0.257382939051821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288982739968632,0,0,0,0.024314739073161,-0.00593314201797856,0,0,0.0339615693408841,0.0363914119059523,0,0,0,0,0,0,0.160505470549192,0.0199901308370208,0,0,0,0.0151316793975437,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154481674462419,0.0463387521627142,0,0,0,0,0,0,0,0,0,0.0499702465782813,0,0,0.217085784804058,0,0,0,0,0,0,0,-0.0231958345987247,0,0,0,0,0,0.0387601213538345,0,0.25490567067085,-0.161182486728234,0.00122937556680637,0.00657414122057479,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0627019187201552,0,-0.287606742258217,0.118748030129156,0,0,0,0,0,0,-0.00667805694639663,0,0,-0.0929606479612398,0,0,-0.302499894774111,0,0,0,0,0,0,0.0974231469667097,0,0,0,0,0,0,0.154156768863493,0,0,0,0.347321928659196,0,0,0,0,0,0,0,0,0,0,0,-0.55422594962485,0.0167367079895814,-0.121229327398311,0,0,0,-0.372542319299466,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0286071765101847,0.10012193735884,0,0,0.0545834986971141,0,0,0,0,3.46944695195361e-18,0,0,0,0.0416023891824109,0,0.167130555179924,0,0.0989182163923228,0.0781860977140393,0,0,0.0331951058883009,0,0,0,0,0,0,0,0,0,0,0.163534157544464,0,0,0,0,0,0.0977170644569966,0,0.195239969103054,0,0,0,0.0129790621455656,-0.0401665073913738,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.155880312668982,0,0,0,0,0,0,0,0,0,0,0.155513629824146,0,0,0,0,0,0,0,0.12272723157617,0,0,0,0,0,0,0,0,0,0,0.0907386527807112,0,0,0,0,0,0.0618154036484519,-0.0527273043077011,0,0.264252341116882,0,0,-0.0566180940311276,0,0,0,-0.0177994577845874,-0.0148884944244778,0,0,0,0.0205984001967506,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133395256566909,0,0,0,0,0.243614485005876,0,0,0,0,0,-0.0126511481760297,0.0583179643990439,0,0,0,0.28573434376227,0,0.0496375499048923,-0.00672748985627758,0,0,0,0,0,0
X600522.SH,0,0,0,0.259531068473155,0,0,0,0,0,0,0,0.0953736272677728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250329024680153,0,0,0.155170682337468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112897923049838,0,-0.012966917674724,-0.00662161277873719,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0.000216367957486932,0,0,0,0,0.0255815905210474,0,0,0,0,0,0.187978321993333,0,0,0,0.0685877926319577,0,0,0.146396896456574,0,0,0,0.0607536189108749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059880902652306,-0.00239914615482475,0.0235885774665443,-0.106244833426452,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382450530072118,0.0643788969948806,0,0,-0.0353359608862944,0,0,-8.67361737988404e-19,0,0,0,-0.0852814116237385,0,0,0.198460365577933,0.0367275491156868,0,0,0,-0.041953004379504,0,0,0,0,0,0.0987836973685805,0,0.0117717610456906,0,0.0859660461765282,0,0.113170450468526,0,0.058830591202711,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680799110748278,0,0,0,-0.0921621639688646,0.0314333158138905,0,0,0.0689993865453104,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.197208296202381,0.0140638220229381,0.137457893857074,0,0,0,0,0,0.0649349595584553,0,0,-0.00405954977740305,0,0.0109546970060876,0,0,0,0,0
X600702.SH,0,0,0,0.0851822900456119,0.0280318921902826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155588083440393,0,0,0,0.0804258911201905,0,0,0,0,0,0,0,0,0,0,0.619226637589313,0,0,0,0,0,0,0,0,0.00512427255835141,0,0,0,0.0515326569316921,-0.0460570027860016,0,0,0,0,0,0
X000799.SZ,0,0.226302527344523,0,0,0,0,0,0,0,0,0,0.0255633380726146,0,0,0,0,0,0,1.73472347597681e-18,0,0.0378782925618082,0.0516493491385363,0,0,0,0.0292659467612268,0,0,0,0,0,0,0.0768262027142552,0,-0.0797442108794766,0,0,0.386344431216081,0,0,0,0,0,0,0,0,0.0726843607825825,0,0,0,0,0.0158224244673485,0.0433029813137623,0,0,0,0.0121835561241471,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.177260493044681,0,0,0.171461399925264,0,0.0694207372448621,0,0.0591407450662069,0,0,0,0,0,0.0451937006187107,0,0.112622965353282,0,0.0206733031600814,0,0.200176606201518,0,0,0,0,0,0,0,0,0,0,0,0.147600988115873,0,0.0349940881038805,0,0.0485054001168337,0,0,0.0127069245875732,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0234327109526075,0,0,0,0,0.245264443144176,0,0,0,0,0,-0.0623735321749904,0,0,0,0.0102305557592584,0,0.0605413495271863,0,0,0,0.0138257871671644,0.141723275310059,0,0,0,0,0,0.199556911705338,0,0,0,0,0.0758373250667523,0,0,-0.102471227841461,0,0,0.0390248887009874,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.10756360767614,0.0019771919154824,0,0,0,0,0,0,0.0145823604820524,0,0,0.0844207118015014,0.0707752004802441,-0.043072650771369,-0.0438500691019824,0,0,0,0,0,0,0,0,0,0,0,0.218551592645906,0,0,0,0,0.262934067471934,0,0,0,0,0,0.0404170163046178,0,0,0.145577742765765,0,0,0,0,0,-0.02536875569365,0,0,0,0,0.0479513086814095,0,0
X002236.SZ,0,0,0,-0.0430163241616207,0.610141554964724,0,0,0.116558750814261,0,0,0,0,0,0.0474337303143298,0,0.0342090477268995,0,0,0,0,0,0,0,0,0,0.063070738631169,0,0,0,0,0,0,0,0,0,0.132579454190722,0,-0.0239482338500515,-0.0824984547503834,0.132926793634184,0,0,0,0,0,-0.0462131939775304,0.103577358639579,0,0,0.0279056398265787,0,0.0122249681411829,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0.0152094716658364,0,0,0,0,0,0,0,0,0.0705090634924685,0,0,0,0.0772803695736305,0,0,0,0.018564626329663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16320386796151,0.0245998378133991,0,0,0.135875359694304,0,0.0605081339277997,0.057367633409787,0,0,0,0,0.0430000860348209,0.2978591981721,0,0,0,-0.0265271426605586,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.261720232678218,0,0,0,0.08273519348725,0,-0.0275271653897825,0,0,9.26762766648616e-05,0,0,0,0,0.0314811320313059,0.0177285085958288,0,-0.406107276001247,0,0.434528092127094,0,0,6.93889390390723e-18,0,0.299002391753741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217573396095522,0,0.0713614523872578,0,0,0,0.0720661398724482,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0101516851077248,0,0,0,0,0.0247663318318243,0,0,0,0.304824623274884,0,0,0,0,0,0,0,0,0,0.215359978432513,0.0835635191979513,0,0,0,-6.93889390390723e-18,0,0.063199657116572,0,0.308775202591692,0,0,0,0,0.0422957744696692,0,0,0.314404839790294,0,-0.11059142263447,0,0.00201865451015813,0,0,0,0,0.00724414423497108,0,0
X600779.SH,0,0,0,0,0,-0.0202270650802384,0,0,0.471452088444934,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136335548939946,0,0,0,0,0,0,0,0,0,0.0634060309613796,-0.0713401264716477,0,0,0,0,0.0179468924406078,0.396573905673058,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.0113797704485577,0.0569267096051377,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0557007727676612,0,0.128242037746066,0.344534392821952,0,0,0,0,0,0,0,0,0.0751936933150769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338621670691959,0,0,0,0,0.301531713665027,0.0112660767128596,0,0,0,0.00875033012144041,0,-0.0708055640075149,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0723959316848366,0.0127750292018901,0.159775440348095,0,0,0,0,0,0,0,0,0,0.0807599877158991,0,0,0,0,0,0,0.055321403285742,0,0,0,0.167426892006368,0,0,0,0,0,0,0,0,0.25064708495734,0,0,0,0.134737553137245,0,0,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,-0.114841945551681,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.14026075503725,0,0,0,0,0,0.0615356709714741,0,0,-0.0820337408839507,0,-0.0490910975215379,0,0,0.0550473172994767,0.0787010950380352,0,0.185779113402728,0,0,0,0.223028862443526,0,0,0,0,0.200453059211442,0,0,0.0393660644412938,0,0,0,0,-0.110813329668,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0477223031009112,0.0314613799962279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490831677896781,0,0,0,0,-0.154448557955134,0,-0.0620070295824869,0,0,0,0,-0.0559620630697673,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.102143500854299,0,0.223587193075341,0,0,0,-0.0436931347228794,-0.116965404728181,-0.142665914663804,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140631741042606,0,0,0,0,0,-0.0480732011172748,0,0,0,0,0,0,0,0,0,-0.0373337767543677,0,0,0,0,0,0.138110069241281,0,0,0,0,0,0,0,0,0,0.0824634266862993,0,0,0,0,0,0,0.832220763588553,0,0,0,-2.32818521335654,0,0
TED,0,0,0,0,0.0711889600350204,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.184863372639206,0.133497856263914,0,0,0,0,-0.045210972987864,0,0,0,0,0,-0.110577324003971,0,0,0,0,0,0,0.236109574498627,0,0,0,0,0,-0.130148672426118,0,0,0.0115521891365491,0,0,-0.233715259571848,0.204634442495389,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961577105136629,-0.0375656035196933,-0.0449046504377503,0,0,0.0219362193571123,0,0,0.0249746741934612,0,0,0,0,0,0,0,0.0376180145021819,-0.00212389111359431,0.0795021530750118,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.130680605559445,0,0.0288019472952355,-0.0794445917728619,-0.0136665480347016,-0.0182193475356689,0,0,0,-0.149892614951094,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260403755693409,0,0,0.0403717288026405,-0.252943980671005,0,0,0,0,0,0,0,0,0,0,-0.0754913478219937,0.0219744033855059,0,0,0,-0.119906417337123,0,0,-0.0273424532035429,0,0,0,-0.0681427253257592,0.354132085467724,0,0,0,0,0.00560592301152295,-0.067084836018915,0.121617627376907,0,0,0,0,0
MKvol,0,0,0,0,0,0.0053204568853095,0,0,0,0,0,0,0,0,0,0,0,0.00623616173780406,0,0,0,0.00203558881534059,0,0,0,0,0,0,0,-0.00529454522477418,0,0,0,0,0,0,0.000634344340057351,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00432991080965092,0.0114706380193566,-0.0179213346267296,0,0,0,0.00266427303058179,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0540943169078178,0,0,0,0,0,0,0,0.0477743084056147,0,0,0,0,0,-0.262931209927159,0,-0.65368714074444,0,-0.065709370843093,0,0,0,0,0,0,0.207020258433729,0,0.186647949901845,0,0,0,0,0,0.108410818016893,0,0,0,0,0,0,-0.229929561718564,0.15999995480817,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00241121482196144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127125743046131,0,0,0,0,0,0,0,0,0,0,0,0.00297881513041448,0,0,0,0,0,0,0,0,0,0,0,0.00145136429148624,0,0,0,0,0,-0.0588563554016251,0.0348741438730443,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0175965784529754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793183084516337,0,-0.016575056790577,0,0,0,0,0,-0.000814777293079047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177874382810604,0,0,0,0,0,-0.04462927615602,0.0232258885139442,0,0,0,0,0,0
